STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
1496,HARYANA,19.0,19.0,6.2,10.1,7.1,8.6,176,717,1.0,5.0,0.10,0.80,9,490000,79,2400000
10004,HARYANA,,,5.8,15.0,7.1,7.9,235,3060,1.0,50.0,0.21,2.80,130,92000,540,350000
1119,HARYANA,,,2.8,13.0,7.2,7.9,228,1569,2.0,25.0,0.21,2.90,260,130000,1100,240000
1120,DELHI,15.3,34.0,4.9,10.5,7.3,8.5,161,1240,1.0,4.0,0.01,1.11,20,920000,110,1600000
1121,DELHI,16.0,33.0,1.0,6.2,7.1,8.0,328,2320,3.0,60.0,0.08,0.15,49000,39000000,240000,39000000
1375,DELHI,17.0,33.0,0.9,5.0,7.1,7.9,260,1380,5.0,48.0,,0.12,78000,4600000,230000,7000000
1812,DELHI,18.0,39.0,0.7,6.3,7.2,7.9,280,1813,4.0,64.0,,0.12,220000,34000000,490000,160000000
1497,UTTAR PRADESH,,,,6.2,7.2,8.4,348,2270,4.0,30.0,0.33,1.10,15000,4900000,35000,7000000
2493,UTTAR PRADESH,10.0,32.0,1.8,5.8,6.7,7.9,,,8.0,18.5,,,38000,120000,51000,160000
2495,UTTAR PRADESH,10.0,32.0,3.7,7.2,7.1,7.7,,,6.0,12.5,,,31000,72000,72000,97000
1123,UTTAR PRADESH,,,0.6,10.6,7.4,8.7,430,1923,3.0,20.0,0.38,1.80,920,170000,4900,350000
2494,UTTAR PRADESH,10.0,32.0,3.4,6.6,6.9,7.9,,,7.0,15.0,,,37000,92000,80000,110000
1124,UTTAR PRADESH,,,3.3,9.7,7.5,8.7,491,2090,3.2,14.0,0.39,1.54,1000,9200000,1300,9200000
1125,UTTAR PRADESH,,,2.9,10.2,7.5,8.7,600,2090,2.7,16.0,0.40,2.10,810,7800000,7000,17000000
1126,UTTAR PRADESH,,,4.0,18.6,7.3,8.4,360,2140,4.0,26.0,1.10,2.41,450,240000,3300,940000
1498,UTTAR PRADESH,,,4.1,22.0,7.2,8.3,295,2240,3.0,29.0,2.40,4.21,130,13000,240,46000
1127,UTTAR PRADESH,,,5.2,16.4,7.3,8.2,283,2200,3.0,21.0,2.41,4.71,33,92000,33,170000
1499,UTTAR PRADESH,,,5.6,11.5,7.2,8.4,305,2160,2.0,16.0,2.63,4.57,5,54000,130,160000
1069,UTTAR PRADESH,19.0,33.0,7.4,9.2,7.7,8.0,318,412,2.0,2.5,1.24,1.45,1300,6800,3900,13000
1510,HIMACHAL PRADESH,4.0,22.0,7.7,9.3,7.2,8.2,74,372,0.5,2.8,0.21,3.24,2,32,6,210
2620,HIMACHAL PRADESH,,,6.8,7.6,7.4,8.4,239,870,1.0,5.0,0.20,0.74,3,14,17,47
2626,HIMACHAL PRADESH,11.0,25.0,6.0,8.4,7.6,8.3,247,643,0.1,1.0,0.02,0.78,6,21,20,38
2627,HIMACHAL PRADESH,12.0,25.0,5.2,8.2,7.6,8.4,277,655,0.2,1.8,0.03,0.86,10,23,24,46
2621,HIMACHAL PRADESH,,,7.0,8.0,7.5,8.3,260,765,0.8,5.2,0.04,0.46,4,17,14,280
2622,HIMACHAL PRADESH,11.0,24.0,6.5,8.4,7.8,8.4,306,1214,0.1,0.7,0.01,0.54,8,17,21,34
2623,HIMACHAL PRADESH,11.0,24.0,5.7,8.4,7.7,8.3,298,1195,0.2,0.8,0.01,0.57,11,22,22,41
2617,HIMACHAL PRADESH,9.0,23.0,7.9,9.5,6.8,8.4,49,152,0.2,2.8,0.24,1.35,2,34,6,280
2618,HIMACHAL PRADESH,8.0,23.0,7.8,9.5,7.1,8.5,49,180,0.3,2.8,0.11,1.73,2,39,8,140
2619,HIMACHAL PRADESH,4.0,23.0,7.8,9.2,7.1,8.3,61,176,0.6,1.8,0.19,2.23,2,33,4,110
2734,UTTARAKHAND,17.0,28.0,5.8,7.2,7.1,7.3,210,320,3.2,6.2,,,,,,
2735,UTTARAKHAND,20.0,32.0,BDL,2.2,6.8,7.9,370,700,18.0,52.0,,,,,,
2732,UTTARAKHAND,16.0,29.0,4.6,6.4,7.1,7.4,230,310,4.0,12.0,,,,,,
2733,UTTARAKHAND,18.0,28.0,2.2,3.8,6.7,7.8,370,660,16.0,40.0,,,,,,
2731,UTTARAKHAND,16.0,29.0,4.0,7.8,6.8,7.6,270,510,2.2,14.0,,,,,,
3439,UTTARAKHAND,17.0,32.0,0.6,5.2,6.4,7.9,230,620,6.0,80.0,,,,,,
2728,UTTARAKHAND,11.0,22.0,7.0,7.8,7.4,7.9,170,260,1.2,1.6,,,,,,
2729,UTTARAKHAND,17.0,30.0,0.4,6.6,7.4,8.1,410,720,6.0,38.0,,,,,,
2730,UTTARAKHAND,17.0,30.0,3.0,7.2,7.2,7.8,220,610,3.2,16.0,,,,,,
2736,UTTARAKHAND,23.0,28.0,5.8,7.4,7.3,7.9,270,510,2.0,10.0,,,,,,
2737,UTTARAKHAND,17.0,30.0,5.2,8.0,7.1,8.1,350,550,2.0,10.0,,,,,,
1064,UTTAR PRADESH,14.0,33.0,5.1,10.8,7.5,9.0,235,625,3.8,5.4,,,2400,3500,4600,5800
2497,UTTAR PRADESH,17.0,25.0,,,7.2,7.7,1480,1674,60.0,74.0,0.80,30.00,,,120000,240000
1065,UTTAR PRADESH,14.0,33.0,5.7,11.8,7.5,8.9,214,932,4.4,7.5,,,3100,4600,5800,7000
2496,UTTAR PRADESH,16.0,26.0,,,7.3,7.7,740,1080,62.0,74.0,1.10,35.00,,,120000,240000
1357,UTTAR PRADESH,18.0,25.0,0.0,1.9,7.2,8.1,710,830,42.0,52.0,0.30,0.90,180000,180000,280000,280000
1358,UTTAR PRADESH,18.0,42.0,0.0,0.0,7.1,7.8,809,1344,40.5,84.0,0.54,64.00,130000,190000,280000,310000
2482,UTTAR PRADESH,22.0,30.0,BDL,8.9,7.8,8.5,308,850,2.8,55.0,0.20,0.29,700,2200,1700,3400
2483,UTTAR PRADESH,22.0,30.0,BDL,3.4,7.5,8.5,615,785,17.6,64.0,0.30,26.00,18000,220000,120000,350000
2502,UTTAR PRADESH,17.0,29.0,7.5,8.5,7.4,8.5,180,502,2.0,4.3,0.20,0.35,13000,13000,22000,22000
1361,UTTAR PRADESH,15.0,27.0,6.1,7.4,7.5,7.9,236,852,3.4,4.8,,,2100,3300,4300,5600
2484,UTTAR PRADESH,23.0,30.0,7.4,8.6,8.3,8.5,322,490,3.2,4.3,0.30,0.34,8000,13000,14000,22000
1350,UTTAR PRADESH,18.0,32.0,8.0,13.5,8.2,8.7,362,471,1.8,2.5,0.76,1.60,110,230,790,1400
1351,UTTAR PRADESH,18.0,33.0,3.8,10.6,7.6,8.5,331,505,3.2,4.0,1.10,2.00,1700,4900,3500,7000
1352,UTTAR PRADESH,18.0,34.0,0.9,2.6,7.4,7.7,487,1098,11.0,21.0,1.81,4.40,35000,110000,92000,170000
1353,UTTAR PRADESH,23.0,30.0,6.5,8.0,8.2,8.5,315,522,3.8,4.9,0.30,0.38,1700,31000,3400,46000
1072,UTTAR PRADESH,23.0,29.0,6.8,8.8,8.3,8.5,315,490,3.2,4.3,0.30,2.20,8000,13000,14000,22000
2491,UTTAR PRADESH,16.0,28.0,6.4,7.8,6.5,7.5,322,384,4.9,5.8,,,1700,6300,2200,46000
1363,UTTAR PRADESH,17.0,28.0,6.4,10.2,6.4,7.7,312,356,4.5,5.6,,,1700,11000,3200,49000
1354,UTTAR PRADESH,16.0,25.0,8.5,10.5,7.7,7.9,177,359,2.8,3.2,0.30,0.86,4100,5100,6300,7800
1355,UTTAR PRADESH,16.0,28.0,6.4,7.7,1.5,7.6,332,550,3.9,5.8,,,1100,4900,2200,33000
2492,UTTAR PRADESH,17.0,28.0,6.6,7.8,6.9,7.5,320,410,4.5,5.8,,,1200,3300,3300,48000
1076,BIHAR,16.0,35.0,7.2,10.4,6.6,8.1,225,389,1.5,2.6,0.30,0.51,1700,11000,4000,22000
1359,UTTAR PRADESH,19.0,22.0,7.3,10.5,7.8,8.2,125,224,1.2,2.2,0.30,1.40,200,790,700,1300
1360,UTTAR PRADESH,19.0,22.0,8.0,10.3,7.8,8.3,143,232,1.4,2.4,0.30,1.60,340,1300,940,1700
1075,BIHAR,16.0,32.0,6.8,9.4,7.2,8.3,149,272,1.5,2.6,0.30,0.32,2600,21000,6300,29000
3121,BIHAR,16.0,31.0,7.7,10.5,7.2,8.3,135,291,1.4,1.8,0.30,0.44,1700,2600,4000,6300
3127,BIHAR,16.0,32.0,6.9,10.5,7.3,8.2,155,281,1.5,2.4,0.30,0.31,79,3100,4000,13000
3128,BIHAR,18.0,32.0,7.3,11.2,7.1,8.5,156,342,1.7,2.4,0.30,0.42,2600,21000,5800,29000
1078,BIHAR,16.0,32.0,7.1,9.8,6.4,8.4,179,328,1.8,2.6,0.30,0.71,2600,21000,6300,35000
2568,BIHAR,16.0,34.0,7.2,10.4,7.0,8.4,198,378,1.7,2.2,0.30,0.47,17,7000,4000,15000
2570,BIHAR,14.0,32.0,6.0,13.2,6.0,8.2,181,434,1.4,2.8,0.30,0.25,2600,7900,5800,13000
3124,BIHAR,14.0,32.0,7.1,11.8,6.9,8.2,204,452,1.5,2.2,0.30,0.74,2600,6100,6300,14000
3125,BIHAR,15.0,33.0,7.1,9.8,6.9,8.4,183,402,1.5,2.5,0.30,0.63,1700,4600,4000,12000
2575,BIHAR,15.0,31.0,0.8,9.0,7.0,8.2,202,499,1.8,6.0,0.30,0.43,3100,7000,7000,15000
1820,BIHAR,16.0,30.0,0.0,7.9,6.9,7.7,243,1430,2.3,95.0,0.30,0.48,3100,7900,6300,15000
3134,BIHAR,18.0,32.0,0.0,9.2,5.6,8.0,205,2460,1.8,95.0,0.30,1.44,2600,21000,6300,29000
2562,BIHAR,14.0,31.0,6.8,9.8,7.0,7.9,254,448,1.7,2.8,0.30,0.78,2600,7900,6300,13000
2558,BIHAR,15.0,30.0,0.0,6.8,5.5,7.7,218,850,2.6,125.0,0.30,1.26,3100,21000,7000,29000
3126,BIHAR,15.0,30.0,6.4,9.5,6.3,7.9,237,535,1.6,2.7,0.30,0.47,2600,11000,6300,22000
2567,BIHAR,14.0,34.0,5.5,12.2,6.5,8.0,137,435,1.8,2.7,0.30,0.61,2600,11000,6300,22000
2569,BIHAR,14.0,32.0,0.7,9.6,6.7,8.0,175,1310,2.6,6.0,0.30,0.36,1700,6100,4000,14000
3133,BIHAR,14.0,34.0,7.0,12.0,6.9,8.3,219,411,1.5,2.3,0.30,0.66,1700,6100,4000,14000
2563,BIHAR,16.0,31.0,4.8,9.1,6.3,7.7,330,475,1.6,3.0,0.30,0.38,3100,21000,5800,29000
3131,BIHAR,15.0,31.0,6.5,9.5,6.4,7.8,337,454,1.5,2.6,0.30,0.31,2100,6100,4000,14000
2565,BIHAR,16.0,29.0,6.0,10.0,7.0,8.7,138,308,1.5,2.5,0.30,0.51,1700,3100,3300,7000
2566,BIHAR,14.0,30.0,6.7,11.3,7.0,7.7,125,340,1.5,2.5,0.30,0.48,2100,7000,4000,15000
3137,BIHAR,14.0,30.0,7.4,10.2,6.9,8.2,147,274,1.5,2.3,0.30,0.31,2100,6100,4000,14000
1821,BIHAR,17.0,40.0,0.0,9.9,6.9,7.8,262,751,1.8,5.0,0.30,1.66,3100,92000,7000,160000
2560,BIHAR,15.0,28.0,6.4,9.7,6.9,8.1,216,641,2.1,2.7,0.30,0.59,2100,7900,4600,15000
2561,BIHAR,17.0,35.0,6.7,11.2,7.0,8.1,203,407,2.0,2.6,0.30,0.55,1700,7900,4000,13000
3129,BIHAR,17.0,35.0,6.2,10.8,7.0,8.5,202,417,2.2,2.8,0.30,0.58,1700,17000,4000,92000
1823,BIHAR,15.0,33.0,5.7,10.0,6.9,7.7,173,391,1.9,2.8,0.30,0.58,2600,6100,5800,14000
1824,BIHAR,15.0,31.0,7.0,8.5,6.7,8.4,204,340,1.6,2.7,0.30,0.49,2100,4000,4600,11000
2559,BIHAR,17.0,32.0,3.0,7.3,6.1,7.8,341,719,2.6,5.0,0.30,1.31,2600,11000,6300,22000
3130,BIHAR,18.0,29.0,4.0,8.0,6.7,7.7,264,428,2.3,4.0,0.30,1.14,2600,4000,5800,11000
1822,BIHAR,13.0,31.0,0.0,6.3,6.9,7.6,238,1050,2.6,12.0,0.30,1.66,3100,21000,7000,29000
3136,BIHAR,13.0,31.0,0.0,5.6,7.0,7.6,260,1080,2.8,12.0,0.30,2.31,6100,21000,14000,32000
3132,BIHAR,18.0,31.0,6.9,9.0,6.7,8.0,138,414,1.5,2.4,0.30,0.45,1700,3300,4000,7000
,,,,,,,,,,,,,,,,,
3135,BIHAR,14.0,32.0,6.0,12.8,6.2,8.2,227,409,1.6,2.7,0.30,0.64,2600,11000,5800,22000
2572,BIHAR,14.0,30.0,7.3,10.2,7.0,8.0,109,332,1.6,2.5,0.30,0.89,2100,3800,4000,7000
3119,BIHAR,14.0,31.0,6.8,12.1,6.9,8.5,210,429,2.0,2.7,0.30,0.67,1700,6100,3300,14000
3120,BIHAR,17.0,33.0,7.1,15.0,7.2,8.6,199,430,1.5,2.5,0.30,0.60,2100,6100,4600,14000
1143,MADHYA PRADESH,18.0,33.0,6.4,9.8,7.3,7.8,1,1,1.1,1.9,0.13,1.69,2,6,22,60
1144,MADHYA PRADESH,15.0,33.0,5.9,6.9,7.3,8.0,,,1.0,2.4,,,2,16,48,190
3328,MADHYA PRADESH,15.0,32.0,6.1,6.9,7.2,8.1,,,1.1,2.8,,,2,10,34,240
3329,MADHYA PRADESH,18.0,31.0,7.2,9.5,7.2,7.9,,,0.8,1.9,0.27,1.05,2,5,22,40
1735,"UTTAR
PRADESH",22.0,32.0,6.4,8.3,7.5,8.7,198,1206,3.6,4.8,,,1100,1700,1700,4100
1356,UTTAR PRADESH,18.0,42.0,6.0,8.4,7.9,8.7,246,1022,4.8,5.6,,,1100,2200,2100,15000
2107,MADHYA PRADESH,21.0,32.0,6.7,7.6,7.0,8.5,342,384,0.8,1.4,0.30,1.25,2,2,1,4
2108,MADHYA PRADESH,21.0,30.0,6.6,7.5,7.0,8.5,277,399,0.8,1.5,0.30,1.42,2,2,2,7
2121,MADHYA PRADESH,25.0,26.0,6.5,7.9,7.7,8.3,512,897,1.5,3.8,0.30,7.22,2,150,210,1600
1614,MADHYA PRADESH,17.0,30.0,6.3,8.2,7.3,8.5,314,508,0.9,2.8,2.33,8.95,2,210,170,2400
2119,MADHYA PRADESH,18.0,26.0,5.0,7.9,7.3,7.9,528,1128,1.5,4.3,0.30,10.75,2,1600,1600,43000
2120,MADHYA PRADESH,24.0,26.0,6.4,7.4,7.4,8.4,502,815,2.9,3.9,0.30,6.95,2,170,430,2400
2122,MADHYA PRADESH,17.0,31.0,6.6,8.7,7.4,8.1,257,641,1.2,3.7,0.06,3.28,2,540,170,9200
2124,MADHYA PRADESH,18.0,30.0,5.4,7.8,7.3,8.5,248,548,1.5,12.1,2.70,10.79,2,2400,640,160000
2125,MADHYA PRADESH,18.0,31.0,6.2,8.6,7.5,8.6,292,549,1.2,2.9,2.40,11.55,2,2400,430,160000
2953,RAJASTHAN,19.0,30.0,3.9,7.7,7.8,8.4,210,760,0.8,2.3,1.70,3.16,4,11,21,150
2956,RAJASTHAN,18.0,31.0,4.2,7.8,7.7,8.4,230,1050,0.9,2.5,1.84,3.07,7,14,20,150
3308,MADHYA PRADESH,23.0,26.0,6.1,6.9,7.2,7.9,502,750,1.1,2.0,0.30,1.27,2,12,38,50
1365,MADHYA PRADESH,22.0,28.0,6.3,7.2,7.4,8.2,215,2246,2.0,3.0,0.11,2.01,4,184000,40,800000
1366,MADHYA PRADESH,24.0,28.0,0.0,6.1,7.1,8.1,1072,11210,8.0,64.0,0.49,3.42,480,14000,1600,160000
3309,MADHYA PRADESH,24.0,27.0,5.7,7.4,7.4,8.3,360,1352,2.0,28.0,0.83,2.97,7,1100,60,9200
1418,MADHYA PRADESH,23.0,29.0,6.8,7.6,6.5,8.1,306,713,1.8,2.0,0.63,1.50,4,40,17,350
2955,RAJASTHAN,19.0,29.0,4.9,6.0,7.5,8.1,270,430,1.1,2.6,1.54,3.04,7,14,20,28
1288,RAJASTHAN,20.0,32.0,5.3,6.9,7.3,8.1,290,440,0.8,2.2,1.54,2.46,4,7,7,14
1289,RAJASTHAN,19.0,32.0,3.4,6.6,7.5,8.4,330,840,1.1,2.6,2.06,3.07,9,28,64,210
1413,RAJASTHAN,18.0,34.0,2.3,5.9,7.9,8.5,310,890,0.8,9.6,0.20,3.14,14,75,75,150
1609,MADHYA PRADESH,12.0,40.0,7.4,8.6,7.3,8.1,228,627,1.0,2.0,0.80,1.90,1,2,22,34
2126,MADHYA PRADESH,12.0,32.0,5.6,9.0,7.7,8.4,298,580,1.7,2.4,0.20,2.40,2,6,25,120
2954,RAJASTHAN,17.0,31.0,3.2,8.2,7.7,8.5,150,800,0.5,4.8,1.60,3.07,9,20,20,28
1432,MADHYA PRADESH,11.0,40.0,5.2,9.0,7.2,8.9,387,680,1.4,2.6,1.00,1.80,2,4,21,58
1615,MADHYA PRADESH,12.0,32.0,5.1,9.5,7.2,8.4,198,630,1.4,2.2,0.20,2.30,2,4,17,70
2109,MADHYA PRADESH,11.0,35.0,5.4,8.2,7.6,8.7,318,570,1.5,2.6,0.30,1.80,2,4,15,79
2950,RAJASTHAN,11.0,26.0,4.7,6.2,7.6,8.4,290,650,0.9,2.9,2.46,3.10,7,21,20,93
2951,RAJASTHAN,18.0,32.0,4.2,8.8,7.3,8.2,400,900,1.1,3.2,2.10,3.04,7,11,11,28
2952,RAJASTHAN,15.0,35.0,1.5,3.1,7.6,8.5,1100,3900,3.9,12.0,2.62,3.16,23,75,75,150
2945,RAJASTHAN,19.0,30.0,3.4,7.8,7.4,8.4,220,380,0.8,2.4,1.60,2.68,4,14,11,28
3313,MADHYA PRADESH,20.0,26.0,6.6,8.8,7.0,7.8,,,0.7,1.2,0.30,0.63,2,4,17,32
3314,MADHYA PRADESH,20.0,25.0,6.4,8.1,7.5,7.9,,,1.2,1.7,0.30,0.78,2,6,21,36
1607,MADHYA PRADESH,18.0,40.0,5.8,9.0,7.2,8.1,222,1237,1.5,2.7,0.80,3.40,2,6,34,220
3318,MADHYA PRADESH,22.0,27.0,7.0,7.6,7.2,8.4,226,540,1.8,3.0,0.07,0.95,2,902,40,220
2110,MADHYA PRADESH,17.0,30.0,BDL,3.0,7.6,8.5,831,1840,10.0,44.0,0.94,23.39,170,900,900,1600
2111,MADHYA PRADESH,19.0,30.0,BDL,5.2,7.4,8.6,165,1681,2.8,36.0,1.58,18.09,60,1600,240,1600
1367,MADHYA PRADESH,20.0,30.0,BDL,3.0,7.4,8.4,1127,1777,10.0,52.0,1.36,28.16,70,700,900,1600
3317,MADHYA PRADESH,20.0,26.0,7.0,7.4,7.3,8.4,298,340,1.8,2.8,0.20,0.98,4,32,46,350
3315,MADHYA PRADESH,22.0,29.0,5.2,8.4,6.8,8.3,430,1280,3.8,9.0,0.79,3.69,50,14000,300,160000
1369,MADHYA PRADESH,22.0,29.0,4.8,8.5,7.4,8.1,592,1484,2.6,14.0,0.89,3.87,33,17000,350,160000
1370,MADHYA PRADESH,22.0,33.0,4.5,8.2,7.0,8.2,361,1270,3.0,7.0,0.85,3.65,4,12000,70,160000
1468,MADHYA PRADESH,22.0,32.0,5.8,7.8,7.2,8.1,585,1559,8.0,18.0,0.77,4.55,130,35000,1600,160000
3316,MADHYA PRADESH,24.0,30.0,6.1,7.8,7.5,8.5,459,1358,2.8,4.2,0.79,2.20,17,1200,170,16000
3306,MADHYA PRADESH,11.0,40.0,5.8,9.0,7.3,8.4,260,534,1.3,2.1,0.60,1.80,2,4,17,63
3307,MADHYA PRADESH,11.0,39.0,5.0,8.2,7.8,8.5,370,549,1.7,2.6,0.98,1.80,2,6,26,110
3319,MADHYA PRADESH,22.0,27.0,6.6,7.4,7.3,7.9,300,557,2.0,3.2,0.20,1.13,2,140,49,920
3320,MADHYA PRADESH,12.0,40.0,7.0,9.0,7.5,8.5,199,512,1.2,1.7,0.60,1.60,2,2,22,36
2117,MADHYA PRADESH,19.0,31.0,4.9,6.7,7.5,8.0,1,1,1.8,3.9,0.29,1.86,7,24,58,130
1433,MADHYA PRADESH,12.0,40.0,6.3,8.9,6.3,8.2,142,761,1.0,2.1,0.60,1.70,2,4,18,94
3310,MADHYA PRADESH,21.0,30.0,5.9,7.8,7.1,8.4,264,982,2.0,3.2,0.69,1.80,4,58,46,350
1372,MADHYA PRADESH,16.0,31.0,5.6,6.9,7.0,8.2,,,2.7,6.9,,,2,4,480,1200
3311,MADHYA PRADESH,21.0,36.0,6.4,7.6,7.1,8.5,286,394,0.4,1.4,0.30,0.97,2,2,1,6
1608,MADHYA PRADESH,12.0,42.0,7.4,8.3,7.4,8.7,198,680,1.4,1.9,0.60,2.00,2,6,34,70
1611,MADHYA PRADESH,21.0,30.0,7.2,7.9,7.7,8.1,233,590,1.0,1.8,0.39,0.83,2,5,21,58
2116,MADHYA PRADESH,20.0,31.0,6.2,7.2,7.5,7.9,,,1.2,2.0,0.19,1.85,2,17,33,70
3327,MADHYA PRADESH,20.0,31.0,6.5,7.8,7.7,8.3,16,602,1.3,2.0,0.44,1.30,2,6,33,70
1371,MADHYA PRADESH,20.0,32.0,7.0,7.9,7.7,8.3,187,596,1.1,2.0,0.24,0.84,2,6,21,63
1610,MADHYA PRADESH,19.0,28.0,6.2,6.9,6.8,7.8,124,196,0.2,0.6,0.10,0.22,2,2,2,2
1612,MADHYA PRADESH,20.0,30.0,7.0,7.9,7.6,8.1,188,486,0.6,1.2,0.15,0.49,2,4,14,63
2946,RAJASTHAN,20.0,29.0,4.0,8.2,7.3,8.3,240,450,0.5,3.5,1.54,2.80,7,14,7,28
2396,JHARKHAND,14.0,35.0,4.8,7.9,6.5,7.6,,,3.1,6.2,,,140,200,750,1200
2401,JHARKHAND,14.0,33.0,6.6,8.5,6.5,7.5,314,320,2.6,2.8,,,,,,
2392,JHARKHAND,17.0,34.0,7.5,7.8,7.4,7.5,,,0.8,1.1,,,,,,
1336,WEST BENGAL,20.0,35.0,6.7,9.5,7.1,8.1,139,335,2.3,3.1,0.1,1.0,1100,14000,3000,17000
3554,JHARKHAND,22.0,37.0,7.3,7.4,7.5,7.5,,,2.1,2.4,,,,,,
2381,JHARKHAND,21.0,36.0,7.2,7.4,7.3,7.5,,,2.0,2.3,,,,,,
2390,JHARKHAND,17.0,35.0,7.7,7.8,7.5,7.6,,,0.6,0.9,,,,,,
2391,JHARKHAND,20.0,35.0,7.6,7.8,7.4,7.6,,,0.6,0.9,,,,,,
3553,JHARKHAND,21.0,32.0,7.4,7.7,7.4,7.5,,,1.2,2.8,,,,,,
3557,JHARKHAND,20.0,37.0,7.2,7.4,7.4,7.5,,,2.0,2.3,,,,,,
3555,JHARKHAND,20.0,35.0,7.5,7.6,7.5,7.6,,,1.6,2.0,,,,,,
3556,JHARKHAND,20.0,37.0,7.4,7.5,7.4,7.5,,,1.9,2.2,,,,,,
2382,JHARKHAND,19.0,35.0,7.2,7.3,7.4,7.6,,,2.0,2.5,,,,,,
2383,JHARKHAND,19.0,35.0,7.2,7.4,7.4,7.5,,,0.9,1.2,,,,,,
2384,JHARKHAND,21.0,36.0,7.2,7.5,7.4,7.6,,,0.6,0.9,,,,,,
1332,WEST BENGAL,19.0,33.0,5.2,8.0,7.1,7.9,192,379,1.9,3.9,0.0,1.0,1700,24000,2200,30000
1333,WEST BENGAL,19.0,34.0,5.4,9.4,7.0,8.2,258,778,2.6,3.7,0.1,1.0,4000,11000,5000,160000
1334,WEST BENGAL,20.0,35.0,4.6,8.0,7.1,7.9,336,833,1.3,7.0,0.1,1.0,2200,50000,2700,90000
1335,WEST BENGAL,22.0,33.0,3.4,7.9,7.1,8.1,782,16330,1.7,3.4,0.2,0.6,3300,90000,7000,160000
2527,WEST BENGAL,22.0,36.0,6.7,9.4,7.1,8.1,258,381,1.9,2.9,0.1,1.0,700,11000,2600,17000
2509,WEST BENGAL,20.0,34.0,4.6,8.5,6.4,7.9,177,2124,0.6,5.3,0.3,0.6,2400,17000,4000,54000
1337,WEST BENGAL,22.0,32.0,4.8,7.6,7.0,8.0,312,6870,1.1,2.8,0.2,0.6,1100,13000,1400,28000
2541,WEST BENGAL,19.0,33.0,6.6,8.6,7.1,8.1,224,333,1.6,2.9,0.2,0.3,1700,17000,2100,30000
2531,WEST BENGAL,18.0,36.0,5.9,11.0,6.9,8.7,155,350,1.8,5.1,0.0,0.3,6000,22000,9000,35000
2532,WEST BENGAL,18.0,36.0,3.6,11.3,6.4,8.2,123,588,2.1,4.9,0.0,0.3,5000,22000,7000,35000
2508,WEST BENGAL,19.0,33.0,4.9,9.1,5.9,7.5,117,338,0.9,3.9,0.2,0.7,1700,17000,3300,54000
2514,WEST BENGAL,16.0,34.0,1.2,11.2,7.1,8.8,242,635,1.0,6.0,0.0,3.5,4000,500000,6000,900000
1764,WEST BENGAL,19.0,32.0,0.8,5.6,7.2,8.8,291,814,1.6,8.3,0.0,1.8,70000,300000,110000,500000
2518,WEST BENGAL,20.0,32.0,0.8,4.3,7.2,8.5,272,693,1.4,6.5,0.0,1.9,13000,220000,23000,350000
2517,WEST BENGAL,20.0,32.0,0.0,4.3,7.2,8.1,270,680,1.6,7.5,0.1,1.2,27000,220000,33000,500000
2534,WEST BENGAL,18.0,34.0,6.5,8.8,7.0,8.2,128,975,1.1,2.8,0.0,0.2,1400,2600,2100,3400
2507,WEST BENGAL,20.0,35.0,5.5,10.8,6.5,8.3,113,242,3.1,6.9,0.2,0.7,1700,33500,11000,54000
1946,WEST BENGAL,16.0,31.0,5.6,8.2,7.0,8.4,118,214,2.6,3.6,0.0,0.7,5000,14000,11000,35000
2525,WEST BENGAL,18.0,30.0,4.2,6.8,6.1,8.3,134,399,3.8,18.0,0.1,0.6,80000,170000,170000,350000
2549,WEST BENGAL,20.0,35.0,0.0,2.1,7.0,8.0,345,7337,5.0,24.2,0.7,1.5,11000,300000,17000,500000
2550,WEST BENGAL,20.0,33.0,0.0,4.6,6.5,7.7,849,21320,1.9,25.8,0.4,0.8,2000,220000,4000,280000
2524,WEST BENGAL,21.0,30.0,6.1,8.0,6.8,9.0,111,174,1.3,3.2,0.2,0.6,2700,9000,11000,28000
1030,ASSAM,15.0,25.0,4.7,10.2,6.8,8.2,69,193,0.7,2.5,0,1,2,1500,2,2900
1262,ASSAM,17.0,29.0,4.2,7.9,6.6,9.6,60,208,0.6,2.7,0,3,2,730,300,1500
1526,ASSAM,18.0,28.0,6.3,9.0,6.6,7.9,86,249,1.1,2.4,0,2,2,2000,360,7500
1031,ASSAM,23.0,32.0,6.3,9.9,6.7,8.1,84,154,0.9,2.7,0,1,360,2800,1400,21000
1299,ASSAM,20.0,32.0,5.0,7.9,6.9,7.8,101,161,0.6,2.2,0,2,2,910,730,4300
2069,ASSAM,22.0,29.0,5.7,9.1,7.0,7.8,82,177,1.2,2.8,0,1,2,3900,300,110000
2064,ASSAM,21.0,29.0,5.6,8.7,6.5,7.7,52,194,1.2,2.8,0,2,300,21000,360,240000
2067,ASSAM,20.0,33.0,4.8,11.4,6.7,8.1,87,190,1.1,3.2,0,2,360,2100,910,3600
2066,ASSAM,22.0,34.0,4.8,6.5,6.6,8.0,84,204,0.6,2.6,0,2,300,3500,720,29000
