STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
1357,UTTAR PRADESH,10,27,0.4,1.8,7.2,7.6,485,715,2,28,0,0,3300,7500,4300,12000
1143,MADHYA PRADESH,19,33.5,5.8,6.8,7.3,7.9,358,827,2.2,3.5,0.388,4.13,7,33,90,350
2107,MADHYA PRADESH,13,32,6.3,7.9,7.2,8.9,272,412,0.2,0.9,0,0, , ,0,8
2108,MADHYA PRADESH,12,32,6.3,7.9,7.7,9,274,432,0.5,0.9,0,0.1, , ,0,12
1735,UTTAR PRADESH,17.5,32.7,5.9,7.5,7.8,8.9,191,236,2.8,3.3,0,0,2300,4600,7900,34000
1356,UTTAR PRADESH,15,32,6.2,8.8,7.8,8.7,241,482,3,3.6,0,0,2000,5800,10000,22000
1365,MADHYA PRADESH,26,27,6.8,7.8,7.6,8.2,230,909, , ,0.6,1.5, , ,110,300
1366,MADHYA PRADESH,26,28,0,7.6,7.7,8.7,234,8930, , ,3.5,8.9, , ,1600,1600
2955,RAJASTHAN,14,32,4.1,7.5,7.3,8.3,260,380,0.3,1.1,0.4,0.8,4,4,4,7
1418,MADHYA PRADESH,24,28,7,7.4,7.4,8.2,308,390,1.9,1.9,0.8,1.4, , ,140,350
1288,RAJASTHAN,20,33,4.6,7.9,7.5,8.3,250,330,0.4,1.1,0.3,0.54,4,4,4,9
1289,RAJASTHAN,17,34,4.8,8.1,7.8,8.7,320,720,0.5,3,0.4,0.98,4,28,93,2400
1413,RAJASTHAN,14,38,4.6,6.4,7.9,8.6,270,960,0.6,1.8,0.4,1,4,7,4,28
1609,MADHYA PRADESH,18,31,7,9,6.9,7.8,430,1060,1.1,3,0,1.8, , , , 
1432,MADHYA PRADESH,17,36.8,6.7,7.9,7,7.7,488,823,1.2,3.7,0,0, , , , 
2126,MADHYA PRADESH,18.4,34.5,6.1,7.2,7.2,7.7,410,920,1.5,3.4,0,0, , , , 
2954,RAJASTHAN,18,32,3.4,6.9,7.9,8.5,370,750,0.4,1.8,0.4,1,4,4,4,21
1607,MADHYA PRADESH,15,40,5.4,8.5,7.3,8,450,1860,1.2,6,0.5,3.9, , , , 
1367,MADHYA PRADESH,28,28,0,0,7.3,7.3,1507,1507,40,40,45.5,45.5,41,41,1600,1600
1369,MADHYA PRADESH,24,30,5.8,7.8,7.2,8.5,296,1350, , ,0,4.2, , ,1600,1600
1370,MADHYA PRADESH,24,30,6.3,7.8,7.1,8.5,346,1320, , ,0,2.8, , ,1600,1600
1468,MADHYA PRADESH,24,30,5.6,6.8,7.4,8.5,310,1264, , ,0,2.9, , ,1600,1600
2953,RAJASTHAN,16,32.5,4.3,6.8,7.7,8.5,280,720,0.4,1.3,0.4,1,4,4,4,9
2956,RAJASTHAN,18,33,3.5,6.7,7.9,8.6,320,860,0.3,1.4,0.4,0.8,4,4,4,9
1608,MADHYA PRADESH,15,32,7.2,9,7.1,8.1,375,1530,1.2,2.2,0.5,1.4, , , , 
2117,MADHYA PRADESH,20,32,4.9,6,7.3,7.8,140,752,3.1,7,0.9,14.7,27,70,500,900
1433,MADHYA PRADESH,10,29,6.7,10,7,8,350,1250,0.9,4.4,0.4,2.2, , , , 
3311,MADHYA PRADESH,12,33,6.6,8.2,7.3,8.9,218,745,0.3,0.9,0,0.2, , ,0,4
3327,MADHYA PRADESH,20.8,38.2,5.1,7.8,7.3,8.1,2,1820,2,8.2,0.4,2.9, , ,280,350
2950,RAJASTHAN,18,29,5.1,7.8,7.5,8.1,180,980,0.5,2.1,0.4,0.6,4,4,4,14
2951,RAJASTHAN,21,33,4.9,7.1,7.6,8.4,330,460,0.4,1.1,0.4,0.8, , ,4,7
2952,RAJASTHAN,15,28,1.6,3.7,7.6,8.4,1140,2000,5.1,8.8,0.7,1.2,4,21,210,1100
2945,RAJASTHAN,19,31,5,6.6,7.7,8.3,220,400,0.4,1.1,0.4,0.6, , ,4,14
2946,RAJASTHAN,19,30.3,4.7,6.7,7.7,8.4,180,310,0.3,1.4,0.3,0.5,4,4,4,14
1331,WEST BENGAL,16,30,6.5,10.1,7.3,8.3,122,267,1,4.2,0.2,0.284,400,90000,1400,160000
1332,WEST BENGAL,17,32.5,6.7,9.5,7.3,8.6,137,282,1,3.3,0.2,0.244,200,90000,700,160000
1333,WEST BENGAL,20,34,3.4,10.9,7.2,8.6,143,343,1.1,6.9,0.2,0.464,400,17000,700,28000
1334,WEST BENGAL,22,35,3.7,8.7,7.1,8.7,212,737,1.7,5.7,2.2,3.824,600,90000,900,160000
1335,WEST BENGAL,21.5,33,5.4,11.1,6.4,8.5,732,13410,0.2,7.9,0.5,0.96,20000,400000,55000,1500000
2527,WEST BENGAL,22,35,6.6,11.4,7.1,8.4,222,336,1.5,6.3,0.2,0.4,400,35000,800,90000
1336,WEST BENGAL,17,32,6,11.2,7.2,8.4,118,234,1,4.5,0.2,0.32,800,90000,1100,160000
2509,WEST BENGAL,18,34,6.1,8.1,6.7,7.8,172,1270,0.8,8.2,0.2,1,4000,110000,13000,500000
1337,WEST BENGAL,20,32,5.4,9.5,6.8,8.5,243,4250,0.7,4,0,0.86,2000,50000,4000,160000
2541,WEST BENGAL,19,36.5,6.5,9.8,7.4,8.4,134,531,1.1,5.9,0.2,0.3,200,13000,400,22000
2531,WEST BENGAL,19.5,35,5.5,9,6.8,8.4,143,578,1.7,7.1,0.3,0.5,3000,90000,13000,160000
2532,WEST BENGAL,20,35,2.6,10,7,8.4,124,14850,1.9,9,0.2,1.4,9000,90000,14000,160000
2508,WEST BENGAL,19,36,5.5,10.1,6.8,7.7,139,216,0.5,3.6,0.1,0.5,2000,50000,7000,130000
2514,WEST BENGAL,21,33,3,9.1,7.3,8.2,139,553,1.9,6.8,0.2,1,4000,300000,8000,500000
1764,WEST BENGAL,22,33,1.1,5.4,7.3,8.3,245,690,2,11.5,0.5,1.6,22000,280000,30000,900000
2518,WEST BENGAL,21,35,0.3,6.9,7.1,8.4,236,678,1.6,9.9,0,1.1,4000,5000000,8000,9000000
2517,WEST BENGAL,18,35,0,6.9,7,8.2,95,700,2.2,13.1,0.3,1.7,2700,9000000,8000,16000000
2534,WEST BENGAL,21,35,5.2,9.5,7.2,8.3,113,164,1,4.8,0.1,1100,800,90000,1100,160000
2507,WEST BENGAL,21,35.5,7.5,10.8,6.9,7.7,152,269,1.4,4.6,0.1,0.5,13000,80000,22000,300000
1946,WEST BENGAL,18,30,6.4,8,6.8,8.4,104,208,1.2,3.8,0,2.2,1400,110000,5000,280000
2525,WEST BENGAL,19,33,4.8,6.9,6.6,8.8,131,812,2.3,5.5,0,1.7,50000,240000,110000,500000
2572,BIHAR,16,32,6.7,7.7,6.8,7.9,76,278,1.8,2.4,0,0,490,800,1300,2800
2549,WEST BENGAL,17,32,0,3.1,7.4,7.9,709,11750,6.4,23.8,0,7.4,22000,500000,50000,900000
2550,WEST BENGAL,18,33,1.2,6.6,7.5,7.9,210,32900,1.5,36.3,0.8,4.8,13000,70000,21000,220000
1260,ASSAM,19,30,6,9.5,6.7,7.6,20,532,0.7,2.1,0.1,6.51,0,730,360,46000
1030,ASSAM,15,29,6,11.4,6.8,7.7,125,419,0.6,3.4,0.1,5.8,0,21000,0,240000
1262,ASSAM,19,31,5.1,7.8,6.2,7.8,125,389,0.5,3,0.1,6.8,0,3500,361,240000
1526,ASSAM,18,28,6.8,8.2,6.6,7.5,42,1172,0.3,2.8,0,7.3,0,110000,0,240000
1031,ASSAM,20,30,6,11,6.5,7.7,20,380,0.6,2.3,0.1,7.68,300,21000,3900,240000
1299,ASSAM,20.8,33,4.2,6.6,6.8,8,145,573,0.3,1.9,0.1,7.43,0,3500,0,46000
2069,ASSAM,21,30,7.6,8.6,7.4,7.8,166,255,0.6,1.5,0.2,3.7,910,7500,4300,240000
2064,ASSAM,21,29,6.4,8.6,6.7,7.3,128,260,0.6,3.2,0.2,0.8,910,2700,911,240000
2067,ASSAM,22,30,5.2,8.3,6.7,7.6,247,308,0.5,2.5,0.1,4.8,300,2300,2301,24000
2066,ASSAM,23,33,3.8,6,6.5,7.4,148,334,1,1.9,0.4,4.1,300,9300,910,240000
1796,NAGALAND,32.2,32.2,6.2,6.2,8.5,8.5,274,274,14,14,1.3,1.3, , , , 
1799,NAGALAND,29.1,29.1,7.1,7.1,8.5,8.5,200,200,15,15,1.9,1.9, , , , 
1797,NAGALAND,25,25,6.1,6.1,8,8,210,210,11,11,0.9,0.9, , , , 
1800,NAGALAND,29.5,29.5,6.3,6.3,7,7,190,190,34,34,22.2,22.2, , , , 
1798,NAGALAND,29.4,29.4,6.7,6.7,8.5,8.5,319,319,15,15,2.8,2.8, , , , 
1259,ASSAM,19,30,5.1,11.6,6.4,7.3,184,410,0.7,1.3,0.3,3.09,0,910,0,240000
1928,NAGALAND,29.9,29.9,6.2,6.2,8.5,8.5,373,373,19,19,6.4,6.4, , , , 
1930,NAGALAND,28.2,28.2,7.3,7.3,8.5,8.5,589,589,16,16,1.8,1.8, , , , 
1929,NAGALAND,34.2,34.2,6.2,6.2,9,9,186,186,16,16,1.8,1.8, , , , 
1261,ASSAM,17,25,8,9.2,6.4,7.3,103,204,0.5,1.7,0.1,4.11,0,1500,0,110000
2061,ASSAM,20,31,6.8,8.3,7,7.6,137,295,0.4,2.4,0.1,3,300,3900,911,29000
1422,ASSAM,16,25,7.2,11.2,7.1,7.6,291,448,0.6,1.9,0.1,3,610,5300,4600,240000
2062,ASSAM,17,25,6.4,11.4,6.6,7.7,225,394,0.8,1.6,0.1,3.1,0,2100,360,110000
2230,ASSAM,12,25,6,11.4,6.7,7.8,217,380,0.5,1.6,0.1,4.1,0,360,0,9300
2065,ASSAM,21,33,6.5,12.3,7.1,8.1,326,444,0.8,1.8,0.1,3.9,0,15000,2000,240000
1530,ASSAM,21,31,6.5,7.5,6.5,7.5,22,425,2.2,4.9,0.3,8.3,300,9300,3500,240000
2063,ASSAM,18,28,7.4,8.7,6.7,7.1,87,109,0.5,1.6,0.1,3.7,0,1100,911,4300
2237,ASSAM,20,32,4,7.1,6.1,7.2,104,340,0.7,2.9,0.3,3.7,1100,110000,15000,240000
2059,ASSAM,25,35,5.9,10.7,5.6,7.6,81,120,0.5,3.5,0.3,2.2,0,920,910,9300
2060,ASSAM,19,34,5.1,6.5,7,8,597,886,0.9,2.1,0.1,11.9,0,360,360,2800
2058,ASSAM,20,30,5.3,7.9,6.8,7.2,135,269,0.3,1.5,0.4,5.3,0,720,0,3900
1298,ASSAM,22,30,4.1,7.6,6.1,7,20,748,1,4.3,0.5,20.4,0,1500,360,24000
1258,ASSAM,17,30,5.8,8.1,6.8,7.5,168,337,0.9,3.4,0.1,3.5,0,360,360,46000
1527,ASSAM,19,31,5.6,5.9,6.7,7.3,211,452,0.5,3.5,0.4,3.8,0,4300,15000,240000
1531,ASSAM,20,30,5.8,7.1,6.3,6.8,160,367,0.6,3.2,0.4,5.9,910,24000,6400,110000
1423,ASSAM,10,15,5.9,6.7,6.6,7.1,139,352,0.9,2.8,0.6,4.6,0,2000,720,110000
1528,ASSAM,20,30,0,0,6.5,6.8,907,1326,20,50,4,29.5,1200,29000,4400,240000
1529,ASSAM,20,30,2.6,8.7,6.5,7.6,257,479,1.8,5.4,0.7,5.4,300,2700,731,21000
2068,ASSAM,12.1,14,5.4,6.3,6.5,7.7,125,204,1,1.9,0.3,4.8,0,1400,910,240000
1232,RAJASTHAN,17,32,4.8,6.7,7.4,8.4,430,550,0.3,1.5,0.48,0.98, , ,4,9
1233,MADHYA PRADESH,21.5,29,6.9,8,7.3,8.2,324,1013,1,2.1,0,2.91, , ,46,280
2102,MADHYA PRADESH,25,30,7,7.6,7.5,8.2,461,640,1.8,1.8,0.5,2.2, , ,220,500
2103,MADHYA PRADESH,21,28,7.2,7.8,7.2,8.2,235,400, , ,0,2.3, , ,90,300
2104,MADHYA PRADESH,22,28,7.2,7.6,7.6,8.3,109,630,3.4,3.4,1.2,3.1, , ,300,350
2105,MADHYA PRADESH,22,30,7,7.6,7.2,8.2,310,388, , ,0.9,2.2, , ,140,350
1241,MADHYA PRADESH,22,28,7.3,7.6,7.3,8.3,169,557,1.2,14,0.1,2.44,0,11,8,240
1240,MADHYA PRADESH,21,22,6.3,7.7,7.2,8,253,453,1,2.4,0.1,1.76,8,8,7,93
2106,MADHYA PRADESH,20,24,7.1,8,7.3,8.5,259,400,1.2,2,0,1.5, , ,40,300
45,MADHYA PRADESH,22,30,7.1,8.2,7.8,8.5,238,406,0.8,1.4,0.004,15, , ,40,150
1239,MADHYA PRADESH,19,30.1,6.9,8,7.4,8.3,303,530,0.8,1.4,0,2.934,4,4,27,240
1430,MADHYA PRADESH,22,30,7,8.5,7.3,8.3,246,449,0.9,1.8,0.1,2.1,4,4,47,280
1431,MADHYA PRADESH,22,30.1,7,8.6,7.7,8.5,239,396,0.9,1.5,0.6,174, , ,48,210
2099,MADHYA PRADESH,22,23,5.8,7.7,1.8,8.4,128,524,0.8,5.4,0,41.1,0,16,11,120
2112,MADHYA PRADESH,20,28.5,7.1,8.8,7.5,8.7,249,516,0.8,1.4,0.4,3.7, , ,48,240
2113,MADHYA PRADESH,24.5,30,6.8,8.8,7.6,8.4,239,490,0.6,1.2,0.1,0.9, , ,34,130
3322,MADHYA PRADESH,21,28,6.9,7.8,7.2,8.3,12,408,1.1,12,0,1.5,0,0,7,93
3323,MADHYA PRADESH,23,28,5.9,7.6,7.1,9,184,693,1,5.5,0.3,1.5,0,20,11,240
3324,MADHYA PRADESH,22,29,6.5,7.8,7.1,8,210,461,1.3,4.4,0.2,1.6,2,20,15,240
3325,MADHYA PRADESH,22,28,6.1,7.6,7.2,7.5,234,437,1,3,0.2,2.2,4,75,11,350
1243,GUJARAT,18.6,33.5,6.6,7.9,6.9,7.7,102,296,0.6,2.2,0,0.48, , ,17,26
1236,MADHYA PRADESH,25,25,7.2,7.2,8.8,8.8,468,468,0.6,0.6,1.1,1.08, , ,140,140
2100,MADHYA PRADESH,21,24,6.2,7.8,7.2,8.7,3,616,1,9,0,2,2,49,21,1600
2101,MADHYA PRADESH,23,29,7.8,7.8,7.4,8.4,143,513,1.4,4,0.2,2.8, , ,21,160
2114,MADHYA PRADESH,20,30,6.2,7.6,7.1,8.8,412,796,1.2,2.7,0.9,3.6,26,26,210,540
3305,MADHYA PRADESH,21,28,7,7.6,7.2,7.8,290,617,1.9,24,0,1.5, , ,14,240
1313,MAHARASHTRA,29,31,4.6,6.2,7.1,8.2,270,537,2,5.8,0.2,2.589,12,70,80,140
1251,MAHARASHTRA,28,30,4.8,6.1,7.3,8.3,378,537,2.4,6,0,3.675,14,140,50,350
1314,MAHARASHTRA,21,29,4.1,6.4,7.6,8.4,306,436,2,9,0.6,2.338,16,110,80,350
9,MADHYA PRADESH,18,30.1,7.1,7.8,4.5,8.3,339,569,0.6,1.4,0.068,3.774, , ,110,280
10,MADHYA PRADESH,18,30.1,1.1,7.6,0,8.4,510,1575,1.5,4.5,0.828,7,8,36,170,920
1250,MADHYA PRADESH,18,30.2,5.2,7.4,8,8.7,486,1364,0.8,3.2,1.2,46.29,4,9,300,900
2115,MADHYA PRADESH,18,30,5.4,7.6,7.5,8.4,328,678,0.8,1.9,1,5.3,10,12,170,540
1253,MAHARASHTRA,18,24,4.9,6.1,7.4,8.3,238,450,2.2,3.2,0.3,0.774,12,80,50,220
1252,MAHARASHTRA,29,31,4,5.8,7.5,8.6,409,486,3,6,0.7,3.675,18,70,90,140
1907,MAHARASHTRA,21,28,5.1,6.5,8.2,9,278,465,2.8,10,0.5,1.7,10,80,110,220
2127,MADHYA PRADESH, , ,8.3,9.8,8.2,8.3,184,525,3.5,3.5,0,10, , , , 
2155,MAHARASHTRA,22,29,2.4,6,7.9,8.8,222,1448,9.2,46,0.2,56.4,40,500,90,900
2652,MAHARASHTRA,22,30,1.9,5.3,7.5,8.3,435,1555,2.8,38,0.1,4.4,18,170,140,280
2658,MAHARASHTRA,31,31,5.3,6.1,7.8,9,456,512,2.6,4,0,4.4,11,70,60,170
2659,MAHARASHTRA,20,28,5,6,7.2,8.6,312,518,2.4,3.6,1.1,2.6,11,90,140,340
2666,MAHARASHTRA,21,29,4,6.3,7.4,8.2,305,879,2.2,8.6,0.7,2.6,9,90,90,300
2667,MAHARASHTRA,29,29,4,5.7,7.4,8.6,344,432,2.6,3.2,0.9,2.5,10,70,70,140
2674,MAHARASHTRA,28,28,3.9,5.9,7.4,8.7,388,437,2.6,3.4,0,1.9,12,50,69,170
2675,MAHARASHTRA,26,27,1.2,3.4,8.1,8.8,751,1442,11,85,1.6,59,130,1600,350,1600
2684,MAHARASHTRA,20,28,5.4,7.1,8,8.2,216,569,2.6,6.8,0.1,1.7,19,80,70,220
2695,MAHARASHTRA,20,27,2.2,7.2,8,8.9,149,1237,3.4,28,0.1,22,11,1600,45,1600
2710,MAHARASHTRA,31,31,5.6,6.3,7.7,8.5,278,539,2.6,2.8,1.6,2.3,10,80,75,220
2718,MAHARASHTRA,28,32,4.7,6.2,7.7,8,316,580,3,4,1,3.5,12,90,90,170
1851,CHHATTISGARH,23.4,28.5,7.6,9.2,7.4,7.8,175,416,0.8,2.2,0,0, , ,17,350
1264,CHHATTISGARH,23.6,29,6.8,8.5,7.7,7.9,210,580,1,2.8,0,0, , ,27,500
1099,CHHATTISGARH,25.8,34,7.4,7.9,7.5,7.9,232,554,1.2,2.6,0,0, , ,40,500
1852,CHHATTISGARH,23.8,28,7.6,8.6,7.5,7.6,195,551,1.2,2.7,0,0, , ,80,500
1100,CHHATTISGARH,23,37,6,10.4,7.5,8,264,400, , ,0.256,2.524, , ,16,688
1282,CHHATTISGARH,23.9,30,6,8,8,8,270,380, , ,0.2,2.031, , ,162,580
1467,CHHATTISGARH,23,36,7,8.5,7.5,8,264,400, , ,0.5,1.5, , ,19,690
1101,CHHATTISGARH,20,27,7.1,7.6,7.4,7.8,194,302,0.9,2.1,1,1.394, , ,43,1100
1281,ODISHA,20,35,6.5,8.3,7.7,8.2,138,218,0.2,1.3,0.3,1.486,110,5400,330,16000
1270,ODISHA,20,35,4.9,8.6,7.4,8.4,131,235,0.5,1.8,0.2,0.871,1300,35000,2400,92000
1271,ODISHA,20,35,4.7,11.5,6.9,8.4,148,240,1.2,3.9,0.3,1.801,7900,35000,13000,92000
2405,ODISHA,22,36,6.3,8.4,7.4,8.3,142,305,0.8,2.6,0.1,0.8,330,11000,1300,17000
1272,ODISHA,22,36,6.9,8.3,7.1,8.4,146,253,0.2,1.1,0.1,1.118,110,2800,220,9200
1274,ODISHA,22,37,7.2,8.5,7.6,8.4,172,268,0.4,1.9,0.2,1.99,110,2400,490,5400
1275,ODISHA,20,37,6.9,8.5,7.2,8.3,161,229,0.3,0.8,0.1,1.317,78,13000,230,17000
1276,ODISHA,26,35,6.3,8.7,7.8,8.4,148,226,0.2,1.4,0.1,1.725,330,160000,790,160000
1277,ODISHA,23,34,6.5,8.8,7.5,8.5,138,228,0.7,1.5,0.1,1.71,330,9200,790,16000
1278,ODISHA,22,34,5.9,8.4,7.5,8.4,140,261,1.7,2.5,0.2,2.204,11000,92000,22000,160000
2409,ODISHA,21,33,2,7.8,7.3,8.2,142,398,1.3,17.3,0.3,3.9,1700,160000,5400,160000
2406,ODISHA,25,33,6.3,8.6,7.4,8.4,136,228,0.4,1.5,0.1,1.3,110,160000,460,160000
2404,ODISHA,20,35,4.5,8.4,7.3,8.4,160,241,0.3,0.9,0.3,1.8,78,9200,140,16000
2407,ODISHA,23,34,5.7,8.8,7.3,8.4,146,15040,0.5,2,0.2,3.4,170,22000,490,92000
1639,ODISHA,24,34,5.7,7.7,7.3,8.2,190,38730,0.8,2.7,0.4,4.9,45,11000,230,22000
1107,CHHATTISGARH,25,27,6.8,7.6,7.3,7.5, , ,1.4,2.2,0.266,0.53, , ,120,2400
1845,CHHATTISGARH,24,29,6.4,7.8,7.4,7.5, , ,1.5,1.9,0.3,0.4, , ,120,2400
3166,CHHATTISGARH,26,28,6.7,8,7.3,7.6, , ,1.6,2.5,0.4,0.6, , ,210,2400
3167,CHHATTISGARH,25,28,6.5,7.6,7.3,7.6, , ,1.4,2.5,0.3,0.6, , ,210,2400
1847,CHHATTISGARH,24,26,6.4,7.8,7.3,7.6, , ,1.4,2.3,0.3,0.5, , ,150,2400
1846,CHHATTISGARH,23,26,6.6,7.8,7.3,7.5, , ,1.6,2.6,0.4,0.6, , ,210,2400
1853,CHHATTISGARH,23.5,30,7.2,7.4,7.5,7.8,269,634,1.3,2.6,0,0, , ,40,500
1105,CHHATTISGARH,25.1,27.1,5.4,6.8,7.1,7.2,76,76,0.8,1.8,0.58,1.18, , ,30,70
1106,CHHATTISGARH,22.5,35,6.5,8.5,7.5,8,208,336, , ,0.196,2.337, , ,14,780
3165,CHHATTISGARH,25.2,27.1,4.8,6,7.1,7.2,74,74,1.6,2.2,0.8,1.2, , ,50,90
3168,CHHATTISGARH,25.2,27.2,4.6,5.6,7.2,7.2,78,78,2,3,1,1.5, , ,60,106
1848,CHHATTISGARH,32,32,85,85,7.6,7.6,332,332, , ,1.8,1.8, , , , 
1849,CHHATTISGARH,20,30,7.1,7.6,7.4,8.6,192,300,1.1,2,1,1.2, , ,64,1100
1850,CHHATTISGARH,20,27,6.9,7.5,7.5,7.7,196,307,1.9,2.3,1,1.3, , ,120,1100
1267,ODISHA,25,35,6.8,8.3,6.9,8.4,111,218,0.4,0.8,0.1,2.405,130,1300,400,3300
1268,ODISHA,24,36,5.9,8.3,7,8.2,121,185,0.3,1.2,0.2,1.115,20,13000,78,24000
1300,ODISHA,24,37,6.5,8.3,7.4,8.2,108,186,0.2,1,0.1,0.686,20,2400,130,5400
1269,ODISHA,24,36,6,8.4,7.1,8.4,130,207,0.2,1.3,0.1,1.124,170,5400,490,9200
2403,ODISHA,23,36,6,8.6,7.3,8.3,132,455,0.1,1.5,0.1,1.1,78,1300,230,4900
1279,ODISHA,22,31,5,8.6,7.2,8.4,142,247,0.7,2.7,0.1,2.62,790,54000,2400,92000
1280,ODISHA,22,34,1.5,7.8,7,8.2,170,350,2.8,5.4,0,6.109,9200,92000,16000,160000
2410,ODISHA,23,33,6.6,9.9,7.6,8.3,140,229,0.4,1.8,0.1,1.8,200,7900,450,24000
2411,ODISHA,22,34,1.4,7.2,7,8.8,140,372,2.2,4.7,0.2,8.9,13000,54000,22000,160000
1301,ODISHA,21,33,6,7.9,7.1,8.7,150,420,2.1,5.6,0.2,10.13,13000,160000,28000,160000
2412,ODISHA,8,36,6,8.9,7.1,8.1,114,198,0.3,2.1,0,3.6,78,13000,230,24000
2408,ODISHA,22,37,6.7,9.3,7.8,8.6,140,216,0.3,1.3,0.1,2.2,78,1700,230,5400
1640,ODISHA,24,35,5.8,8.9,7.2,8.4,142,250,0.5,1.8,0.2,2.7,330,92000,1300,160000
1037,ODISHA,14,36,6.4,8.6,7.1,8.2,131,194,0.5,1.4,0.21,4.747,790,13000,1300,24000
1038,ODISHA,8,36,5.2,8.4,7.1,8.2,166,415,3.4,5.5,0.809,7.569,7000,35000,11000,54000
1302,ODISHA,8,35,6.1,13.5,7.1,8.3,164,327,2.7,5,0.3,7.254,3300,92000,7900,160000
2414,ODISHA,18,36,6,9.3,7.8,8.4,126,286,1.8,4.5,0.6,3.3,230,11000,790,35000
1039,ODISHA,16,36,6.4,8.9,6.9,8.4,132,254,0.5,2.6,0.708,3.606,45,24000,140,92000
1040,ODISHA,15,37,6.4,8.5,7.4,8.4,110,208,0.3,1.6,0.199,2.302,20,3500,45,54000
1041,ODISHA,18,36,6.3,8.8,6.9,8.1,134,258,0.4,2.2,0.285,2.084,130,7900,490,17000
1303,ODISHA,23,39,6.6,8.6,7.4,8.2,123,190,0.6,1.7,0.1,2.595,230,35000,1400,160000
2415,ODISHA,22,38,6.2,8.4,7.8,8.2,118,180,0.4,1.2,0.1,2.2,110,160000,1300,160000
2416,ODISHA,23,38,6.7,8.5,7.6,8.3,133,226,0.5,1.8,0.2,2.6,130,7000,790,17000
1042,ODISHA,22,38,6.2,8.7,7.7,8.4,132,221,0.1,2.7,0.299,2.72,490,14000,1300,22000
2417,ODISHA,25,37,5.6,8.7,7.5,8.2,145,502,0.6,2.6,0.1,2.9,3300,54000,7900,92000
1043,ODISHA,20,42,6.3,9.6,7.7,8.4,110,201,0.3,1.4,0.148,0.797,78,4900,230,17000
2418,ODISHA,24,36,6.4,8.2,7.6,8.4,124,248,0.2,1.9,0.2,1.2,78,9200,230,17000
1044,ODISHA,6.7,32,6.1,10.9,7.3,192,121,242,0,1.8,0.03,2300,700,5400,1100,17000
1045,ODISHA,19,35,5.5,9.3,7.2,8.3,148,241,0.7,2.8,0.235,2.105,230,9200,490,16000
2413,ODISHA,8,34,6.4,8.9,7.1,8.3,130,240,0.3,1.6,0.2,3.2,130,35000,230,92000
2419,ODISHA,22,33,5.6,8.5,7.3,8.3,122,198,0.4,1.3,0.1,2.6,130,3300,45,7900
2420,ODISHA,19,35,6.4,8.3,7.3,8.3,138,954,0.6,2.1,0.2,10.3,330,54000,1300,92000
1081,ODISHA,10,37,5.8,8.7,6.9,8.4,94,248,0.4,1.8,0.066,3.749,220,35000,790,92000
1082,ODISHA,19,37,6.6,9,6.8,8.3,130,264,0.2,1.8,0.029,3.499,220,24000,790,54000
1083,ODISHA,22,33,6.1,8.7,7.1,8.4,116,220,0.8,3,0.051,3.445,790,54000,2400,160000
1084,ODISHA,16,34,5.5,8.2,7.4,8.2,150,7669,0.3,2,0.087,3.886,2200,160000,16000,160000
1085,ODISHA,14,32,4.8,8.2,7.3,8.2,233,35200,0.7,2.1,0.346,1.876,45,16000,45,16000
2421,ODISHA,19,35,6.5,8.7,7.6,8.4,148,312,0.4,1.5,0.1,2.7,130,17000,330,28000
1641,ODISHA,17,30,7.4,8.4,7.6,8.4,133,320,0.4,2.9,0.1,2.5,490,11000,2200,17000
1312,MAHARASHTRA,25,30,6,7.3,7.4,8.9,638,1026,2,5,0.1,0.4,2,4,70,220
2177,MAHARASHTRA,18,27,4.7,6.7,7.3,8.7,191,442,2.2,10,0.1,2.5,10,110,60,280
2182,MAHARASHTRA,18,29,1.4,5.7,7,8.2,144,401,2.4,10,0.2,4.7,11,90,50,220
2179,MAHARASHTRA,18,27,3.2,6.5,7.3,8.4,220,551,2.4,9,0,2.3,11,110,50,300
2183,MAHARASHTRA,18,30,3,5.5,7.4,8.2,231,380,2.2,10,0.3,4.1,9,110,50,310
2181,MAHARASHTRA,18,27,1.8,6.2,7.1,8.2,348,645,2.4,16,0.1,2.8,16,170,130,350
2180,MAHARASHTRA,18,27,2.4,6,7.4,8.2,341,632,2.4,25,0.1,2.5,11,170,110,300
1096,MAHARASHTRA,18,27,2.2,6.2,7.3,8.3,209,542,2.4,5.4,0.55,3.315,16,190,60,300
1211,MAHARASHTRA,18,27,3.2,6.5,7.2,8,321,576,2.8,6,0.236,3.317,13,170,110,350
1095,MAHARASHTRA,18,27,4.3,7.1,7.8,8.5,139,534,2.2,4.2,0.017,2.27,11,60,17,170
2160,MAHARASHTRA,25,30,5.9,7.2,7.2,8.6,600,1080,3,8,0,0.4,2,4,24,110
2158,MAHARASHTRA,25,30,6,6.9,7.4,8.9,650,1126,3,9,0.1,0.4,2,2,70,170
2159,MAHARASHTRA,25,30,5.6,7.4,7.6,9.2,660,1110,3,8,0.1,0.7,2,4,70,280
