STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FecalStreptococci_Min,FecalStreptococci_Max
5544,MADHYA PRADESH,18,29,7,7.9,7.1,7.7,220,690,1.2,1.8,0.52,2.42,2,3,26,42,,
2955,RAJASTHAN,16,30,4,6.3,6.9,7.8,443,627,2.2,3,1.22,3.19,84,170,150,300,14,21
1288,RAJASTHAN,18,33,5.3,6.8,7.9,8.5,339,481,1,1.3,0.62,1.22,26,49,46,120,14,26
1289,RAJASTHAN,19,34,4.1,5.9,7.9,8.9,382,900,1.3,2.8,0.82,2.72,220,350,350,540,47,130
10029,RAJASTHAN,15,33,4.1,6.3,8.2,8.7,382,945,1.2,2.8,1.07,3.63,170,350,350,540,31,79
10030,RAJASTHAN,15,34,3.3,6.1,8.1,8.9,388,1362,1.9,3.8,1.14,4.94,240,350,350,920,49,79
4769,RAJASTHAN,12,31,4.7,6.3,7,8.5,370,775,1,3.1,0.64,5.63,22,140,40,280,6,28
30086,UTTAR PRADESH,18,31,7.4,9.3,7.1,8,343,663,1.7,6.5,0.32,0.7,2,33000,2,49000,2,2
30060,MADHYA PRADESH,20,33,7.4,10.7,7.7,8.2,174,445,1.2,2.6,0.32,0.51,2,15,68,120,2,2
1418,MADHYA PRADESH,22,28,7.4,7.5,7.6,7.9,304,324,1.8,2,0.51,0.93,2,2,47,49,2,2
3309,MADHYA PRADESH,22,28,7,7.8,7.3,8.5,277,2449,1.6,3.4,0.32,4.98,2,25,43,1600,2,2
1365,MADHYA PRADESH,22,27,6.9,7.9,7.3,8.1,405,907,1.8,2,0.64,1.07,2,4,43,49,2,2
1366,MADHYA PRADESH,22,27,0.3,7.6,3.4,8.1,653,8763,6,28,0.94,11.29,40,1600,1600,1600,14,540
1609,MADHYA PRADESH,15,25,7,8.1,7.1,7.8,315,718,1,2.3,0.3,1.85,2,6,12,28,,
3308,MADHYA PRADESH,20.5,21,6.9,7.2,7.5,7.9,360,439,1,1.1,1.54,2.01,2,2,24,34,,
4607,MADHYA PRADESH,18,27,7,8.2,7.2,7.8,380,600,1.4,1.9,0.3,1.4,2,6,20,26,,
4610,MADHYA PRADESH,22,30,7.2,7.6,7.4,7.9,298,384,1.8,2,0.55,0.98,2,4,48,49,2,2
2954,RAJASTHAN,17,33,4.7,5.8,8.1,8.9,311,1092,1,2,1.22,2.52,70,150,140,350,21,26
2109,MADHYA PRADESH,15,31,7,8.8,7.2,7.9,290,511,1.4,2.1,0.32,1.4,2,6,24,34,,
2126,MADHYA PRADESH,15,26,5.8,11.7,7.4,8.1,371,715,1,4.6,5.05,30.72,6,110,220,480,2,2
1432,MADHYA PRADESH,15,32,7,8.5,7.2,7.6,270,507,1.6,1.9,0.5,1.83,2,6,2,34,2,2
1367,MADHYA PRADESH,20,22.5,0.3,0.3,7.2,8.1,982,1485,10,36,2.13,4.78,32,5400,920,12000,8,1800
2110,MADHYA PRADESH,19,22,0.3,0.3,7.2,8.2,973,1418,14,38,2.14,7.35,2,6300,1400,17000,5,2100
2111,MADHYA PRADESH,19.5,22.5,4,6.4,7.4,8.4,880,1330,1,8,1.24,3.17,10,700,430,1600,2,340
1372,MADHYA PRADESH,22.7,33,2.8,9.1,6.8,7.9,612,5952,2,3.7,0,0,2,15,70,120,2,2
1369,MADHYA PRADESH,22,27,6.2,7.8,7.1,7.9,386,1064,3.4,10,0.32,2.8,350,1600,1600,1600,6,170
1370,MADHYA PRADESH,22,27,7,7.6,7.4,7.9,333,1039,2.4,6,0.32,1.94,2,1600,210,1600,2,6
1468,MADHYA PRADESH,22,27,6.8,7.6,7.3,8,493,1254,8,12,0.93,3.47,920,1600,1600,1600,10,25
3315,MADHYA PRADESH,22,26,7,7.5,7.1,7.9,370,1041,2.4,8,0.32,2.24,2,1600,280,1600,2,6
3316,MADHYA PRADESH,23,29,6.8,8,7.5,8.2,388,1068,1.4,3.6,0.32,1,2,6,46,1600,2,2
3317,MADHYA PRADESH,22,26,7.1,7.6,7.4,8,288,585,1.8,2,0.63,0.98,2,4,47,49,2,2
2379,JHARKHAND,26.5,30,7.2,7.6,7.2,7.5,,,1.3,2.6,0,0,,,,,,
2724,UTTARAKHAND,15,24,1.4,4,6.8,7.8,321,601,20,34,0.33,0.53,1400,28000,1600,160000,540,16000
2734,UTTARAKHAND,13,30,5.6,7.7,7.2,7.8,181,316,2,3,0.35,0.83,130,540,170,920,46,210
2735,UTTARAKHAND,13,32,1.4,4.4,6.7,7.7,216,636,12,28,0.37,1.15,240,920,540,1600,94,350
2732,UTTARAKHAND,13,34,6,7.6,6.8,7.9,236,596,2.6,3,0.34,0.82,220,920,280,1600,47,130
2733,UTTARAKHAND,12,33,1.2,4.1,7,7.7,298,1254,14,38,0.39,1.29,350,1600,540,1600,70,220
30004,UTTARAKHAND,20.6,32,4.5,8.3,7.1,7.8,238,813,1,7.1,0.32,0.37,13000,130000,70000,490000,,
2731,UTTARAKHAND,13,31,6.8,7.8,7.4,7.9,211,628,2,3.8,0.33,0.66,120,280,170,350,17,84
30002,UTTARAKHAND,21,30.2,6.2,8.8,7.5,7.6,295,714,1,2.8,0.32,0.9,7800,330000,13000,790000,,
2728,UTTARAKHAND,13,23,7.4,8.8,7.3,8.2,230,280,1.4,2.4,0.32,0.4,63,170,84,210,4,13
2729,UTTARAKHAND,12,32,5,7,7.2,7.9,265,672,3,7.8,0,0.88,170,540,280,920,48,150
30003,UTTARAKHAND,20.2,30.9,0.3,6.2,7.6,7.9,380,1030,7.5,13,0.32,1.74,2300,170000,7900,1300000,,
2730,UTTARAKHAND,12,31,2.4,7.2,7.2,7.8,221,918,2,12,0.33,0.97,220,920,350,1600,79,170
30000,UTTAR PRADESH,21,31.6,6.5,8.3,7.5,8,121,745,1,2.4,0.32,0.98,4500,130000,7800,490000,,
30001,UTTAR PRADESH,20.3,31.2,0.3,8.9,6.2,7.8,217,715,1.4,145,0.32,0.37,200,1300000,780,9200000,,
2736,UTTARAKHAND,12,31,7.2,9.2,7.5,7.9,165,220,1.6,2.2,0.35,0.49,210,540,350,920,63,170
2737,UTTARAKHAND,12,32,6.9,8.6,7.4,7.9,183,336,2.4,3,0.36,0.84,350,1600,920,1700,94,920
3438,UTTARAKHAND,13,30,5,7.2,7.1,7.8,322,482,2.4,3,0.34,0.55,220,920,350,1600,79,540
3439,UTTARAKHAND,12,33,1.6,4.4,6.8,7.5,396,625,12,30,0.35,1.47,540,1600,920,1700,170,540
30077,UTTAR PRADESH,22,30.2,6.5,9.1,7.2,7.9,221,730,1,3.4,0.32,0.36,2,49000,2,330000,2,2
30078,UTTARAKHAND,21.5,28.8,7.4,9.5,7.1,7.8,176,584,1.2,9.5,0.32,10.14,2,790000,4500,3500000,,
30077,UTTAR PRADESH,22,30.2,6.5,9.1,7.2,7.9,221,730,1,3.4,0.32,0.36,2,49000,2,330000,2,2
1064,UTTAR PRADESH,14,30,5.9,11.2,8,8.5,256,589,3.8,5.6,0,0,4300,6300,7500,13000,2,2
1065,UTTAR PRADESH,14,30,5.4,8.7,7.4,8.2,240,496,5,6.4,0,0,4600,9800,8900,17000,2,2
1480,UTTAR PRADESH,19,31,0.3,0.3,7.6,7.9,403,558,46,62,0,0,2200000,4100000,3200000,5800000,,
2497,UTTAR PRADESH,14,21,0.3,0.3,7.5,7.7,480,940,32,56,22,32,63000,130000,94000,170000,,
2482,UTTAR PRADESH,23.5,29,7.1,8.2,8,8.4,312,480,2.8,3.8,0.6,0.96,1100,2300,1700,3300,380,840
2483,UTTAR PRADESH,23.5,29.5,3,4.8,7.2,7.6,524,664,8.6,12.8,1.72,260,17000,22000,27000,33000,7900,17000
2502,UTTAR PRADESH,18,26.7,5.5,7.3,7.5,7.8,140,170,1.8,2.8,0,0,700,1100,1000,1700,,
1361,UTTAR PRADESH,18,32,3.5,8,7.7,8.2,324,531,3,4.3,0.3,1.38,2300,4900,4700,7900,,
2484,UTTAR PRADESH,24,29.5,7.3,8.6,8.1,8.4,316,446,2.4,3.4,0.55,0.92,2100,5800,4600,8400,1300,3100
1072,UTTAR PRADESH,24,29,7.2,8.6,7.9,8.4,318,484,3,4,0.56,1.34,3100,9300,7000,13000,2000,4600
1350,UTTAR PRADESH,,,6.4,12.2,7.8,8.5,238,422,2,4.4,0,1.62,450,1400,1400,2800,,
1351,UTTAR PRADESH,,,4.2,10.9,7.4,8.4,311,512,2.9,4,0.61,0.88,210,4900,4700,7800,,
1352,UTTAR PRADESH,,,0.9,2.4,7,7.8,404,807,10.5,13.8,0.3,2.68,70000,170000,110000,240000,,
1353,UTTAR PRADESH,24,29.5,7,8,7.8,8.5,322,490,3.2,4.3,0.6,1.42,3300,14000,8400,21000,2400,8400
10083,UTTAR PRADESH,,,6.2,12,7.8,8.5,247,429,2.1,2.8,0.55,0.75,680,1700,1700,3400,,
10084,UTTAR PRADESH,,,5.8,11.6,7.7,8.4,262,440,2.3,3.2,0.58,0.78,780,2400,2100,4000,,
10085,UTTAR PRADESH,,,5.6,11.4,7.7,8.4,274,458,2.4,3.4,1.1,1.64,780,2600,2000,4500,,
10086,UTTAR PRADESH,,,4.7,10.8,7.6,8.4,291,481,2.7,3.8,1.2,1.82,1400,3300,2800,5400,,
10087,UTTAR PRADESH,,,4.2,11,7.4,8.4,310,488,2.9,4,0.62,0.89,2300,4900,4700,7800,,
10088,UTTAR PRADESH,,,3.9,10.5,7.3,8.4,322,528,3.1,4.2,0.62,1.14,2400,4900,5400,7900,,
10089,UTTAR PRADESH,,,1.2,5.2,7.2,7.9,348,764,7,10.6,0.84,1.49,33000,78000,61000,120000,,
10090,UTTAR PRADESH,,,0.9,4.4,7.2,7.8,364,781,7.6,11.2,0.85,1.56,45000,94000,68000,140000,,
10091,UTTAR PRADESH,,,1.1,2.8,7.1,7.8,389,789,9.8,13,0.3,2.46,70000,130000,94000,220000,,
10092,UTTAR PRADESH,,,0.9,2.5,7,7.8,403,808,10.5,13.8,0.3,2.68,70000,170000,110000,240000,,
10093,UTTAR PRADESH,,,2.9,5.8,7.3,7.9,348,741,5.5,8,1.28,1.68,13000,49000,23000,94000,,
10094,UTTAR PRADESH,,,3.2,4.7,7.3,7.9,336,724,5.6,7.5,1.29,1.66,11000,49000,21000,79000,,
10095,UTTAR PRADESH,23,28,5.7,7,7.9,8.2,345,518,4,4.9,0,0.92,2700,4900,4700,12000,,
10096,UTTAR PRADESH,23,28,5.3,7.3,8,8.2,341,530,4.2,5.8,0.82,0.94,2600,7000,4900,17000,2,2
10097,UTTAR PRADESH,24,29.5,7.4,8.6,8,8.4,315,478,2.4,3.3,0.52,1.2,700,1700,1100,2400,430,700
1363,UTTAR PRADESH,16,24,7.8,8.4,7.9,8.2,270,2920,2.6,8.4,0,0,8000,16000,18000,30000,,
4517,UTTAR PRADESH,16,26,7.4,8,7.7,8,360,3960,4.2,7.7,0,0,12000,28000,28000,44000,,
1076,BIHAR,19,33,6,9.7,7,8.2,159,361,1,2.9,0.12,0.3,1100,92000,2300,160000,,
1355,UTTAR PRADESH,16,25,7.6,8.4,7.7,8,330,4120,2.6,4,0,0,10000,26000,22000,50000,,
2492,UTTAR PRADESH,16,24,7.8,8.3,7.8,8.2,370,392,3.4,4.2,0,0,8000,24000,18000,38000,,
1359,UTTAR PRADESH,22,28.5,8.5,9.8,7.9,8.3,232,292,1.8,2.5,0.52,0.86,210,460,460,700,170,310
1360,UTTAR PRADESH,22,28.5,7.8,9,7.8,8.4,248,310,2.8,3.7,0.64,1.22,1300,2700,2300,3900,580,1100
1143,MADHYA PRADESH,17.3,29.8,6.7,7.8,7.6,8.2,236,456,1.5,1.9,0.45,1.16,2,2,46,49,2,2
1144,MADHYA PRADESH,23.4,33.2,4.1,7.5,7.5,8,461,3212,1.7,3.4,0,0,2,16,70,120,2,2
3328,MADHYA PRADESH,22.6,33.1,4.7,7.4,7.3,7.9,647,2994,1.8,2.8,0,0,2,14,44,118,2,2
3853,MADHYA PRADESH,19.6,31.5,6.8,7.5,7.4,8.2,298,414,1.4,1.8,0.43,0.97,2,2,41,49,2,2
4609,MADHYA PRADESH,17.6,29.5,7.1,7.3,7.6,8.2,267,381,1.2,1.8,0.32,1.03,2,2,43,48,2,2
5543,MADHYA PRADESH,24,29.2,7.1,8,7.5,8.1,278,293,1.3,1.5,0.34,1,2,2,38,48,2,2
4611,MADHYA PRADESH,25,29,7,7.8,7.4,7.8,290,417,1.4,2,0.32,0.88,2,2,40,49,2,2
1607,MADHYA PRADESH,19,27,7,7.8,7.1,7.7,400,752,1.4,2.1,0.47,2,4,8,22,28,,
2120,MADHYA PRADESH,17,33,6.3,7.9,7.2,7.9,312,668,2.2,3,3.48,6.48,11,63,120,430,2,2
2142,MADHYA PRADESH,16,26,3.5,11.4,7.1,8.3,285,918,1,3,1.24,23.4,4,110,220,430,2,2
4621,MADHYA PRADESH,20,22,6.9,7.7,7.7,8.2,338,487,1,1.2,0.73,1.79,2,2,41,46,,
3125,BIHAR,18,31,7.1,9.8,7.3,8.2,166,308,1,2.1,0.3,0.3,2200,92000,7000,160000,,
2568,BIHAR,18,31,6.6,9.5,7.3,8.2,175,309,1,2.7,0.3,0.3,2300,54000,3300,92000,,
10163,BIHAR,18,30,7.1,9.4,7.2,8.2,173,272,1,2.4,0.3,0.3,1400,54000,2700,160000,,
10126,BIHAR,17,30,7.1,8.9,7.2,8.2,170,268,1.1,2.4,0.3,0.3,1300,92000,3300,160000,,
1078,BIHAR,17,31,6.6,9.1,7.2,8.3,167,264,1,2.6,0.3,0.3,3300,92000,4600,160000,,
1820,BIHAR,17,36,2.1,9.9,7.1,7.7,190,677,1.5,4,0.3,0.3,1300,54000,1700,92000,,
2575,BIHAR,20,31,4.4,9.6,7.1,7.8,177,392,1.4,3,0.3,0.3,1700,92000,2100,160000,,
3134,BIHAR,18,29,5.2,9.2,7.2,8,220,329,1,2.6,0.3,0.3,4900,24000,7900,35000,,
4291,BIHAR,19,36,1.7,12.3,7.3,8,207,436,1.6,7,0.3,0.3,1700,92000,2700,160000,,
2562,BIHAR,18,32,6.5,9.2,7.3,8.1,201,456,1,2.6,0.3,0.33,2300,92000,3300,160000,,
2570,BIHAR,22,38,6.5,9.8,7.2,8.5,219,402,1,2.6,0.3,0.3,3300,92000,4900,160000,,
3124,BIHAR,18,33,6.8,9.1,7.2,8,198,447,1,2.8,0.3,0.3,1300,92000,2300,160000,,
4295,BIHAR,14,30,6.8,8.9,7.3,8.3,202,521,1,2.6,0.3,0.3,4900,92000,7900,160000,,
4300,BIHAR,20,31,6.2,8.9,7.3,8,218,398,1,3,0.3,0.3,2300,35000,4600,92000,,
4403,BIHAR,20,30,7,9.2,7.5,8.1,180,415,1,2.5,0.3,0.32,2300,22000,3300,28000,,
1822,BIHAR,14,30,0.3,3.9,7.2,7.8,249,980,3.2,9,0.3,0.3,13000,240000,22000,540000,,
3136,BIHAR,17,30,0.3,3.7,7.2,7.8,256,987,3,8,0.3,0.3,7900,350000,17000,540000,,
2558,BIHAR,16,35,0.4,10.6,7.2,7.9,264,579,1,14,0.3,0.3,1700,92000,4900,160000,,
3126,BIHAR,16,35,5.6,11.2,7.4,7.9,268,450,1,3,0.12,0.3,1300,35000,4900,92000,,
2566,BIHAR,15,37,7.2,9,7.3,8.3,147,296,1,2.5,0.3,0.3,680,92000,1400,160000,,
3137,BIHAR,16,32,7.2,8.8,7.5,8.1,193,368,1,2.5,0.3,0.3,130,54000,230,160000,,
2565,BIHAR,16,29,7,9.3,7,8.4,137,236,1,2.5,0.3,0.3,1700,92000,2200,160000,,
1821,BIHAR,17,32,1.7,6.9,7.3,7.9,230,589,2.1,3.8,0.11,0.3,3300,92000,4900,160000,,
2560,BIHAR,18,30,6.5,8.6,7.1,8.2,262,406,1,2.4,0.3,0.3,4900,54000,11000,92000,,
2561,BIHAR,18,32,4.8,8.2,7.2,8.2,198,511,1.2,2.8,0.3,0.3,1300,92000,2300,160000,,
3129,BIHAR,17,32,5.6,7.9,7.3,8.1,193,499,1.8,2.9,0.3,0.3,1300,35000,2300,54000,,
4292,BIHAR,18,31,6.2,8.9,7.3,8.1,227,435,1,2.9,0.3,0.3,1300,54000,2300,92000,,
4397,BIHAR,16,32,1,6.7,7.1,7.9,205,648,2.1,4.2,0.3,0.3,13000,92000,22000,160000,,
1823,BIHAR,21,30,3.5,8.5,7.1,8.3,224,332,1.3,3,0.3,0.9,7900,92000,11000,160000,,
4405,BIHAR,21,30,3,8.3,7.2,8.3,165,350,1.3,4,0.3,0.3,3300,92000,4900,160000,,
2559,BIHAR,15,30,0.3,6.3,6.7,7.8,283,735,2.5,8,0.3,0.3,2300,92000,3300,160000,,
3130,BIHAR,14,29,0.3,6.5,7.1,7.8,263,359,2.1,8,0.3,0.3,7000,92000,14000,160000,,
3132,BIHAR,19,30,7.1,9.8,7.3,8.2,236,359,1,2.2,0.3,0.3,170,54000,790,92000,,
3135,BIHAR,21,30,5.9,9.5,7.5,8.4,168,372,1,2.9,0.3,0.3,1300,35000,2400,92000,,
2563,BIHAR,20,31,6.4,9.8,7.3,8.4,230,515,1,2.7,0.3,0.3,2300,24000,3300,54000,,
3131,BIHAR,19,31,6.9,9.6,7.2,8.3,226,456,1,2.5,0.3,0.3,1700,24000,3300,35000,,
4402,BIHAR,19,31,7.5,8.9,7.4,8.2,336,369,1,1.9,0.3,0.3,1300,35000,3300,92000,,
2555,BIHAR,14,33,0.3,6.7,7,8,280,925,1.8,5,0.3,0.3,22000,92000,28000,160000,,
3119,BIHAR,13,29,7.5,8.6,7.5,8,230,462,1.1,2.2,0.3,0.3,7000,35000,11000,54000,,
3120,BIHAR,10,31,7.3,9.5,7.5,8.4,222,365,1,2.6,0.3,0.3,450,28000,3300,92000,,
4406,BIHAR,13,29,7.2,8.6,7.5,8.2,198,430,1,2.1,0.3,0.3,7900,92000,11000,160000,,
4293,BIHAR,20,32,3.6,11.4,7.2,7.8,246,580,1.5,3.1,0.3,0.3,1300,92000,2200,160000,,
4294,BIHAR,20,32,0.3,9.7,7.3,8.3,252,897,1.6,20,0.3,0.3,1300,92000,3300,160000,,
4399,BIHAR,18,33,5.1,9.8,7.5,8.1,204,392,1,2.6,0.3,0.3,1100,54000,2100,92000,,
4400,BIHAR,19,30,5.2,9.4,7.5,8.2,240,396,1,2.2,0.3,0.3,1300,54000,2600,160000,,
4401,BIHAR,19,30,4.1,7.1,7.5,8.1,264,461,1.5,3.5,0.3,0.3,2100,92000,7000,160000,,
4404,BIHAR,18,29,1.5,6.2,7.5,8.2,169,663,2.4,8,0.3,0.3,11000,92000,14000,160000,,
1824,BIHAR,16,34,6.4,8.5,7.3,8,210,341,1,2.6,0.3,0.3,4900,92000,7900,160000,,
2117,MADHYA PRADESH,21.2,29.5,6.4,7.2,7.1,8.5,258,571,1.8,2.8,0.71,1.06,2,8,63,94,2,2
1433,MADHYA PRADESH,15,31.1,1.6,8.7,7.2,7.7,128,620,1.1,1.8,0.4,1.2,2,6,10,24,,
1075,BIHAR,15,29,7.9,8.9,7,8.1,133,254,1,2,0.3,0.3,490,7900,790,17000,,
3127,BIHAR,16,28,7.6,8.8,7.2,8.2,137,268,1,2,0.3,0.3,330,17000,490,28000,,
4913,BIHAR,10,32,7.5,8.9,7.3,8.2,166,394,1,2.8,0.3,0.3,130,35000,230,54000,,
3128,BIHAR,15,33,7.5,9.2,7.4,8.2,143,359,1,3,0.3,0.3,1300,92000,2300,160000,,
4298,BIHAR,10,30,7.5,8.9,7.4,8.1,137,341,1,2.1,0.3,0.3,1100,28000,1700,35000,,
2556,BIHAR,14,31,7.6,9.5,7.5,8.1,126,302,1,2.5,0.3,0.3,1300,17000,2300,28000,,
4407,BIHAR,13,33,7.5,8.5,7.3,8.1,144,225,1,2.6,0.3,0.3,780,35000,2300,92000,,
3121,BIHAR,15,30,7,9.2,7.4,8.1,127,318,1,2.1,0.3,0.3,790,35000,1300,92000,,
30081,UTTAR PRADESH,21,27.2,7,10.7,7.3,8.3,200,358,1,1,0.32,0.32,2,17000,2,33000,2,2
30082,MADHYA PRADESH,21.5,27.3,7.4,10.9,7.3,8,254,324,1,2.3,0.32,0.32,2,4500,2,7800,2,2
4604,MADHYA PRADESH,19.6,29.1,7,7.5,7.7,7.9,290,372,1.3,1.5,0.5,0.95,2,2,41,46,2,2
3834,MADHYA PRADESH,24,27.3,5.8,8.9,7.5,8.4,265,680,1.6,7,0,3.99,2,2,50,78,,
3836,MADHYA PRADESH,25,28.2,5.5,7.1,7.5,7.5,255,306,1.1,1.9,0,0,,,,,,
3851,MADHYA PRADESH,18.5,29.5,7.3,7.9,7.7,7.9,302,332,1.2,1.6,0.44,0.64,2,2,46,70,2,2
3329,MADHYA PRADESH,18.6,31.1,7,7.6,7.8,8,208,326,1,1.8,0.45,0.83,2,18,43,49,2,2
3852,MADHYA PRADESH,20,29.3,7.1,7.8,7.6,8,226,388,1.1,1.6,0.37,0.95,2,2,34,58,2,2
1612,MADHYA PRADESH,23.4,30.5,6.7,8.1,7.2,7.9,189,378,1,1.5,0.32,1.12,2,2,3,50,2,2
1371,MADHYA PRADESH,23.5,30.4,6.6,8.1,7,8.4,205,413,1,1.8,0.32,1.3,2,2,27,73,2,2
3846,MADHYA PRADESH,23.4,30.5,6.7,9.2,7.2,8.2,206,2164,1,1.8,0.32,0.44,2,2,31,70,2,2
3327,MADHYA PRADESH,23.4,30.4,6.6,7.6,6.9,8.3,204,515,1.2,1.6,0.38,1.05,2,2,41,73,2,2
1142,MADHYA PRADESH,23.4,30.4,6.7,8.2,7.3,8.2,203,426,1,1.7,0.32,14.82,2,2,27,84,2,2
1610,MADHYA PRADESH,23.4,29.5,6.6,7.8,6.5,8,136,197,1,1.2,0.32,0.32,2,2,2,6,2,2
3835,MADHYA PRADESH,25,26,7,7.1,7.5,7.6,240,250,1.8,1.9,0,0,,,,,,
1611,MADHYA PRADESH,23.5,30.5,6.7,8.1,7.2,8.1,189,447,1,1.6,0.32,0.5,2,2,27,73,2,2
2116,MADHYA PRADESH,21.6,30.9,6.5,7.6,7.5,8.3,269,388,1.4,2,0.53,1.15,2,2,43,49,2,2
1608,MADHYA PRADESH,18,24,7,8,7.1,7.7,300,540,1.4,1.8,0.3,1.3,2,6,14,36,,
3306,MADHYA PRADESH,18,32,7,8,7.2,7.8,290,564,1.4,2.5,0.3,2.51,2,5,22,28,,
3307,MADHYA PRADESH,18,32,6.9,7.9,7,8,290,640,1.6,2.7,0.3,2.5,2,7,18,28,,
3311,MADHYA PRADESH,23,32,7.2,9,7.6,8.1,360,415,1,2.1,0.34,1.18,2,2,21,48,2,2
2396,JHARKHAND,10.2,23,6.1,7.9,7.3,7.6,,,1.2,3.9,0,0,,,,,,
4085,JHARKHAND,9,24,3.8,4.9,6.5,6.6,,,2.1,3.2,0,0,,,,,,
2401,JHARKHAND,15,37,5.7,7.2,7.4,7.7,102,134,1.1,1.4,0,0,,,,,,
2389,JHARKHAND,26,30.5,7.2,7.8,7,7.5,,,1.2,1.5,0,0,,,,,,
2390,JHARKHAND,16,31,7.5,8.9,7,7.7,,,1,1.9,0,0,,,,,,
3554,JHARKHAND,17,32,7.2,7.6,7.2,7.6,,,1,2.6,0,0,,,,,,
4000,JHARKHAND,16.5,32.5,6.3,7.3,7.2,7.5,,,1,3,0,0,,,,,,
2381,JHARKHAND,18.5,34,7,7.6,7.2,7.5,,,1.1,2.5,0,0,,,,,,
4490,JHARKHAND,15,36,7.1,8.7,7.4,7.6,88,220,1,1.3,0,0,,,,,,
4745,JHARKHAND,15.4,36,6.2,8.2,6.3,8.4,216,369,1.8,4.8,0,0,,,,,,
4747,JHARKHAND,19.2,37,6.9,8.1,7.2,8.3,234,481,1.2,3.1,0,0,,,,,,
2567,BIHAR,21,30,6.2,9.8,7.1,8.4,160,365,1,3,0.3,0.3,7000,54000,11000,92000,,
2569,BIHAR,14,29,2.2,7.2,7.4,7.9,131,864,1.4,4,0.3,0.3,4900,92000,17000,160000,,
3133,BIHAR,20,30,6.8,9.1,7.3,8.3,222,335,1,2.2,0.3,0.3,3300,92000,7900,160000,,
4299,BIHAR,18,27,6.1,9.2,7.1,8.3,176,511,1,2.6,0.3,0.3,4900,92000,7900,160000,,
2572,BIHAR,16,34,6.9,8.4,7.4,8,105,232,1.3,2.5,0.3,0.3,130,17000,220,54000,,
1336,WEST BENGAL,22,34,7.6,8.9,7.4,8.2,135,416,2,2.9,0.3,1.91,1700,3200,2100,4000,17,27
2388,JHARKHAND,25,31.5,7.2,7.8,7.1,7.5,,,1.1,1.8,0,0,,,,,,
2392,JHARKHAND,14,33,7.2,7.9,7.3,7.6,,,1,2.6,0,0,,,,,,
1331,WEST BENGAL,21,33,7.6,9,6.7,8.1,167,370,1.9,2.8,0.3,1.73,1400,3200,2400,4900,14,3300
1332,WEST BENGAL,21,33,7.6,8.8,7.1,8.2,193,407,2,2.7,0.3,1.42,1700,2700,2600,4700,17,26
1333,WEST BENGAL,21,34,7.6,8.7,6.8,7.9,172,625,2.1,2.9,0.3,2.91,1700,3200,2100,4000,17,32
1334,WEST BENGAL,19,34,6.7,8.5,6.9,8.2,218,481,2.2,3.8,0.3,2.48,1400,3300,1700,4000,17,26
2378,JHARKHAND,26,31,7.4,7.8,7.2,7.5,,,1.5,2.5,0,0,,,,,,
2380,JHARKHAND,26.5,31.5,7.3,7.6,7.2,7.5,,,1.5,3.3,0,0,,,,,,
2382,JHARKHAND,16,34.5,7.4,8.2,7.4,7.6,,,1,2.8,0,0,,,,,,
2383,JHARKHAND,19,34,7.3,7.8,7.4,7.6,,,1.1,2.4,0,0,,,,,,
2384,JHARKHAND,20,35.5,7.4,7.6,7.4,7.6,,,1,2.6,0,0,,,,,,
2391,JHARKHAND,18,35,7.5,8.2,7.3,7.6,,,1,2.5,0,0,,,,,,
2527,WEST BENGAL,19,33,7.5,8.9,6.2,8.3,213,477,2,2.7,0.3,1.8,1100,2600,1700,3900,14,26
3553,JHARKHAND,16.4,33,6.9,7.8,7.4,7.7,,,1.2,2.5,0,0,,,,,,
3555,JHARKHAND,19,33,7.4,7.8,7.5,7.6,,,1.1,2.8,0,0,,,,,,
3556,JHARKHAND,18.6,33,7.2,7.6,7.2,7.5,,,1.2,2.7,0,0,,,,,,
3557,JHARKHAND,17.5,35,7,7.6,7.2,7.6,,,1.2,2.7,0,0,,,,,,
4083,JHARKHAND,14,26,7.1,8,6.6,7.5,,,1.8,3.3,0,0,,,,,,
30066,JHARKHAND,20,35,5.2,10.8,7.3,8.5,304,513,1,4,0.32,0.99,2200,7900,17000,170000,45,130
30065,WEST BENGAL,18,34,6.3,8.4,7,8,185,313,1,1,0.32,0.43,490,35000,1300,540000,2,2400
10107,WEST BENGAL,21,34,7.5,9,7.2,8.2,195,739,2.1,2.8,0.3,1.2,1400,2600,2600,4000,17,32
10108,WEST BENGAL,20,35,7.6,8.9,7.4,8.2,195,471,2.3,2.8,0.3,1.3,1700,3300,2200,4000,17,26
10109,WEST BENGAL,23,33,7.6,9,7.1,8.2,159,432,1.7,2.1,0.3,1.52,1700,3200,2100,4600,14,36
10110,WEST BENGAL,21,35,7.6,8.9,7.5,8.4,194,475,2.3,2.9,0.3,1.04,1400,3400,2100,4700,17,26
10111,WEST BENGAL,18,33,7.5,9,7.4,8,227,714,2.1,2.8,0.3,2.95,1400,3300,2600,4600,14,33
4738,JHARKHAND,17,35.5,6.8,7.6,7.2,7.7,,,1.5,2.9,0,0,,,,,,
