STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,FecalStreptococci_Min,FecalStreptococci_Max
1485,UTTARAKHAND,6,20,9.2,10.8,7.05,8.1,65,102,BDL,BDL,0.32,0.34,BDL,BDL,BDL,BDL,BDL,BDL
1060,UTTARAKHAND,9,25.7,8.2,11,7.03,8.2,70,159,1.6,1.6,0.32,0.36,5,47,20,94,22,22
10147,UTTARAKHAND,10,25,9.4,10.8,7.1,8.34,73,128,BDL,BDL,0.32,0.38,8,27,26,49,BDL,BDL
2725,UTTARAKHAND,11,25,8.6,10.2,7.09,8.4,118,472,1.2,1.6,0.32,0.39,26,58,48,94,BDL,BDL
3997,UTTARAKHAND,15.5,30.6,7.8,10,7.1,8.37,132,664,1.2,2.6,0.32,0.9,26,48,70,110,8,25
10148,UTTARAKHAND,14.3,27.3,7.8,10.2,7.1,8.3,124,1961,1.2,2.4,0.32,1.04,21,48,58,120,4,26
1061,UTTARAKHAND,16,29,7.4,10.4,7.2,8.6,165,708,1.1,2.8,0.32,1.36,17,84,63,170,10,33
2727,UTTARAKHAND,14,26.7,6.2,9.6,7.1,8.4,174,699,1.1,2.8,0.32,2.38,27,79,70,120,4,39
30005,UTTARAKHAND,20.4,27.3,6.9,9.5,7.43,8.09,173,271,1.4,2,0.32,1.32,1400,4500,2000,9200,130,130
30006,UTTAR PRADESH,18,30,7.2,9.5,7.8,8,214,360,2,5,0.32,0.74,400,14000,3300,130000,70,790
10150,UTTAR PRADESH,-,-,8.6,10.1,7.55,8.1,228,258,1.1,1.5,-,-,490,1100,1300,2200,BDL,BDL
10149,UTTAR PRADESH,13,26,8.3,11,7,7.6,180,740,1.1,3.3,BDL,0.32,130,920,280,1600,34,350
1062,UTTAR PRADESH,13,26,8,11.1,7.1,7.5,190,768,1.1,2.6,BDL,BDL,220,920,540,1600,46,350
2488,UTTAR PRADESH,16,33,7.1,10.9,7.08,7.36,95,136,1.3,2.6,-,-,110,540,240,1600,-,-
2489,UTTAR PRADESH,16,34,7.1,10.6,7.11,7.39,89,144,1.2,2.5,-,-,110,920,350,2200,-,-
1145,"UTTAR
PRADESH",17,34,6.8,10.1,7.09,7.4,101,142,1.2,2.6,-,-,280,920,920,2200,-,-
2490,UTTAR PRADESH,17,36,8.1,10.7,7.2,7.5,130,168,1.1,1.5,0.79,4.18,140,350,220,480,BDL,BDL
10151,UTTAR PRADESH,16,31,6.9,11.3,7.84,8.46,160,371,2.3,3.9,-,-,450,2700,1300,3400,BDL,BDL
1063,UTTAR PRADESH,16,31,6.9,10.9,8,8.48,218,351,2.3,6.9,-,-,450,3100,1300,4300,BDL,BDL
1066,UTTAR PRADESH,16,31,6.8,11.1,8.1,8.38,190,368,3.1,4.6,-,-,1100,3700,2200,4900,BDL,BDL
1146,UTTAR PRADESH,16,31,6.3,11.2,7.98,8.51,184,380,3,5.2,-,-,1100,4000,2700,6300,20,48
1067,UTTAR PRADESH,15,31,6.4,10.7,7.83,8.46,183,390,3.1,5.5,-,-,1100,2800,3100,4100,20,48
10154,UTTAR PRADESH,15,31,6.6,10.4,7.83,8.49,183,386,3.1,5.3,-,-,1300,3100,3100,4600,20,69
10155,UTTAR PRADESH,16,31,6.1,11,8.13,8.58,220,396,3.3,5.6,-,-,1400,3300,3400,4900,20,84
1068,UTTAR PRADESH,15,31,6.2,9.8,7.9,8.4,219,407,3.1,6.1,-,-,1100,13000,6300,20000,BDL,BDL
10157,UTTAR PRADESH,16,31,6.4,10,7.89,8.39,218,386,3.3,5.9,-,-,2000,3700,4300,5800,17,520
1147,UTTAR PRADESH,20,26,6.8,10.6,7.66,8.31,221,449,3,4.7,0.76,7.1,1300,1900,2200,2800,3,17
2498,UTTAR PRADESH,20,26,7,10.9,7.77,8.38,226,446,3,4.9,0.74,1.08,1100,1700,2300,2700,6,26
1046,UTTAR PRADESH,18.9,31.6,6.1,10.5,7.39,8.35,218,264,2.6,2.9,0.56,0.67,560,930,1500,2400,-,-
2487,"UTTAR
PRADESH",19,31.8,6.2,9.5,7.19,8.42,245,280,2.6,2.9,0.61,0.68,450,830,1400,2100,-,-
1049,UTTAR PRADESH,18.9,31.8,6,9.2,7.43,8.39,237,279,2.6,3,0.6,0.67,610,930,2400,2700,-,-
10158,UTTAR PRADESH,19,31.8,6,9.4,7.59,8.38,242,281,2.6,2.8,0.6,0.68,450,780,1400,2400,-,-
2485,UTTAR PRADESH,19,31,7,10.8,7.7,8.72,328,572,2,4.1,0.74,1.32,680,13000,1100,22000,200,1300
2486,UTTAR PRADESH,19,31,6.4,9.8,6.6,8.72,338,594,2.7,4.6,0.88,1.6,1300,17000,2200,26000,1100,11000
10153,UTTAR PRADESH,19.5,31.5,6.7,10.3,6.4,8.63,334,586,2.9,3.8,0.84,1.52,4000,11000,9000,17000,3100,9300
1070,UTTAR PRADESH,18.5,31,7.1,11.6,7.74,8.51,320,557,1.8,2.7,0.84,1.48,540,1400,800,2300,400,900
1071,UTTAR PRADESH,18.5,31,6.5,9.9,7.59,8.59,326,665,3.3,4.3,0.96,1.62,8000,17000,11000,23000,4000,13000
10152,UTTAR PRADESH,19,31.5,7,10.6,7.68,8.56,324,648,2.6,3.6,0.92,7.2,4000,11000,8000,17000,3400,8300
10156,UTTAR PRADESH,16,31,4.1,10.8,7.47,8.64,210,374,3.2,5.8,-,-,1700,3100,3800,4700,20,79
1073,UTTAR PRADESH,19,31.5,6.4,9.6,7.58,8.56,332,672,3.5,4.5,1.12,1.66,8000,17000,14000,26000,5000,14000
30075,UTTAR PRADESH,21.3,28.6,6.8,8.2,6.98,8.15,294,612,1.1,6.8,0.32,1.34,1300,17000,2000,49000,-,-
1074,BIHAR,14,34,6,12.9,7.1,8.53,213,623,1.2,2.5,BDL,0.88,1300,350000,2400,920000,17,3500
10113,BIHAR,14,34,5.4,12.8,7.1,8.79,206,488,1.1,2.2,BDL,0.71,790,350000,2200,540000,4,9200
2551,BIHAR,14,33,5.2,11,7.01,8.48,216,553,1.1,2.7,BDL,2.85,330,350000,1100,540000,11,9200
3113,BIHAR,15,33,5.8,11.9,6.98,8.42,210,589,1.2,2.5,BDL,0.63,170,350000,330,540000,4,2800
10131,BIHAR,10,34,5,11.8,7.02,8.31,188,495,1.1,2.9,BDL,0.54,78,350000,130,540000,2,1300
30076,BIHAR,21,28.9,6.7,8.4,7.5,8.05,312,614,2.3,6.9,0.32,1.22,780,17000,1300,1300000,-,-
10162,BIHAR,15,32,6.6,11.5,6.96,8.65,163,577,1.1,2.2,BDL,0.4,130,92000,230,160000,2,1300
2564,BIHAR,15,32,5.8,10.4,7.08,8.45,163,587,1.4,2.9,BDL,0.46,490,350000,790,540000,4,9200
10114,BIHAR,15,31,5.9,9.1,6.99,8.41,170,563,1.2,2.8,BDL,0.51,790,350000,1300,920000,14,9200
3114,BIHAR,13,32,5.4,12,6.97,8.5,198,494,1.2,2.9,BDL,0.5,130,350000,170,540000,9,5400
1077,BIHAR,13,35,5.7,10.4,7.14,8.47,185,502,1.3,2.9,BDL,0.51,1400,350000,1700,540000,6,5400
2552,BIHAR,14,35,5.6,9.7,6.98,8.25,195,495,1.5,2.7,BDL,0.69,17000,350000,28000,920000,6,9200
10115,BIHAR,14,35,5.5,9.3,7.08,8.34,199,521,1.3,3,BDL,0.38,1300,350000,2400,920000,93,9200
1079,BIHAR,14,34,5.2,10.1,7.12,8.44,172,516,1.3,2.9,BDL,0.55,8400,350000,15000,540000,93,5400
3122,BIHAR,15,34,5.6,10,7.16,8.48,188,514,1.2,2.7,BDL,0.54,7900,350000,13000,540000,4,3500
4297,BIHAR,15,32,5.7,9.6,7.33,8.52,174,580,1.2,2.8,BDL,0.55,4000,240000,7900,350000,93,3500
10122,BIHAR,14,34,6,10,7.14,8.43,151,516,1.3,3,BDL,0.63,1700,92000,3300,160000,2,5400
4301,BIHAR,9,34,5.4,12,7.12,8.34,185,518,1.1,2.9,BDL,0.52,33,54000,130,160000,2,1300
2553,BIHAR,14,34,5.8,9.2,7.26,8.3,171,509,1.3,3,BDL,0.64,3300,350000,4900,540000,14,9200
3115,BIHAR,9,34,5.6,11.2,7.21,8.48,193,445,1.1,3,BDL,0.52,790,240000,1400,350000,2,3500
10130,BIHAR,9,34,5.5,12.1,7.3,8.47,189,511,1.1,2.7,BDL,0.56,110,240000,170,540000,2,3500
1817,BIHAR,10,35,5.4,13.1,7.29,8.34,195,506,1.2,2.7,BDL,0.47,2200,540000,2600,920000,2,3500
1815,BIHAR,10,35,5,11.2,7.21,8.39,196,472,1.1,2.9,BDL,0.73,170,92000,260,160000,2,1100
3123,BIHAR,9,37,5.1,13.4,7.25,8.23,201,515,1.4,2.9,BDL,0.46,2700,240000,3400,350000,6,5400
3116,BIHAR,10,34,5.6,11,7.1,8.4,189,465,1.2,2.8,BDL,0.54,1700,240000,2200,350000,6,5400
1818,BIHAR,9,34,5.5,10.9,7.03,8.41,190,491,1.2,2.9,BDL,0.59,790,350000,1100,540000,4,1300
3117,BIHAR,9,32,5.6,10.5,7.2,8.3,177,485,1.3,3,BDL,0.61,79,540000,130,920000,4,2400
4398,BIHAR,10,33,5.5,12.5,7.1,8.5,197,967,1.1,3,BDL,0.94,790,350000,1700,540000,2,1300
2554,BIHAR,9,32,5.5,10,7.15,8.29,180,496,1.1,2.8,BDL,0.5,17000,240000,28000,540000,4,9200
10138,BIHAR,9,30,5.7,11,7,8.58,223,471,1.1,2.9,BDL,0.41,7,92000,11,160000,2,920
1819,BIHAR,9,33,5.6,10.1,7.1,8.29,199,456,1.1,2.9,BDL,0.6,1300,350000,1700,920000,2,400
3118,BIHAR,15,33,5.3,10.5,7.1,8.33,190,654,1.4,3,BDL,0.6,1300,350000,2400,540000,7,5400
1816,BIHAR,10,30,5.6,10.9,7,8.1,179,460,1.2,2.9,BDL,0.47,1700,240000,2100,540000,2,2400
10143,BIHAR,10,33,5.2,11.1,7.2,8.2,183,474,1.2,3.2,BDL,0.38,1100,540000,2200,920000,4,1700
10144,JHARKHAND,15,36,1.2,7.3,7.4,7.6,102,316,1.1,1.4,-,-,-,-,-,-,-,-
10145,JHARKHAND,15,36,6.7,7.2,7.4,7.6,106,316,1.1,1.6,-,-,-,-,-,-,-,-
10146,JHARKHAND,14,36,6.6,7.3,7.4,7.6,110,316,1.1,1.4,-,-,-,-,-,-,-,-
1059,JHARKHAND,15,36,6.6,7.3,7.5,7.6,104,340,1.1,1.4,-,-,-,-,-,-,-,-
1080,WEST BENGAL,16,35,5.7,8.9,7.82,8.24,222,466,1.1,3.1,0.32,0.89,17000,240000,33000,350000,330,5400
10159,WEST BENGAL,16,35,6,9,7.78,8.36,218,465,1.1,2.9,0.32,0.76,490,24000,1100,35000,23,790
10160,WEST BENGAL,16,35,6,8.8,7.69,8.2,225,464,1.1,3,0.32,0.86,3300,49000,7000,79000,110,1700
2506,WEST BENGAL,20,35,5.1,9.1,7.6,8.51,236,495,1.4,3.2,0.32,0.72,1100,23000,1700,33000,70,2400
2511,WEST BENGAL,19,34,5.5,9,7.78,8.38,212,456,1.4,3.1,0.32,0.99,790,130000,2200,240000,21,2400
10161,WEST BENGAL,18,32.5,4.8,8.7,7.62,8.36,219,519,1.2,4.8,0.32,0.74,7900,350000,13000,540000,490,5400
1054,WEST BENGAL,18,36,5.1,8.6,7.79,8.4,223,471,1.2,3,0.32,0.7,6800,79000,17000,130000,700,2400
1472,WEST BENGAL,18,36,5,8.7,7.2,8.41,223,4203,1.2,3,0.32,0.85,4600,49000,7000,79000,330,1700
1053,WEST BENGAL,19,34,5,7.8,6.81,7.96,221,493,2,4.1,0.32,1.78,33000,170000,79000,240000,170,680
1471,WEST BENGAL,21,33,5.2,7.7,7.02,7.96,232,467,2.1,4,0.34,2.21,23000,79000,43000,140000,130,790
1470,WEST BENGAL,21,33,5,7.7,7.03,7.88,234,468,2,4.3,0.36,2.02,23000,130000,49000,240000,210,490
1052,WEST BENGAL,20,34,5,7.3,6.95,7.91,250,488,2,4.9,0.4,1.79,13000,33000,23000,70000,78,240
1335,WEST BENGAL,20,34,5.2,7.6,7.21,8.67,471,15488,1.1,2.9,0.32,6.19,7900,22000,12000,35000,140,1300
1469,WEST BENGAL,19,33,5.3,7,6.93,7.98,310,3491,2,3.7,0.56,1.61,2300,11000,7800,13000,13,130
5162,WEST BENGAL,15,35,5.3,9.4,7.82,8.3,210,465,1.1,2.9,0.32,0.63,78,4900,130,7900,9,330
1492,UTTARAKHAND,3,3,10.4,10.4,7.21,7.21,62,62,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,BDL,BDL
1493,UTTARAKHAND,15,15,10.2,10.2,7.28,7.28,92,92,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,BDL,BDL
1494,UTTARAKHAND,10,25,9.6,10.8,7.15,8.2,131,224,BDL,BDL,0.32,0.36,BDL,2,BDL,2,BDL,BDL
1490,UTTARAKHAND,13,25,9.4,10.4,7.17,8.12,76,209,BDL,BDL,0.32,0.38,22,49,46,94,5,9
1553,HIMACHAL PRADESH,20,25,7.4,8.4,7.57,8.34,201,898,BDL,2,0.32,1.36,17,70,94,280,BDL,BDL
1554,"HIMACHAL
PRADESH",17,24,7.4,8.3,7.7,8.33,278,488,1.2,2.8,0.32,1.38,25,170,170,430,BDL,BDL
4439,HIMACHAL PRADESH,18,25,7.4,8.4,7.79,8.32,284,646,BDL,2.5,0.32,0.99,20,46,140,350,BDL,BDL
4440,HIMACHAL PRADESH,17,25,7.3,8.2,7.6,8.36,214,482,1.4,2.7,0.32,1.02,22,170,170,430,BDL,BDL
1117,HARYANA,-,-,5.2,7.1,7.08,8.02,210,307,1.6,4.6,BDL,BDL,1300,5800,100,17500,-,-
1496,HARYANA,-,-,5.9,7.1,7.13,7.81,170,308,2.4,5.8,BDL,BDL,400,6300,100,21200,-,-
4914,HARYANA,-,-,6,8.5,6.85,8.07,267,330,2.4,5.2,BDL,BDL,200,7600,600,22300,-,-
10004,HARYANA,-,-,6.7,7.8,7.2,7.7,418,827,1.8,16,BDL,BDL,100,3900,400,17300,-,-
1119,HARYANA,-,-,7,7,7.81,7.81,282,282,3.2,3.2,BDL,BDL,100,100,600,600,-,-
1497,HARYANA,29,29,9.4,9.4,7.1,7.1,870,870,19,19,1.4,1.4,2100,2100,8000,8000,900,900
1120,DELHI,-,-,8,10,6.58,7.6,-,-,1.5,2.8,-,-,1000,1400,-,-,-,-
5098,DELHI,-,-,5,6.8,7.21,7.65,-,-,7,10,-,-,2600,27000,-,-,-,-
1121,DELHI,-,-,BDL,BDL,7.09,7.56,-,-,40,66,-,-,38000,400000,-,-,-,-
5099,DELHI,-,-,BDL,BDL,6.85,7.45,-,-,42,60,-,-,63000,310000,-,-,-,-
5100,DELHI,-,-,BDL,0.8,6.68,7.33,-,-,42,62,-,-,200000,340000,-,-,-,-
1375,DELHI,-,-,BDL,BDL,6.84,7.48,-,-,52,76,-,-,550000,840000,-,-,-,-
1812,DELHI,-,-,BDL,BDL,6.43,7.53,-,-,60,83,-,-,600000,840000,-,-,-,-
2493,UTTAR PRADESH,12,31,3.6,6.8,7.1,8.2,-,-,8.6,15.4,-,-,21000,70000,63000,150000,-,-
2495,UTTAR PRADESH,12,30,4.4,7.4,7.2,8.1,-,-,7.2,12.8,-,-,22000,39000,70000,94000,-,-
1123,UTTAR PRADESH,12,31,4.4,7.2,7.1,8,-,-,8,14.4,-,-,13000,49000,49000,110000,-,-
2494,UTTAR PRADESH,12,31,4.2,6.8,7.3,8.1,-,-,8.2,15.6,-,-,17000,63000,63000,120000,-,-
1124,UTTAR PRADESH,12,31,4.2,6.6,7.2,8.2,-,-,8.6,16,-,-,22000,58000,79000,140000,-,-
1125,UTTAR PRADESH,20,31,6,8.6,7,7.68,420,"76-
00",7.2,10.4,-,-,6800,14000,11000,28000,-,-
1126,UTTAR PRADESH,20,31,5.3,7.3,6.7,7.9,450,"1-
586",8,12.8,-,-,14000,50000,32000,80000,-,-
1498,UTTAR PRADESH,20,30,6,8.6,7.2,7.8,632,"1-
670",7.6,9.6,-,-,8000,22000,17000,34000,-,-
1127,UTTAR PRADESH,18.2,36.8,5.2,6.2,7.6,7.9,610,1532,5.7,18,-,-,11000,28000,28000,92000,-,-
1499,UTTAR PRADESH,19.7,36.7,5.8,7.5,7.3,8.2,361,1056,4.6,12.4,-,-,940,11000,9200,28000,-,-
2283,UTTAR PRADESH,22.8,30,6.1,6.8,7.1,7.85,810,990,3.4,5.8,-,-,-,-,-,-,-,-
1069,UTTAR PRADESH,19,32,6.5,8.8,7.5,8.3,365,456,2.5,2.8,0.52,0.59,400,680,1200,1700,-,-
1510,HIMACHAL PRADESH,8,24,7.1,9,7.52,8.14,55,1000,BDL,BDL,0.37,1.9,2,33,7.8,920,BDL,BDL
30023,UTTARAKHAND,14,23.5,8.7,9.4,8.1,8.5,158,290,1.3,1.3,0.32,0.52,4,21000,13,79000,2,2
4027,HIMACHAL PRADESH,21,26,7.5,8.3,7.55,8.27,277,557,1.2,2,0.32,1.19,26,40,130,210,BDL,BDL
4028,HIMACHAL PRADESH,20,27,7.4,8.2,7.79,8.25,275,687,1.2,1.9,0.32,1.23,26,39,130,280,BDL,BDL
4427,HIMACHAL PRADESH,7,23,7,8.6,7.23,8.18,61,1553,BDL,BDL,0.37,2.36,4,17,6.8,1600,BDL,BDL
2621,HIMACHAL PRADESH,8,16,6.9,8.6,7.54,8.3,181,646,1.2,16,1.01,12.12,2,1600,26,1600,BDL,BDL
3876,HIMACHAL PRADESH,7,18,7.5,8.9,7.54,8.48,164,750,1.2,5,0.89,7.49,2,79,21,1600,BDL,BDL
2622,HIMACHAL PRADESH,20,27,6.9,8.2,7.77,8.32,310,1079,1.1,1.7,0.32,0.85,13,33,40,170,BDL,BDL
2623,HIMACHAL PRADESH,19,27,7.4,8.1,7.64,8.29,334,1065,1.1,2,0.32,1,14,39,40,220,BDL,BDL
3877,HIMACHAL PRADESH,8,24,6.8,8.5,7.38,8.13,49,1612,BDL,BDL,0.37,2.82,4,39,14,1600,BDL,BDL
3878,HIMACHAL PRADESH,8,23,6.9,8.5,7.37,8.17,59,1602,BDL,BDL,0.32,5.57,9,27,17,1600,BDL,BDL
3860,HIMACHAL PRADESH,19,26,7.4,8,7.6,8.16,359,918,1.1,1.8,0.32,0.91,17,33,46,170,BDL,BDL
2619,HIMACHAL PRADESH,7,20,7.2,8.8,7.58,8.1,53,1018,BDL,BDL,0.33,1.15,3,26,4,1700,BDL,BDL
30000,UTTAR PRADESH,20.2,28.2,4.4,7.6,7.67,8,542,818,3,10,0.32,0.61,68,13000,1300,23000,23,23
10102,UTTAR PRADESH,18,26,0.3,1.4,6.8,7.9,390,1822,12,23,BDL,0.42,120000,330000,150000,390000,-,-
10103,UTTAR PRADESH,19,26,0.3,4.2,7.01,7.98,402,1845,10,37,0.4,0.52,110000,3300000,140000,3900000,-,-
10106,UTTAR PRADESH,18,26,0.3,2.4,6.9,7.95,370,1108,16,27,0.4,0.46,70000,350000,150000,430000,-,-
10100,UTTAR PRADESH,14,23,0.3,0.3,7.4,7.7,870,1010,52,56,22.6,28,125000,150000,140000,170000,-,-
10101,UTTAR PRADESH,12,23,0.3,0.3,7.4,7.5,810,890,50,52,21,26,84000,120000,110000,150000,-,-
1483,UTTAR PRADESH,13,23,0.3,0.3,7.4,7.7,800,1000,48,68,20,32,84000,140000,120000,210000,-,-
2496,UTTAR PRADESH,13,23,0.3,0.3,7.3,7.8,880,980,52,58,22.6,30,84000,150000,130000,210000,-,-
1358,UTTAR PRADESH,19,26,0.3,0.3,7.2,7.9,500,1647,30,48,BDL,1.52,130000,3400000,140000,4700000,-,-
4606,MADHYA PRADESH,21,31,6.4,7.8,7.42,7.98,176,359,1.1,2.1,0.33,1.05,BDL,BDL,21,70,BDL,BDL
1356,UTTAR PRADESH,14,32,5.6,7.8,7.2,8.52,600,1012,2.5,4.6,-,-,-,-,-,-,-,-
30079,UTTAR PRADESH,20.8,32.2,7.8,9.6,7.95,8.34,211,455,1.1,3.1,0.32,9.03,2000,6800,4500,9300,-,-
1614,MADHYA PRADESH,17,32,4.7,12.4,6.96,8.25,149,710,1.4,5,2.88,10.44,3,70,120,350,BDL,BDL
2107,MADHYA PRADESH,21,31,6,7.5,7.32,8.22,215,551,1.1,1.8,0.33,2.25,2,5.6,27,79,BDL,BDL
2108,MADHYA PRADESH,21,31,6.1,7.8,7.36,8.32,216,566,1.1,1.9,0.34,2.11,2,2,26,63,BDL,BDL
2124,MADHYA PRADESH,5,32,5,13.6,7.32,8.86,164,1056,1.2,20.4,5.2,14.59,3,280,120,1600,BDL,BDL
2125,MADHYA PRADESH,18,32,5.5,13.3,7.08,8.27,154,1094,1.5,16.8,3.02,16.28,6,170,150,1600,BDL,BDL
3832,MADHYA PRADESH,22,30,6.6,7.5,7.28,8.38,199,532,1.1,2.1,0.32,0.53,BDL,BDL,22,84,BDL,BDL
30080,MADHYA PRADESH,21.4,32.6,7.9,10.2,7.83,8.14,285,499,1.6,3.3,0.32,1.9,2000,220000,4500,790000,BDL,BDL
2953,RAJASTHAN,21,34,3.7,5.6,7.98,8.46,390,808,1.2,2.2,0.83,2.62,33,84,75,220,23,38
2956,RAJASTHAN,22,34,3.7,5.1,8.15,8.56,485,1445,1.2,2.1,1.71,2.97,23,84,64,210,14,25
2951,RAJASTHAN,17,32,3.7,6.2,8.1,8.55,525,819,1.1,2.1,0.84,3.43,49,110,110,280,17,32
2952,RAJASTHAN,18,31,1.6,2.9,7.97,8.82,1918,3040,3.3,5.4,2.58,6.56,130,240,430,540,,
2955,RAJASTHAN,17,31,5,6.6,7.1,8.38,330,682,1.1,3.6,1.21,3.42,90,140,210,280,21,29
3309,MADHYA PRADESH,22,30,6.4,7.7,7.26,8.05,192,2057,2,6,0.66,2.62,6,920,48,1600,2,2
1365,MADHYA PRADESH,21,30,7.2,7.6,7.66,8.04,392,904,1.8,2,0.32,1,2,4,46,58,BDL,BDL
1366,MADHYA PRADESH,25,31,0.3,7.1,6.92,7.97,372,12250,5,36,0.83,5.43,540,10000,1600,140000,3,26
2954,RAJASTHAN,20.1,35,3.9,5.5,8.2,8.66,382,1282,1.1,1.9,1.15,2.43,26,79,120,170,14,23
1432,"MADHYA
PRADESH",18,31,6.8,7.9,7.2,7.82,350,488,1.8,2.2,0.52,1.2,2,4,32,46,3,3
2109,MADHYA PRADESH,20,32,7,7.9,7.31,7.62,240,504,1.6,2.3,BDL,1.1,2,4,31,41,-,-
2126,MADHYA PRADESH,16,26,4.4,8.4,7.26,8.06,217,762,1.5,2.4,0.54,31.32,2,63,36,1600,BDL,BDL
1367,MADHYA PRADESH,20,22.5,2,2,7.79,8.35,894,1487,7,36,2.03,4.82,220,5400,2200,10800,120,2200
2110,MADHYA PRADESH,19,22.5,1.3,1.3,7.77,8.08,884,1493,12,36,2.21,4.82,900,5400,2800,16000,150,2200
2111,MADHYA PRADESH,19,23,3.9,5.9,7.29,8.32,678,1199,3.6,14,1.24,3.64,38,920,430,1400,14,280
1369,MADHYA PRADESH,25,28,5.8,7.8,6.83,8.12,546,1257,3.6,8,0.32,334,6,920,350,1600,4,10
1370,MADHYA PRADESH,25,29,6.8,7.8,7.16,8.5,470,907,2.4,4,0.51,3.09,3,140,120,1600,3,3
1468,MADHYA PRADESH,24,27,5.6,8.2,7.68,8.23,683,1412,4,12,0.88,4.17,540,8400,1600,92000,6,10
3315,MADHYA PRADESH,24,29,6.8,7.8,7.08,8.4,532,898,2,4,0.32,3.13,3,540,150,1600,2,2
3316,MADHYA PRADESH,23,30,6.9,7.6,7.25,7.92,296,1376,1.8,2.8,0.66,1.28,2,4,43,58,BDL,BDL
3317,MADHYA PRADESH,21,29,7,7.7,7.39,8.2,283,840,1.7,2.4,0.58,0.98,2,6,47,49,BDL,BDL
2724,UTTARAKHAND,12,24,3,4.8,6.62,7.64,226,743,16,25,0.32,0.65,1600,4800,1600,9200,540,920
2734,UTTARAKHAND,8,28,5.1,6.5,7.5,7.7,155,286,2.8,3.9,0.32,0.37,130,350,240,430,17,84
2735,UTTARAKHAND,8,31,1,3.8,7,7.8,239,600,12,60,0.32,0.37,120,500,280,900,31,98
30001,UTTAR PRADESH,21.1,28.1,1.5,8.1,7.2,8.13,323,575,1.5,22,0.32,0.32,300000,1200000,490000,28000000,14000,14000
2732,UTTARAKHAND,8,30,4,7.6,7.4,8.1,202,395,2.8,3.8,0.32,0.39,110,430,240,920,40,94
2733,UTTARAKHAND,8,31,1.3,3.4,7,7.6,287,760,16,26,0.32,0.39,170,540,350,920,70,430
30004,UTTARAKHAND,21.2,28.3,0.4,6.8,7.1,7.82,346,1223,5.8,116,0.32,1.32,150000,2400000,170000,3500000,12000,18000
2731,UTTARAKHAND,8,30,5.6,7.2,7.1,8.1,203,515,3,6,0.32,0.46,58,350,130,900,3,48
30002,UTTARAKHAND,20.3,28.2,6.4,8.6,7.7,7.85,293,691,1.5,11.7,0.32,0.52,460,33000,2200,490000,49,49
2728,UTTARAKHAND,12,22,8,9.2,7.25,8.16,190,280,1.2,3,0.32,0.38,47,94,120,170,3,14
2729,UTTARAKHAND,10,31,4.3,6.6,7.2,7.8,221,970,5.2,14,0.32,0.4,280,540,430,920,17,240
30003,UTTARAKHAND,20.9,28.3,4.7,7.9,7.6,8.14,509,797,4.8,12,0.32,0.56,2000,17000,4500,540000,14000,14000
2730,UTTARAKHAND,8,30,2.8,6.7,7,7.7,363,739,4,12,0.32,0.39,130,540,220,920,14,220
2736,UTTARAKHAND,10,28,6.1,7.2,7.2,8.4,157,390,2.8,3.6,0.32,0.39,70,110,170,350,2,48
2737,UTTARAKHAND,10,30,4.2,7,7.2,7.9,118,480,3,5,0.32,0.38,110,500,280,900,2,120
3439,UTTARAKHAND,10,31,0.8,3,6.8,7.7,331,1100,19,34,0.32,0.39,220,540,430,920,84,430
3438,UTTARAKHAND,10,30,3,5.6,7,8,319,540,4,10,0.32,0.38,110,350,210,540,12,110
4473,HIMACHAL PRADESH,18,28,7.3,8.3,7.78,8.22,290,668,1.2,2.4,0.32,1.21,32,49,170,350,BDL,BDL
1064,UTTAR PRADESH,16,30,6.5,10.2,8.02,8.51,280,458,4,5.9,0.9,0.9,3500,12000,7000,20000,BDL,BDL
30078,UTTARAKHAND,20.7,28.1,7.7,8.7,7.3,7.83,182,419,4.2,4.2,0.32,0.41,4500,3800,7800,35000000,-,-
30077,UTTAR PRADESH,20.6,26.9,7.4,8.6,7.07,7.9,200,735,1.3,9.7,0.32,1,2000,7800,4500,13000,BDL,BDL
2497,UTTAR PRADESH,12,23,0.3,0.3,7.3,7.8,790,930,44,70,20,28,110000,130000,130000,170000,-,-
1477,UTTAR PRADESH,20,23,2.2,2.8,7.2,7.6,290,380,12,18,-,-,-,-,-,-,-,-
1478,UTTAR PRADESH,19,24,0,0,7,7.3,650,710,25,42,-,-,-,-,-,-,-,-
1480,UTTAR PRADESH,17,34,0,0,7.52,7.87,385,426,42,62,-,-,18000,3500000,2100000,4900000,-,-
1065,UTTAR PRADESH,16,30,5.3,7.7,7.64,7.92,244,590,4.2,5.6,-,-,4000,17000,10000,26000,BDL,BDL
30037,UTTARAKHAND,19.2,26.2,4.6,7.7,7.24,7.79,199,1535,2.8,102,0.32,1.32,2000,280000,7800,2400000,330,330
30038,UTTAR PRADESH,20.4,26.7,6,8.3,7.5,7.99,367,547,1.7,6.4,0.89,1.1,2000,49000,2000,240000,330,330
