STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,Latitude,Longitude
10162,BIHAR,21.0,31.0,7.4,8.9,7.4,8.4,198.0,476.0,1.7,2.5,,,1700.0,2200000.0,2100.0,2800000.0,25.68032,84.785773
2564,BIHAR,18.0,34.0,7.3,8.8,7.5,8.2,186.0,448.0,1.7,2.6,,,1300.0,27000.0,3000.0,92000.0,25.708441,84.889727
10114,BIHAR,21.0,32.0,7.4,8.2,7.2,7.5,269.0,340.0,2.3,2.8,,,7000.0,27000.0,15000.0,70000.0,25.740235,84.963161
3114,BIHAR,18.0,32.0,6.4,9.2,7.2,8.6,199.0,410.0,1.7,2.9,,,1300.0,260000.0,3000.0,390000.0,25.588972,83.985861
1077,BIHAR,19.0,32.0,7.2,9.0,7.5,8.5,201.0,499.0,1.8,2.6,,,1700.0,5400000.0,3200.0,16000000.0,25.650869,85.115085
2555,BIHAR,15.0,36.0,4.6,9.0,6.4,8.3,182.0,724.0,1.5,3.2,,,2100.0,16000000.0,4000.0,16000000.0,25.627333,85.155472
2552,BIHAR,15.0,33.0,6.5,9.2,7.3,8.8,206.0,644.0,2.4,2.9,,,1700.0,1700000.0,3400.0,3500000.0,25.622179,85.172816
10115,BIHAR,21.0,32.0,6.7,7.8,7.1,7.8,304.0,377.0,2.5,2.8,,,22000.0,26000.0,38000.0,92000.0,25.620356,85.179995
1079,BIHAR,15.0,32.0,7.0,8.8,7.0,8.7,211.0,421.0,1.9,2.9,,,1700.0,1300000.0,2600.0,2200000.0,25.613753,85.204131
3122,BIHAR,16.0,34.0,6.2,9.0,7.5,8.7,220.0,560.0,2.1,2.9,,,1700.0,2200000.0,3100.0,3500000.0,25.557806,85.275648
10122,BIHAR,20.0,35.0,6.0,9.4,7.5,8.6,203.0,385.0,2.2,2.6,,,1900.0,3500000.0,3400.0,9200000.0,25.515132,85.301372
2553,BIHAR,18.0,36.0,6.0,9.2,7.3,8.8,212.0,436.0,2,3,,,1700.0,1700000.0,2800.0,2800000.0,25.511611,85.307417
3115,BIHAR,19.0,32.0,7.2,9.3,7.2,8.4,163.0,426.0,1.1,2.5,,,1300.0,21000.0,2600.0,29000.0,25.487275,85.705236
10130,BIHAR,20.0,32.0,7.1,9.1,7.4,8.5,155.0,399.0,1.9,2.6,,,1700.0,21000.0,3000.0,32000.0,24.890805,85.56
10131,BIHAR,20.0,32.0,7.1,9.4,7.3,8.1,184.0,416.0,1.1,2.6,,,1700.0,26000.0,3100.0,38000.0,25.586863,84.693046
1817,BIHAR,20.0,34.0,7.2,9.2,7.5,8.2,212.0,414.0,1,2.7,,,1400.0,26000.0,2600.0,38000.0,25.401104,85.923198
1815,BIHAR,17.0,31.0,6.2,8.9,7.4,7.9,218.0,425.0,2.2,4.1,,,1300.0,4000.0,3700.0,11000.0,25.381441,85.987169
3123,BIHAR,17.0,35.0,6.5,9.2,7.4,8.0,221.0,419.0,1.7,4.2,,,1400.0,27000.0,3300.0,40000.0,25.315313,86.029821
3116,BIHAR,17.0,32.0,6.0,9.2,7.6,8.0,205.0,405.0,1.6,2.8,,,1700.0,27000.0,3400.0,92000.0,25.368174,86.464302
1818,BIHAR,18.0,31.0,6.4,9.0,7.4,7.9,187.0,398.0,2,2.8,,,1800.0,27000.0,3600.0,110000.0,25.384978,86.458978
3117,BIHAR,19.0,30.0,5.2,9.2,7.5,8.0,205.0,394.0,1.6,2.8,,,1300.0,27000.0,3100.0,79000.0,25.252575,86.725558
2554,BIHAR,19.0,32.0,5.0,9.1,7.5,8.0,230.0,398.0,2,2.9,,,1700.0,79000.0,3800.0,130000.0,25.257511,86.747053
10138,BIHAR,19.0,30.0,5.9,8.1,7.5,7.9,226.0,467.0,1.8,2.8,,,2600.0,110000.0,6300.0,170000.0,25.242256,86.925987
1819,BIHAR,18.0,32.0,6.6,9.1,7.4,7.9,230.0,972.0,1.9,2.7,,,1700.0,27000.0,4000.0,79000.0,25.254387,86.948424
3118,BIHAR,18.0,32.0,6.8,9.2,7.3,8.0,187.0,975.0,1.8,2.8,,,1700.0,27000.0,3100.0,92000.0,25.271603,87.025665
1816,BIHAR,16.0,32.0,6.6,9.3,7.6,8.0,190.0,462.0,1.8,2.6,,,1700.0,27000.0,3400.0,110000.0,25.267334,87.227318
10143,BIHAR,19.0,32.0,6.1,8.5,7.5,7.9,240.0,390.0,2.2,2.6,,,2200.0,79000.0,3800.0,130000.0,25.31074,83.014205
1059,JHARKHAND,21.0,35.0,7.4,9.0,7.2,8.0,333.0,340.0,2.6,2.7,,,,,,,25.056707,87.831867
1080,WEST BENGAL,19.0,32.0,5.7,9.9,7.5,8.2,201.0,380.0,1.2,7.3,0.3,1.1,34000.0,300000.0,110000.0,850000.0,24.100312,88.244054
2511,WEST BENGAL,19.0,33.0,5.4,9.7,7.3,8.2,175.0,348.0,1.3,5,0.3,1.5,70000.0,170000.0,110000.0,220000.0,23.386728,88.364884
2506,WEST BENGAL,20.0,33.0,5.2,8.9,7.5,8.2,198.0,381.0,1.2,5.3,0.3,1.3,80000.0,280000.0,110000.0,350000.0,22.984402,88.40197
1054,WEST BENGAL,21.0,32.0,4.1,8.7,7.4,8.4,208.0,363.0,0.8,5.2,0.3,1,80000.0,220000.0,110000.0,280000.0,22.780189,88.3338
1472,WEST BENGAL,17.0,32.0,4.2,9.1,7.5,8.3,211.0,419.0,1.7,6.1,0.3,1.1,110000.0,280000.0,140000.0,350000.0,22.761306,88.340319
1053,WEST BENGAL,20.0,34.0,4.0,8.0,7.3,8.1,262.0,431.0,1.6,5.3,0.4,0.6,23000.0,500000.0,30000.0,900000.0,22.653061,88.357589
1471,WEST BENGAL,22.0,32.0,3.6,7.9,7.2,8.2,273.0,406.0,1.1,4.7,0.4,0.7,14000.0,130000.0,21000.0,240000.0,22.558292,88.324394
1470,WEST BENGAL,22.0,34.0,4.0,7.8,7.5,8.1,275.0,402.0,1.2,6.6,0.4,0.6,13000.0,300000.0,30000.0,500000.0,22.549717,88.296125
1052,WEST BENGAL,24.0,33.0,4.0,7.4,6.9,8.2,253.0,6482.0,1.4,4.3,0.4,0.6,8000.0,130000.0,11000.0,170000.0,22.453473,88.115051
1469,WEST BENGAL,22.0,33.0,4.2,7.4,6.3,8.2,387.0,7526.0,1.1,5.6,0.4,0.7,4000.0,30000.0,8000.0,80000.0,22.183383,88.193783
1492,UTTARAKHAND,4.0,4.0,10.4,10.4,7.1,7.1,63.0,63.0,BDL,BDL,0.38,0.38,2.0,2.0,17.0,17.0,30.976465,78.438614
1493,UTTARAKHAND,5.0,5.0,8.8,8.8,7.1,7.1,108.0,108.0,BDL,BDL,0.47,0.47,5400.0,5400.0,5400.0,5400.0,30.932423,78.400244
1494,UTTARAKHAND,12.0,18.0,9.0,9.4,7.2,8.0,188.0,195.0,1,1,0.36,0.91,68.0,1300.0,270.0,16000.0,30.518822,77.949536
1490,UTTARAKHAND,14.0,19.0,8.4,8.8,7.2,7.8,189.0,220.0,1,2,0.29,0.61,1300.0,49000.0,60.0,79000.0,30.498618,77.803498
1553,HIMACHAL PRADESH,14.0,24.0,6.9,7.8,7.3,8.2,350.0,836.0,0.1,0.2,0.25,2.02,2.0,17.0,10.0,32.0,30.392244,77.572103
1554,HIMACHAL PRADESH,14.0,25.0,6.7,7.6,7.5,8.1,384.0,630.0,0.2,0.6,0.22,1.42,8.0,20.0,20.0,34.0,30.465256,77.661758
1117,HARYANA,20.0,20.0,8.0,12.4,7.1,7.9,173.0,1755.0,BDL,3,BDL,1.11,45.0,7900.0,230.0,920000.0,30.314987,77.583328
1496,HARYANA,25.0,25.0,7.2,10.8,7.1,8.1,208.0,420.0,BDL,3,0.01,1.01,40.0,7900.0,170.0,160000.0,30.069997,77.355057
10004,HARYANA,0.0,0.0,3.1,8.2,7.4,8.2,260.0,3720.0,1,55,0.01,0.11,33.0,4700.0,49.0,160000.0,29.260009,77.130143
1119,HARYANA,0.0,0.0,5.6,7.6,7.2,7.7,280.0,960.0,2,6,0.03,1.63,45.0,34000.0,78.0,1600000.0,29.002116,77.023752
1120,DELHI,17.0,33.6,3.7,11.8,7.1,8.1,180.0,1780.0,1,7,0,0,140.0,54000.0,200.0,160000.0,28.85018,77.210184
1121,DELHI,17.3,30.7,0.5,5.0,7.3,7.8,360.0,2240.0,4,37,0,0,45000.0,110000000.0,200000.0,140000000.0,28.598582,77.263308
1375,DELHI,18.3,31.2,0.9,2.7,7.4,7.8,460.0,1490.0,3,32,0,0,170000.0,16000000.0,170000.0,16000000.0,28.566967,77.294665
1812,DELHI,19.0,33.0,0.5,3.2,7.4,7.8,480.0,1726.0,8,80,0,0,2600.0,22000000.0,28000.0,22000000.0,28.533295,77.330724
1497,UTTAR PRADESH,0.0,0.0,0.0,3.0,7.5,8.1,836.0,3770.0,8,55,0.01,1.12,400.0,9200000.0,11000.0,9200000.0,28.095092,77.477669
2493,UTTAR PRADESH,15.0,34.0,3.8,6.8,7.0,7.9,1.0,1290.0,6.2,7.8,0,0,26000.0,34000.0,54000.0,63000.0,29.604121,77.109833
2495,UTTAR PRADESH,14.0,33.0,2.8,6.4,7.4,7.7,1.0,1230.0,6,10.6,0,0,34000.0,50000.0,68000.0,92000.0,27.586087,77.696364
1123,UTTAR PRADESH,0.0,0.0,2.5,4.7,7.6,8.1,670.0,3670.0,2,27,0.01,1.47,200.0,13000.0,3300.0,54000.0,27.564981,77.708718
2494,UTTAR PRADESH,14.0,33.0,2.4,5.2,7.5,7.8,1.0,1210.0,7.4,11.2,0,0,52000.0,90000.0,94000.0,180000.0,27.504755,77.686524
1124,UTTAR PRADESH,0.0,0.0,3.3,8.4,7.6,8.1,620.0,3580.0,3,18,0.04,1.69,2200.0,130000.0,7900.0,540000.0,27.443052,77.716133
1125,UTTAR PRADESH,19.0,19.0,3.2,12.0,7.6,7.9,670.0,1660.0,2,18,0.11,3.54,450.0,110000.0,1400.0,700000.0,27.250657,77.861624
1126,UTTAR PRADESH,21.0,25.0,1.7,6.8,7.4,8.1,773.0,1980.0,6,18,0.14,10.67,400.0,3500000.0,1400.0,16000000.0,27.17969,78.119555
1498,UTTAR PRADESH,23.0,25.0,5.8,8.4,7.5,8.5,800.0,1790.0,9,25,0.29,23.5,130.0,13000.0,130.0,13000.0,26.932682,78.54366
1127,UTTAR PRADESH,24.0,26.0,3.6,11.8,7.5,8.7,770.0,1668.0,5,37,0.06,12.01,8.0,24000.0,17.0,54000.0,26.752436,79.01967
1499,UTTAR PRADESH,23.0,25.0,5.8,10.2,7.4,8.4,525.0,1334.0,3,15,0.02,3.24,20.0,70000.0,78.0,220000.0,26.42602,79.478799
1069,UTTAR PRADESH,18.6,29.2,8.0,9.0,7.5,8.3,336.0,561.0,1.8,2.5,0.85,1.37,2600.0,9400.0,6300.0,17000.0,25.422471,81.838806
2724,UTTARAKHAND,14.0,26.0,1.8,3.2,6.9,7.9,,,32,37,,,,,1600.0,1600.0,30.25,78.016667
2734,UTTARAKHAND,16.0,30.0,5.2,7.6,7.0,7.9,80.0,340.0,2,6,,,,,,,29.206769,78.986242
2735,UTTARAKHAND,17.8,30.0,0.0,1.2,6.8,7.7,290.0,930.0,12,64,,,,,,,29.146732,78.982975
2732,UTTARAKHAND,17.0,29.0,4.8,6.2,7.2,7.8,130.0,350.0,8,12,,,,,,,29.111195,78.908723
2733,UTTARAKHAND,18.0,28.0,0.0,7.0,6.7,7.6,210.0,1600.0,12,60,,,,,,,29.15049,78.893386
2731,UTTARAKHAND,17.0,30.0,6.0,7.8,7.1,7.8,160.0,460.0,2,6,,,,,,,29.158694,79.03956
2728,UTTARAKHAND,10.0,23.0,7.2,7.8,7.3,8.1,210.0,250.0,1.2,1.8,,,,,,,29.209064,79.537174
1064,UTTAR PRADESH,16.0,33.0,4.8,9.8,7.3,8.8,258.0,633.0,3.2,6.6,0.3,0.3,2400.0,4800.0,4300.0,8400.0,27.190822,79.818261
2497,UTTAR PRADESH,16.0,25.0,,,7.2,7.8,165.0,1880.0,63,78,0.8,3.8,63000.0,150000.0,120000.0,240000.0,28.980857,77.790428
1065,UTTAR PRADESH,16.0,33.0,5.4,10.5,7.4,8.4,209.0,798.0,3.8,8,0.3,0.4,2500.0,4800.0,4300.0,9200.0,27.161314,79.919914
2482,UTTAR PRADESH,21.5,31.5,7.4,8.6,7.8,8.6,320.0,496.0,2.8,3.9,0.3,0.3,1100.0,1700.0,1700.0,3400.0,25.386717,82.852628
2483,UTTAR PRADESH,22.0,31.5,1.3,3.2,8.3,8.8,614.0,815.0,22.8,44.8,0.3,0.8,110000.0,220000.0,220000.0,350000.0,25.332956,83.043393
1361,UTTAR PRADESH,16.0,30.0,6.5,9.1,7.3,8.0,319.0,728.0,2.7,3.7,0.3,0.3,1700.0,2700.0,3300.0,5200.0,26.649979,80.793854
2484,UTTAR PRADESH,21.5,31.0,7.3,8.4,7.9,8.7,354.0,512.0,3.2,4.5,0.3,0.3,5000.0,13000.0,11000.0,22000.0,25.629922,82.756208
1350,UTTAR PRADESH,14.0,36.3,6.2,11.8,7.4,9.0,248.0,497.8,1.8,2.6,0.3,1.5,110.0,340.0,400.0,2100.0,27.572878,80.67895
1351,UTTAR PRADESH,17.0,34.1,3.8,11.0,7.4,8.7,33.7,502.0,2.9,4.2,0.3,2.8,1300.0,3300.0,2400.0,4700.0,26.862031,80.931322
1352,UTTAR PRADESH,17.5,36.8,1.2,3.2,7.3,7.7,382.0,718.3,7,14,0.3,3,54000.0,170000.0,92000.0,210000.0,26.833275,80.995211
1353,UTTAR PRADESH,21.5,31.0,6.8,8.0,8.1,8.8,340.0,588.0,4.3,5.2,0.3,0.3,11000.0,23000.0,26000.0,46000.0,25.751611,82.726469
1072,UTTAR PRADESH,21.5,31.0,7.3,8.5,7.9,8.8,318.0,582.0,3.5,4.4,0.3,0.3,8000.0,13000.0,14000.0,22000.0,25.507856,83.158181
10083,UTTAR PRADESH,15.0,35.5,5.6,11.2,7.5,8.7,218.0,530.7,1.7,2.8,0.3,1.5,130.0,490.0,460.0,2400.0,27.350312,80.460211
10084,UTTAR PRADESH,15.0,35.7,5.2,11.6,7.5,8.8,217.0,569.4,1.8,2.9,0.3,1.5,140.0,630.0,790.0,3500.0,27.264416,80.536883
10085,UTTAR PRADESH,15.0,35.1,5.3,11.4,7.6,8.8,322.0,507.6,2.4,3.1,0.3,1.6,490.0,1700.0,940.0,4300.0,27.20118,80.765942
10086,UTTAR PRADESH,15.0,35.4,5.1,11.2,7.2,8.7,325.0,527.6,2.5,3.2,0.3,1.7,790.0,2200.0,1400.0,5400.0,27.157858,80.814725
10087,UTTAR PRADESH,17.0,34.1,3.7,11.0,7.4,8.7,37.4,502.0,2.9,4.2,0.3,2.1,1300.0,3300.0,2400.0,4700.0,26.692102,81.540094
10088,UTTAR PRADESH,17.1,34.5,3.0,10.7,7.2,8.7,311.0,505.0,3,4.2,0.3,2.2,1700.0,4600.0,2800.0,6300.0,26.642458,81.607771
10089,UTTAR PRADESH,17.2,34.7,0.5,5.2,7.4,8.0,375.0,630.2,5.6,12,0.3,2.6,7900.0,22000.0,13000.0,34000.0,27.820752,80.430492
10090,UTTAR PRADESH,17.2,34.4,0.2,5.0,7.4,7.9,377.0,634.4,5.8,18,0.3,2.8,11000.0,26000.0,14000.0,43000.0,27.807317,80.43667
10091,UTTAR PRADESH,17.5,36.5,1.3,3.4,7.3,7.8,380.0,712.1,6,13.4,0.3,2.8,33000.0,110000.0,54000.0,170000.0,25.769442,82.66231
10092,UTTAR PRADESH,17.5,36.8,1.2,3.1,7.2,7.7,383.0,718.3,7,14,0.3,3,49000.0,170000.0,70000.0,210000.0,25.736173,82.739971
10093,UTTAR PRADESH,17.0,38.2,2.0,6.4,7.4,8.5,238.0,827.3,3.6,8.5,0.3,1.5,4600.0,27000.0,7900.0,46000.0,26.748711,81.200905
10094,UTTAR PRADESH,17.0,38.6,2.4,7.8,7.3,8.6,236.0,831.0,3.4,8.2,0.3,1.8,3300.0,26000.0,7000.0,33000.0,26.736951,81.23135
10095,UTTAR PRADESH,20.0,27.0,6.4,7.1,7.8,7.9,241.0,412.0,4.4,4.7,0.8,0.8,4900.0,5400.0,8000.0,8400.0,26.289367,82.066786
10096,UTTAR PRADESH,20.0,28.0,6.2,6.9,7.8,7.9,249.0,415.0,4.5,4.8,0.8,0.9,5100.0,5900.0,8200.0,8900.0,26.264406,82.142486
10097,UTTAR PRADESH,22.0,31.0,7.5,8.8,7.8,8.6,308.0,530.0,3,3.5,0.3,0.3,1300.0,3300.0,2300.0,4900.0,25.748703,82.68484
2491,UTTAR PRADESH,17.0,29.0,7.3,7.8,7.5,7.9,280.0,536.0,3.2,4.4,0.3,0.8,1700.0,17000.0,2400.0,26000.0,26.733174,83.347894
1363,UTTAR PRADESH,16.0,29.0,7.6,8.2,7.5,8.2,280.0,475.0,2.2,4.7,0.3,0.4,250.0,13000.0,400.0,22000.0,26.754692,83.334211
1354,UTTAR PRADESH,17.0,27.0,7.2,9.8,7.7,7.9,192.0,539.0,2.9,4.3,0.7,0.9,4300.0,6200.0,6800.0,8300.0,26.797519,82.234306
1355,UTTAR PRADESH,16.0,30.0,7.2,8.2,7.5,8.2,378.0,540.0,2.5,4,0.3,0.3,250.0,13000.0,500.0,21000.0,26.169467,83.868992
2492,UTTAR PRADESH,17.0,29.0,7.2,7.9,7.5,8.1,378.0,474.0,3.1,3.9,0.3,0.6,1100.0,11000.0,2100.0,13000.0,26.278524,83.513885
1359,UTTAR PRADESH,19.1,28.6,7.1,7.8,7.4,8.0,358.0,438.0,1.4,1.6,0.3,0.3,780.0,1400.0,2100.0,2600.0,24.339814,83.003589
1360,UTTAR PRADESH,19.3,29.0,7.5,8.2,7.1,8.1,362.0,452.0,1.4,1.7,0.3,0.3,780.0,1700.0,2300.0,3100.0,24.261214,83.009353
1076,BIHAR,18.0,34.0,7.1,9.3,7.1,8.8,241.0,446.0,1.8,2.8,,,1400.0,27000.0,3000.0,79000.0,25.771153,84.654639
1075,BIHAR,20.0,37.0,7.2,9.5,7.3,8.7,180.0,335.0,1.3,2.4,,,1300.0,1700000.0,3000.0,4300000.0,25.5753,84.798144
3121,BIHAR,15.0,32.0,6.8,9.8,7.1,8.1,132.0,340.0,1.1,2.8,,,1300.0,13000.0,2600.0,23000.0,24.671905,84.010068
3127,BIHAR,17.0,38.0,7.4,9.2,7.5,8.4,120.0,332.0,0.8,2.8,,,1700.0,2400000.0,3100.0,9200000.0,25.297742,84.678992
3128,BIHAR,15.0,32.0,6.6,9.8,7.2,8.0,129.0,392.0,1.8,2.6,,,1700.0,27000.0,3000.0,79000.0,25.045209,84.332819
1078,BIHAR,18.0,32.0,7.0,9.5,7.1,8.1,165.0,317.0,1.7,3,,,1300.0,2200000.0,2800.0,2800000.0,25.675279,85.189845
2568,BIHAR,19.0,36.0,2.8,8.8,7.7,8.1,195.0,335.0,1.2,2.4,,,1300.0,13000.0,3300.0,23000.0,25.988349,85.045545
2570,BIHAR,18.0,33.0,6.9,8.8,7.1,8.5,210.0,398.0,1.8,2.7,,,1700.0,21000.0,3000.0,29000.0,25.867123,85.784927
3124,BIHAR,19.0,31.0,6.5,8.7,7.1,8.3,195.0,374.0,1.4,2.8,,,1700.0,1600000.0,3100.0,1600000.0,26.136076,85.381196
3125,BIHAR,18.0,35.0,7.1,9.8,7.2,8.2,188.0,342.0,1,2.8,,,1300.0,21000.0,2700.0,29000.0,26.360672,84.749947
2575,BIHAR,20.0,34.0,4.8,8.5,7.2,8.2,244.0,556.0,2,2.8,,,1900.0,21000.0,3100.0,29000.0,26.560646,85.052409
1820,BIHAR,17.0,33.0,3.5,8.4,7.1,8.1,248.0,806.0,2,4.5,,,1700.0,21000.0,3100.0,29000.0,26.960335,84.534192
3134,BIHAR,20.0,35.0,4.6,8.5,7.2,8.0,241.0,610.0,2.1,3,,,1700.0,11000.0,3300.0,22000.0,26.148036,85.373764
2562,BIHAR,19.0,32.0,5.5,8.3,7.2,8.2,269.0,390.0,1.8,2.8,,,1700.0,79000.0,3000.0,130000.0,26.138571,85.388808
2558,BIHAR,16.0,31.0,6.4,9.5,7.2,7.9,249.0,558.0,2,2.8,,,1700.0,3100.0,3400.0,7000.0,27.105529,84.454541
3126,BIHAR,16.0,30.0,6.8,9.8,7.3,8.7,221.0,444.0,1.8,2.7,,,1700.0,3300.0,3100.0,6300.0,27.094829,84.143868
2567,BIHAR,18.0,30.0,6.8,8.5,7.2,8.1,256.0,376.0,1.9,2.6,,,1700.0,21000.0,3100.0,32000.0,26.269758,86.268875
2569,BIHAR,17.0,32.0,6.6,7.8,7.2,8.2,181.0,621.0,2.7,2.9,,,1700.0,14000.0,3100.0,24000.0,26.135844,86.333137
3133,BIHAR,17.0,30.0,6.8,8.8,7.5,8.6,270.0,402.0,1.9,2.8,,,1300.0,14000.0,2600.0,24000.0,26.596857,86.144676
2563,BIHAR,18.0,30.0,6.1,8.5,6.8,8.0,279.0,472.0,1.4,2.8,,,1700.0,22000.0,3100.0,92000.0,26.576389,85.317222
2565,BIHAR,16.0,33.0,7.2,9.6,7.5,8.0,141.0,241.0,1.5,2.3,,,1300.0,110000.0,3000.0,170000.0,25.42082,87.236262
2566,BIHAR,17.0,28.0,6.6,9.2,6.9,7.8,181.0,278.0,1.2,2.6,,,1200.0,70000.0,2600.0,110000.0,25.930352,86.801274
3137,BIHAR,18.0,32.0,7.2,9.6,7.4,8.2,170.0,246.0,1.4,2.5,,,1100.0,79000.0,2700.0,140000.0,25.386081,87.092419
1821,BIHAR,19.0,36.0,6.0,8.8,7.2,8.0,227.0,601.0,2.4,3,,,1800.0,79000.0,3600.0,140000.0,26.222639,84.354122
2560,BIHAR,15.0,31.0,6.8,8.2,7.5,8.4,210.0,418.0,2.2,2.9,,,1700.0,21000.0,3000.0,32000.0,26.520035,84.357095
2561,BIHAR,16.0,35.0,7.0,9.7,7.3,8.4,167.0,440.0,2.4,2.8,,,1400.0,27000.0,3400.0,79000.0,26.223497,84.347097
3129,BIHAR,18.0,35.0,7.0,8.7,7.2,8.4,219.0,436.0,2.4,2.9,,,1700.0,27000.0,3100.0,92000.0,26.364956,84.360872
1823,BIHAR,18.0,31.0,6.8,8.3,7.1,8.0,217.0,386.0,2,2.8,,,1700.0,21000.0,3300.0,29000.0,26.410836,86.237178
1824,BIHAR,17.0,33.0,4.2,8.2,7.2,8.1,191.0,402.0,1.2,3.6,,,1700.0,21000.0,3100.0,70000.0,26.399461,87.242477
2559,BIHAR,18.0,30.0,3.6,7.5,7.0,7.6,305.0,580.0,2,5,,,1700.0,6100.0,3400.0,14000.0,27.170083,84.322471
3130,BIHAR,18.0,30.0,3.6,8.0,6.6,7.7,263.0,565.0,1.8,5,,,1700.0,4000.0,3100.0,11000.0,27.17026,84.322348
1822,BIHAR,20.0,35.0,2.1,2.1,6.9,8.0,337.0,891.0,7,15,,,2000.0,21000.0,4200.0,70000.0,26.98375,84.857739
3132,BIHAR,21.0,32.0,7.0,9.3,7.2,8.1,226.0,389.0,1.6,2.8,,,1100.0,14000.0,2800.0,24000.0,26.341991,85.481683
3135,BIHAR,18.0,32.0,6.9,8.8,7.6,8.7,221.0,389.0,1.8,2.7,,,1700.0,21000.0,2700.0,32000.0,26.038984,85.891341
3131,BIHAR,18.0,30.0,6.1,10.2,6.8,8.1,286.0,461.0,1.7,2.6,,,1700.0,17000.0,3100.0,32000.0,26.658543,85.400266
3119,BIHAR,15.0,33.0,6.2,9.0,7.1,8.2,195.0,444.0,2.2,3,,,2100.0,110000.0,3500.0,170000.0,25.513517,85.292658
3120,BIHAR,16.0,33.0,6.6,9.2,7.1,8.3,206.0,472.0,1.8,2.8,,,2100.0,110000.0,3300.0,170000.0,25.217822,84.826131
3136,BIHAR,20.0,34.0,2.6,3.6,6.9,7.9,261.0,907.0,6,11,,,1900.0,27000.0,4000.0,79000.0,26.988061,84.855244
2556,BIHAR,16.0,33.0,6.6,9.7,7.1,8.0,62.0,352.0,1.5,2.6,,,1300.0,21000.0,2600.0,32000.0,24.902403,84.2074
10126,BIHAR,20.0,30.0,7.2,8.6,7.2,8.0,144.0,308.0,1.4,2.6,,,1700.0,1700000.0,2100.0,4300000.0,25.678586,85.194604
10163,BIHAR,21.0,32.0,7.1,8.5,7.3,8.0,156.0,316.0,1.4,2.9,,,1700.0,2800000.0,2100.0,4300000.0,25.692357,85.195574
1526,ASSAM,20.0,28.0,7.0,6.8,6.5,7.7,74.0,185.0,0.6,6.4,0.3,2.4,360.0,2100.0,360.0,110000.0,26.616375,92.82735
1031,ASSAM,20.0,30.0,6.1,7.9,7.0,7.7,80.0,153.0,0.8,2.6,0.2,3.1,300.0,7500.0,360.0,29000.0,26.176,91.68375
1299,ASSAM,22.0,32.0,4.7,9.1,6.7,7.8,101.0,166.0,0.6,2.8,0.1,1.4,360.0,2100.0,360.0,4400.0,26.214866,90.557934
2069,ASSAM,22.0,29.0,5.8,6.0,7.2,7.9,89.0,205.0,0.6,3.2,0.4,2.7,360.0,2000.0,730.0,21000.0,26.190372,91.745589
2064,ASSAM,22.0,31.0,5.7,8.0,6.6,7.8,57.0,220.0,0.6,2.8,0.3,1.9,300.0,1000.0,910.0,7500.0,26.24776,91.918205
2067,ASSAM,22.0,32.0,5.5,8.8,7.0,7.7,77.0,358.0,1,3.6,0.1,1.4,300.0,910.0,360.0,4400.0,26.160268,91.56994
2066,ASSAM,22.0,32.0,5.2,10.3,6.5,7.7,58.0,235.0,0.8,2.8,0.5,2.1,730.0,3500.0,360.0,110000.0,26.015519,89.993294
3781,ASSAM,19.0,26.0,5.4,10.2,7.0,7.8,96.0,164.0,1.2,3.6,1.2,2.7,360.0,730.0,360.0,730.0,27.412578,94.757007
1796,NAGALAND,18.8,33.4,0.8,5.8,6.5,8.7,100.0,429.0,1.4,6,0.2,1.1,,,,,25.888505,93.733632
1799,NAGALAND,16.2,30.1,1.4,6.0,7.0,8.2,90.0,190.0,2,4,0.2,0.8,,,,,26.622872,93.773159
1797,NAGALAND,20.5,32.5,1.3,6.0,7.0,8.5,101.0,251.0,1.8,7,0.2,1,,,,,25.912708,93.743269
1800,NAGALAND,17.7,31.2,0.2,7.2,6.5,8.0,136.0,391.0,3.4,25,0.2,1.1,,,,,25.802,93.606574
1798,NAGALAND,20.4,32.8,1.1,6.4,7.0,8.4,102.0,230.0,1.8,6,0.2,0.8,,,,,25.910359,93.743963
1259,ASSAM,20.0,30.0,5.8,7.3,6.7,7.6,93.0,343.0,1,5.6,0.1,1.6,300.0,1500.0,700.0,29000.0,26.503075,93.952372
1928,NAGALAND,19.0,32.4,0.8,7.4,7.0,8.2,97.0,334.0,1.9,10,0.2,1,,,,,25.801511,93.606777
1929,NAGALAND,16.1,29.3,1.7,8.0,7.0,8.5,74.0,153.0,2,3.2,0.2,1.2,,,,,25.752349,93.869559
1930,NAGALAND,14.3,26.1,1.3,7.4,7.3,9.3,124.0,526.0,1.8,4.8,0.2,1.2,,,,,25.67564,94.109775
3764,NAGALAND,20.0,26.0,6.8,7.2,6.9,7.8,64.0,102.0,1,5.2,1.1,2.9,300.0,2700.0,730.0,21000.0,26.695365,92.256473
3792,NAGALAND,24.0,30.0,5.3,8.4,6.6,7.4,81.0,108.0,1.8,4.3,0.3,2,600.0,3500.0,1500.0,110000.0,25.234537,92.847473
1261,ASSAM,19.0,28.0,7.0,8.6,6.2,7.9,29.0,109.0,1,2.7,0.1,1.3,360.0,910.0,300.0,3500.0,27.510417,94.953333
