STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,Latitude,Longitude
1206,TAMIL NADU,19,31,6,8.8,7.6,8.7,190,910,0.6,2.3,0.04,0.32,48,2400,140,3500,11.34,79.24
3012,TAMILNADU,26,33,4.2,10,7.1,9.1,170,1078,0.8,3.6,0.03,0.94,90,24000,220,35000,11.423503,77.685261
3013,TAMILNADU,25,31,4.4,10.3,7,8.7,64,447,0.4,3.7,0.08,0.58,0,730,220,2800,11.354178,77.750436
3014,TAMILNADU,27,33,5.8,11.8,7.1,8.8,132,937,0.1,2.1,0.03,0.31,80,24000,200,54000,11.361583,77.742411
3017,TAMILNADU,20,28,7.3,8.9,7.6,8.6,220,594,0.9,3,0.04,0.94,48,4600,130,7000,10.968137,79.378248
1326,TAMILNADU,26,35,5.4,8.9,7.6,8.9,176,50400,0.2,7.8,0.06,0.27,4,3500,6,9200,11.326822,79.702981
1327,TAMILNADU,26,35,1.1,7.9,7,9.3,490,4730,0.2,6.1,0.05,0.67,13,24000,20,54000,11.418828,79.772375
1893,KARNATAKA,23,28.9,5.3,7.1,8.1,8.5,260,490,1,1,0.17,1,540,1600,1600,1700,13.006814,76.099553
1199,KARNATAKA,24,30.4,6.3,7,7.9,8.5,200,510,1,1,0.14,1,430,1600,1400,1600,12.809694,76.205642
1200,KARNATAKA,26,29,4.5,8.5,7.3,8.8,272,376,2,4,7.08,1,�,�,430,1600,12.979108,76.851622
1166,KARNATAKA,25,25,5.3,5.3,8.5,8.5,86,736,2,2,0.58,1.42,470,1700,2200,6300,12.422764,77.226144
1165,KARNATAKA,26,29,0.8,5.4,6.8,7.8,1070,2170,2,5,2.9,18,6,11,170,920,12.535417,77.424792
2778,KARNATAKA,25,26,6.5,6.9,6.7,8.5,990,2560,2,14.4,11.23,23.99,�,�,170,1600,12.967039,77.337053
1196,KARNATAKA,23,31,1.9,5.8,6.9,8.6,110,1363,2,9,0.58,1,480,4600,2100,21000,12.302189,76.286164
2772,KARNATAKA,25,29,2.7,6.8,7,8.6,100,848,2,6,0.79,1,320,2100,1200,8400,12.344614,76.286175
1207,KERALA,22.6,32.3,5.9,7.8,7,8.3,37,119,0.2,0.9,0.233,2.33,20,90,31,120,11.697858,76.397006
1197,KARNATAKA,24,29,7,8.5,6.8,8.7,60,177,1,1,0.14,1,68,630,380,2800,12.019853,76.388075
41,KARNATAKA,24,31,5.8,8.5,6.8,8.6,92,590,1,2,0.35,1.25,110,840,480,2800,12.166761,76.792908
1445,KARNATAKA,24,31,6.3,8.3,6.9,8.6,85,511,1,2,0.41,1,140,630,630,2200,12.128439,76.683919
2775,KARNATAKA,24,30,4.2,6.8,6.7,8.7,87,524,1,4,0.44,1,270,3400,1100,17000,12.128775,76.683736
1208,KERALA,22,34,4.3,7.8,7.1,8.5,42,260,0.2,2.4,0.02,1,2,310,12,1600,11.197053,76.722381
1201,TAMILNADU,23,27,6.9,9.4,7.1,8.5,46,354,0.1,0.8,0.43,1,20,24000,60,54000,11.469259,77.296165
1204,TAMILNADU,23,27,7.1,9.7,7,8.6,54,340,0,0.5,0.69,1,20,92000,20,160000,11.319948,77.011429
1321,TAMILNADU,25,28,5.5,8.6,7,8.9,55,450,0.2,1.4,0.09,1,27,5400,40,9200,11.485294,77.134603
1205,TAMILNADU,25,28,1,19.7,7.4,9.4,239,1690,0.2,3.3,0.08,1,41,50000,140,90000,11.454094,77.679567
3019,TAMILNADU,26,28,6.7,26,7,8.4,60,390,0.2,2.6,0.09,1,25,50000,31,90000,11.503881,77.247036
3024,TAMILNADU,24,28,0.8,6.1,7.2,8.6,940,4620,7.7,89,0.3,3,330,920000,700,1600000,11.649094,78.148011
3022,TAMILNADU,24,28,9.8,9.8,7.7,8.9,302,3320,5.8,150,0.11,0.11,14000,3500000,22000,5400000,11.645876,78.120341
1947,WEST BENGAL,4,26,7.5,8.8,7.2,8.3,25,117,1.4,5.3,0.09,1.66,200,24000,1400,50000,26.902782,88.47309
2229,ASSAM,17.6,25,6.3,10,6.9,7.4,107,368,1.2,2.5,0.11,2.33,720,720,300,2000,27.832518,95.672347
2231,ASSAM,18,26,4.5,7.4,6.4,7.5,103,225,0.9,2.6,0.17,1.25,1100,1100,1500,3500,26.975605,94.630335
2232,ASSAM,24,32,6.7,11.1,6.5,7.2,30,50,0.9,2.9,0.11,2.23,360,360,700,2100,26.602234,93.403253
2233,ASSAM,22,29,7.6,8.2,6.5,7.6,72,107,1.1,3,0.13,3.66,�,�,300,910,27.358877,94.181102
2234,ASSAM,20,28,7.5,8.3,6.6,7,78,102,1,3.2,0.11,0.93,�,�,300,2700,27.342717,93.816486
2236,ASSAM,18,32,7.1,10,6,7.3,69,145,0.8,1.7,0.13,1.45,�,�,360,360,26.165759,92.353897
2238,ASSAM,18,32,7.1,10,6,7.3,120,214,0.8,1.7,0.24,0.98,�,�,360,2100,26.493169,90.917841
2239,ASSAM,20,31,5.3,6.8,6.3,7.4,20,97,1.2,3.1,0.27,1.66,�,�,300,910,26.311379,89.831334
2240,ASSAM,14,23,5.8,6.5,6.5,7.4,61,222,0.8,3.5,0.16,0.99,910,4300,1500,21000,24.786736,92.813553
2241,ASSAM,16,21,6.2,6.7,6.6,7.2,64,171,0.7,4.7,0.24,1.23,730,1100,730,2900,24.735544,92.889269
2242,ASSAM,15,24,6.1,6.8,6.6,7.3,61,160,1.1,2,0.13,0.59,2300,2300,700,24000,24.870906,92.376439
2523,WEST BENGAL,18,34,6.2,8.4,7.2,8,30,131,2.1,3.5,0.08,0.89,800,24000,1700,90000,26.537633,88.707053
2524,WEST BENGAL,23,33,6.6,8.8,7.5,8.9,119,162,1.2,5.9,0.24,1.22,1400,24000,7000,50000,26.444936,89.546458
2235,ASSAM,19,30,6.1,8.3,6.2,7.2,114,147,0.6,2,0.11,1.19,�,�,300,3500,26.699918,92.335305
2195,MAHARASHTRA,25,29,3.5,5.7,7.8,8.9,210,1001,4.6,10.6,0.64,2.64,170,350,1600,1800,18.103405,74.234805
2682,MAHARASHTRA,25,29,5.3,6.2,7.7,9,162,710,3.8,8.6,0.33,1,80,275,900,1600,18.097756,74.213675
1463,MAHARASHTRA,25,28,5.7,5.9,7.9,8.8,123,498,3.6,7.4,0.39,3.2,45,275,550,1800,18.172703,73.953644
2681,MAHARASHTRA,22.4,29,2.8,5.8,8.2,8.8,311,2349,6.8,12.8,0.38,3.66,50,130,425,1600,18.055999,74.483941
2683,MAHARASHTRA,21.4,29,5.8,6,8.1,8.8,137,678,4,8.6,0.44,2.65,35,250,550,1600,18.147434,73.977285
2186,MAHARASHTRA,20.2,24,5,5.8,8.1,8.7,182,337,4.2,7.6,0.32,2.88,70,120,550,1600,17.732719,73.991512
2716,MAHARASHTRA,19.7,27,5.9,6.1,7.8,8.6,134,199,3,5,0.14,2.33,13,35,195,550,17.933739,73.665091
2717,MAHARASHTRA,20.2,25,4.3,5.8,8.2,8.8,229,459,5.2,7.6,0.24,3.3,95,225,900,1800,17.692894,74.050883
2189,MAHARASHTRA,22.4,25.4,5.8,5.9,7.4,8.8,108,228,3.8,6,0.16,1,20,350,425,1800,17.278589,74.183705
2194,MAHARASHTRA,25,31.5,1.6,4.3,7.5,8.9,303,584,8.6,16,0.53,4,130,550,1600,1800,18.5746,73.836055
2193,MAHARASHTRA,24,31.5,2.2,5.8,7.6,8.9,325,671,6.8,18,0.28,3,170,350,1600,1800,18.567737,73.811752
2192,MAHARASHTRA,24.5,30,1,2.1,7.7,8.8,285,521,14,20.4,0.45,4,225,550,1800,1800,18.535371,73.933306
2677,MAHARASHTRA,22,26,1.7,5.9,8,8.8,199,834,3.8,18.6,0.53,4,195,275,1600,1800,18.521663,74.050564
2191,MAHARASHTRA,24,30,0.8,2.1,7.9,8.8,350,474,13.8,20,0.66,4.56,275,900,1800,1800,18.532374,73.843415
2678,MAHARASHTRA,25,30,0.8,3.4,7.4,8.8,359,553,10.6,18.6,0.37,3.3,170,425,1800,1800,18.521303,73.850578
2679,MAHARASHTRA,25,30,1.1,2.3,7.5,8.9,304,592,8.2,18,0.82,3.98,225,425,1800,1800,18.515539,73.844447
2680,MAHARASHTRA,22,28,5.8,6.1,7.7,8.6,108,154,3.4,4.6,0.19,2.66,6,40,250,425,18.430149,73.754941
2196,MAHARASHTRA,20,28,1.3,4.8,8,8.9,285,646,4.6,20,0.82,4,275,425,1800,1800,18.670292,73.681639
2690,MAHARASHTRA,20,30,1.4,5.1,7.9,8.8,291,648,8.8,18,0.88,3.66,275,350,1800,1800,18.60677,73.821067
2691,MAHARASHTRA,20,28,1.1,4.2,8,8.8,395,653,10,16,0.69,4,40,550,1800,1800,18.582775,73.826155
2692,MAHARASHTRA,20,30,5.8,6.2,8.2,8.8,145,658,3,8.6,0.14,2,20,40,425,550,18.660929,73.731891
2693,MAHARASHTRA,20,30,2.5,5.7,8.1,8.8,192,654,3.4,16,0.26,2,140,350,1600,1800,18.641184,73.792731
2694,MAHARASHTRA,20,30,2.3,5.2,8,8.6,352,516,5.6,14,0.64,4,225,425,1800,1800,18.607788,73.797949
2197,MAHARASHTRA,22,28,3.1,5.4,8.1,8.87,194,497,4.8,11.4,0.38,2,195,425,1600,1800,18.682216,73.900116
2668,MAHARASHTRA,22,27,3,5.7,8.2,8.9,213,489,4.6,10,0.42,3,195,350,1600,1800,18.677697,73.851206
2669,MAHARASHTRA,22,27,3.9,5.8,8.2,8.9,229,529,4.4,9.4,0.22,2,130,250,900,1800,18.677486,73.851233
1911,MAHARASHTRA,30,38,5.6,6,8.2,8.9,406,1488,4.2,9.6,0.44,2,50,350,900,1800,17.724868,75.323936
1912,MAHARASHTRA,�,�,�,�,�,�,366,1630,�,�,0.76,3,195,425,1600,1800,17.677706,75.339011
2665,MAHARASHTRA,22,27,5.6,6,8,8.9,182,1273,4.2,5.8,0.34,7,45,350,550,1600,18.831722,74.387839
2705,MAHARASHTRA,30,37,5.6,6,8.1,8.9,465,1854,4,5.8,0.93,2.98,120,350,900,1600,17.781359,75.723133
2711,MAHARASHTRA,21,25,5.6,5.9,8.1,8.7,214,592,3.6,6.4,0.38,4.59,45,200,550,1800,17.570306,74.050736
2715,MAHARASHTRA,24,26,5.6,6.1,8.2,8.9,229,813,4.4,6.6,0.48,9.2,95,170,900,1600,18.692778,74.13348
