STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
4838.0,HARYANA,-,-,7.9,7.9,-,-,-,-,-,-,-,-,BDL,BDL,612,612,-,-,-,-,28.81498,76.139261
4839.0,HARYANA,20,22,7.1,7.3,2970,3760,BDL,BDL,-,-,-,-,-,-,1630,2070,BDL,BDL,-,-,28.22448,77.28811
4840.0,HARYANA,21,21,7.4,7.7,5970,6330,BDL,BDL,-,-,-,-,-,-,3280,3480,0.7,0.9,-,-,28.03871,77.24282
4841.0,HARYANA,21,21,7.5,7.8,4510,4810,BDL,BDL,-,-,-,-,-,-,2480,2670,0.9,1.1,-,-,27.882959,77.365127
4842.0,HARYANA,7.3,20,7.3,7.4,2340,2420,BDL,BDL,,,BDL,BDL,BDL,BDL,1280,1330,BDL,BDL,-,-,28.3401,77.319847
4843.0,HARYANA,21,29,6.7,7.5,1130,1230,BDL,BDL,-,-,BDL,BDL,BDL,BDL,620,680,0.7,0.7,-,-,28.399434,77.222378
4847.0,HARYANA,15.1,33.4,7,7.1,1350,1390,-,-,-,-,-,-,700,800,744,766,-,-,-,-,28.331752,76.775306
4848.0,HARYANA,28,28,7.4,7.4,1040,1040,-,-,-,-,-,-,-,-,570,570,0.9,0.9,-,-,28.441324,77.000823
4849.0,HARYANA,26.8,26.8,7.5,7.5,1410,1410,-,-,-,-,-,-,800,800,770,770,-,-,-,-,28.276406,76.869885
4850.0,HARYANA,23.8,23.8,7.1,7.1,1420,1420,-,-,-,-,-,-,900,900,780,780,-,-,-,-,28.413869,76.999675
4852.0,HARYANA,-,-,8.19,8.19,904,904,2.4,2.4,0.38,0.38,-,-,-,-,530,530,0.23,0.23,-,-,29.466667,77.0025
1555.0,HIMACHAL PRADESH,-,-,7.15,7.23,969,1099,1.1,1.1,0.32,3.83,BDL,BDL,BDL,BDL,420,465,0.45,0.82,-,-,30.50225,77.221312
1556.0,"HIMACHAL
PRADESH",21,25,7.74,7.97,446,840,BDL,BDL,0.32,5,BDL,BDL,4.5,6.8,285,353,0.47,1.09,-,-,30.446322,77.615542
1557.0,HIMACHAL PRADESH,-,-,7.47,8.06,551,739,BDL,BDL,5.71,13.96,14,14,70,70,276,417,0.48,0.48,-,-,30.838297,76.958641
1558.0,"HIMACHAL
PRADESH",-,-,7.73,7.73,1807,1807,BDL,BDL,2.52,2.52,BDL,BDL,BDL,BDL,1446,1446,0.23,0.23,-,-,30.958146,76.790951
1559.0,HIMACHAL PRADESH,-,-,7.35,7.98,680,1767,2,2,2.23,14.81,4,4,38,38,363.6,919,0.5,0.5,-,-,30.922633,76.83258
1560.0,HIMACHAL PRADESH,-,-,7.38,7.7,999,1078,BDL,BDL,5.68,11.64,2,2,25,25,576,593,0.92,0.92,-,-,31.044558,76.704792
1561.0,"HIMACHAL
PRADESH",26,26,6.88,6.88,753,753,,,0.32,0.32,2,2,24,24,480,480,BDL,BDL,-,-,32.229859,75.658854
1562.0,"HIMACHAL
PRADESH",25.5,29,7.36,7.43,461,646,BDL,BDL,0.32,3.13,2,2,17,31,318,402,BDL,BDL,-,-,31.468722,76.272224
1873.0,HIMACHAL PRADESH,12,12,6.85,6.91,317,323,BDL,BDL,0.47,0.47,2,2,17,17,220,224,BDL,BDL,-,-,32.219678,76.320933
1874.0,HIMACHAL PRADESH,12,19,7.94,8.12,211,612,BDL,BDL,3,7.41,2,22,25,79,108,337,0.33,0.42,-,-,30.90541,77.096698
1876.0,"HIMACHAL
PRADESH",-,-,7.75,8.35,424,522,BDL,BDL,5.54,14.31,2,2,27,27,212,274,0.47,0.47,-,-,30.843398,76.955076
1877.0,HIMACHAL PRADESH,-,-,7.97,8.42,521,683,BDL,BDL,1.94,2.62,2,2,21,21,287,451,0.26,1.3,-,-,30.95356,76.775799
1878.0,HIMACHAL PRADESH,-,-,7.59,7.94,525,1690,3,3,6.72,12.93,8,8,70,70,295,896,0.35,0.35,-,-,30.927405,76.8281
1879.0,HIMACHAL PRADESH,-,-,7.37,8,747,961,BDL,BDL,5.41,14.3,2,2,21,21,481,554.2,0.33,0.62,-,-,31.046917,76.701694
1880.0,HIMACHAL PRADESH,-,-,7.36,7.54,941,1081,BDL,BDL,0.32,3.9,BDL,BDL,BDL,BDL,332,490,0.24,0.44,-,-,30.552939,77.212353
1881.0,HIMACHAL PRADESH,22,25,7.73,7.87,452,789,1.1,1.1,0.32,11.86,BDL,BDL,4.5,4.5,289,308,0.46,0.93,-,-,30.436053,77.579269
1882.0,HIMACHAL PRADESH,25,25,6.7,6.7,747,747,BDL,BDL,0.32,0.32,2,2,31,31,505,505,BDL,BDL,-,-,31.40982,76.346479
2628.0,"HIMACHAL
PRADESH",12,20,7.7,8,390,500,BDL,BDL,0.32,0.32,BDL,BDL,BDL,BDL,267,345,0.29,0.29,-,-,31.893319,77.13845
2629.0,"HIMACHAL
PRADESH",21,22,8.1,8.33,198,540,BDL,BDL,0.41,0.98,BDL,BDL,BDL,BDL,134,367,0.31,0.31,-,-,31.708164,76.931367
2630.0,"HIMACHAL
PRADESH",23,25.8,7.58,7.64,559,639,BDL,BDL,0.32,2.1,2,2,17,22,396,407,BDL,BDL,-,-,31.686889,76.519752
2631.0,"HIMACHAL
PRADESH",25.5,26,6.9,7.67,314,668,BDL,BDL,0.32,3.46,2,2,3.6,24,213,428,BDL,BDL,-,-,31.778117,76.344419
2632.0,"HIMACHAL
PRADESH",19,23,7.42,7.54,628,795,BDL,BDL,0.33,4.04,BDL,BDL,BDL,BDL,433,540,0.24,0.32,-,-,31.32727,76.763868
2633.0,"HIMACHAL
PRADESH",-,-,7.99,8.01,450,505,BDL,BDL,0.32,12.62,BDL,BDL,BDL,BDL,295,303,0.25,0.25,BDL,BDL,31.541307,78.272621
2634.0,"HIMACHAL
PRADESH",10,10,7.96,7.96,287,287,BDL,BDL,4.97,4.97,-,-,-,-,183,183,BDL,BDL,BDL,BDL,31.104606,77.173425
2635.0,"HIMACHAL
PRADESH",-,-,7.78,8.13,355,429,BDL,BDL,0.32,39.77,9.2,9.2,21,21,212,302,0.25,0.25,BDL,BDL,31.054483,77.136191
2636.0,"HIMACHAL
PRADESH",-,-,6.89,6.89,494,494,BDL,BDL,2.68,2.68,2,2,17,17,345,345,BDL,BDL,-,-,32.099803,76.269086
2637.0,"HIMACHAL
PRADESH",-,-,6.74,7.12,156,1364,BDL,BDL,0.32,1.28,2,2,13,22,126,811,BDL,BDL,-,-,31.874791,76.315606
2638.0,"HIMACHAL
PRADESH",23,26.5,7.5,7.52,401,455,BDL,BDL,0.32,3.26,2,2,13,25,272,313,BDL,BDL,-,-,31.808672,76.104045
2639.0,"HIMACHAL
PRADESH",18,18,6.8,7.89,119,142,BDL,BDL,0.32,1.68,2,2,21,24,79,101,BDL,BDL,-,-,32.053156,76.643661
2640.0,"HIMACHAL
PRADESH",23,23,6.78,6.91,289,551,BDL,BDL,0.32,5.15,2,2,21,38,188,385,BDL,BDL,-,-,31.923161,75.928482
2641.0,"HIMACHAL
PRADESH",15,15,7.85,7.85,320,320,BDL,BDL,1.91,1.91,2,2,17,17,218,218,BDL,BDL,-,-,32.553356,76.125806
2642.0,"HIMACHAL
PRADESH",14,14,7.09,7.09,592,592,BDL,BDL,2.28,2.28,2,2,13,13,408,408,BDL,BDL,-,-,32.531159,75.979816
2645.0,"HIMACHAL
PRADESH",-,-,7.85,7.91,541,758,1.1,1.1,0.32,2.88,BDL,BDL,BDL,BDL,241,336,0.43,1.21,-,-,30.559259,77.297976
2646.0,"HIMACHAL
PRADESH",-,-,7.2,7.31,893,1006,BDL,BDL,0.32,3.92,BDL,BDL,BDL,BDL,372,480,0.45,0.74,-,-,30.516979,77.211543
2647.0,"HIMACHAL
PRADESH",31,31,7.55,7.55,617,617,BDL,BDL,0.32,0.32,2,2,33,33,392,392,BDL,BDL,-,-,31.348559,76.268686
2648.0,"HIMACHAL
PRADESH",6,13,7.21,8.24,315,388,BDL,BDL,0.32,2.87,BDL,BDL,BDL,BDL,214,265,0.49,0.54,-,-,32.570997,77.031978
4434.0,HIMACHAL PRADESH,21,27,7.18,7.24,396,436,BDL,BDL,0.32,4.2,2,2,17,27,182,265,BDL,BDL,-,-,31.469215,76.266661
4456.0,"HIMACHAL
PRADESH",15,17,6.62,7.7,124,437,BDL,BDL,0.63,1.47,2,2,21,21,81,302,BDL,BDL,-,-,32.532966,76.13849
4465.0,"HIMACHAL
PRADESH",13,23,7.09,7.88,380,710,BDL,BDL,0.39,2.38,23,63,150,280,259,486,0.24,0.76,-,-,31.491667,76.873056
4467.0,HIMACHAL PRADESH,-,-,6.85,7.57,153,163,BDL,BDL,0.32,2.68,2,2,21,27,105,116,BDL,BDL,-,-,32.199277,76.335524
4468.0,HIMACHAL PRADESH,-,-,6.83,7.53,151,159,BDL,BDL,0.32,1.14,2,2,17,31,101,105,BDL,BDL,-,-,32.199858,76.337826
4472.0,HIMACHAL PRADESH,-,-,6.61,6.95,194,203,BDL,BDL,0.32,0.32,2,2,13,13,125,140,BDL,BDL,-,-,32.102643,76.377968
4478.0,HIMACHAL PRADESH,12,12,7.9,7.9,202,202,BDL,BDL,0.32,0.32,41,41,220,220,137,137,BDL,BDL,-,-,31.888139,77.146633
4483.0,"HIMACHAL
PRADESH",26,28,7.22,7.5,464,478,BDL,BDL,0.32,2.6,2,2,21,33,241,325,BDL,BDL,-,-,31.466319,76.263198
4484.0,"HIMACHAL
PRADESH",20,25.5,6.92,7.8,165,899,BDL,BDL,0.61,3.12,2,2,17,21,113,485,BDL,BDL,-,-,31.407753,76.343431
5249.0,HIMACHAL PRADESH,18,22,8.03,8.4,205,274,BDL,BDL,0.67,0.99,BDL,BDL,BDL,BDL,137,183,0.24,0.24,-,-,,
5250.0,HIMACHAL PRADESH,19,21,6.57,7.2,190,262,BDL,BDL,1.27,4.64,BDL,BDL,BDL,BDL,127,174,0.22,0.95,-,-,,
5258.0,HIMACHAL PRADESH,18,29.5,6.64,8.01,832,1232,BDL,BDL,0.32,5.21,2,4,12,49,259,898,BDL,BDL,-,-,,
2759.0,"JAMMU &
KASHMIR",18,18,7.1,7.1,468,468,-,-,-,-,-,-,-,-,274,274,-,-,-,-,32.510494,75.212882
2760.0,"JAMMU &
KASHMIR",21,21,7.96,7.96,186,186,1.6,1.6,-,-,-,-,-,-,110,110,-,-,-,-,32.41944,75.581914
2761.0,"JAMMU &
KASHMIR",18,18,6.86,6.86,430,430,-,-,-,-,-,-,-,-,256,256,-,-,-,-,32.3855,75.545246
2762.0,"JAMMU &
KASHMIR",23,23,7.88,7.88,1055,1055,2.3,2.3,-,-,-,-,-,-,596,596,-,-,-,-,32.603839,74.727475
4064.0,"JAMMU &
KASHMIR",23,23,7.32,7.32,312,312,-,-,-,-,-,-,-,-,188,188,-,-,-,-,32.671942,74.881981
4065.0,"JAMMU &
KASHMIR",23,23,7.52,7.52,324,324,-,-,-,-,-,-,-,-,190,190,-,-,-,-,32.637756,74.919158
4066.0,"JAMMU &
KASHMIR",18,18,7.2,7.2,560,560,-,-,-,-,-,-,-,-,326,326,-,-,-,-,32.556283,75.110256
4067.0,"JAMMU &
KASHMIR",18,18,8.15,8.15,430,430,-,-,-,-,-,-,-,-,254,254,-,-,-,-,32.915965,75.141571
4068.0,"JAMMU &
KASHMIR",21,21,7.65,7.65,320,320,BDL,BDL,-,-,-,-,-,-,188,188,-,-,-,-,32.744037,74.804602
4069.0,"JAMMU &
KASHMIR",15,15,8,8,520,520,BDL,BDL,-,-,-,-,-,-,304,304,-,-,-,-,32.915367,75.143837
4070.0,JAMMU & KASHMIR,15,15,7.95,7.95,480,480,BDL,BDL,-,-,-,-,-,-,282,282,-,-,-,-,32.920786,75.138288
4072.0,"JAMMU &
KASHMIR",23,23,7.62,7.62,356,356,-,-,-,-,-,-,-,-,210,210,-,-,-,-,32.633937,74.946109
4073.0,"JAMMU &
KASHMIR",24,24,7.74,7.74,396,396,-,-,-,-,-,-,-,-,234,234,-,-,-,-,32.629517,74.962393
4492.0,JHARKHAND,23,33,7.5,7.6,202,238,1.1,1.2,-,-,-,-,-,-,200,230,-,-,-,-,24.281493,87.208686
4493.0,JHARKHAND,22,32,7.5,7.6,235,280,1.2,1.6,-,-,-,-,-,-,230,276,-,-,-,-,24.833024,87.154243
4758.0,JHARKHAND,18,26,6.6,6.8,,,1.3,6.6,-,-,-,-,-,-,382,386,-,-,-,-,23.36865,85.86985
3564.0,KARNATAKA,27,28,7.1,7.3,174,184,3,3,2.74,3.77,11,94,140,920,120,124,BDL,BDL,-,-,12.919009,74.903339
19.0,KERALA,26,27,5.7,5.8,100,140,1.6,1.6,1.02,1.53,170,410,240,630,69,80,BDL,BDL,0.001,0.001,9.151239,76.730767
22.0,KERALA,26,29,5.9,6.6,103,142,BDL,BDL,1.21,1.21,6,40,40,120,62,85,BDL,BDL,-,-,11.243611,75.898056
35.0,KERALA,23,25,6.4,8,157,260,1.1,1.1,2.08,2.08,31,31,100,100,90,167,BDL,BDL,BDL,BDL,9.017,76.926
1581.0,KERALA,27,27,5.2,5.2,158,210,1.8,1.8,-,-,100,200,310,400,93,120,BDL,BDL,0.004,0.004,8.469722,76.9825
1582.0,KERALA,27,27,5.9,6.1,210,270,2.2,2.2,-,-,310,600,600,1000,126,155,BDL,BDL,BDL,BDL,8.603286,77.002753
1583.0,KERALA,22,27,6.5,7.1,153,314,1.1,1.8,16.2,16.2,BDL,BDL,70,110,84,203,BDL,BDL,BDL,BDL,8.960175,76.678806
1584.0,KERALA,30,30,7.2,7.4,209,268,1.4,1.8,-,-,200,200,400,490,141,178,0.8,0.8,BDL,BDL,9.686781,76.336197
1585.0,KERALA,28,29,7.3,7.4,450,540,1.3,1.5,5.96,5.96,2400,3800,3300,7000,260,320,BDL,BDL,0.004,0.004,9.968961,76.318042
1586.0,KERALA,27,28,6.1,6.2,265,340,1.1,1.4,0.59,3.07,580,1000,790,4000,168,213,BDL,BDL,0.004,0.004,9.872489,76.551714
1587.0,KERALA,27,27,5.9,5.9,245,300,1.2,1.2,1.38,7.24,14,27,63,70,136,168,BDL,BDL,-,-,10.051969,76.316119
1588.0,KERALA,23,32,7.2,7.4,151,250,1.3,1.9,9.35,9.35,250,250,490,490,90,170,0.78,0.78,BDL,BDL,10.535106,76.209017
1589.0,KERALA,21,23,7.1,7.5,326,353,BDL,BDL,1.3,3.5,34,43,63,120,195,208,BDL,BDL,0.003,0.003,11.040986,76.083017
1590.0,KERALA,26,30,6.3,6.9,79,81,BDL,BDL,-,-,100,430,140,810,46,48,BDL,BDL,-,-,11.259675,75.948622
1591.0,KERALA,28,28,4.4,5.5,100,116,1.8,1.8,-,-,110,150,200,400,66,68,BDL,BDL,BDL,BDL,11.874425,75.370572
1592.0,KERALA,27,29,6.6,6.7,112,262,1.4,1.4,-,-,40,490,200,910,60,180,BDL,BDL,BDL,BDL,12.105044,75.205881
2308.0,KERALA,27,28,6.3,6.8,151,168,1.9,1.9,1.46,1.46,150,150,400,400,102,105,BDL,BDL,0.012,0.012,9.443958,76.553158
2309.0,KERALA,25,26,5.4,5.7,81,153,1.1,1.2,0.67,0.67,BDL,BDL,100,250,58,92,1.1,1.1,-,-,9.397414,76.367336
2310.0,KERALA,25,26,5.2,5.7,156,249,1.4,1.4,-,-,BDL,BDL,200,200,100,172,BDL,BDL,-,-,9.766667,76.4
2311.0,KERALA,26,27,4.9,6.2,77,103,BDL,BDL,1.47,1.84,250,250,610,910,60,72,BDL,BDL,0.001,0.001,9.589686,76.563272
2313.0,KERALA,30,30,7.2,7.4,156,234,1.9,2,-,-,700,700,1800,1800,108,132,0.8,0.8,BDL,BDL,9.555006,76.317594
2314.0,KERALA,23,27,6.5,7.1,163,323,1.2,1.4,36.24,36.24,40,40,10,140,98,211,BDL,BDL,BDL,BDL,8.918628,76.574831
2315.0,KERALA,23,24,7.2,8.3,221,438,1.4,1.9,3.81,3.81,31,40,81,120,140,286,BDL,BDL,BDL,BDL,9.003322,76.532797
2316.0,KERALA,27,27,4.7,6.2,133,146,BDL,BDL,-,-,79,600,310,790,65,102,BDL,BDL,BDL,BDL,11.889161,75.429339
2317.0,KERALA,26,28,6.5,6.8,145,330,BDL,BDL,-,-,40,100,100,350,95,231,BDL,BDL,0.004,0.004,11.889444,75.525556
2320.0,KERALA,21,23,7,7.2,252,254,BDL,BDL,0.7,2.7,32,32,81,150,140,142,BDL,BDL,0.001,0.001,11.120297,76.119967
2321.0,KERALA,24,30,7.1,7.8,83,245,1.4,2.1,5.38,5.38,BDL,BDL,BDL,BDL,53,155,0.67,0.67,BDL,BDL,10.512489,76.185619
2322.0,KERALA,28,29,6.1,7.3,93,172,1.1,1.6,6.38,6.38,BDL,BDL,BDL,BDL,57,120,0.38,0.73,BDL,BDL,10.480661,76.242117
2323.0,KERALA,27,28,6,6.5,150,204,1.2,1.7,0.57,0.57,94,400,630,1300,83,121,BDL,BDL,BDL,BDL,9.995953,76.363939
2324.0,KERALA,27,28,5,5.7,100,110,BDL,BDL,1.02,4.98,200,790,790,1200,64,66,BDL,BDL,0.002,0.002,9.971475,76.369517
2327.0,KERALA,27,28,6.9,8.4,855,885,1.7,1.7,0.5,0.5,400,400,300,900,548,559,0.48,0.48,0.008,0.008,10.695067,76.722486
3463.0,KERALA,26,30,5.5,6.9,81,116,BDL,BDL,-,-,40,400,81,630,50,68,BDL,BDL,-,-,11.270933,75.846133
3472.0,KERALA,28,29,5.3,7.3,215,435,1.6,1.6,-,-,79,600,350,910,120,305,BDL,BDL,BDL,BDL,11.986836,75.393681
3474.0,KERALA,27,29,6.5,7.6,111,118,1.9,3,-,-,70,600,310,910,70,70,BDL,BDL,BDL,BDL,12.105069,75.205833
3475.0,KERALA,27,28,4.3,6.1,55,130,1.6,2.2,-,-,80,310,300,490,39,73,BDL,BDL,0.003,0.003,12.044617,75.390275
5219.0,KERALA,26,27,6.5,7.7,92,147,BDL,BDL,1.1,1.1,600,600,1400,1400,58,86,0.33,0.33,BDL,BDL,,
1402.0,LAKSHADWEEP,28.7,28.7,7.13,7.13,810,810,-,-,-,-,37,37,240,240,543,543,-,-,-,-,10.077144,73.632164
1593.0,LAKSHADWEEP,28.3,28.3,7.47,7.47,920,920,-,-,-,-,BDL,BDL,8,8,616,616,-,-,-,-,8.283763,73.058467
1594.0,LAKSHADWEEP,28.5,28.5,7.21,7.21,960,960,-,-,-,-,34,34,240,240,643,643,-,-,-,-,10.567056,72.635978
1595.0,LAKSHADWEEP,29.3,29.3,7.35,7.35,730,730,-,-,-,-,22,22,70,70,620,620,-,-,-,-,10.567542,72.634967
1596.0,LAKSHADWEEP,28.2,28.2,7.31,7.31,630,630,-,-,-,-,BDL,BDL,1600,1600,422,422,-,-,-,-,10.568991,72.636237
1597.0,LAKSHADWEEP,26.4,26.4,7.47,7.47,690,690,-,-,-,-,23,23,130,130,462,462,-,-,-,-,10.567467,72.634239
1598.0,LAKSHADWEEP,29.9,29.9,7.48,7.48,640,640,-,-,-,-,13,13,23,23,355,355,-,-,-,-,10.567278,72.638528
1599.0,LAKSHADWEEP,28.5,28.5,7.29,7.29,620,620,-,-,-,-,17,17,22,22,570,570,-,-,-,-,10.552164,72.641722
1600.0,LAKSHADWEEP,29.5,29.5,7,7,730,730,-,-,-,-,BDL,BDL,43,43,480,480,-,-,-,-,10.551808,72.634758
1601.0,LAKSHADWEEP,28.2,28.2,7.46,7.46,660,660,-,-,-,-,BDL,BDL,33,33,570,570,-,-,-,-,10.551283,72.634122
1602.0,LAKSHADWEEP,27.3,27.3,7.47,7.47,720,720,-,-,-,-,130,130,240,240,482,482,-,-,-,-,10.551819,72.63525
1603.0,LAKSHADWEEP,29.5,29.5,7.18,7.18,1750,1750,-,-,-,-,13,13,13,13,400,400,-,-,-,-,10.54342,72.620033
1604.0,LAKSHADWEEP,29,29,7.28,7.28,1530,1530,-,-,-,-,4,4,22,22,1010,1010,-,-,-,-,10.552516,72.626248
1605.0,LAKSHADWEEP,29.4,29.4,7.44,7.44,1709,1709,-,-,-,-,170,170,170,170,1245,1245,-,-,-,-,10.076011,73.630344
1606.0,LAKSHADWEEP,27.6,27.6,7.18,7.18,1200,1200,-,-,-,-,70,70,110,110,970,970,-,-,-,-,10.076011,73.630344
4548.0,LAKSHADWEEP,29.1,29.1,7.41,7.41,540,540,-,-,-,-,7,7,17,17,350,350,-,-,-,-,10.554895,72.630508
4549.0,LAKSHADWEEP,29,29,7.31,7.31,1720,1720,-,-,-,-,19,19,280,280,1152,1152,-,-,-,-,10.557292,72.633044
4550.0,LAKSHADWEEP,28.2,28.2,7.36,7.36,810,810,-,-,-,-,24,24,1600,1600,543,543,-,-,-,-,10.554916,72.630465
4551.0,LAKSHADWEEP,24.2,24.2,7.23,7.23,1130,1130,-,-,-,-,22,22,130,130,757,757,-,-,-,-,8.283255,73.058102
4552.0,LAKSHADWEEP,28.2,28.2,7.46,7.46,930,930,-,-,-,-,7,7,26,26,530,530,-,-,-,-,8.278317,73.056297
4553.0,LAKSHADWEEP,29.6,29.6,7.24,7.24,1320,1320,-,-,-,-,4,4,1600,1600,1250,1250,-,-,-,-,8.283322,73.058112
4554.0,LAKSHADWEEP,29.2,29.2,7.09,7.09,780,780,-,-,-,-,9,9,12,12,710,710,-,-,-,-,10.561358,72.637468
4555.0,LAKSHADWEEP,28.5,28.5,7.35,7.35,1620,1620,-,-,-,-,11,11,21,21,990,990,-,-,-,-,10.541813,72.616091
4556.0,LAKSHADWEEP,28.6,28.6,7.44,7.44,840,840,-,-,-,-,7,7,22,22,460,460,-,-,-,-,11.469509,73.009291
4558.0,LAKSHADWEEP,30.4,31.7,7.1,7.3,1100,1228,-,-,-,-,-,-,-,-,715,798,-,-,-,-,11.129244,72.732025
4559.0,LAKSHADWEEP,30.4,31.9,7.1,7.2,1330,2100,-,-,-,-,-,-,-,-,865,1365,-,-,-,-,11.134567,72.731201
4560.0,LAKSHADWEEP,30,30.6,6.9,7,1011,1214,-,-,-,-,-,-,-,-,657,789,-,-,-,-,11.131852,72.725053
4561.0,LAKSHADWEEP,30.1,30.8,7,7.3,1029,1271,-,-,-,-,-,-,-,-,669,826,-,-,-,-,11.114944,72.725075
4562.0,LAKSHADWEEP,32.6,32.8,7.3,7.4,1820,3600,-,-,-,-,-,-,-,-,1183,2340,-,-,-,-,11.480704,73.004915
4563.0,LAKSHADWEEP,30.6,31.1,6.8,6.9,1136,1860,-,-,-,-,-,-,-,-,738,1209,-,-,-,-,11.126791,72.719116
4564.0,LAKSHADWEEP,32.1,32.3,6.8,6.8,954,964,-,-,-,-,-,-,-,-,620,627,-,-,-,-,11.124508,72.717995
4565.0,LAKSHADWEEP,32.1,32.9,7,7,989,1001,-,-,-,-,-,-,-,-,643,651,-,-,-,-,11.123518,72.717758
4566.0,LAKSHADWEEP,32.4,32.9,7.1,7.1,1002,1201,-,-,-,-,-,-,-,-,651,781,-,-,-,-,11.122277,72.722283
4567.0,LAKSHADWEEP,30.1,31.1,7,7.1,125,559,-,-,-,-,-,-,-,-,363,363,-,-,-,-,11.120018,72.726814
4569.0,LAKSHADWEEP,32.4,32.5,7,7.1,862,1203,-,-,-,-,-,-,-,-,560,781,-,-,-,-,11.115032,72.721854
4570.0,LAKSHADWEEP,30.2,31.7,7.2,7.4,2310,2630,-,-,-,-,-,-,-,-,1502,1710,-,-,-,-,11.121573,72.718048
4571.0,LAKSHADWEEP,32.4,34.8,7.1,7.1,1320,1700,-,-,-,-,-,-,-,-,858,1105,-,-,-,-,11.116958,72.716687
4572.0,LAKSHADWEEP,32.5,32.7,7.3,7.5,702,712,-,-,-,-,-,-,-,-,456,463,-,-,-,-,11.117926,72.717099
4573.0,LAKSHADWEEP,32.7,32.8,6.9,7.1,2280,2750,-,-,-,-,-,-,-,-,1483,1788,-,-,-,-,11.134516,72.731111
4574.0,LAKSHADWEEP,30.2,30.9,7.1,7.2,690,724,-,-,-,-,-,-,-,-,449,471,-,-,-,-,11.122782,72.728592
4575.0,LAKSHADWEEP,30.1,30.3,7.1,7.4,958,1001,-,-,-,-,-,-,-,-,623,651,-,-,-,-,11.127974,72.723351
4576.0,LAKSHADWEEP,32.1,32.4,7.1,7.3,657,662,-,-,-,-,-,-,-,-,427,430,-,-,-,-,11.117651,72.718544
52.0,MADHYA PRADESH,20,21.5,7.84,8.3,891,1320,BDL,BDL,2.1,2.59,BDL,BDL,3.6,3.7,564,730,0.64,0.76,-,-,21.314511,76.218007
1616.0,MADHYA PRADESH,26,27,7.49,7.69,867,1428,1.5,1.6,21.19,24.15,3.7,13,27,350,618,968,BDL,BDL,BDL,BDL,23.247147,77.444436
1617.0,MADHYA PRADESH,25,27,7.21,8.12,920,1200,1.5,2,11.42,13.42,26,38,220,430,535,790,BDL,BDL,BDL,BDL,23.099147,77.503906
1618.0,"MADHYA
PRADESH",18,22,7.2,7.72,435,936,-,-,0.48,1.3,-,-,-,-,282,585,-,-,-,-,26.367039,78.287478
1619.0,"MADHYA
PRADESH",27.5,29,7.68,7.8,655,864,-,-,1.3,2.75,3,3,12,12,440,540,-,-,-,-,26.367039,78.287478
1897.0,MADHYA PRADESH,20,21,5,7.84,808,1320,BDL,BDL,2.06,2.83,BDL,BDL,3.7,3.7,490,730,0.52,0.76,-,-,21.313672,76.217623
2143.0,"MADHYA
PRADESH",22.7,22.7,7.23,7.26,278,809,BDL,BDL,2.3,2.3,2,2,10,10,92,262,-,-,BDL,BDL,23.227505,79.915977
2144.0,"MADHYA
PRADESH",-,-,8.33,8.33,524,524,BDL,BDL,-,-,-,-,-,-,498,498,-,-,BDL,BDL,23.220203,79.990963
2145.0,"MADHYA
PRADESH",27,27,7.29,7.38,1480,1932,1.4,1.4,4.7,5.87,-,-,-,-,1034,1636,-,-,BDL,BDL,23.45708,75.422434
2146.0,"MADHYA
PRADESH",27,27,7.19,7.55,1242,1626,1.2,1.2,1.82,4.14,-,-,-,-,874,1380,-,-,BDL,BDL,23.474838,75.384519
2147.0,"MADHYA
PRADESH",-,-,7.24,7.24,1716,1716,1.6,1.6,3.98,3.98,-,-,-,-,1188,1188,-,-,BDL,BDL,22.969099,76.053041
2148.0,"MADHYA
PRADESH",29,29,7.41,7.46,1940,2162,1.4,1.8,4.98,9.28,BDL,BDL,12,48,1514,1640,0.26,0.26,BDL,BDL,23.333695,75.035676
2149.0,"MADHYA
PRADESH",24,24,7.6,7.72,976,1748,1.4,1.4,4.62,4.88,-,-,-,-,684,1224,-,-,BDL,BDL,23.2601,76.146411
2150.0,MADHYA PRADESH,20,21,7.6,8.05,1516,2779,BDL,BDL,2.21,3.47,BDL,BDL,3.6,3.7,952,1767,0.67,0.72,-,-,22.678291,75.92499
2151.0,MADHYA PRADESH,21,21,7.41,7.56,3112,3439,1.2,1.2,4.75,5.27,BDL,BDL,3.7,5.6,1930,2163,0.65,0.89,-,-,22.713525,75.847519
2152.0,MADHYA PRADESH,21,21.5,7.5,7.8,1744,4379,1.2,1.2,3.13,4.19,BDL,BDL,3.6,5.6,1140,2727,0.72,0.79,-,-,22.703486,75.878342
2153.0,MADHYA PRADESH,25,25,7.05,7.26,504,700,BDL,BDL,5.72,37.78,17,17,26,46,340,418,0.97,0.97,BDL,BDL,23.268169,77.404928
