STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,Latitude,Longitude
3517,DELHI,,,,,2890.0,2890.0,,,258.9,258.9,39.0,39.0,920.0,920.0,28.605978,76.991206
3518,DELHI,,,7.7,7.7,1375.0,1375.0,,,73.0,73.0,2.0,2.0,2.0,2.0,28.632142,77.138853
3520,DELHI,,,6.8,6.8,1450.0,1450.0,,,51.1,51.1,2.0,2.0,2.0,2.0,28.567406,77.292078
3523,DELHI,,,7.1,7.9,2900.0,3060.0,,,6.0,7.0,2.0,2.0,2.0,2.0,28.655714,77.295122
3525,DELHI,,,7.4,7.4,3690.0,3690.0,,,67.6,67.6,2.0,2.0,5.0,5.0,28.650511,77.169181
3526,DELHI,,,,,1141.0,1141.0,,,,,2.0,2.0,2.0,2.0,28.61225,77.285689
3528,DELHI,,,7.6,7.6,5950.0,5950.0,,,11.9,11.9,4.0,4.0,43.0,43.0,28.679675,77.092711
3531,DELHI,,,7.6,7.9,86.0,3130.0,,,0.0,24.7,2.0,2.0,2.0,200.0,28.571769,77.165053
3534,DELHI,,,7.9,7.9,1635.0,1635.0,,,92.0,92.0,170.0,170.0,920.0,920.0,28.614361,77.199622
3535,DELHI,,,7.3,7.4,415.0,559.0,,,0.0,4.6,2.0,450.0,2.0,4000.0,28.736069,77.091128
3536,DELHI,,,7.4,7.7,1286.0,1320.0,,,53.8,70.0,2.0,7.0,33.0,49.0,28.524594,77.206678
3537,DELHI,,,7.2,7.8,2170.0,2210.0,,,6.7,15.0,2.0,2.0,2.0,2.0,28.681614,77.270975
3543,DELHI,,,,,1380.0,1380.0,,,,,79.0,79.0,79.0,79.0,28.604678,77.306886
3546,DELHI,,,7.8,7.8,1680.0,1680.0,,,91.0,91.0,11.0,11.0,33.0,33.0,28.560258,77.156006
2277,GOA,29.0,30.0,6.7,6.8,292.0,522.0,0.5,2.6,0.5,1.7,2.0,2.0,2.0,2.0,15.368606,73.9448
2278,GOA,29.0,29.0,6.5,7.1,84.0,106.0,1.4,2.0,1.3,1.4,2.0,2.0,2.0,2.0,15.383933,73.873514
2280,GOA,29.0,31.0,6.7,6.7,279.0,290.0,0.1,0.6,0.1,0.3,,,2.0,2.0,15.462972,73.971447
2281,GOA,30.0,30.0,5.5,6.0,69.0,119.0,0.4,0.8,0.1,1.2,13.0,790.0,23.0,2400.0,15.499056,73.932308
2282,GOA,28.0,32.0,6.6,8.3,247.0,363.0,1.1,2.0,0.0,0.1,5.0,5.0,2.0,13.0,15.529438,73.796302
3192,GOA,32.0,32.0,6.6,6.6,247.0,247.0,2.0,2.0,0.1,0.1,,,2.0,2.0,15.528469,73.797361
3193,GOA,28.0,32.0,6.8,7.0,419.0,436.0,0.6,5.4,0.0,0.6,2.0,2.0,2.0,2.0,15.164621,73.989226
3194,GOA,30.0,31.0,5.9,6.6,97.0,179.0,0.7,2.7,1.8,2.1,2.0,130.0,4.0,220.0,15.385928,74.028225
3195,GOA,29.0,30.0,6.2,6.4,70.0,95.0,0.9,1.7,0.7,0.9,2.0,2.0,2.0,2.0,15.423045,73.954292
3,GUJARAT,18.0,30.0,7.7,8.0,1330.0,1336.0,1.3,1.8,1.4,2.3,2.0,2.0,2.0,2.0,23.022784,72.571178
6,GUJARAT,0.0,29.0,8.2,8.5,471.0,484.0,0.0,0.3,0.5,0.6,2.0,2.0,2.0,2.0,22.307158,73.181219
1226,GUJARAT,33.0,33.0,8.1,8.6,320.0,390.0,1.3,1.5,0.4,0.6,2.0,2.0,2.0,2.0,22.972906,72.588261
1948,GUJARAT,28.0,30.0,8.0,8.1,1460.0,1650.0,1.6,1.6,0.2,0.2,2.0,2.0,2.0,2.0,21.764472,72.151931
1949,GUJARAT,28.0,31.0,8.0,8.1,1200.0,1320.0,1.4,1.8,0.2,0.4,2.0,2.0,2.0,2.0,21.62,71.230006
1950,GUJARAT,23.0,26.0,7.6,8.0,1190.0,1530.0,0.4,0.4,0.9,1.6,2.0,2.0,2.0,2.0,21.522041,70.45785
1951,GUJARAT,28.0,28.0,7.9,7.9,1210.0,1210.0,0.5,0.5,0.0,1.8,2.0,2.0,2.0,2.0,22.303892,70.802158
1953,GUJARAT,26.0,26.0,7.8,7.8,1020.0,1020.0,0.4,0.4,0.0,0.3,2.0,2.0,2.0,2.0,22.470703,70.057739
1954,GUJARAT,29.0,29.0,7.6,7.6,3740.0,3740.0,1.3,1.3,3.1,3.1,2.0,2.0,2.0,2.0,23.242,69.666933
1955,GUJARAT,30.0,30.0,7.4,7.7,1365.0,1395.0,1.4,1.6,1.4,2.0,2.0,2.0,2.0,2.0,24.17405,72.4331
1956,GUJARAT,28.0,30.0,7.4,8.0,605.0,2873.0,1.2,1.6,1.0,4.2,2.0,2.0,2.0,2.0,23.587992,72.369308
1957,GUJARAT,27.0,27.0,7.5,8.6,1628.0,1818.0,1.6,1.7,0.5,1.3,2.0,2.0,2.0,2.0,23.919619,72.366836
1958,GUJARAT,28.0,28.0,8.1,8.1,814.0,814.0,1.4,1.4,2.2,2.2,2.0,2.0,2.0,2.0,23.612325,72.960308
1959,GUJARAT,25.0,25.0,7.8,8.2,1728.0,1768.0,0.3,0.4,0.4,0.7,2.0,2.0,2.0,2.0,22.70001,72.870001
1960,GUJARAT,30.0,30.0,8.0,8.4,817.0,977.0,0.3,0.4,0.4,0.7,2.0,2.0,2.0,2.0,22.837931,74.253147
1961,GUJARAT,30.0,30.0,7.2,8.1,1051.0,1098.0,0.4,0.4,0.5,0.6,2.0,2.0,2.0,2.0,22.778803,73.614281
1962,GUJARAT,28.0,29.0,7.1,7.3,3520.0,3760.0,0.9,5.0,0.1,0.7,2.0,2.0,2.0,2.0,22.307158,73.181219
1963,GUJARAT,31.0,32.0,7.3,7.5,3890.0,4230.0,0.4,5.0,0.3,0.5,2.0,2.0,2.0,2.0,21.626425,73.015197
1965,GUJARAT,32.0,32.0,8.1,8.5,1377.0,2328.0,0.8,1.2,0.0,0.1,2.0,9.0,8.0,45.0,21.169974,72.673905
1966,GUJARAT,32.0,32.0,7.3,8.2,835.0,2178.0,0.8,1.4,0.1,0.1,3.0,120.0,42.0,348.0,21.086356,72.827622
1967,GUJARAT,26.0,27.0,7.1,7.2,335.0,1636.0,2.3,2.3,0.3,0.5,2.0,2.0,2.0,2.0,20.537319,72.941042
1968,GUJARAT,26.0,27.0,7.3,7.8,671.0,1593.0,1.9,2.9,0.1,0.4,2.0,2.0,2.0,2.0,20.365136,72.922025
1969,GUJARAT,28.0,29.0,7.2,7.6,772.0,907.0,2.0,2.7,0.5,1.0,2.0,2.0,2.0,2.0,20.284507,72.854843
1970,GUJARAT,27.0,27.0,7.4,7.8,620.0,754.0,2.0,2.3,0.2,0.3,2.0,2.0,2.0,2.0,20.366667,72.900001
2083,GUJARAT,26.0,30.0,7.1,8.9,2417.0,3026.0,1.1,1.9,0.2,8.4,2.0,2.0,2.0,2.0,21.093078,72.857456
2084,GUJARAT,28.0,32.0,8.1,8.3,1187.0,2858.0,1.2,2.1,0.0,0.7,2.0,12.0,2.0,22.0,21.082075,72.985392
2085,GUJARAT,28.0,28.0,7.7,7.7,1987.0,1987.0,1.5,1.5,0.0,1.1,2.0,2.0,2.0,2.0,23.101706,72.474661
2087,GUJARAT,32.0,32.0,7.5,8.1,508.0,4555.0,0.9,2.2,0.0,0.2,8.0,9.0,2.0,64.0,21.105792,72.805043
2088,GUJARAT,32.0,32.0,7.4,7.5,8571.0,9018.0,0.9,2.2,0.1,0.1,2.0,13.0,8.0,83.0,21.093078,72.857456
2089,GUJARAT,30.0,30.0,8.1,8.1,2780.0,2780.0,1.5,1.5,0.1,0.1,9.0,9.0,34.0,34.0,21.196517,72.830936
2090,GUJARAT,31.0,32.0,7.3,7.5,10580.0,15260.0,0.9,2.2,0.1,0.2,9.0,14.0,48.0,66.0,21.340136,72.755392
2091,GUJARAT,30.0,31.0,8.1,8.1,607.0,1792.0,0.9,1.2,0.1,0.1,2.0,9.0,2.0,63.0,20.94645,72.949736
2093,GUJARAT,32.0,32.0,7.6,8.1,1619.0,1668.0,0.8,2.0,0.1,0.1,6.0,120.0,42.0,346.0,21.120001,73.120001
2094,GUJARAT,32.0,32.0,7.2,7.4,4360.0,6420.0,0.3,0.9,0.2,0.5,2.0,2.0,2.0,2.0,21.626625,73.014386
2095,GUJARAT,27.0,28.0,7.1,7.3,1900.0,2067.0,0.2,0.5,1.1,1.5,2.0,2.0,2.0,2.0,22.325303,70.768797
2096,GUJARAT,28.0,29.0,7.3,7.5,4563.0,4572.0,1.2,1.5,0.7,2.4,2.0,2.0,2.0,2.0,23.080616,72.66693
2097,GUJARAT,28.0,29.0,7.8,7.9,3990.0,4634.0,1.1,1.4,1.2,2.3,2.0,2.0,2.0,2.0,22.855423,72.365734
2098,GUJARAT,18.0,30.0,7.3,7.7,2889.0,3123.0,1.2,1.5,1.5,2.1,2.0,2.0,2.0,2.0,22.991197,72.566917
3207,GUJARAT,33.0,33.0,7.2,7.8,1610.0,1610.0,0.2,0.3,0.4,0.4,2.0,2.0,2.0,2.0,21.636969,73.131793
3208,GUJARAT,26.0,26.0,7.2,7.4,7.0,634.0,2.3,2.3,0.3,0.5,2.0,2.0,2.0,2.0,20.608052,72.929151
3209,GUJARAT,28.0,29.0,7.3,7.4,971.0,1378.0,1.9,2.6,0.3,0.3,2.0,2.0,2.0,2.0,20.284672,72.855067
3210,GUJARAT,32.0,33.0,7.6,7.7,3366.0,3532.0,1.1,1.8,0.1,0.2,2.0,9.0,6.0,84.0,21.458587,72.942997
3211,GUJARAT,32.0,32.0,8.1,8.3,1599.0,1672.0,0.9,1.2,0.1,0.2,2.0,3.0,11.0,64.0,21.170075,72.96507
3212,GUJARAT,33.0,33.0,7.4,7.7,2432.0,3267.0,1.1,1.6,1.3,2.3,2.0,2.0,2.0,2.0,22.998773,72.554637
3213,GUJARAT,34.0,34.0,7.5,7.8,1525.0,1554.0,1.2,1.4,1.3,1.8,2.0,2.0,2.0,2.0,23.081253,72.667725
3214,GUJARAT,33.0,33.0,7.5,7.5,1674.0,1735.0,1.3,1.8,0.6,1.9,2.0,2.0,2.0,2.0,23.021548,72.663581
3215,GUJARAT,18.0,32.0,7.3,8.7,5267.0,6251.0,1.1,1.6,0.0,2.7,2.0,2.0,2.0,2.0,22.977868,72.543816
3216,GUJARAT,33.0,34.0,7.3,7.4,2521.0,2883.0,1.6,1.7,1.2,2.1,2.0,2.0,2.0,2.0,22.955938,72.639459
3217,GUJARAT,33.0,33.0,7.5,7.9,1930.0,2011.0,1.3,1.4,1.6,2.1,2.0,2.0,2.0,2.0,23.082136,72.66846
3218,GUJARAT,28.0,28.0,7.6,7.6,1508.0,1508.0,1.3,1.3,3.1,3.1,2.0,2.0,2.0,2.0,23.462694,73.300731
3219,GUJARAT,27.0,27.0,7.3,7.3,1768.0,1768.0,1.2,1.2,2.9,2.9,2.0,2.0,2.0,2.0,23.825025,73.000853
3220,GUJARAT,25.0,25.0,7.6,8.4,2880.0,2880.0,0.3,0.4,0.5,0.8,2.0,2.0,2.0,2.0,22.710311,72.852892
3221,GUJARAT,31.0,32.0,7.7,7.7,814.0,844.0,0.3,0.9,0.3,0.3,2.0,2.0,2.0,2.0,21.871467,73.500417
3222,GUJARAT,31.0,32.0,7.6,7.6,4340.0,4660.0,0.3,0.4,0.2,0.5,2.0,2.0,2.0,2.0,21.630465,73.022882
3223,GUJARAT,27.0,30.0,7.8,8.1,1667.0,1840.0,1.0,1.7,0.8,3.4,2.0,2.0,2.0,2.0,23.309945,72.264236
3224,GUJARAT,32.0,32.0,7.6,7.8,781.0,985.0,1.5,1.8,1.3,1.8,2.0,2.0,2.0,2.0,24.257083,72.193084
3225,GUJARAT,28.0,30.0,7.1,8.1,1786.0,1890.0,1.4,1.5,0.7,2.4,2.0,2.0,2.0,2.0,23.7,72.55
3226,GUJARAT,27.0,27.0,7.6,8.6,1628.0,1882.0,1.0,1.3,1.9,2.3,2.0,2.0,2.0,2.0,23.849292,72.126753
3227,GUJARAT,28.0,30.0,6.9,8.0,1755.0,2037.0,1.2,1.4,0.7,1.5,2.0,2.0,2.0,2.0,23.56714,72.750648
3228,GUJARAT,30.0,30.0,7.6,8.0,983.0,2870.0,0.3,0.3,0.7,0.7,2.0,2.0,2.0,2.0,22.541932,73.459228
3229,GUJARAT,30.0,30.0,7.1,8.0,1027.0,1450.0,0.3,0.3,0.6,0.7,2.0,2.0,2.0,2.0,22.840225,74.253625
3230,GUJARAT,26.0,26.0,7.1,7.5,4750.0,5569.0,0.3,0.4,0.9,1.6,2.0,2.0,2.0,2.0,21.521532,70.457033
3231,GUJARAT,30.0,32.0,7.3,8.3,2310.0,3690.0,3.4,3.7,2.8,2.9,2.0,2.0,2.0,2.0,23.291042,70.3416
3232,GUJARAT,31.0,33.0,7.9,8.1,1794.0,2513.0,0.8,1.2,0.1,0.1,4.0,6.0,6.0,42.0,20.768722,73.00164
3233,GUJARAT,30.0,31.0,8.1,8.3,2046.0,2649.0,0.8,1.2,0.1,0.1,2.0,21.0,4.0,102.0,20.949681,72.915022
3234,GUJARAT,29.0,29.0,7.0,7.1,8980.0,11360.0,14.0,45.0,0.8,1.0,2.0,2.0,2.0,2.0,22.413725,73.090994
3235,GUJARAT,29.0,29.0,7.1,7.8,2814.0,3238.0,1.3,1.3,0.0,2.0,2.0,2.0,2.0,2.0,23.246247,72.509283
3236,GUJARAT,28.0,29.0,7.4,7.6,2015.0,2319.0,1.1,1.2,1.1,2.2,2.0,2.0,2.0,2.0,23.027687,72.518736
3237,GUJARAT,28.0,29.0,7.1,7.3,5777.0,6412.0,1.6,2.2,0.1,2.7,2.0,2.0,12.0,12.0,22.894975,72.417879
3238,GUJARAT,30.0,30.0,7.8,8.4,4290.0,4490.0,0.3,0.5,0.5,0.5,2.0,2.0,2.0,2.0,24.325839,72.14038
3239,GUJARAT,29.0,31.0,8.0,8.1,3090.0,3150.0,0.0,0.4,0.5,0.6,2.0,2.0,2.0,2.0,22.538881,72.720061
3240,GUJARAT,28.0,28.0,7.3,8.1,2205.0,2540.0,0.1,0.3,1.0,1.7,2.0,2.0,2.0,2.0,22.279594,70.835138
3242,GUJARAT,28.0,29.0,7.7,8.0,1790.0,1980.0,1.6,2.2,0.2,0.3,2.0,2.0,2.0,2.0,21.399603,72.174589
3243,GUJARAT,28.0,30.0,8.1,8.2,2740.0,3120.0,2.2,2.2,0.3,0.3,2.0,2.0,2.0,2.0,21.747898,72.074867
3244,GUJARAT,30.0,33.0,7.0,7.1,3750.0,4510.0,0.8,5.0,0.1,0.6,2.0,2.0,2.0,2.0,21.704767,72.995722
3246,GUJARAT,27.0,29.0,7.5,7.9,1850.0,1850.0,0.4,0.4,0.3,0.3,2.0,2.0,2.0,2.0,22.470878,70.059275
3247,GUJARAT,27.0,28.0,7.3,8.3,1700.0,2410.0,0.4,0.4,0.2,0.3,2.0,2.0,2.0,2.0,22.418404,70.042366
1555,HIMACHAL PRADESH,,,8.3,8.3,535.0,669.0,0.1,0.2,1.1,2.5,2.0,2.0,2.0,2.0,30.50225,77.221312
1556,HIMACHAL PRADESH,,,7.8,8.1,543.0,562.0,0.1,0.2,1.9,2.8,2.0,2.0,2.0,2.0,30.446322,77.615542
1557,HIMACHAL PRADESH,,,7.3,7.3,707.0,707.0,0.2,0.2,0.0,0.8,2.0,2.0,2.0,2.0,30.838297,76.958641
1558,HIMACHAL PRADESH,21.0,21.0,7.5,7.5,1262.0,1262.0,0.5,0.5,0.0,0.1,2.0,2.0,2.0,2.0,30.958146,76.790951
1559,HIMACHAL PRADESH,21.0,21.0,7.6,7.6,454.0,454.0,0.6,0.6,0.0,0.1,2.0,2.0,2.0,2.0,30.922633,76.83258
1560,HIMACHAL PRADESH,23.0,23.0,7.4,8.0,540.0,718.0,0.2,0.4,0.5,0.5,2.0,2.0,2.0,2.0,31.044558,76.704792
1561,HIMACHAL PRADESH,16.0,17.0,7.1,7.8,188.0,626.0,0.1,0.1,0.2,0.5,,,,,32.229859,75.658854
1562,HIMACHAL PRADESH,14.0,18.0,7.1,8.2,328.0,768.0,0.1,0.2,0.3,2.9,2.0,2.0,49.0,49.0,31.468722,76.272224
1872,HIMACHAL PRADESH,10.0,19.0,6.8,8.5,98.0,1137.0,1.0,15.0,0.8,30.9,22.0,170.0,70.0,540.0,31.104606,77.173425
1873,HIMACHAL PRADESH,16.0,17.0,6.6,6.8,319.0,324.0,0.1,0.2,1.4,2.5,4.0,4.0,94.0,94.0,32.219678,76.320933
1874,HIMACHAL PRADESH,,,7.7,8.3,264.0,537.0,0.4,6.4,0.3,8.5,2.0,17.0,2.0,43.0,30.90541,77.096698
1875,HIMACHAL PRADESH,22.0,22.0,8.1,8.5,270.0,323.0,1.8,6.0,0.7,0.7,2.0,120.0,5.0,920.0,31.709785,76.928295
1877,HIMACHAL PRADESH,22.0,22.0,7.4,8.2,664.0,952.0,0.2,0.4,0.3,0.5,2.0,2.0,2.0,2.0,30.95356,76.775799
1878,HIMACHAL PRADESH,22.0,22.0,7.4,8.0,557.0,628.0,0.2,0.5,0.3,0.3,2.0,2.0,2.0,2.0,30.927405,76.8281
1879,HIMACHAL PRADESH,23.0,23.0,7.6,8.3,967.0,994.0,0.2,0.5,0.2,0.2,2.0,2.0,2.0,2.0,31.046917,76.701694
1880,HIMACHAL PRADESH,,,7.7,8.3,505.0,639.0,0.1,0.2,1.2,2.2,2.0,2.0,2.0,3.0,30.552939,77.212353
1881,HIMACHAL PRADESH,,,7.9,8.0,657.0,686.0,0.2,0.2,1.9,2.2,2.0,2.0,2.0,4.0,30.436053,77.579269
1882,HIMACHAL PRADESH,14.0,14.0,7.4,8.3,304.0,796.0,0.1,0.2,0.2,0.4,2.0,2.0,70.0,70.0,31.40982,76.346479
1883,HIMACHAL PRADESH,13.0,13.0,8.2,8.2,533.0,690.0,0.1,0.1,0.3,0.5,,,,,31.465478,76.270798
2628,HIMACHAL PRADESH,15.0,19.0,7.8,8.5,432.0,626.0,0.0,0.1,0.0,2.1,2.0,2.0,2.0,2.0,31.893319,77.13845
2629,HIMACHAL PRADESH,24.0,25.0,8.2,8.2,362.0,456.0,0.0,0.1,,,2.0,2.0,2.0,2.0,31.708164,76.931367
2630,HIMACHAL PRADESH,13.0,18.0,7.1,8.2,306.0,796.0,0.1,0.1,0.3,2.3,2.0,2.0,46.0,46.0,31.686889,76.519752
2631,HIMACHAL PRADESH,13.0,17.0,7.2,8.1,284.0,788.0,0.1,1.0,0.4,2.7,2.0,2.0,63.0,63.0,31.778117,76.344419
2632,HIMACHAL PRADESH,17.0,24.0,8.0,8.4,77.0,908.0,0.0,0.1,0.0,0.4,2.0,13.0,2.0,79.0,31.32727,76.763868
2633,HIMACHAL PRADESH,,,7.3,8.1,100.0,342.0,0.1,1.0,0.0,1.0,,,,,31.541307,78.272621
2634,HIMACHAL PRADESH,13.0,14.0,7.4,8.0,99.0,326.0,0.5,0.5,0.2,0.6,2.0,2.0,2.0,2.0,31.104606,77.173425
2635,HIMACHAL PRADESH,,,7.5,7.7,97.0,101.0,0.3,0.6,0.5,1.0,,,,,31.054483,77.136191
2636,HIMACHAL PRADESH,15.0,16.0,8.1,8.2,484.0,780.0,0.1,0.2,0.2,0.5,,,,,32.099803,76.269086
2637,HIMACHAL PRADESH,13.0,13.0,7.1,7.1,1125.0,1125.0,0.1,0.1,2.0,2.0,,,,,31.874791,76.315606
2638,HIMACHAL PRADESH,,,7.4,7.4,151.0,151.0,0.1,0.1,0.4,0.4,2.0,2.0,70.0,70.0,31.808672,76.104045
2639,HIMACHAL PRADESH,14.0,14.0,7.2,7.8,94.0,134.0,0.1,0.1,0.3,0.3,2.0,2.0,63.0,63.0,32.053156,76.643661
2640,HIMACHAL PRADESH,15.0,15.0,7.5,8.0,369.0,617.0,0.1,0.1,0.4,0.5,4.0,4.0,70.0,70.0,31.923161,75.928482
2645,HIMACHAL PRADESH,,,7.7,7.9,582.0,1240.0,0.1,0.1,2.2,7.1,2.0,2.0,2.0,2.0,30.559259,77.297976
2646,HIMACHAL PRADESH,,,7.5,7.8,853.0,1373.0,0.2,0.2,2.2,5.2,2.0,2.0,2.0,4.0,30.516979,77.211543
2647,HIMACHAL PRADESH,13.0,14.0,8.2,8.4,639.0,643.0,0.1,0.1,0.2,0.5,2.0,2.0,63.0,63.0,31.348559,76.268686
2648,HIMACHAL PRADESH,15.0,15.0,8.3,8.3,383.0,383.0,0.0,0.0,,,2.0,2.0,2.0,2.0,32.570997,77.031978
2759,JAMMU & KASHMIR,16.0,16.0,7.3,7.8,440.0,480.0,,,0.0,0.2,,,,,32.510494,75.212882
2760,JAMMU & KASHMIR,17.0,21.0,7.3,9.0,280.0,315.0,2.4,2.7,0.0,0.0,,,,,32.41944,75.581914
2761,JAMMU & KASHMIR,15.0,16.0,7.2,7.2,220.0,385.0,36.0,36.0,0.0,0.0,,,,,32.3855,75.545246
2762,JAMMU & KASHMIR,16.0,21.0,7.8,8.4,1210.0,1506.0,20.0,20.0,0.3,0.6,,,,,32.603839,74.727475
3288,JAMMU & KASHMIR,19.0,19.0,7.6,7.6,902.0,902.0,6.1,6.1,,,,,,,34.064844,74.805538
3290,JAMMU & KASHMIR,18.0,18.0,7.6,7.6,966.0,966.0,1.6,1.6,,,,,,,34.104656,74.74011
3291,JAMMU & KASHMIR,17.0,17.0,7.6,7.6,969.0,969.0,1.4,1.4,,,,,,,34.115918,74.715048
3292,JAMMU & KASHMIR,13.0,13.0,7.7,7.7,1000.0,1000.0,2.7,2.7,,,,,,,34.093285,74.792659
3564,KARNATAKA,27.0,29.0,6.9,7.2,146.0,182.0,2.0,3.0,0.6,1.6,2.0,14.0,2.0,300.0,12.919009,74.903339
4093,KARNATAKA,28.0,35.0,6.9,7.3,5053.0,5053.0,7.0,18.0,0.0,0.5,2.0,2.0,30.0,70.0,16.37131,77.363454
19,KERALA,27.0,28.0,5.6,5.8,142.0,181.0,0.9,1.6,0.0,4.1,2.0,400.0,2.0,1200.0,9.151239,76.730767
22,KERALA,25.0,28.0,6.5,7.3,74.0,120.0,0.5,1.0,0.4,0.7,40.0,310.0,130.0,490.0,11.243611,75.898056
35,KERALA,24.0,25.0,6.1,6.7,190.0,228.0,1.1,1.2,0.7,0.8,20.0,31.0,120.0,140.0,9.017,76.926
1581,KERALA,31.0,32.0,6.2,6.9,140.0,180.0,0.7,1.8,0.0,10.0,10.0,13.0,34.0,40.0,8.469722,76.9825
1582,KERALA,31.0,31.0,6.7,7.1,170.0,300.0,0.6,1.1,0.0,15.0,10.0,12.0,35.0,40.0,8.603286,77.002753
1583,KERALA,26.0,27.0,6.6,6.9,148.0,160.0,1.0,1.1,0.6,0.6,10.0,20.0,58.0,79.0,8.960175,76.678806
1584,KERALA,28.0,29.0,7.5,8.2,259.0,350.0,0.5,1.3,0.0,0.1,2.0,200.0,10.0,310.0,9.686781,76.336197
1585,KERALA,28.0,30.0,6.9,7.0,250.0,420.0,2.0,2.4,4.4,10.1,200.0,1100.0,1200.0,2000.0,9.968961,76.318042
1586,KERALA,28.0,28.0,5.6,5.6,197.0,197.0,3.0,3.0,0.8,0.8,2.0,2.0,20.0,20.0,9.872489,76.551714
1587,KERALA,26.0,28.0,6.3,7.0,334.0,354.0,0.5,0.6,6.1,7.4,2.0,2100.0,4.0,5400.0,10.051969,76.316119
1588,KERALA,26.0,29.0,6.2,6.4,210.0,302.0,0.6,0.8,0.3,2.6,250.0,1700.0,490.0,2000.0,10.535106,76.209017
1589,KERALA,30.0,32.0,6.2,6.3,270.0,398.0,1.2,3.0,0.8,11.0,15.0,23.0,46.0,60.0,11.040986,76.083017
1590,KERALA,27.0,27.0,6.3,7.7,75.0,92.0,0.5,0.5,0.1,2.0,70.0,140.0,120.0,220.0,11.259675,75.948622
1591,KERALA,27.0,30.0,5.1,6.7,90.0,100.0,0.5,2.1,0.7,4.9,84.0,310.0,100.0,490.0,11.874425,75.370572
1592,KERALA,28.0,28.0,6.8,7.9,200.0,320.0,0.5,0.5,1.1,4.0,120.0,1300.0,150.0,1500.0,12.105044,75.205881
2308,KERALA,27.0,28.0,6.8,7.0,174.0,199.0,0.5,0.5,2.4,5.0,2.0,810.0,2.0,1600.0,9.443958,76.553158
2309,KERALA,27.0,28.0,6.3,7.5,73.0,87.0,0.5,0.5,0.0,3.2,1000.0,1700.0,2000.0,2600.0,9.397414,76.367336
2310,KERALA,28.0,28.0,6.7,7.5,146.0,184.0,0.5,0.5,0.0,3.5,2.0,2.0,2.0,2.0,9.766667,76.4
2311,KERALA,27.0,29.0,6.5,7.1,80.0,126.0,0.5,0.5,2.0,3.1,400.0,1200.0,790.0,2000.0,9.589686,76.563272
2313,KERALA,29.0,29.0,7.4,8.3,199.0,311.0,2.6,3.0,0.0,0.1,2.0,170.0,20.0,320.0,9.555006,76.317594
2314,KERALA,23.0,28.0,6.4,6.6,168.0,185.0,1.2,1.3,0.8,1.0,100.0,100.0,280.0,350.0,8.918628,76.574831
2315,KERALA,22.0,28.0,7.6,7.8,250.0,262.0,0.0,1.0,0.8,0.9,110.0,120.0,320.0,400.0,9.003322,76.532797
2316,KERALA,26.0,28.0,6.7,7.5,40.0,306.0,0.5,0.6,0.0,8.7,400.0,1200.0,430.0,1400.0,11.889161,75.429339
2317,KERALA,28.0,28.0,6.1,7.4,132.0,330.0,0.5,0.5,1.9,2.0,480.0,1100.0,1200.0,1300.0,11.889444,75.525556
2320,KERALA,30.0,31.0,6.0,6.4,200.0,269.0,0.8,1.2,0.8,11.0,4.0,31.0,20.0,60.0,11.120297,76.119967
2321,KERALA,27.0,30.0,4.7,5.8,200.0,250.0,0.5,0.5,0.4,1.8,310.0,600.0,790.0,920.0,10.512489,76.185619
2322,KERALA,29.0,30.0,4.6,5.0,187.0,200.0,0.7,1.6,4.9,11.5,2.0,250.0,2.0,460.0,10.480661,76.242117
2323,KERALA,26.0,30.0,6.5,6.5,224.0,335.0,0.9,1.2,1.4,3.5,30.0,250.0,790.0,1100.0,9.995953,76.363939
2324,KERALA,28.0,30.0,5.4,6.0,125.0,142.0,2.1,4.8,2.4,5.0,2.0,8.0,4.0,12.0,9.971475,76.369517
2327,KERALA,28.0,33.0,6.2,7.5,420.0,670.0,0.5,1.6,0.8,2.8,2.0,20.0,40.0,100.0,10.695067,76.722486
3463,KERALA,27.0,29.0,6.4,7.0,76.0,81.0,0.5,0.6,1.3,1.4,60.0,250.0,150.0,350.0,11.270933,75.846133
3472,KERALA,26.0,28.0,7.4,8.0,800.0,1000.0,0.5,2.5,1.0,1.2,200.0,280.0,310.0,310.0,11.986836,75.393681
3474,KERALA,27.0,28.0,7.3,7.8,90.0,200.0,1.0,1.3,0.7,3.5,100.0,140.0,170.0,200.0,12.105069,75.205833
3475,KERALA,24.0,27.0,5.8,7.4,97.0,110.0,1.5,1.8,1.0,3.1,100.0,140.0,170.0,200.0,12.044617,75.390275
1402,LAKSHADWEEP,29.0,30.0,6.5,6.9,979.0,1319.0,,,,,,,,,10.077144,73.632164
1593,LAKSHADWEEP,29.0,30.0,7.3,7.7,1218.0,1619.0,,,,,,,,,8.283763,73.058467
1594,LAKSHADWEEP,30.0,30.0,6.7,7.6,2050.0,2190.0,,,,,,,,,10.567056,72.635978
1595,LAKSHADWEEP,30.0,30.0,6.6,7.5,1042.0,1206.0,,,,,,,,,10.567542,72.634967
1596,LAKSHADWEEP,30.0,30.0,6.7,7.7,1606.0,1810.0,,,,,,,,,10.568991,72.636237
