STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,Latitude,Longitude
4483.0,HIMACHAL PRADESH,18.0,18.0,6.1,6.1,7.6,7.6,760.0,760.0,0.1,0.1,0.00,0.00,,,,,31.466319,76.263198
2759.0,JAMMU & KASHMIR,23.0,23.0,,,7.8,7.8,685.0,685.0,,,0.04,0.04,,,,,32.510494,75.212882
2760.0,JAMMU & KASHMIR,22.0,22.0,7.9,7.9,7.2,7.2,150.0,150.0,2.0,2.0,0.10,0.10,,,,,32.41944,75.581914
2762.0,JAMMU & KASHMIR,20.0,22.0,5.4,7.0,8.6,8.8,790.0,1000.0,2.8,7.5,0.23,0.38,,,,,32.603839,74.727475
4064.0,JAMMU & KASHMIR,13.0,23.0,,,7.3,7.5,500.0,587.0,,,0.00,0.01,,,,,32.671942,74.881981
4065.0,JAMMU & KASHMIR,23.0,23.0,,,6.8,6.8,494.0,494.0,,,0.01,0.01,,,,,32.637756,74.919158
4066.0,JAMMU & KASHMIR,23.0,23.0,,,7.5,7.5,582.0,582.0,,,0.00,0.00,,,,,32.556283,75.110256
4067.0,JAMMU & KASHMIR,21.0,21.0,,,6.9,6.9,320.0,320.0,,,0.00,0.00,,,,,32.915965,75.141571
4068.0,JAMMU & KASHMIR,22.0,22.0,7.6,7.6,7.9,7.9,98.0,98.0,1.5,1.5,0.00,0.00,,,,,32.744037,74.804602
4069.0,JAMMU & KASHMIR,24.0,24.0,,,7.2,7.2,680.0,680.0,,,0.01,0.01,,,,,32.915367,75.143837
4070.0,JAMMU & KASHMIR,24.0,24.0,,,7.4,7.4,520.0,520.0,,,0.04,0.04,,,,,32.920786,75.138288
4072.0,JAMMU & KASHMIR,13.0,23.0,,,6.8,7.4,708.0,1122.0,,,0.00,0.05,,,,,32.633937,74.946109
4073.0,JAMMU & KASHMIR,14.0,23.0,,,6.8,7.5,527.0,993.0,,,0.00,0.01,,,,,32.629517,74.962393
4074.0,JAMMU & KASHMIR,22.0,22.0,8.1,8.1,8.3,8.3,163.0,163.0,0.0,0.0,0.00,0.00,,,,,33.364985,74.313522
4758.0,JHARKHAND,13.0,28.0,6.0,7.9,6.5,7.6,,,0.0,0.0,,,,,,,23.36865,85.86985
3564.0,KARNATAKA,27.0,28.0,2.7,5.7,6.9,7.2,144.0,194.0,3.0,3.0,1.08,1.22,2.0,2.0,2.0,9.0,12.919009,74.903339
4093.0,KARNATAKA,30.0,30.0,5.0,5.0,7.4,7.4,4363.0,4363.0,8.8,8.8,BDL,BDL,,,,,16.37131,77.363454
19.0,KERALA,27.0,28.0,,,5.9,6.2,140.0,145.0,0.2,0.2,0.02,0.21,340.0,700.0,490.0,1700.0,9.151239,76.730767
22.0,KERALA,27.0,27.0,,,6.4,6.8,66.0,123.0,0.2,0.5,0.60,2.60,81.0,630.0,170.0,1000.0,11.243611,75.898056
35.0,KERALA,23.0,23.0,,,5.8,6.9,148.0,154.0,1.0,1.0,0.48,0.58,10.0,26.0,60.0,79.0,9.017,76.926
1581.0,KERALA,30.0,36.0,,,4.5,5.7,152.0,152.0,0.9,3.4,0.01,0.20,100.0,200.0,310.0,400.0,8.469722,76.9825
1582.0,KERALA,32.0,33.0,,,5.7,6.2,155.0,178.0,1.0,4.1,0.02,0.10,100.0,100.0,300.0,400.0,8.603286,77.002753
1583.0,KERALA,22.0,23.0,,,6.5,6.7,156.0,166.0,1.2,1.2,0.52,0.62,20.0,48.0,70.0,100.0,8.960175,76.678806
1584.0,KERALA,26.0,28.0,,,6.8,6.9,299.0,412.0,1.1,1.7,0.01,0.03,10.0,280.0,100.0,790.0,9.686781,76.336197
1585.0,KERALA,28.0,29.0,,,7.5,7.7,277.0,520.0,0.2,1.4,0.06,0.80,100.0,1200.0,240.0,2300.0,9.968961,76.318042
1586.0,KERALA,28.0,28.0,,,6.2,6.5,244.0,352.0,0.2,1.1,0.03,0.05,270.0,6300.0,700.0,7900.0,9.872489,76.551714
1587.0,KERALA,28.0,30.0,,,6.2,7.0,268.0,340.0,0.2,0.2,0.02,0.03,100.0,240.0,540.0,540.0,10.051969,76.316119
1588.0,KERALA,22.0,26.0,,,6.0,6.3,160.0,267.0,0.9,1.1,0.01,0.50,100.0,280.0,310.0,2000.0,10.535106,76.209017
1589.0,KERALA,21.0,30.0,,,6.5,7.6,332.0,730.0,0.6,1.6,0.25,1.60,10.0,34.0,24.0,84.0,11.040986,76.083017
1590.0,KERALA,24.0,28.0,,,6.4,6.6,92.0,103.0,0.1,0.2,1.58,5.00,120.0,150.0,220.0,260.0,11.259675,75.948622
1591.0,KERALA,24.0,30.0,,,4.6,6.7,116.0,119.0,0.3,1.2,0.25,0.58,20.0,21.0,100.0,150.0,11.874425,75.370572
1592.0,KERALA,27.0,28.0,,,6.6,6.6,328.0,359.0,0.9,2.3,0.43,0.54,17.0,32.0,100.0,150.0,12.105044,75.205881
2308.0,KERALA,28.0,30.0,,,7.0,7.3,197.0,247.0,0.6,1.0,0.03,0.81,280.0,2000.0,540.0,4100.0,9.443958,76.553158
2309.0,KERALA,29.0,30.0,,,7.1,7.5,76.0,304.0,0.1,0.6,0.01,0.13,2.0,1800.0,49.0,3600.0,9.397414,76.367336
2310.0,KERALA,29.0,31.0,,,6.6,6.8,91.0,198.0,0.2,0.3,0.08,0.23,49.0,1300.0,140.0,2400.0,9.766667,76.4
2311.0,KERALA,29.0,30.0,,,6.6,6.7,103.0,160.0,0.3,0.4,0.02,0.92,280.0,2400.0,600.0,4900.0,9.589686,76.563272
2313.0,KERALA,26.0,28.0,,,7.5,7.6,268.0,485.0,1.2,1.2,0.01,0.02,49.0,200.0,100.0,400.0,9.555006,76.317594
2314.0,KERALA,22.0,25.0,,,6.8,6.9,176.0,210.0,1.1,1.4,0.56,0.92,27.0,79.0,84.0,140.0,8.918628,76.574831
2315.0,KERALA,22.0,24.0,,,7.5,7.6,220.0,234.0,1.0,1.6,0.58,0.89,60.0,60.0,110.0,110.0,9.003322,76.532797
2316.0,KERALA,26.0,34.0,,,5.1,6.9,54.0,140.0,1.8,2.9,0.05,0.51,20.0,40.0,100.0,460.0,11.889161,75.429339
2317.0,KERALA,26.0,32.0,,,5.5,5.9,280.0,308.0,0.9,1.3,0.17,0.26,4.0,10.0,20.0,60.0,11.889444,75.525556
2320.0,KERALA,21.0,30.0,,,6.3,7.3,236.0,256.0,0.5,1.6,0.15,1.25,10.0,38.0,18.0,70.0,11.120297,76.119967
2321.0,KERALA,22.0,27.0,,,5.9,6.1,180.0,264.0,0.4,0.7,0.00,1.89,10.0,10.0,100.0,400.0,10.512489,76.185619
2322.0,KERALA,24.0,28.0,,,5.0,5.8,130.0,140.0,0.8,1.2,0.04,0.84,10.0,100.0,200.0,1000.0,10.480661,76.242117
2323.0,KERALA,27.0,29.0,,,6.5,6.9,174.0,218.0,0.3,0.6,0.02,0.29,480.0,1000.0,700.0,2200.0,9.995953,76.363939
2324.0,KERALA,28.0,28.0,,,5.6,6.1,66.0,96.0,0.3,1.2,0.01,0.56,2.0,120.0,10.0,230.0,9.971475,76.369517
2327.0,KERALA,27.0,29.0,,,7.2,8.0,768.0,770.0,0.5,1.4,0.41,0.83,10.0,10.0,29.0,550.0,10.695067,76.722486
3463.0,KERALA,26.0,28.0,,,5.2,6.2,80.0,99.0,0.3,0.7,2.78,5.50,210.0,4600.0,540.0,8400.0,11.270933,75.846133
3472.0,KERALA,26.0,28.0,,,7.0,8.0,612.0,11750.0,0.9,1.0,0.13,0.85,10.0,10.0,60.0,100.0,11.986836,75.393681
3474.0,KERALA,27.0,28.0,,,6.9,6.9,148.0,239.0,1.1,2.5,0.01,0.07,21.0,40.0,100.0,120.0,12.105069,75.205833
3475.0,KERALA,26.0,27.0,,,4.6,4.9,67.0,96.0,1.6,2.0,0.04,0.34,4.0,40.0,49.0,350.0,12.044617,75.390275
1402.0,LAKSHADWEEP,27.8,29.7,,,7.0,7.4,851.0,1099.0,,,,,,,,,10.077144,73.632164
1593.0,LAKSHADWEEP,27.8,29.7,,,7.0,7.1,1074.0,1348.0,,,,,,,,,8.283763,73.058467
1594.0,LAKSHADWEEP,27.9,29.6,,,6.9,7.5,1216.0,3320.0,,,,,,,,,10.567056,72.635978
1595.0,LAKSHADWEEP,27.7,30.3,,,7.0,7.1,675.0,1389.0,,,,,,,,,10.567542,72.634967
1596.0,LAKSHADWEEP,10.3,27.5,,,7.2,7.5,838.0,4190.0,,,,,,,,,10.568991,72.636237
1597.0,LAKSHADWEEP,28.0,30.0,,,7.5,7.6,756.0,781.0,,,,,,,,,10.567467,72.634239
1598.0,LAKSHADWEEP,28.3,30.7,,,7.0,7.0,587.0,7899.0,,,,,,,,,10.567278,72.638528
1599.0,LAKSHADWEEP,27.5,29.8,,,7.3,7.5,651.0,1107.0,,,,,,,,,10.552164,72.641722
1600.0,LAKSHADWEEP,27.8,29.7,,,7.0,7.1,937.0,1038.0,,,,,,,,,10.551808,72.634758
1601.0,LAKSHADWEEP,27.8,30.4,,,7.0,7.5,703.0,2150.0,,,,,,,,,10.551283,72.634122
1602.0,LAKSHADWEEP,27.0,29.5,,,7.4,7.5,1109.0,1204.0,,,,,,,,,10.551819,72.63525
1603.0,LAKSHADWEEP,28.4,30.6,,,7.0,7.5,1926.0,5140.0,,,,,,,,,10.54342,72.620033
1604.0,LAKSHADWEEP,28.9,30.1,,,7.0,7.0,3046.0,9510.0,,,,,,,,,10.552516,72.626248
1605.0,LAKSHADWEEP,28.5,29.9,,,7.5,7.7,1840.0,2351.0,,,,,,,,,10.076011,73.630344
1606.0,LAKSHADWEEP,28.1,30.7,,,7.0,7.5,648.0,834.0,,,,,,,,,10.076011,73.630344
4548.0,LAKSHADWEEP,28.5,30.1,,,7.0,7.5,1049.0,2030.0,,,,,,,,,10.554895,72.630508
4549.0,LAKSHADWEEP,27.4,30.0,,,7.0,7.7,693.0,700.0,,,,,,,,,10.557292,72.633044
4550.0,LAKSHADWEEP,28.3,30.0,,,7.5,7.9,2914.0,4860.0,,,,,,,,,10.554916,72.630465
4551.0,LAKSHADWEEP,28.4,29.8,,,7.4,7.5,1067.0,1697.0,,,,,,,,,8.283255,73.058102
4552.0,LAKSHADWEEP,27.8,30.5,,,7.0,7.5,1507.0,1638.0,,,,,,,,,8.278317,73.056297
4553.0,LAKSHADWEEP,28.2,30.7,,,7.3,7.5,1408.0,1614.0,,,,,,,,,8.283322,73.058112
4554.0,LAKSHADWEEP,27.6,29.8,,,7.0,7.5,1199.0,1295.0,,,,,,,,,10.561358,72.637468
4555.0,LAKSHADWEEP,27.6,29.7,,,7.0,7.9,1657.0,3320.0,,,,,,,,,10.541813,72.616091
4556.0,LAKSHADWEEP,28.7,29.9,,,7.0,7.6,830.0,945.0,,,,,,,,,11.469509,73.009291
4558.0,LAKSHADWEEP,29.8,29.8,,,,,1975.0,2040.0,,,,,,,,,11.129244,72.732025
4559.0,LAKSHADWEEP,29.6,29.6,,,,,2510.0,4520.0,,,,,,,,,11.134567,72.731201
4560.0,LAKSHADWEEP,29.4,29.4,,,,,1102.0,11480.0,,,,,,,,,11.131852,72.725053
4561.0,LAKSHADWEEP,29.3,29.3,,,,,2322.0,3400.0,,,,,,,,,11.114944,72.725075
4562.0,LAKSHADWEEP,29.6,29.6,,,,,1328.0,1920.0,,,,,,,,,11.480704,73.004915
4563.0,LAKSHADWEEP,29.8,29.8,,,,,1607.0,1742.0,,,,,,,,,11.126791,72.719116
4564.0,LAKSHADWEEP,30.3,30.3,,,,,3195.0,3280.0,,,,,,,,,11.124508,72.717995
4565.0,LAKSHADWEEP,30.5,30.5,,,,,2540.0,2600.0,,,,,,,,,11.123518,72.717758
4566.0,LAKSHADWEEP,29.0,29.0,,,,,1615.0,2110.0,,,,,,,,,11.122277,72.722283
4567.0,LAKSHADWEEP,30.2,30.2,,,,,1351.0,1417.0,,,,,,,,,11.120018,72.726814
4569.0,LAKSHADWEEP,29.7,29.7,,,,,1070.0,2948.0,,,,,,,,,11.115032,72.721854
4570.0,LAKSHADWEEP,30.0,30.0,,,,,1057.0,1325.0,,,,,,,,,11.121573,72.718048
4571.0,LAKSHADWEEP,29.9,29.9,,,,,8100.0,8490.0,,,,,,,,,11.116958,72.716687
4572.0,LAKSHADWEEP,29.9,29.9,,,,,2170.0,2210.0,,,,,,,,,11.117926,72.717099
4573.0,LAKSHADWEEP,29.6,29.6,,,,,1827.0,2510.0,,,,,,,,,11.134516,72.731111
4574.0,LAKSHADWEEP,30.1,30.1,,,,,1910.0,2270.0,,,,,,,,,11.122782,72.728592
4575.0,LAKSHADWEEP,29.3,29.3,,,,,2010.0,2050.0,,,,,,,,,11.127974,72.723351
4576.0,LAKSHADWEEP,29.5,29.5,,,,,1799.0,1885.0,,,,,,,,,11.117651,72.718544
52.0,MADHYA PRADESH,24.0,24.0,4.5,4.5,7.6,7.6,962.0,962.0,1.0,1.0,3.69,3.69,2.0,2.0,81.0,81.0,21.314511,76.218007
1616.0,MADHYA PRADESH,27.0,27.0,,,7.2,7.2,366.0,366.0,0.8,0.8,1.00,1.00,,,40.0,40.0,23.247147,77.444436
1617.0,MADHYA PRADESH,28.0,28.0,,,8.0,8.0,264.0,264.0,0.8,0.8,1.50,1.50,,,94.0,94.0,23.099147,77.503906
1618.0,MADHYA PRADESH,26.0,26.0,,,7.3,7.3,2600.0,2600.0,,,0.40,0.40,2.0,2.0,14.0,14.0,26.367039,78.287478
1619.0,MADHYA PRADESH,26.0,26.0,,,7.3,7.3,2539.0,2539.0,,,0.40,0.40,2.0,2.0,13.0,13.0,26.367039,78.287478
1897.0,MADHYA PRADESH,24.0,27.0,4.2,4.6,7.4,7.8,789.0,860.0,0.9,0.9,2.67,3.18,2.0,2.0,5.0,6.0,21.313672,76.217623
2143.0,MADHYA PRADESH,21.1,21.1,,,7.1,7.5,310.0,692.0,0.5,0.5,0.40,1.20,2.0,2.0,2.0,2.0,23.227505,79.915977
2144.0,MADHYA PRADESH,21.2,21.2,,,7.1,7.2,379.0,529.0,0.5,0.5,0.34,1.10,2.0,2.0,2.0,2.0,23.220203,79.990963
2145.0,MADHYA PRADESH,24.0,24.0,,,7.5,7.6,1210.0,1620.0,1.2,2.0,3.69,4.49,2.0,2.0,10.0,10.0,23.45708,75.422434
2146.0,MADHYA PRADESH,,,,,7.6,7.6,2846.0,2846.0,1.0,1.0,8.12,8.12,2.0,2.0,8.0,8.0,23.474838,75.384519
2147.0,MADHYA PRADESH,23.0,23.0,,,7.9,7.9,2670.0,2670.0,2.0,2.0,0.82,0.82,,,,,22.969099,76.053041
2148.0,MADHYA PRADESH,24.0,24.0,,,7.2,7.2,2562.0,2730.0,1.0,2.8,4.87,6.32,2.0,2.0,10.0,10.0,23.333695,75.035676
2149.0,MADHYA PRADESH,,,,,7.6,7.6,,,2.0,2.0,6.69,6.69,,,,,23.2601,76.146411
2150.0,MADHYA PRADESH,24.0,28.0,4.9,5.2,7.1,7.6,1289.0,1489.0,0.6,1.1,2.90,4.20,2.0,2.0,8.0,55.0,22.678291,75.92499
2151.0,MADHYA PRADESH,24.0,28.0,4.2,5.4,7.5,7.8,166.0,2024.0,1.0,1.1,4.07,5.11,2.0,2.0,2.0,83.0,22.713525,75.847519
2152.0,MADHYA PRADESH,24.0,28.0,4.5,5.4,7.0,8.0,1556.0,1688.0,0.8,1.0,3.58,4.04,2.0,2.0,5.0,5.0,22.703486,75.878342
2153.0,MADHYA PRADESH,27.0,27.0,,,7.2,7.2,269.0,269.0,9.6,9.6,,,,,,,23.268169,77.404928
2154.0,MADHYA PRADESH,24.0,27.0,,,7.0,8.2,535.0,2040.0,,,0.60,0.86,,,,,23.490169,77.059317
3332.0,MADHYA PRADESH,21.0,26.0,,,7.1,8.3,1864.0,3467.0,1.0,2.0,4.21,8.82,,,,,22.943809,76.020183
3333.0,MADHYA PRADESH,27.0,27.0,,,8.1,8.1,2148.0,2148.0,0.7,0.7,1.50,1.50,2.0,2.0,33.0,33.0,23.233545,77.57514
3334.0,MADHYA PRADESH,,,,,6.9,6.9,781.0,781.0,1.1,1.1,0.46,0.46,2.0,2.0,150.0,150.0,21.900458,77.89643
3335.0,MADHYA PRADESH,18.5,22.0,,,7.4,8.5,360.0,592.0,0.2,0.2,1.00,1.00,2.0,2.0,2.0,2.0,23.220624,79.976447
3336.0,MADHYA PRADESH,,,,,7.3,7.3,570.0,570.0,,,,,3.0,3.0,11.0,11.0,22.057235,78.938132
3337.0,MADHYA PRADESH,24.8,24.8,,,7.2,7.5,360.0,821.0,0.4,0.4,1.20,1.20,2.0,2.0,2.0,2.0,22.092218,79.552311
3338.0,MADHYA PRADESH,26.0,26.0,,,7.6,7.6,772.0,772.0,,,1.20,1.20,2.0,2.0,12.0,12.0,26.287719,78.198403
3339.0,MADHYA PRADESH,24.0,24.0,4.4,4.4,8.0,8.0,786.0,786.0,0.8,0.8,3.14,3.14,2.0,2.0,5.0,5.0,22.719419,75.860556
3340.0,MADHYA PRADESH,24.0,24.0,4.9,4.9,7.0,7.0,1338.0,1338.0,0.8,0.8,3.73,3.73,2.0,2.0,12.0,12.0,22.678307,75.925006
3341.0,MADHYA PRADESH,24.0,28.0,3.2,3.9,7.7,8.0,1130.0,1585.0,0.8,1.1,2.93,3.67,2.0,2.0,3.0,11.0,22.62421,75.599048
3342.0,MADHYA PRADESH,24.0,28.0,4.4,4.6,6.8,8.5,465.0,949.0,0.8,0.9,2.81,3.15,2.0,2.0,5.0,8.0,22.612355,75.675284
3343.0,MADHYA PRADESH,28.9,28.9,4.6,4.6,6.9,6.9,1425.0,1425.0,1.0,1.0,3.83,3.83,2.0,2.0,6.0,6.0,24.523313,81.260108
3822.0,MADHYA PRADESH,22.0,22.0,,,7.6,8.1,330.0,1369.0,1.2,1.2,1.33,1.33,2.0,2.0,25.0,25.0,22.94411,79.208599
3823.0,MADHYA PRADESH,21.7,21.7,,,7.3,7.4,468.0,588.0,0.3,0.3,1.00,1.00,2.0,2.0,2.0,2.0,21.821148,80.198158
3824.0,MADHYA PRADESH,22.0,22.0,,,7.5,8.3,115.0,814.0,0.2,0.2,1.00,1.00,2.0,2.0,2.0,2.0,21.817493,80.195922
3825.0,MADHYA PRADESH,25.0,25.0,,,7.3,7.5,330.0,516.0,0.6,0.6,1.20,1.20,2.0,2.0,2.0,2.0,21.811932,80.190221
3826.0,MADHYA PRADESH,25.0,25.0,,,7.1,7.5,330.0,686.0,0.4,0.4,1.20,1.20,2.0,2.0,2.0,2.0,22.090826,79.550531
3827.0,MADHYA PRADESH,25.5,25.5,,,7.2,7.3,356.0,624.0,0.5,0.5,1.20,1.20,2.0,2.0,2.0,2.0,23.111594,79.917595
3837.0,MADHYA PRADESH,28.0,28.0,,,7.5,7.6,550.0,560.0,,,1.56,1.56,,,,,24.196544,82.670079
3838.0,MADHYA PRADESH,27.5,28.0,,,7.5,7.8,660.0,670.0,,,,,,,,,24.200276,82.703998
3839.0,MADHYA PRADESH,27.0,28.0,,,7.5,7.6,710.0,720.0,,,0.09,0.13,,,,,24.111965,82.649317
3840.0,MADHYA PRADESH,27.0,28.5,,,7.5,7.5,260.0,270.0,,,0.17,0.20,,,,,24.078945,82.609503
3841.0,MADHYA PRADESH,28.0,28.5,,,7.5,7.6,400.0,410.0,,,2.62,2.63,,,,,24.144517,82.640423
3842.0,MADHYA PRADESH,27.0,28.0,,,7.5,7.8,410.0,420.0,,,0.11,0.16,,,,,24.106342,82.648947
3843.0,MADHYA PRADESH,28.0,28.5,,,7.5,7.6,420.0,430.0,,,0.13,0.19,,,,,24.106522,82.623971
3844.0,MADHYA PRADESH,27.0,28.0,,,7.6,7.7,440.0,450.0,,,1.57,1.59,,,,,24.084539,82.651398
3854.0,MADHYA PRADESH,28.5,28.5,4.8,4.8,7.1,7.1,739.0,739.0,0.9,0.9,1.31,1.31,2.0,2.0,6.0,6.0,24.39563,81.882736
4618.0,MADHYA PRADESH,,,,,7.2,7.2,338.0,338.0,,,,,,,,,23.108477,80.252455
1984.0,MAHARASHTRA,37.0,37.0,4.8,4.8,8.1,8.1,582.0,582.0,4.8,4.8,6.11,6.11,33.0,33.0,220.0,220.0,19.864914,72.684997
1985.0,MAHARASHTRA,39.0,39.0,5.4,5.4,7.4,7.4,1280.0,1280.0,5.3,5.3,8.34,8.34,38.0,38.0,210.0,210.0,19.27969,72.885568
1986.0,MAHARASHTRA,15.0,15.0,6.1,6.1,8.4,8.4,546.0,546.0,4.2,4.2,0.60,0.60,17.0,17.0,70.0,70.0,19.95275,72.771158
1987.0,MAHARASHTRA,38.0,38.0,5.8,5.8,8.2,8.2,540.0,540.0,3.8,3.8,8.71,8.71,31.0,31.0,150.0,150.0,19.413995,72.861474
1988.0,MAHARASHTRA,19.0,19.0,5.3,5.3,8.5,8.5,566.0,566.0,5.4,5.4,0.57,0.57,34.0,34.0,240.0,240.0,18.375309,74.914862
1989.0,MAHARASHTRA,39.0,39.0,3.0,3.0,8.1,8.1,798.0,798.0,7.8,7.8,1.65,1.65,33.0,33.0,220.0,220.0,19.057826,73.11072
1990.0,MAHARASHTRA,24.0,24.0,BDL,BDL,7.3,7.3,652.0,652.0,10.5,10.5,3.10,3.10,120.0,120.0,1800.0,1800.0,19.057488,74.738063
1993.0,MAHARASHTRA,36.0,36.0,6.8,6.8,7.5,7.5,20350.0,20350.0,2.6,2.6,3.72,3.72,6.0,6.0,48.0,48.0,19.700486,75.017786
1994.0,MAHARASHTRA,19.0,19.0,6.4,6.4,7.7,7.7,208.0,208.0,3.2,3.2,0.54,0.54,2.0,2.0,170.0,170.0,20.010766,79.297679
1998.0,MAHARASHTRA,39.0,39.0,5.7,5.7,7.7,7.7,657.0,657.0,4.8,4.8,1.51,1.51,2.0,2.0,2.0,2.0,21.2376,78.9037
2001.0,MAHARASHTRA,20.0,20.0,6.3,6.3,7.8,7.8,257.0,257.0,3.4,3.4,0.61,0.61,2.0,2.0,140.0,140.0,21.237978,77.740119
2002.0,MAHARASHTRA,18.0,18.0,6.2,6.2,7.7,7.7,223.0,223.0,3.4,3.4,0.47,0.47,2.0,2.0,140.0,140.0,21.09795,77.052686
2003.0,MAHARASHTRA,19.0,19.0,6.0,6.0,7.9,7.9,236.0,236.0,3.6,3.6,0.49,0.49,2.0,2.0,150.0,150.0,20.491942,78.477339
2004.0,MAHARASHTRA,29.0,29.0,4.4,4.4,7.8,7.8,59220.0,59220.0,12.0,12.0,0.90,0.90,920.0,920.0,1600.0,1600.0,16.748042,74.590886
2005.0,MAHARASHTRA,33.0,33.0,BDL,BDL,6.8,6.8,807.0,807.0,90.0,90.0,17.00,17.00,1600.0,1600.0,1600.0,1600.0,16.745125,74.446449
2006.0,MAHARASHTRA,33.0,33.0,BDL,BDL,6.9,6.9,709.0,709.0,110.0,110.0,1.80,1.80,920.0,920.0,1600.0,1600.0,15.947289,74.188583
2007.0,MAHARASHTRA,33.0,33.0,BDL,BDL,6.9,6.9,803.0,803.0,150.0,150.0,1.90,1.90,1600.0,1600.0,1600.0,1600.0,16.861981,74.650924
2008.0,MAHARASHTRA,33.0,33.0,4.1,4.1,7.4,7.4,33270.0,33270.0,12.0,12.0,4.00,4.00,63.0,63.0,280.0,280.0,16.934354,74.664122
2200.0,MAHARASHTRA,36.0,36.0,6.5,6.5,7.6,7.6,20240.0,20240.0,2.6,2.6,3.45,3.45,5.0,5.0,49.0,49.0,19.523145,75.383933
2201.0,MAHARASHTRA,,,6.4,6.4,7.5,7.5,2839.0,2839.0,2.6,2.6,1.94,1.94,,,,,18.75395,74.247278
2202.0,MAHARASHTRA,33.0,33.0,4.7,4.7,7.4,7.4,33380.0,33380.0,10.0,10.0,4.00,4.00,46.0,46.0,280.0,280.0,17.721735,73.398552
2204.0,MAHARASHTRA,24.0,24.0,BDL,BDL,7.6,7.6,658.0,658.0,12.5,12.5,2.90,2.90,275.0,275.0,1800.0,1800.0,19.431778,74.200301
2818.0,MAHARASHTRA,28.0,28.0,3.6,3.6,8.1,8.1,645.0,645.0,7.5,7.5,1.40,1.40,550.0,550.0,1800.0,1800.0,20.204292,73.826837
2824.0,MAHARASHTRA,,,6.9,6.9,7.8,7.8,1140.0,1140.0,2.0,2.0,0.86,0.86,,,,,19.89506,75.3892
2825.0,MAHARASHTRA,36.0,36.0,6.5,6.5,7.6,7.6,21280.0,21280.0,2.6,2.6,2.97,2.97,6.0,6.0,46.0,46.0,19.56625,75.395758
2828.0,MAHARASHTRA,20.0,20.0,6.2,6.2,7.7,7.7,203.0,203.0,3.4,3.4,0.58,0.58,2.0,2.0,220.0,220.0,19.889817,79.331877
2829.0,MAHARASHTRA,33.0,33.0,4.4,4.4,7.5,7.5,35330.0,35330.0,11.0,11.0,3.40,3.40,47.0,47.0,220.0,220.0,16.7457,74.445934
2830.0,MAHARASHTRA,33.0,33.0,4.5,4.5,7.6,7.6,35240.0,35240.0,11.0,11.0,3.10,3.10,46.0,46.0,220.0,220.0,16.64369,74.291123
2831.0,MAHARASHTRA,30.0,30.0,4.0,4.0,8.2,8.2,53940.0,53940.0,12.0,12.0,2.10,2.10,49.0,49.0,210.0,210.0,17.069029,74.273061
2832.0,MAHARASHTRA,30.0,30.0,6.7,6.7,7.5,7.5,241.0,241.0,4.0,4.0,0.30,0.30,17.0,17.0,40.0,40.0,17.486836,73.189008
2833.0,MAHARASHTRA,30.0,30.0,3.9,3.9,8.2,8.2,54090.0,54090.0,12.0,12.0,2.10,2.10,79.0,79.0,240.0,240.0,16.990028,73.311972
2834.0,MAHARASHTRA,30.0,30.0,4.4,4.4,8.1,8.1,54870.0,54870.0,10.0,10.0,2.00,2.00,49.0,49.0,220.0,220.0,17.719553,73.396814
2835.0,MAHARASHTRA,30.0,30.0,3.9,3.9,8.1,8.1,55570.0,55570.0,13.0,13.0,1.90,1.90,920.0,920.0,920.0,920.0,17.5537,73.167414
1920.0,MANIPUR,22.0,22.0,,,7.8,7.8,953.0,953.0,55.0,55.0,,,,,,,24.496579,93.980863
1921.0,MANIPUR,23.0,25.0,,,7.1,7.3,785.0,928.0,0.0,0.0,35.00,35.00,,,,,24.584647,94.077458
1923.0,MANIPUR,26.0,27.0,,,7.3,7.8,628.0,754.0,,,42.00,42.00,,,5.0,5.0,24.251281,94.301303
1924.0,MANIPUR,24.0,24.0,,,7.4,7.4,992.0,992.0,,,50.00,50.00,,,,,24.450587,94.024408
2883.0,MANIPUR,24.0,24.0,,,7.8,7.8,658.0,658.0,,,35.00,35.00,,,,,24.34251,93.695525
1634.0,MEGHALAYA,16.0,17.0,4.1,4.3,5.5,6.0,250.0,265.0,1.8,1.9,7.55,11.00,11.0,22.0,58.0,79.0,25.576779,91.887943
1635.0,MEGHALAYA,16.0,16.0,3.5,3.6,5.2,6.1,185.0,290.0,1.6,1.8,12.46,18.30,2.0,11.0,22.0,23.0,25.631383,91.883972
1636.0,MEGHALAYA,17.0,18.0,3.2,3.5,6.6,6.7,105.0,185.0,1.9,2.2,0.38,0.42,2.0,11.0,23.0,47.0,26.051514,91.869642
1637.0,MEGHALAYA,14.0,23.0,4.0,4.8,6.0,6.6,98.0,118.0,1.0,1.0,1.40,5.37,2.0,2.0,4.0,4.0,25.29985,91.700083
1638.0,MEGHALAYA,13.0,15.0,5.5,5.5,5.9,6.0,118.0,153.0,1.0,1.0,0.32,0.70,2.0,2.0,2.0,2.0,25.481292,92.349286
