STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,Latitude,Longitude
1961,GUJARAT,30.0,30.0,7.4,7.7,662.0,1018.0,0.3,0.6,0.4,0.47,2.0,2,2.0,2.0,22.778803,73.614281
1962,GUJARAT,28.0,29.0,7.5,7.5,2840.0,3380.0,0.7,3.2,0.44,0.52,2.0,2,2.0,2.0,22.307158,73.181219
1964,GUJARAT,,,,,,,,,0.0,0.0,,,,,21.140667,72.842727
1965,GUJARAT,28.0,35.0,8.3,8.4,2994.0,3094.0,1.3,2.3,0.07,0.08,2.0,6,17.0,150.0,21.169974,72.673905
1966,GUJARAT,29.0,35.0,8.0,8.2,808.0,1295.0,0.9,1.4,0.08,0.09,172.0,542,345.0,542.0,21.086356,72.827622
1967,GUJARAT,26.0,27.0,7.5,8.2,946.0,996.0,2.1,2.1,0.19,0.29,2.0,2,2.0,2.0,20.537319,72.941042
1968,GUJARAT,26.0,27.0,6.8,7.4,1989.0,5954.0,2.4,2.6,0.24,1.15,2.0,2,2.0,2.0,20.365136,72.922025
1969,GUJARAT,26.0,28.0,7.3,7.6,744.0,994.0,1.6,1.8,0.29,0.68,2.0,2,2.0,2.0,20.284507,72.854843
1970,GUJARAT,26.0,27.0,7.6,7.8,718.0,1680.0,2.1,2.3,0.26,0.72,2.0,2,2.0,2.0,20.366667,72.900001
2083,GUJARAT,22.0,30.0,7.2,8.4,2255.0,3004.0,1.0,2.2,1.7,3.74,2.0,2,2.0,2.0,21.093078,72.857456
2084,GUJARAT,29.0,30.0,7.1,7.8,2791.0,2888.0,1.2,1.9,0.0,2.53,2.0,2,2.0,2.0,21.082075,72.985392
2085,GUJARAT,28.0,30.0,7.6,7.9,1877.0,1930.0,1.3,1.9,0.0,2.43,2.0,2,2.0,2.0,23.101706,72.474661
2086,GUJARAT,,,,,,,,,0.0,0.0,,,,,21.116142,72.788028
2087,GUJARAT,29.0,29.0,8.2,8.2,697.0,697.0,2.0,2.0,0.0,0.14,4.0,4,21.0,21.0,21.105792,72.805043
2088,GUJARAT,28.0,33.0,7.7,7.8,7548.0,11040.0,1.1,2.7,0.0,0.13,4.0,8,8.0,33.0,21.093078,72.857456
2089,GUJARAT,27.0,35.0,7.7,8.3,2924.0,3870.0,0.9,1.5,0.08,0.08,4.0,8,12.0,26.0,21.196517,72.830936
2090,GUJARAT,27.0,34.0,7.2,7.8,12930.0,13700.0,0.9,2.1,0.0,0.13,26.0,27,58.0,130.0,21.340136,72.755392
2091,GUJARAT,27.0,31.0,7.6,7.7,2185.0,3236.0,1.0,1.6,0.0,0.09,27.0,33,63.0,84.0,20.94645,72.949736
2092,GUJARAT,,,,,,,,,0.0,0.0,,,,,20.947567,72.930205
2093,GUJARAT,27.0,35.0,7.9,8.0,1590.0,2304.0,0.9,1.9,0.07,0.1,172.0,212,426.0,426.0,21.120001,73.120001
2094,GUJARAT,29.0,30.0,7.3,7.6,3520.0,4910.0,0.8,0.8,0.39,0.51,2.0,2,2.0,2.0,21.626625,73.014386
2095,GUJARAT,26.0,27.0,7.5,7.6,1810.0,2160.0,0.7,1.1,0.84,0.91,2.0,2,2.0,2.0,22.325303,70.768797
2096,GUJARAT,28.0,29.0,7.5,7.5,4780.0,5518.0,1.4,1.9,2.69,2.75,2.0,2,2.0,2.0,23.080616,72.66693
2097,GUJARAT,28.0,29.0,8.1,8.2,4088.0,4706.0,0.5,1.5,3.09,3.36,2.0,2,2.0,2.0,22.855423,72.365734
2098,GUJARAT,28.0,30.0,7.5,7.5,2913.0,3028.0,1.1,1.8,2.14,3.88,2.0,2,2.0,2.0,22.991197,72.566917
3207,GUJARAT,30.0,32.0,7.2,7.6,1360.0,1520.0,0.8,0.9,0.44,0.75,2.0,2,2.0,2.0,21.636969,73.131793
3208,GUJARAT,25.0,27.0,7.0,8.0,698.0,1284.0,2.1,2.4,0.17,0.31,2.0,2,2.0,2.0,20.608052,72.929151
3209,GUJARAT,26.0,27.0,7.1,7.2,1088.0,1288.0,1.6,2.1,0.38,0.42,2.0,2,2.0,2.0,20.284672,72.855067
3210,GUJARAT,27.0,35.0,7.4,7.9,3786.0,4025.0,1.0,1.6,0.0,0.13,4.0,5,10.0,12.0,21.458587,72.942997
3211,GUJARAT,27.0,35.0,7.2,8.3,1631.0,1844.0,1.0,1.8,0.09,0.11,6.0,17,43.0,212.0,21.170075,72.96507
3212,GUJARAT,30.0,34.0,7.9,8.0,2384.0,2683.0,1.6,2.1,2.25,3.19,2.0,2,2.0,2.0,22.998773,72.554637
3213,GUJARAT,30.0,34.0,7.8,8.2,1499.0,1658.0,1.8,1.9,2.11,2.75,2.0,2,2.0,2.0,23.081253,72.667725
3214,GUJARAT,30.0,33.0,7.9,8.0,1680.0,1828.0,1.8,2.1,1.99,2.42,2.0,2,2.0,2.0,23.021548,72.663581
3215,GUJARAT,25.0,31.0,7.2,8.5,2288.0,5372.0,1.3,3.0,0.26,4.88,2.0,2,2.0,2.0,22.977868,72.543816
3216,GUJARAT,33.0,34.0,7.8,7.9,2506.0,2833.0,2.0,2.0,2.17,4.91,2.0,2,2.0,2.0,22.955938,72.639459
3217,GUJARAT,32.0,34.0,8.1,8.1,1848.0,2250.0,1.4,2.6,2.56,3.48,2.0,2,2.0,2.0,23.082136,72.66846
3218,GUJARAT,27.0,27.0,7.7,7.8,916.0,1207.0,1.5,1.6,2.96,5.48,2.0,2,2.0,2.0,23.462694,73.300731
3219,GUJARAT,27.0,27.0,7.9,8.1,1243.0,1316.0,1.8,1.8,3.01,4.31,2.0,2,2.0,2.0,23.825025,73.000853
3220,GUJARAT,28.0,31.0,7.8,8.0,2700.0,3110.0,0.3,0.9,0.15,0.37,2.0,2,2.0,2.0,22.710311,72.852892
3221,GUJARAT,30.0,32.0,7.7,8.3,800.0,945.0,0.8,0.8,0.33,0.34,2.0,2,2.0,2.0,21.871467,73.500417
3222,GUJARAT,31.0,33.0,7.7,8.4,4020.0,4350.0,0.9,0.9,0.16,0.33,2.0,2,2.0,2.0,21.630465,73.022882
3223,GUJARAT,27.0,30.0,7.7,8.1,1525.0,1792.0,1.6,1.9,2.64,3.69,2.0,2,2.0,2.0,23.309945,72.264236
3224,GUJARAT,28.0,30.0,7.5,7.7,720.0,862.0,1.7,1.7,0.25,5.01,2.0,21,2.0,43.0,24.257083,72.193084
3225,GUJARAT,27.0,30.0,7.7,8.2,818.0,2290.0,1.6,1.8,2.25,2.93,2.0,2,2.0,2.0,23.7,72.55
3226,GUJARAT,27.0,36.0,7.9,8.3,9.0,195.0,1.4,1.7,0.83,5.21,2.0,2,2.0,2.0,23.849292,72.126753
3227,GUJARAT,27.0,32.0,7.1,7.1,5.0,1710.0,1.8,2.0,3.17,4.59,2.0,2,2.0,2.0,23.56714,72.750648
3228,GUJARAT,29.0,30.0,7.4,7.5,2900.0,2970.0,0.3,0.6,0.46,2.26,2.0,2,2.0,2.0,22.541932,73.459228
3229,GUJARAT,30.0,30.0,7.2,7.4,944.0,1379.0,0.3,0.3,0.44,0.46,2.0,2,2.0,2.0,22.840225,74.253625
3230,GUJARAT,24.0,25.0,7.1,7.2,1470.0,5310.0,0.6,0.9,1.67,1.68,2.0,2,2.0,2.0,21.521532,70.457033
3231,GUJARAT,28.0,33.0,7.9,8.9,1767.0,2520.0,1.5,6.1,0.5,3.2,2.0,2,2.0,2.0,23.291042,70.3416
3232,GUJARAT,27.0,31.0,7.8,7.9,12.0,2360.0,1.1,1.5,0.0,0.09,109.0,177,278.0,345.0,20.768722,73.00164
3233,GUJARAT,27.0,31.0,7.7,8.0,2617.0,3768.0,1.0,1.5,0.0,0.11,2.0,2,2.0,2.0,20.949681,72.915022
3234,GUJARAT,28.0,29.0,7.0,7.0,7430.0,10140.0,3.2,12.3,0.56,3.24,2.0,2,2.0,2.0,22.413725,73.090994
3235,GUJARAT,28.0,28.0,7.5,7.6,2837.0,3080.0,1.6,1.7,0.0,3.04,2.0,2,2.0,2.0,23.246247,72.509283
3236,GUJARAT,28.0,28.0,7.7,8.0,1915.0,2002.0,1.7,2.3,3.05,3.51,2.0,2,2.0,2.0,23.027687,72.518736
3237,GUJARAT,29.0,29.0,6.8,7.7,6460.0,6465.0,1.0,1.7,2.19,2.59,2.0,2,2.0,2.0,22.894975,72.417879
3238,GUJARAT,28.0,28.0,8.0,8.3,4370.0,4510.0,0.4,0.4,0.4,0.42,2.0,2,2.0,2.0,24.325839,72.14038
3239,GUJARAT,28.0,30.0,7.9,8.3,3080.0,3180.0,0.6,0.7,0.4,0.46,2.0,2,2.0,2.0,22.538881,72.720061
3240,GUJARAT,26.0,27.0,7.6,7.7,1125.0,1920.0,0.8,0.9,0.86,0.97,2.0,2,2.0,2.0,22.279594,70.835138
3241,GUJARAT,26.0,26.0,7.3,7.4,1130.0,2620.0,0.9,1.1,0.91,0.91,2.0,2,2.0,2.0,22.303828,70.802397
3242,GUJARAT,29.0,30.0,8.1,8.1,1320.0,1780.0,1.8,1.8,0.23,0.29,2.0,2,2.0,2.0,21.399603,72.174589
3243,GUJARAT,30.0,31.0,8.1,8.3,1998.0,3070.0,1.6,1.8,0.03,0.34,2.0,2,2.0,2.0,21.747898,72.074867
3244,GUJARAT,29.0,30.0,7.1,7.3,3010.0,4630.0,0.9,1.0,0.48,0.5,2.0,2,2.0,2.0,21.704767,72.995722
3245,GUJARAT,27.0,27.0,8.2,8.2,1.0,2440.0,0.6,0.9,0.0,1.89,2.0,2,2.0,2.0,22.980975,71.4739
3246,GUJARAT,28.0,28.0,7.7,7.8,1440.0,2050.0,0.4,0.4,0.3,0.31,2.0,2,2.0,2.0,22.470878,70.059275
3247,GUJARAT,28.0,28.0,7.8,7.8,2540.0,4200.0,0.4,0.4,0.28,1.13,2.0,2,2.0,2.0,22.418404,70.042366
1555,HIMACHAL PRADESH,18.0,18.0,8.0,8.0,711.0,1108.0,0.1,0.1,2.48,2.48,2.0,2,2.0,2.0,30.50225,77.221312
1556,HIMACHAL PRADESH,17.0,17.0,7.3,7.7,827.0,982.0,0.1,0.1,2.89,2.91,2.0,2,2.0,2.0,30.446322,77.615542
1557,HIMACHAL PRADESH,,,7.2,7.2,695.0,695.0,0.4,0.4,9.46,9.46,2.0,2,2.0,2.0,30.838297,76.958641
1558,HIMACHAL PRADESH,15.3,24.3,7.3,8.4,500.0,1009.0,0.2,0.8,0.1,10.43,2.0,2,2.0,2.0,30.958146,76.790951
1559,HIMACHAL PRADESH,15.4,25.5,7.3,8.2,355.0,1070.0,0.2,0.4,0.0,8.41,2.0,2,2.0,2.0,30.922633,76.83258
1560,HIMACHAL PRADESH,15.6,25.4,7.2,7.7,983.0,1579.0,0.1,1.0,0.54,15.42,2.0,2,2.0,2.0,31.044558,76.704792
1561,HIMACHAL PRADESH,16.0,16.0,7.7,7.8,772.0,855.0,0.1,0.2,0.0,0.04,2.0,2,2.0,2.0,32.229859,75.658854
1562,HIMACHAL PRADESH,17.0,20.0,7.9,8.4,523.0,946.0,0.1,0.1,0.0,0.04,,,,,31.468722,76.272224
1872,HIMACHAL PRADESH,9.0,20.0,6.4,7.9,245.0,902.0,4.0,16.0,0.52,12.34,14.0,94,26.0,920.0,31.104606,77.173425
1873,HIMACHAL PRADESH,13.0,18.0,6.5,6.7,409.0,417.0,0.2,0.2,0.02,0.13,2.0,2,2.0,2.0,32.219678,76.320933
1874,HIMACHAL PRADESH,,,7.5,8.9,308.0,664.0,0.1,1.8,0.43,1.12,2.0,2,2.0,4.0,30.90541,77.096698
1877,HIMACHAL PRADESH,14.3,22.5,7.3,8.5,349.0,973.0,0.1,0.8,0.0,13.78,2.0,2,2.0,2.0,30.95356,76.775799
1878,HIMACHAL PRADESH,14.8,24.0,7.3,8.0,775.0,1222.0,0.1,0.4,12.67,14.67,2.0,2,2.0,2.0,30.927405,76.8281
1879,HIMACHAL PRADESH,15.6,24.0,7.2,8.0,445.0,1579.0,0.1,0.8,0.0,15.42,2.0,2,2.0,2.0,31.046917,76.701694
1880,HIMACHAL PRADESH,19.0,19.0,7.7,7.9,784.0,918.0,0.2,0.2,2.04,2.04,2.0,2,2.0,4.0,30.552939,77.212353
1881,HIMACHAL PRADESH,18.0,18.0,8.0,8.2,718.0,978.0,0.1,0.1,2.14,2.21,2.0,2,2.0,4.0,30.436053,77.579269
1882,HIMACHAL PRADESH,13.0,19.0,7.8,8.1,901.0,1065.0,0.1,0.1,0.0,0.03,,,,,31.40982,76.346479
1883,HIMACHAL PRADESH,19.0,19.0,7.6,8.2,936.0,946.0,0.2,0.2,0.0,0.04,,,,,31.465478,76.270798
2628,HIMACHAL PRADESH,19.0,20.0,6.1,8.1,446.0,813.0,0.0,0.0,0.0,0.67,2.0,2,2.0,2.0,31.893319,77.13845
2630,HIMACHAL PRADESH,19.0,19.0,7.5,7.9,1075.0,1546.0,0.1,0.1,0.02,0.12,,,,,31.686889,76.519752
2631,HIMACHAL PRADESH,18.0,19.0,7.8,8.2,926.0,967.0,0.2,2.0,0.0,0.04,,,,,31.778117,76.344419
2632,HIMACHAL PRADESH,18.0,24.0,7.3,7.9,580.0,1032.0,0.0,0.0,0.0,3.63,2.0,2,2.0,2.0,31.32727,76.763868
2633,HIMACHAL PRADESH,,,7.3,7.3,364.0,364.0,0.1,0.1,0.32,0.32,,,,,31.541307,78.272621
2634,HIMACHAL PRADESH,13.0,13.0,7.3,8.1,253.0,355.0,0.1,0.4,0.42,0.59,2.0,2,2.0,2.0,31.104606,77.173425
2635,HIMACHAL PRADESH,,,7.3,7.3,368.0,368.0,0.1,0.1,0.52,0.52,,,,,31.054483,77.136191
2636,HIMACHAL PRADESH,14.0,14.0,7.1,7.4,883.0,984.0,0.2,0.3,0.07,0.09,2.0,2,2.0,2.0,32.099803,76.269086
2637,HIMACHAL PRADESH,13.0,13.0,7.3,8.0,1429.0,1430.0,0.1,0.1,0.0,0.09,2.0,2,2.0,2.0,31.874791,76.315606
2638,HIMACHAL PRADESH,5.0,15.0,7.6,7.9,640.0,1337.0,0.1,0.2,0.0,0.09,2.0,2,2.0,2.0,31.808672,76.104045
2639,HIMACHAL PRADESH,16.0,18.0,7.8,8.4,116.0,217.0,0.1,0.1,0.03,0.04,,,,,32.053156,76.643661
2640,HIMACHAL PRADESH,13.0,13.0,8.1,8.3,461.0,524.0,0.1,0.1,0.0,0.09,2.0,2,2.0,2.0,31.923161,75.928482
2641,HIMACHAL PRADESH,14.3,14.3,7.6,7.7,317.0,838.0,0.1,0.1,0.0,0.12,15.0,15,280.0,280.0,32.553356,76.125806
2642,HIMACHAL PRADESH,14.4,14.6,7.9,8.2,553.0,730.0,0.1,0.1,0.02,0.02,2.0,2,2.0,2.0,32.531159,75.979816
2645,HIMACHAL PRADESH,18.0,18.0,7.7,7.8,986.0,1352.0,0.1,0.1,3.37,6.38,2.0,2,2.0,4.0,30.559259,77.297976
2646,HIMACHAL PRADESH,19.0,19.0,7.5,8.0,1090.0,1831.0,0.3,0.3,4.38,4.38,2.0,4,2.0,6.0,30.516979,77.211543
2647,HIMACHAL PRADESH,19.0,19.0,7.8,8.3,903.0,927.0,0.1,0.1,0.0,0.06,,,,,31.348559,76.268686
2648,HIMACHAL PRADESH,,,7.7,7.7,449.0,449.0,0.1,0.1,0.0,0.0,2.0,2,2.0,2.0,32.570997,77.031978
2759,JAMMU & KASHMIR,16.0,26.0,7.0,7.2,440.0,460.0,,,0.3,0.31,,,,,32.510494,75.212882
2760,JAMMU & KASHMIR,22.0,26.0,7.6,8.6,266.0,380.0,1.4,14.0,0.02,0.71,,,,,32.41944,75.581914
2761,JAMMU & KASHMIR,16.0,24.0,7.2,7.5,140.0,200.0,,,0.01,0.82,,,,,32.3855,75.545246
2762,JAMMU & KASHMIR,20.0,22.0,8.6,8.6,1140.0,1920.0,15.0,32.0,0.2,0.43,,,,,32.603839,74.727475
3288,JAMMU & KASHMIR,16.0,16.0,7.1,7.1,569.0,569.0,3.0,3.0,0.0,0.0,,,,,34.064844,74.805538
3290,JAMMU & KASHMIR,15.0,15.0,7.2,7.2,668.0,668.0,3.5,3.5,0.0,0.0,,,,,34.104656,74.74011
3291,JAMMU & KASHMIR,15.0,15.0,7.2,7.2,679.0,679.0,4.6,4.6,0.0,0.0,,,,,34.115918,74.715048
3292,JAMMU & KASHMIR,18.0,18.0,7.3,7.3,917.0,917.0,5.0,5.0,0.0,0.0,,,,,34.093285,74.792659
3564,KARNATAKA,27.0,29.0,6.7,7.7,128.0,302.0,1.0,37.0,0.08,2.4,2.0,11,2.0,60.0,12.919009,74.903339
19,KERALA,27.0,27.8,5.7,5.8,100.0,135.0,1.0,1.4,0.54,1.48,100.0,350,1500.0,4800.0,9.151239,76.730767
22,KERALA,28.0,28.0,6.5,8.0,130.0,141.0,0.5,1.1,0.0,2.5,30.0,280,40.0,350.0,11.243611,75.898056
35,KERALA,24.0,27.5,6.3,6.8,231.0,240.0,1.0,2.2,0.12,0.89,10.0,40,40.0,120.0,9.017,76.926
1581,KERALA,30.0,33.0,6.0,6.3,500.0,580.0,0.6,1.2,0.0,0.0,65.0,80,120.0,125.0,8.469722,76.9825
1582,KERALA,30.0,33.0,6.3,7.0,200.0,500.0,0.6,2.0,0.0,0.0,32.0,80,81.0,120.0,8.603286,77.002753
1583,KERALA,23.0,27.5,6.8,6.8,148.0,210.0,0.8,0.8,0.1,0.68,10.0,10,30.0,40.0,8.960175,76.678806
1584,KERALA,29.0,29.0,7.3,7.8,248.0,428.0,1.2,3.0,0.08,0.15,0.0,200,2.0,400.0,9.686781,76.336197
1585,KERALA,28.0,30.1,7.1,7.4,315.0,560.0,2.3,2.4,0.35,5.9,700.0,1000,2800.0,4900.0,9.968961,76.318042
1586,KERALA,27.0,27.9,5.6,5.8,158.0,172.0,1.3,3.0,0.53,0.82,12.0,20,31.0,270.0,9.872489,76.551714
1587,KERALA,27.0,28.0,5.6,6.2,294.0,327.0,1.4,3.0,0.57,6.46,20.0,350,79.0,540.0,10.051969,76.316119
1588,KERALA,30.0,30.0,7.2,8.2,299.0,360.0,0.3,0.7,2.1,3.1,20.0,220,190.0,350.0,10.535106,76.209017
1589,KERALA,30.5,31.5,7.5,7.8,260.0,335.0,0.9,2.1,0.22,5.3,28.0,32,56.0,68.0,11.040986,76.083017
1590,KERALA,27.0,29.0,6.6,7.9,83.0,126.0,0.5,0.5,2.4,3.0,52.0,100,58.0,190.0,11.259675,75.948622
1591,KERALA,27.0,27.0,3.9,5.4,98.0,100.0,0.8,1.2,1.99,3.91,12.0,480,750.0,2570.0,11.874425,75.370572
1592,KERALA,28.0,29.0,5.6,6.7,272.0,340.0,0.4,1.3,1.87,5.86,0.0,350,2.0,550.0,12.105044,75.205881
2308,KERALA,27.0,28.0,6.2,6.2,142.0,213.0,0.1,0.3,1.07,5.22,200.0,400,1000.0,1100.0,9.443958,76.553158
2309,KERALA,27.0,27.5,5.6,6.2,56.0,84.0,0.2,1.2,0.05,3.81,0.0,800,100.0,2000.0,9.397414,76.367336
2310,KERALA,28.0,29.0,6.5,7.9,202.0,204.0,0.4,3.5,2.08,3.13,0.0,0,2.0,2.0,9.766667,76.4
2311,KERALA,27.0,28.0,5.8,5.9,103.0,224.0,0.3,3.2,1.11,3.54,200.0,400,800.0,1000.0,9.589686,76.563272
2313,KERALA,29.0,29.0,7.2,7.7,450.0,750.0,0.9,2.1,0.09,0.15,0.0,300,2.0,540.0,9.555006,76.317594
2314,KERALA,24.0,28.0,6.3,7.6,158.0,269.0,1.3,2.7,0.09,0.92,60.0,120,150.0,380.0,8.918628,76.574831
2315,KERALA,24.0,27.5,8.0,8.1,380.0,600.0,1.1,3.4,0.02,1.1,30.0,160,80.0,500.0,9.003322,76.532797
2316,KERALA,27.0,28.0,3.7,5.7,36.0,183.0,1.2,1.3,0.03,1.46,12.0,480,130.0,540.0,11.889161,75.429339
2317,KERALA,27.0,28.0,5.6,6.1,100.0,411.0,0.2,1.3,0.24,13.09,72.0,90,130.0,820.0,11.889444,75.525556
2320,KERALA,30.0,31.5,6.5,7.2,170.0,207.0,2.7,4.5,0.15,1.8,20.0,24,38.0,48.0,11.120297,76.119967
2321,KERALA,29.0,30.0,6.3,7.4,101.0,252.0,1.1,1.5,1.4,4.3,180.0,200,320.0,600.0,10.512489,76.185619
2322,KERALA,30.0,30.0,5.5,6.6,227.0,290.0,0.5,2.6,3.0,5.8,10.0,120,280.0,450.0,10.480661,76.242117
2323,KERALA,26.0,27.1,6.1,6.2,275.0,300.0,1.5,3.2,0.58,2.04,200.0,540,1300.0,2200.0,9.995953,76.363939
2324,KERALA,29.8,31.0,6.0,6.7,135.0,215.0,1.3,1.4,0.4,5.31,0.0,40,12.0,790.0,9.971475,76.369517
2327,KERALA,29.0,29.0,7.6,8.0,780.0,795.0,0.8,2.4,0.0,0.7,278.0,290,410.0,420.0,10.695067,76.722486
3463,KERALA,27.0,27.0,6.7,7.5,120.0,127.0,0.5,1.0,0.73,2.1,30.0,730,38.0,1400.0,11.270933,75.846133
3472,KERALA,27.0,27.0,7.1,7.1,575.0,968.0,0.5,2.7,2.15,2.7,32.0,250,320.0,450.0,11.986836,75.393681
3474,KERALA,27.0,28.0,6.8,7.1,190.0,245.0,0.3,0.5,0.8,1.73,172.0,250,320.0,670.0,12.105069,75.205833
3475,KERALA,26.0,27.0,4.2,6.3,53.0,153.0,0.9,1.3,1.05,6.08,4.0,70,40.0,80.0,12.044617,75.390275
1402,LAKSHADWEEP,30.3,30.6,7.0,7.4,939.0,1232.0,,,,,,,,,10.077144,73.632164
1593,LAKSHADWEEP,30.0,30.8,6.9,7.4,1199.0,1326.0,,,,,,,,,8.283763,73.058467
1594,LAKSHADWEEP,29.7,31.0,7.0,7.1,2646.0,3200.0,,,,,,,,,10.567056,72.635978
1595,LAKSHADWEEP,30.6,30.8,7.0,7.5,939.0,998.0,,,,,,,,,10.567542,72.634967
1596,LAKSHADWEEP,29.7,30.5,7.0,7.1,1893.0,3380.0,,,,,,,,,10.568991,72.636237
1597,LAKSHADWEEP,29.9,31.0,7.1,7.5,679.0,689.0,,,,,,,,,10.567467,72.634239
1598,LAKSHADWEEP,29.8,31.2,7.2,7.6,585.0,755.0,,,,,,,,,10.567278,72.638528
1599,LAKSHADWEEP,29.9,31.0,7.1,7.4,720.0,1052.0,,,,,,,,,10.552164,72.641722
1600,LAKSHADWEEP,30.4,31.1,7.1,7.4,863.0,1018.0,,,,,,,,,10.551808,72.634758
1601,LAKSHADWEEP,29.4,30.5,7.1,7.2,1851.0,3100.0,,,,,,,,,10.551283,72.634122
1602,LAKSHADWEEP,29.2,30.4,7.1,7.2,1557.0,1796.0,,,,,,,,,10.551819,72.63525
1603,LAKSHADWEEP,29.7,31.1,6.9,7.2,2070.0,7050.0,,,,,,,,,10.54342,72.620033
1604,LAKSHADWEEP,30.4,31.5,6.8,7.0,5087.0,7750.0,,,,,,,,,10.552516,72.626248
1605,LAKSHADWEEP,29.8,31.2,7.1,7.4,1584.0,2200.0,,,,,,,,,10.076011,73.630344
1606,LAKSHADWEEP,30.4,31.4,7.2,7.6,658.0,877.0,,,,,,,,,10.076011,73.630344
52,MADHYA PRADESH,22.5,31.0,7.4,8.7,92.0,454.0,0.8,1.4,0.0,0.9,1.0,2,30.0,40.0,21.314511,76.218007
1616,MADHYA PRADESH,6.0,6.0,7.9,7.9,278.0,278.0,1.3,1.3,0.0,0.0,2.0,2,,,23.247147,77.444436
1617,MADHYA PRADESH,28.0,28.0,6.7,7.5,342.0,384.0,0.9,0.9,0.0,0.0,2.0,2,130.0,130.0,23.099147,77.503906
1618,MADHYA PRADESH,24.0,26.0,7.2,7.6,700.0,785.0,1.2,1.4,0.0,1.38,,,33.0,34.0,26.367039,78.287478
1619,MADHYA PRADESH,24.0,26.0,7.5,7.7,675.0,880.0,1.2,1.3,0.0,1.4,,,22.0,34.0,26.367039,78.287478
1897,MADHYA PRADESH,23.0,29.0,7.2,7.5,698.0,986.0,0.6,7.7,0.0,2.68,1.0,1,4.0,7.0,21.313672,76.217623
2143,MADHYA PRADESH,18.0,19.0,7.7,8.3,386.0,450.0,1.2,1.2,0.2,0.8,2.0,2,2.0,2.0,23.227505,79.915977
2144,MADHYA PRADESH,17.0,19.0,7.7,8.4,416.0,435.0,1.1,1.1,0.2,0.5,2.0,2,2.0,2.0,23.220203,79.990963
2145,MADHYA PRADESH,,,7.9,7.9,1523.0,2462.0,1.4,2.0,5.28,6.17,,,,,23.45708,75.422434
2146,MADHYA PRADESH,27.0,27.0,7.8,8.2,2068.0,2173.0,1.8,2.8,3.69,8.15,,,,,23.474838,75.384519
2148,MADHYA PRADESH,,,7.3,7.4,2174.0,3532.0,1.8,3.2,7.63,8.27,7.0,7,90.0,90.0,23.333695,75.035676
2149,MADHYA PRADESH,,,7.8,7.8,1514.0,1514.0,2.0,2.0,2.26,2.26,,,,,23.2601,76.146411
2150,MADHYA PRADESH,23.0,29.0,7.4,7.6,1135.0,4581.0,0.8,1.5,0.0,8.13,1.0,1,4.0,6.0,22.678291,75.92499
2151,MADHYA PRADESH,23.0,29.0,7.2,7.4,2778.0,4581.0,1.5,2.8,0.0,9.48,1.0,1,6.0,12.0,22.713525,75.847519
2152,MADHYA PRADESH,23.0,29.0,7.4,7.8,1290.0,3076.0,0.8,1.6,0.0,7.86,1.0,1,4.0,7.0,22.703486,75.878342
2153,MADHYA PRADESH,26.0,26.0,7.8,7.8,338.0,338.0,1.2,1.2,0.0,0.0,2.0,2,90.0,90.0,23.268169,77.404928
2154,MADHYA PRADESH,21.0,27.0,8.0,8.6,1612.0,1800.0,2.0,2.8,0.0,0.0,,,,,23.490169,77.059317
3333,MADHYA PRADESH,26.0,26.0,7.9,7.9,282.0,282.0,1.4,1.4,0.0,0.0,2.0,2,90.0,90.0,23.233545,77.57514
3334,MADHYA PRADESH,25.0,26.0,7.6,7.7,312.0,338.0,1.2,1.4,0.0,19.2,2.0,2,110.0,110.0,21.900458,77.89643
3335,MADHYA PRADESH,18.0,18.0,7.5,7.5,432.0,460.0,1.2,1.2,0.1,0.7,2.0,2,2.0,2.0,23.220624,79.976447
3336,MADHYA PRADESH,30.0,30.0,8.2,8.2,,,1.2,1.2,0.8,0.8,3.0,3,11.0,11.0,22.057235,78.938132
3336,MADHYA PRADESH,20.0,36.0,7.4,8.2,639.0,860.0,1.2,3.2,2.0,2.6,2.0,15,11.0,43.0,22.057235,78.938132
3337,MADHYA PRADESH,19.0,19.0,7.6,8.6,363.0,441.0,0.8,0.8,0.1,0.63,2.0,2,2.0,2.0,22.092218,79.552311
3338,MADHYA PRADESH,24.0,32.0,7.2,7.5,580.0,630.0,1.1,1.2,1.2,1.32,2.0,2,13.0,34.0,26.287719,78.198403
3339,MADHYA PRADESH,21.0,31.0,6.9,7.4,1321.0,2510.0,0.0,1.0,0.0,10.01,1.0,2,3.0,50.0,22.719419,75.860556
3340,MADHYA PRADESH,23.0,29.0,7.3,8.6,619.0,2090.0,0.6,0.8,0.0,10.65,1.0,1,5.0,8.0,22.678307,75.925006
3341,MADHYA PRADESH,24.0,24.0,7.7,7.7,2012.0,2012.0,0.7,0.7,0.0,3.03,1.0,1,4.0,4.0,22.62421,75.599048
3342,MADHYA PRADESH,24.0,24.0,7.3,8.0,378.0,534.0,0.8,0.8,0.0,2.01,1.0,1,4.0,4.0,22.612355,75.675284
3343,MADHYA PRADESH,30.0,30.0,7.1,7.1,1.0,1.0,1.1,1.1,2.69,5.7,2.0,2,4.0,6.0,24.523313,81.260108
