STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,Latitude,Longitude
1767,WEST BENGAL,27.0,28.0,7.5,8.1,233.0,813.0,0.3,0.8,0.464,1.0,2.0,2.0,4.0,4.0,23.520408,87.311958
1768,WEST BENGAL,27.0,28.0,6.9,7.8,711.0,1260.0,0.6,0.8,3.0,4.164,3.0,3.0,4.0,4.0,23.512911,87.354791
1769,WEST BENGAL,29.0,33.0,7.3,7.5,233.0,3260.0,0.6,1.0,0.04,0.15,,,,,22.066658,88.069831
1770,WEST BENGAL,34.0,34.0,7.4,7.4,2130.0,2130.0,1.4,1.4,0.0,0.0,,,,,22.045697,88.107169
1771,WEST BENGAL,28.0,29.0,7.0,7.2,689.0,729.0,0.6,0.7,0.15,0.4,,,,,22.988655,88.450222
1772,WEST BENGAL,27.0,28.0,6.8,7.4,832.0,1077.0,0.9,1.8,0.37,1.0,8.0,8.0,,,22.764606,88.374953
1773,WEST BENGAL,27.0,32.0,7.4,7.8,1771.0,1830.0,0.5,1.5,0.08,0.34,,,11.0,11.0,22.5625,88.378106
1774,WEST BENGAL,28.0,34.0,7.3,7.7,1647.0,1786.0,0.5,1.7,0.0,0.0,23.0,23.0,30.0,80.0,22.533694,88.390192
1775,WEST BENGAL,27.0,34.0,7.3,7.3,1779.0,1850.0,0.6,1.5,0.05,1.0,,,4.0,4.0,22.560214,88.4421
1776,WEST BENGAL,26.0,31.0,7.3,7.6,1090.0,1136.0,0.4,1.3,0.0,0.0,,,8.0,8.0,22.462928,88.396753
1777,WEST BENGAL,28.0,29.0,7.5,7.5,895.0,928.0,0.5,1.2,0.0,0.0,2.0,2.0,,,22.497806,88.309361
1778,WEST BENGAL,27.0,29.0,7.5,7.5,713.0,714.0,0.3,2.1,0.0,0.0,,,,,22.633331,88.216664
1779,WEST BENGAL,27.0,29.0,7.4,7.5,925.0,932.0,0.5,1.1,0.0,0.0,,,,,22.702531,88.280619
1813,WEST BENGAL,27.0,30.0,7.3,7.4,723.0,739.0,0.6,1.6,0.0,0.0,,,,,22.724719,88.329214
1931,WEST BENGAL,28.0,30.0,7.2,7.2,2180.0,2400.0,0.3,0.5,0.02,0.82,14.0,22.0,50.0,300.0,22.616114,88.371281
1932,WEST BENGAL,27.0,33.0,7.3,7.6,897.0,1228.0,0.3,1.2,0.04,1.0,,,,,22.569728,88.360556
1933,WEST BENGAL,27.0,28.0,7.3,7.4,1290.0,1792.0,0.4,1.0,0.0,0.0,,,,,22.598719,88.263783
1934,WEST BENGAL,27.0,29.0,7.4,7.7,287.0,2380.0,0.5,0.5,0.0,0.0,1.0,220.0,1600.0,1600.0,22.594558,88.25695
1935,WEST BENGAL,28.0,34.0,7.3,7.3,1478.0,1479.0,0.3,1.2,0.03,0.9,,,,,22.507544,88.51525
1936,WEST BENGAL,25.0,32.0,7.7,7.7,842.0,865.0,0.5,0.6,0.0,0.0,,,22.0,22.0,22.440875,88.424636
1937,WEST BENGAL,27.0,34.0,7.0,7.9,1472.0,1973.0,0.5,0.7,0.2,1.0,,,2.0,2.0,22.618333,88.445233
1938,WEST BENGAL,27.0,29.0,7.3,7.9,2120.0,2250.0,0.7,2.5,0.27,1.0,2.0,13.0,3.0,4.0,22.662767,88.871314
1939,WEST BENGAL,28.0,29.0,7.2,7.4,368.0,374.0,0.4,0.8,0.21,1.0,17.0,17.0,,,22.695703,88.420875
1940,WEST BENGAL,27.0,29.0,7.6,7.9,192.0,512.0,0.5,1.2,0.0,0.0,,,,,22.723931,88.33035
1941,WEST BENGAL,27.0,28.0,7.5,7.7,396.0,404.0,0.6,2.2,0.0,0.0,,,,,22.922742,88.379542
1942,WEST BENGAL,31.0,32.0,6.6,7.8,1027.0,1989.0,0.6,1.1,0.0,0.0,,,,,22.066686,88.069822
1943,WEST BENGAL,31.0,34.0,6.9,7.8,545.0,571.0,1.1,1.3,0.0,0.0,,,,,22.331167,87.325108
1944,WEST BENGAL,30.0,30.0,6.6,6.7,105.0,119.0,1.1,1.3,1.45,2.56,,,,,22.328097,87.330928
1945,WEST BENGAL,23.0,28.0,6.6,7.4,530.0,620.0,0.3,1.0,0.21,1.0,,,,,25.010842,88.141097
2510,WEST BENGAL,29.0,30.0,7.3,8.4,986.0,986.0,0.3,0.8,0.0,0.0,,,,,21.936833,87.781078
2515,WEST BENGAL,28.0,30.0,7.4,7.9,485.0,533.0,0.1,0.8,0.3,1.0,,,,,23.753036,88.528681
2516,WEST BENGAL,27.0,27.0,6.9,7.2,561.0,643.0,0.5,0.8,0.22,1.02,,,,,23.400875,88.501397
2526,WEST BENGAL,18.0,22.0,6.8,7.7,147.0,163.0,1.7,1.8,1.41,2.0,1.0,50.0,70.0,130.0,23.4333,88.757414
2528,WEST BENGAL,28.0,29.0,7.1,7.4,741.0,757.0,0.6,0.9,0.382,1.0,,,,,23.257281,87.846803
2529,WEST BENGAL,28.0,30.0,7.0,7.2,557.0,627.0,0.3,0.4,0.832,1.0,,,,,23.250767,87.856658
2530,WEST BENGAL,67.0,67.0,9.0,9.3,582.0,592.0,0.8,7.8,0.336,0.0,,,,,23.88,87.37
2533,WEST BENGAL,28.0,30.0,7.5,8.2,963.0,970.0,0.5,1.2,0.712,1.0,,,,,23.916667,87.533333
2535,WEST BENGAL,28.0,29.0,6.9,7.9,499.0,530.0,0.2,0.4,0.224,0.0,,,,,23.6804,87.683564
2536,WEST BENGAL,27.0,29.0,6.8,7.6,1017.0,1027.0,0.3,0.9,6.68,8.0,,,,,24.295633,87.838553
2537,WEST BENGAL,28.0,28.0,6.2,7.4,480.0,607.0,0.8,0.9,3.124,4.0,3.0,3.0,2.0,2.0,23.668756,87.683064
2538,WEST BENGAL,28.0,29.0,7.0,7.7,283.0,313.0,0.5,1.5,0.978,1.0,,,,,24.302586,88.016364
2540,WEST BENGAL,27.0,28.0,7.1,7.8,1635.0,2240.0,0.7,1.3,0.188,1.0,2.0,2.0,2.0,23.0,23.239772,87.074119
2542,WEST BENGAL,28.0,31.0,6.4,6.7,140.0,891.0,0.4,4.5,0.088,1.04,,,,,23.100489,87.309067
2543,WEST BENGAL,28.0,29.0,5.9,6.6,119.0,123.0,0.3,0.9,3.652,4.0,,,,,23.079997,87.320003
2545,WEST BENGAL,27.0,29.0,7.2,7.8,1239.0,1461.0,0.5,0.6,5.664,6.0,8.0,8.0,13.0,13.0,23.332078,86.365208
2546,WEST BENGAL,27.0,31.0,7.5,7.7,1030.0,1046.0,0.3,0.5,0.02,0.02,8.0,8.0,2.0,11.0,22.468903,88.107339
2547,WEST BENGAL,28.0,32.0,6.9,7.5,1052.0,10080.0,0.3,1.5,0.01,0.7,2.0,7.0,300.0,300.0,22.369025,88.271836
2548,WEST BENGAL,28.0,34.0,7.0,8.0,1478.0,1693.0,0.5,0.6,0.49,0.88,0.0,4.0,4.0,11.0,22.580058,88.472933
1644,ORISSA,29.0,32.0,6.1,8.2,280.0,610.0,0.4,0.6,2.983,10.0,2.0,23.0,8.0,23.0,20.495525,85.921127
1645,ORISSA,29.0,31.0,6.8,8.5,435.0,642.0,0.3,0.5,2.269,5.0,2.0,2.0,2.0,2.0,20.449205,85.901903
1646,ORISSA,28.0,31.0,7.3,8.1,143.0,159.0,0.3,0.5,0.856,1.0,2.0,2.0,2.0,2.0,20.485754,85.856931
1647,ORISSA,28.0,32.0,7.1,8.4,254.0,284.0,0.2,0.4,1.114,1.0,2.0,2.0,2.0,2.0,20.457454,85.882679
1648,ORISSA,29.0,31.0,7.3,8.4,241.0,261.0,0.2,0.4,0.797,1.0,2.0,4.0,2.0,13.0,20.4679,85.890185
1649,ORISSA,30.0,31.0,5.3,6.9,260.0,377.0,0.3,0.3,8.585,9.0,2.0,2.0,2.0,2.0,20.266264,85.782935
1650,ORISSA,28.0,29.0,6.5,7.4,228.0,289.0,0.9,1.2,2.64,3.0,2.0,2.0,2.0,2.0,20.260034,85.823265
1651,ORISSA,30.0,31.0,6.5,7.5,489.0,819.0,0.4,0.8,9.169,9.0,33.0,33.0,2.0,2.0,20.235087,85.8427
1652,ORISSA,28.0,31.0,7.1,7.3,227.0,232.0,0.1,0.2,5.508,6.0,2.0,2.0,2.0,2.0,20.256374,85.845783
1653,ORISSA,27.0,31.0,6.5,7.8,115.0,255.0,0.4,1.1,1.907,5.0,2.0,2.0,2.0,2.0,20.305866,85.855524
1654,ORISSA,28.0,28.0,6.5,7.5,98.0,179.0,0.6,0.9,4.652,5.0,23.0,23.0,2.0,2.0,20.269852,85.82159
1655,ORISSA,26.0,26.0,7.1,7.6,390.0,1056.0,0.3,1.2,1.45,11.0,2.0,240.0,8.0,14.0,19.794405,85.822286
1656,ORISSA,25.0,27.0,7.0,8.4,1160.0,1450.0,0.6,1.5,0.509,13.0,8.0,49.0,8.0,23.0,19.804831,85.818076
1657,ORISSA,25.0,30.0,7.1,8.2,734.0,855.0,0.3,2.2,9.556,10.0,2.0,5.0,2.0,13.0,19.813275,85.831531
1658,ORISSA,26.0,26.0,7.1,7.9,390.0,850.0,0.6,1.2,1.45,11.0,2.0,540.0,8.0,27.0,19.812634,85.828877
1825,Bihar,30.0,30.0,7.6,7.6,1130.0,1130.0,,,,,,,,,25.579122,85.253317
1826,Bihar,29.0,29.0,7.5,7.5,25.0,25.0,,,,,,,,,25.593237,85.174164
1827,Bihar,28.0,28.0,7.2,7.2,532.0,532.0,,,,,,,,,25.620924,85.159936
1828,Bihar,28.0,28.0,7.4,7.4,662.0,662.0,,,,,,,,,25.609619,85.136893
1829,Bihar,28.0,28.0,8.2,8.2,580.0,580.0,,,,,,,,,25.611612,85.09125
1830,Bihar,30.0,30.0,7.5,7.5,771.0,771.0,,,,,,,,,26.122167,85.382451
1831,Bihar,31.0,31.0,7.6,7.6,1271.0,1271.0,,,,,,,,,26.123515,85.378269
1832,Bihar,25.0,26.0,7.4,7.6,,,,,,,8.0,13.0,13.0,22.0,25.413449,86.139054
1833,Bihar,25.0,26.0,7.3,7.6,,,,,,,2.0,11.0,4.0,21.0,25.415751,86.135881
1834,Bihar,26.0,26.0,7.5,7.5,,,,,,,11.0,11.0,21.0,26.0,25.783319,87.466672
1835,Bihar,26.0,26.0,7.4,7.5,,,,,,,8.0,9.0,17.0,22.0,25.772242,87.467227
1836,Bihar,25.0,28.0,7.4,7.8,,,,,,,4.0,7.0,11.0,13.0,25.419944,86.129972
1837,Bihar,28.0,28.0,7.4,7.8,,,,,,,2.0,9.0,4.0,22.0,25.419953,86.129981
1838,Bihar,26.0,28.0,7.2,7.6,,,,,,,4.0,4.0,8.0,8.0,25.380978,86.465003
1839,Bihar,26.0,28.0,7.4,7.6,,,,,,,8.0,8.0,17.0,17.0,25.372324,86.471752
1840,Bihar,36.0,36.0,7.6,7.6,339.0,339.0,,,,,7.0,7.0,14.0,14.0,26.649806,84.916775
1841,Bihar,31.0,31.0,8.2,8.2,735.0,735.0,,,,,9.0,9.0,23.0,23.0,24.794784,85.007259
1842,Bihar,28.0,28.0,8.2,8.2,425.0,425.0,,,,,,,,,24.795406,84.999433
1843,Bihar,30.0,30.0,8.0,8.0,534.0,534.0,,,,,23.0,23.0,75.0,75.0,25.017233,85.416189
1844,Bihar,23.0,23.0,7.7,7.7,,,,,,,,,,,25.783556,84.75325
2576,Bihar,26.0,31.0,7.4,8.2,672.0,672.0,,,,,2.0,20.0,4.0,75.0,24.754222,84.373768
2577,Bihar,24.0,29.0,7.1,7.5,,,,,,,2.0,8.0,4.0,21.0,26.13508,87.467551
2578,Bihar,21.0,30.0,7.4,7.7,676.0,1140.0,,,,,8.0,8.0,17.0,23.0,25.325799,84.605419
2579,Bihar,23.0,29.0,7.4,7.4,515.0,691.0,,,,,2.0,2.0,4.0,4.0,25.566265,83.983535
2580,Bihar,28.0,30.0,7.5,7.6,782.0,1210.0,,,,,4.0,4.0,7.0,7.0,25.040383,83.610998
2581,Bihar,28.0,30.0,7.8,7.8,576.0,793.0,,,,,7.0,23.0,14.0,50.0,26.160497,85.899783
2582,Bihar,24.0,24.0,7.8,7.8,469.0,598.0,,,,,2.0,4.0,4.0,11.0,26.187745,85.903178
2583,Bihar,23.0,23.0,7.8,7.8,612.0,612.0,,,,,7.0,7.0,14.0,14.0,26.46047,84.438832
2584,Bihar,30.0,30.0,8.0,8.0,562.0,562.0,,,,,4.0,4.0,11.0,11.0,26.429064,84.394487
2585,Bihar,25.0,26.0,7.4,7.8,516.0,516.0,,,,,14.0,14.0,39.0,39.0,25.216006,84.9842
2586,Bihar,25.0,26.0,7.5,7.6,,,,,,,4.0,7.0,11.0,17.0,25.541982,87.567477
2587,Bihar,24.0,26.0,7.4,7.6,,,,,,,4.0,9.0,9.0,27.0,25.483817,86.701389
2588,Bihar,24.0,28.0,7.6,7.6,,,,,,,4.0,4.0,8.0,11.0,25.676944,86.943056
2589,Bihar,26.0,30.0,7.7,7.7,,,,,,,2.0,7.0,4.0,14.0,25.916944,86.778611
2590,Bihar,32.0,32.0,8.0,8.0,568.0,592.0,,,,,4.0,17.0,8.0,30.0,26.345964,86.071781
2591,Bihar,30.0,30.0,8.6,8.6,640.0,640.0,,,,,2.0,2.0,4.0,4.0,25.139348,85.451156
2592,Bihar,30.0,30.0,8.2,8.2,530.0,530.0,,,,,23.0,23.0,93.0,93.0,25.124061,85.459475
2593,Bihar,25.0,28.0,7.4,7.5,548.0,548.0,,,,,20.0,20.0,75.0,75.0,24.880028,85.529992
2594,Bihar,28.0,31.0,7.6,7.7,,,,,,,4.0,13.0,8.0,22.0,25.870544,86.601375
2595,Bihar,28.0,28.0,7.7,7.7,524.0,1125.0,,,,,4.0,13.0,7.0,22.0,25.862969,85.781044
2596,Bihar,23.0,23.0,7.7,7.7,565.0,565.0,,,,,,,,,26.588721,85.501282
2597,Bihar,32.0,32.0,7.8,7.8,525.0,525.0,,,,,7.0,7.0,14.0,14.0,26.210096,84.365362
2598,Bihar,30.0,30.0,7.4,7.4,716.0,716.0,,,,,,,,,24.628777,83.920541
2599,Bihar,28.0,28.0,7.5,7.5,538.0,538.0,,,,,4.0,4.0,9.0,9.0,24.625089,83.918998
2600,Bihar,23.0,23.0,7.5,7.5,984.0,984.0,,,,,,,,,25.683822,85.354964
3138,Bihar,24.0,30.0,7.5,7.6,576.0,649.0,,,,,,,,,25.555753,84.661464
3139,Bihar,26.0,28.0,7.6,7.6,,,,,,,7.0,8.0,14.0,14.0,26.130901,87.44426
3140,Bihar,30.0,30.0,7.2,7.2,1200.0,1200.0,,,,,4.0,4.0,11.0,11.0,26.801253,84.503617
3141,Bihar,28.0,28.0,8.0,8.0,568.0,568.0,,,,,23.0,23.0,43.0,43.0,24.696722,84.986056
3142,Bihar,33.0,33.0,8.2,8.2,623.0,623.0,,,,,,,,,25.198364,84.252158
3143,Bihar,28.0,28.0,6.8,6.8,1980.0,1980.0,,,,,13.0,13.0,23.0,23.0,27.127814,84.067542
3144,Bihar,25.0,29.0,7.4,7.6,,,,,,,2.0,2.0,4.0,4.0,25.471956,85.707546
3145,Bihar,29.0,29.0,8.4,8.4,557.0,557.0,,,,,15.0,15.0,43.0,43.0,24.928792,84.187828
3146,Bihar,22.0,30.0,7.9,7.9,456.0,677.0,,,,,8.0,8.0,17.0,17.0,25.549911,84.150194
3147,Bihar,24.0,31.0,8.2,8.2,996.0,996.0,,,,,4.0,11.0,7.0,33.0,26.592486,86.137611
3148,Bihar,26.0,28.0,7.4,7.7,,,,,,,7.0,8.0,13.0,14.0,25.309172,86.489908
3149,Bihar,32.0,32.0,8.2,8.2,568.0,568.0,,,,,,,,,25.011592,83.660808
3150,Bihar,22.0,29.0,7.5,7.6,567.0,781.0,,,,,2.0,4.0,4.0,8.0,25.644867,84.873763
3151,Bihar,22.0,30.0,6.9,7.1,809.0,1110.0,,,,,2.0,2.0,8.0,8.0,25.168678,83.618608
3152,Bihar,28.0,28.0,7.5,7.5,342.0,342.0,,,,,9.0,9.0,13.0,13.0,27.107417,84.467131
3153,Bihar,34.0,34.0,8.0,8.0,682.0,682.0,,,,,,,,,25.328697,84.410572
3154,Bihar,30.0,30.0,8.4,8.4,648.0,648.0,,,,,15.0,15.0,43.0,43.0,24.789593,84.999556
3155,Bihar,27.0,28.0,7.4,7.6,,,,,,,2.0,8.0,4.0,17.0,26.114017,86.601053
3156,Bihar,28.0,31.0,7.3,7.3,590.0,1200.0,,,,,,,,,25.862744,85.777669
3157,Bihar,25.0,26.0,7.2,7.6,,,,,,,2.0,2.0,4.0,4.0,25.238589,86.741767
3158,Bihar,32.0,32.0,8.4,8.4,715.0,715.0,,,,,23.0,23.0,93.0,93.0,24.558892,84.799511
3159,Bihar,23.0,30.0,7.3,7.6,612.0,880.0,,,,,7.0,11.0,14.0,30.0,25.586566,84.449575
3161,Bihar,25.0,26.0,7.4,7.5,,,,,,,4.0,4.0,8.0,9.0,25.534142,87.580264
3162,Bihar,29.0,29.0,7.5,7.5,918.0,918.0,,,,,,,,,26.004064,85.08065
2759,Jammu & Kashmir,14.0,27.0,6.4,6.8,460.0,487.0,,,0.424,1.03,,,,,32.510494,75.212882
2760,Jammu & Kashmir,13.0,28.0,6.2,6.8,312.0,320.0,,,0.65,1.0,,,,,32.41944,75.581914
2761,Jammu & Kashmir,12.0,28.0,6.2,6.2,92.0,92.0,,,0.914,1.0,,,,,32.3855,75.545246
2762,Jammu & Kashmir,11.0,26.0,8.1,8.5,1800.0,2000.0,,,2.4,2.66,,,,,32.603839,74.727475
