STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max,Latitude,Longitude
1748,UTTARAKHAND,24.0,30.0,7.8,8.0,228,320,1.3,2.4,0.30,0.30,2,2,2,2,129,210,0.4,0.4,0.001,0.001,29.17602,79.007534
2547,WEST BENGAL,28.0,30.0,7.4,7.5,1050,7356,1.0,1.0,0.30,1.20,2,2,5,5,554,6070,0.3,0.6,0.001,0.001,22.369025,88.271836
1939,WEST BENGAL,30.0,31.0,7.7,8.0,381,470,1.0,1.0,0.30,0.50,2,2,2,2,238,248,0.6,0.9,0.001,0.001,22.695703,88.420875
1772,WEST BENGAL,27.0,32.0,7.1,8.0,408,856,1.0,1.0,0.30,0.30,2,4,2,5,244,530,0.3,0.4,0.001,0.001,22.764606,88.374953
1777,WEST BENGAL,29.0,30.0,7.1,7.6,916,1769,1.0,1.0,0.30,0.30,2,2,2,4,736,824,0.3,0.4,0.001,0.001,22.497806,88.309361
2537,WEST BENGAL,29.0,30.0,6.9,7.9,244,614,1.0,1.0,0.38,0.40,2,2,2,2,194,500,0.2,0.6,0.001,0.001,23.668756,87.683064
1938,WEST BENGAL,27.0,32.0,8.1,8.4,1580,1881,1.0,1.0,0.30,0.30,7,9,9,10,900,934,0.3,0.4,0.001,0.015,22.662767,88.871314
1934,WEST BENGAL,29.0,30.0,7.0,7.5,1958,3009,1.0,1.0,0.30,0.30,2,2,2,2,1374,1566,0.4,0.5,0.001,0.001,22.594558,88.25695
1932,WEST BENGAL,30.0,30.0,7.4,7.8,482,627,1.0,1.0,0.30,0.30,2,2,2,2,242,316,0.5,0.6,0.001,0.001,22.569728,88.360556
1931,WEST BENGAL,29.0,30.0,7.1,7.5,2298,2859,1.0,1.0,0.30,0.30,2,2,2,13,1956,2048,0.2,0.3,0.001,0.001,22.616114,88.371281
1779,WEST BENGAL,26.0,29.0,7.5,7.5,1137,9678,1.0,1.0,0.30,0.70,2,2,2,2,554,662,0.7,1.0,0.001,0.012,22.702531,88.280619
1775,WEST BENGAL,28.0,31.0,7.1,7.1,1462,1650,1.0,1.0,0.30,0.30,2,2,2,2,1146,1216,0.3,0.3,0.001,0.001,22.560214,88.4421
1778,WEST BENGAL,29.0,30.0,7.2,7.8,634,878,1.0,1.0,0.31,0.70,2,2,2,2,434,554,0.3,0.3,0.001,0.001,22.633331,88.216664
1768,WEST BENGAL,30.0,32.0,7.0,7.7,576,760,1.0,1.0,0.30,0.30,2,2,2,8,264,362,0.2,1.2,0.001,0.001,23.512911,87.354791
1767,WEST BENGAL,26.0,28.0,7.9,7.9,743,753,1.0,1.0,0.30,0.30,2,2,2,2,366,526,0.4,0.5,0.001,0.001,23.520408,87.311958
2542,WEST BENGAL,27.0,30.0,6.7,7.7,652,739,1.0,1.0,0.42,0.49,2,2,2,2,368,368,0.3,1.1,0.001,0.001,23.100489,87.309067
1945,WEST BENGAL,25.0,32.0,7.3,7.4,1135,1398,1.0,1.0,0.30,1.08,2,2,2,2,730,820,0.7,0.9,0.001,0.013,25.010842,88.141097
2526,WEST BENGAL,25.0,25.0,7.2,7.2,175,175,1.0,1.0,0.30,0.30,2,2,2,2,14,14,0.2,0.2,-,-,23.4333,88.757414
1776,WEST BENGAL,29.0,29.0,7.5,7.7,718,912,1.0,1.0,0.30,0.44,2,2,2,2,406,498,0.6,0.7,0.001,0.001,22.462928,88.396753
4730,WEST BENGAL,29.0,29.0,7.8,7.8,612,612,1.0,1.0,0.30,0.30,2,2,2,2,168,168,0.2,0.2,0.001,0.001,26.322242,89.44509
4714,WEST BENGAL,30.0,32.0,7.0,8.1,589,738,1.0,1.0,0.30,0.30,2,2,4,5,314,390,0.2,1.5,0.008,0.008,23.514927,87.268252
4708,WEST BENGAL,27.0,28.0,7.3,7.4,929,938,1.0,1.0,0.30,0.30,7,9,8,12,514,636,0.5,0.5,0.001,0.023,24.098775,88.268028
4709,WEST BENGAL,28.0,30.0,8.0,8.0,428,3482,1.0,1.0,0.30,0.30,2,2,2,2,230,232,0.3,0.6,0.001,0.001,22.90115,88.396128
4716,WEST BENGAL,27.0,29.0,7.4,8.1,622,683,1.0,1.0,0.34,0.46,2,2,2,2,388,592,0.4,0.5,0.001,0.001,23.333941,86.365947
4706,WEST BENGAL,29.0,29.0,7.9,7.9,1248,1248,1.0,1.0,0.30,0.30,2,2,2,2,624,624,0.8,0.8,0.009,0.009,22.700314,88.375358
4721,WEST BENGAL,23.0,28.0,7.4,7.6,61,78,1.0,1.0,0.30,0.41,2,2,2,2,36,42,0.2,0.2,0.001,0.001,26.722259,88.382609
4715,WEST BENGAL,29.0,31.0,6.3,7.5,205,229,1.0,1.0,0.30,0.30,2,2,2,2,134,138,0.2,0.6,0.001,0.001,23.504492,87.354427
4707,WEST BENGAL,28.0,28.0,7.7,8.1,248,419,1.0,1.0,0.30,0.32,2,2,2,2,170,208,0.3,0.4,0.001,0.001,22.888825,88.417619
4737,WEST BENGAL,27.0,29.0,7.4,7.5,691,4213,1.0,1.0,0.50,1.20,2,2,2,2,572,2858,0.2,0.5,0.001,0.001,22.493873,88.195444
4726,WEST BENGAL,12.0,18.0,7.4,7.4,123,141,1.0,1.0,0.30,0.30,2,2,2,2,54,68,0.2,0.2,0.001,0.001,26.884387,88.183148
2545,WEST BENGAL,27.0,28.0,7.4,7.5,434,1196,1.0,1.0,0.30,0.51,2,2,2,2,316,788,0.2,0.5,0.012,0.012,23.332078,86.365208
2528,WEST BENGAL,29.0,29.0,6.9,8.3,320,727,1.0,1.0,0.30,0.37,2,2,2,2,128,470,0.2,0.9,0.001,0.001,23.257281,87.846803
2529,WEST BENGAL,28.0,29.0,6.6,7.8,910,1299,1.0,1.0,0.30,0.39,2,2,2,2,490,884,0.2,1.0,0.010,0.010,23.250767,87.856658
4732,WEST BENGAL,26.0,26.0,7.7,7.7,194,194,1.0,1.0,0.30,0.30,2,2,2,2,92,92,0.3,0.3,-,-,22.580372,88.370128
4733,WEST BENGAL,20.0,28.0,7.1,7.4,125,224,1.0,1.0,0.30,0.30,2,2,2,2,72,98,0.2,0.2,0.001,0.001,26.791248,88.333891
4731,WEST BENGAL,26.0,27.0,7.6,7.6,210,259,1.0,1.0,0.30,0.52,2,2,2,2,98,182,0.2,0.2,0.001,0.001,26.404426,89.38355
2548,WEST BENGAL,26.0,30.0,7.4,7.5,253,1264,1.0,1.2,0.51,1.10,2,4,23,33,100,778,0.3,0.3,0.001,0.001,22.580058,88.472933
2530,WEST BENGAL,61.0,67.0,9.1,9.1,487,523,1.0,1.0,0.30,0.30,2,2,2,2,308,394,11.4,15.8,0.009,0.009,23.88,87.37
1935,WEST BENGAL,30.0,31.0,7.0,7.2,1299,1325,1.0,1.0,0.30,0.30,2,2,22,23,882,936,0.3,0.4,0.001,0.001,22.507544,88.51525
1771,WEST BENGAL,27.0,28.0,7.4,7.9,979,1400,1.0,1.0,0.30,0.30,2,2,2,2,466,982,0.3,0.3,0.001,0.023,22.988655,88.450222
1766,WEST BENGAL,28.0,29.0,8.3,8.4,550,594,1.0,1.0,0.30,0.30,2,2,2,2,324,454,0.2,0.6,0.001,0.001,23.688196,86.965172
2538,WEST BENGAL,29.0,29.0,7.3,8.0,217,546,1.0,1.0,0.30,0.46,2,2,2,2,146,322,0.3,1.0,0.001,0.001,24.302586,88.016364
2536,WEST BENGAL,28.0,30.0,7.7,8.2,684,729,1.0,1.0,0.33,0.36,2,4,2,8,422,544,0.2,1.0,0.001,0.001,24.295633,87.838553
1941,WEST BENGAL,27.0,28.0,7.5,7.8,442,4080,1.0,1.0,0.30,0.30,2,2,2,2,244,278,0.2,0.3,0.001,0.001,22.922742,88.379542
1933,WEST BENGAL,28.0,29.0,7.1,7.5,1127,1593,1.0,1.0,0.30,0.35,2,2,2,11,798,812,0.4,0.4,0.001,0.001,22.598719,88.263783
1940,WEST BENGAL,29.0,29.0,7.6,7.9,871,6464,1.0,1.0,0.30,0.60,2,2,2,2,340,482,0.6,1.0,0.001,0.001,22.723931,88.33035
1937,WEST BENGAL,30.0,30.0,7.6,7.9,364,1769,1.0,1.0,0.30,0.40,2,2,2,2,38,1012,0.3,0.5,0.001,0.001,22.618333,88.445233
1936,WEST BENGAL,28.0,32.0,7.1,7.5,790,1447,1.0,1.0,0.30,0.30,2,2,2,2,462,726,0.2,0.4,0.001,0.001,22.440875,88.424636
1813,WEST BENGAL,28.0,30.0,7.8,7.8,470,2800,1.0,1.0,0.30,0.38,2,2,2,2,224,252,0.6,0.8,0.001,0.001,22.724719,88.329214
2540,WEST BENGAL,27.0,28.0,7.7,8.0,951,969,1.0,1.0,0.30,0.30,2,2,2,2,582,730,0.9,1.0,0.012,0.012,23.239772,87.074119
2543,WEST BENGAL,26.0,29.0,6.9,7.2,168,270,1.0,1.0,0.48,0.48,2,2,2,2,112,158,0.5,0.5,0.001,0.001,23.079997,87.320003
2516,WEST BENGAL,26.0,26.0,7.4,8.1,736,772,1.0,1.0,0.30,0.30,2,2,2,2,410,428,0.3,0.4,0.001,0.001,23.400875,88.501397
2515,WEST BENGAL,26.0,27.0,7.2,7.5,593,816,1.0,1.0,0.30,0.30,2,2,2,2,342,552,0.2,0.3,0.001,0.001,23.753036,88.528681
2533,WEST BENGAL,27.0,30.0,7.2,7.9,358,651,1.0,1.0,0.30,0.30,2,2,5,6,332,640,0.5,0.6,0.001,0.001,23.916667,87.533333
1773,WEST BENGAL,28.0,31.0,7.3,7.4,1435,1730,1.0,1.0,0.30,0.30,5,7,14,23,1358,1500,0.3,0.3,0.001,0.001,22.5625,88.378106
1774,WEST BENGAL,29.0,31.0,7.3,7.3,1705,1921,1.0,1.0,0.30,0.30,13,23,27,79,926,1470,0.2,0.3,0.001,0.001,22.533694,88.390192
2546,WEST BENGAL,26.0,30.0,7.2,7.6,909,1090,1.0,1.0,0.30,0.80,2,2,2,2,478,478,0.2,0.3,0.001,0.001,22.468903,88.107339
2535,WEST BENGAL,30.0,31.0,7.9,8.2,370,437,1.0,1.0,0.30,0.31,2,2,2,2,154,254,0.3,0.9,0.001,0.001,23.6804,87.683564
