STATION CODE,WATER_BODY_TYPE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,DO_Min,DO_MAX,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
3062,DRAIN,TELANGANA,20,31,3.3,4.8,1303,1998,6.9,8.3,4,26,-,-,4,79,58,540
3055,DRAIN,TELANGANA,20,30,1.9,5.5,1155,1606,7.2,8.1,12,29,-,-,2,79,23,920
20004,STP,ANDHRA PRADESH,-,-,0.3,7.4,6,8,6.1,7.9,10,122,-,-,15,23,120,240
20013,STP,GOA,28,30,-,-,5,7,5.1,7.1,3.8,375,-,-,2,13000000,2,35000000
20015,STP,GUJARAT,27,27,-,-,7,8,7.2,8.2,12,39,-,-,120,1600,280,1600
20016,STP,GUJARAT,27,30,-,-,7,8,7.1,8.3,8,47,-,-,540,1600,1600,1600
20017,STP,KERALA,-,-,0.3,0.3,7,9,7.4,8.9,110,190,-,-,-,-,-,-
20019,STP,ODISHA,-,-,,,7,8,7.3,7.5,4.5,5.3,-,-,13000,54000,54000,160000
20020,STP,ODISHA,-,-,0.3,0.3,7,8,6.7,8,5.5,150,0.32,0.32,2,160000,130,160000
20018,STP,ODISHA,-,-,-,-,7,8,6.7,7.6,9.3,185,-,-,4900,160000,11000,160000
20021,STP,PUNJAB,-,-,-,-,8,9,8.4,8.8,10,18,-,-,2,1700,-,-
20025,STP,PUNJAB,-,-,-,-,7,8,6.8,8,8,135,-,-,200,3500000,-,-
20026,STP,PUNJAB,-,-,-,-,6,8,5.9,8.1,12,92,-,-,2,130000,2,2
20028,STP,PUNJAB,-,-,-,-,7,8,7.1,7.7,95,215,-,-,9200000,24000000,-,-
20022,STP,PUNJAB,-,-,-,-,7,8,7.2,7.6,16,28,-,-,1400,47000,-,-
20023,STP,PUNJAB,-,-,-,-,7,7,7,7,28,28,-,-,2500,2500,-,-
20024,STP,PUNJAB,-,-,-,-,7,7,7.4,7.4,30,30,-,-,2300,2300,-,-
20038,STP,TAMIL NADU,26,30,-,-,7,10,7.4,9.8,3,13,-,-,2,78,45,230
20043,STP,TAMIL NADU,31,31,-,-,7,7,6.5,7.3,8,37,-,-,2,68,20,240
20044,STP,TAMIL NADU,26,30,0.3,0.3,7,8,7.1,8,4,26,-,-,2,170,40,790
20041,STP,TAMIL NADU,26,32,0.3,0.3,7,8,7,7.6,4,19,-,-,2,2,61,460
20032,STP,TAMIL NADU,28,28,-,-,8,8,7.5,7.5,10,10,-,-,40,40,140,140
20034,STP,TAMIL NADU,27,32,0.3,6,7,8,6.5,7.9,1,81,0.32,3.19,110,3300,320,9400
20035,STP,TAMIL NADU,30,34,0.3,6,7,7,6.8,7.3,2,252,0.32,2.76,170,4600,330,8400
20042,STP,TAMIL NADU,24,29,0.3,6.6,7,8,6.8,8.1,1,72,0.32,2.92,23,1400,79,3500
20045,STP,TAMIL NADU,26,34,0.3,7.4,7,8,6.9,7.6,1,96,0.32,2.68,1100,4900,2800,9400
20047,STP,TAMIL NADU,26,32,0.3,6.9,7,8,6.5,7.6,10,65,0.33,1.61,140,4300,700,7900
20033,STP,TAMIL NADU,-,-,-,-,7,8,6.8,8.4,2.3,30,-,-,1600,21000,11000,58000
20036,STP,TAMIL NADU,26,32,0.3,7.2,7,8,6.6,7.6,9,145,0.32,2.4,2,7900,20,13000
20048,STP,UTTARAKHAND,12,29,9,10.2,7,8,7.1,8.3,1,1.4,0.32,2.1,14,26,34,48
20049,STP,UTTARAKHAND,14,26,8.8,9.8,7,8,7.1,8.3,1,1.6,0.32,1.3,2,58,2,70
20050,STP,UTTARAKHAND,14,26.8,8.2,10.5,7,9,7,8.5,1,2.2,0.3,0.42,48,84,84,140
3043,WTP,DELHI,32,32,17,17,7.4,8.8,811,811,9.1,9.1,0.3,0.32,110,110,490,490
3042,WTP,DELHI,-,-,7.5,7.5,7.4,7.6,185,185,1,1,0.42,0.76,2700,2700,24000,24000
3041,WTP,DELHI,-,-,17,17,7.4,8.8,811,811,9.1,9.1,0.3,0.32,110,110,490,490
3044,WTP,DELHI,-,-,6.2,6.2,7.5,7.8,211,211,1.1,1.1,0.3,0.72,170,170,2400,2400
3045,WTP,DELHI,32,32,8.3,8.3,7.5,7.8,252,252,1.7,1.7,0.3,0.62,7900,7900,17000,17000
3046,WTP,DELHI,-,-,-,-,7.5,7.5,-,-,-,-,0.3,0.3,-,-,-,-
3047,WTP,HARYANA,3,26,6.1,7,7.1,7.2,690,960,-,-,-,-,140,190,1800,2600
4861,WTP,HARYANA,16,26,4.6,5.1,7.4,7.7,590,930,1,1,-,-,2,2,2,2
3048,WTP,HARYANA,20,20,9.3,10.1,7.3,7.42,172,194,1,1,0.3,0.3,2,2,2,2
3050,WTP,UTTAR PRADESH,3,24,6.1,6.9,7.1,7.3,615,840,-,-,-,-,110,160,1700,2200
2354,CANAL,"ANDHRA
PRADESH",22,29,2.8,6.0,6.8,8.6,220,518,2.0,3.8,0.7,2.3,11,21,120,210
2355,CANAL,"ANDHRA
PRADESH",24,30,1.8,6.5,6.6,8.0,725,25200,3.8,5.2,0.8,3.9,21,28,210,460
3051,CANAL,"ANDHRA
PRADESH",24,26,5.4,6.6,7.2,7.9,1070,1730,3.2,6.0,1.4,3.1,3,3,460,470
4356,CANAL,"ANDHRA
PRADESH",25,29,5.5,8.0,6.7,7.9,198,390,1.4,2.2,0.3,1.6,7,9,93,120
4370,CANAL,ANDHRA PRADESH,22,28,2.3,6.5,7.1,7.7,389,968,1.6,4.2,0.8,2.0,11,21,150,240
4374,CANAL,ANDHRA PRADESH,23,27,2.2,8.5,7.0,8.1,250,1120,1.3,3.8,0.8,2.3,9,154,120,240
2057,CANAL,DELHI,17,27,BDL,1.4,7.1,7.8,1015,1731,26,77,0.6,1.1,49000,14000000,790000,14000000
2265,CANAL,GOA,27,31,5.0,8.1,6.1,7.9,60,410,BDL,2.8,0.3,1.6,790,2300,1300,3300
2266,CANAL,GOA,27,31,4.5,8.0,6.4,7.8,52,406,BDL,2.1,0.3,1.5,1300,3300,1700,4900
2268,CANAL,GOA,27,31,4.2,8.1,6.1,7.7,118,46570,1.2,2.0,0.3,0.6,780,2200,1300,4900
2073,CANAL,GUJARAT,26,30,4.6,7.3,7.6,8.1,BDL,322,BDL,1.1,BDL,2.1,BDL,4,6,47
2074,CANAL,GUJARAT,25,37,6.6,8.9,7.8,8.5,317,808,BDL,BDL,BDL,0.5,2,49,20,170
4421,CANAL,GUJARAT,21,29,6.8,8.3,7.0,8.4,291,563,BDL,BDL,0.3,0.3,BDL,7.8,21,70
1109,CANAL,HARYANA,-,-,5.7,8.7,6.7,8.1,253,3040,1.8,4.5,BDL,0.5,100,400,100,2700
1110,CANAL,HARYANA,-,-,5.9,6.0,7.4,7.8,222,497,2.4,4.2,BDL,BDL,2300,6300,10900,42600
1111,CANAL,HARYANA,27,27,5.4,7.4,7.6,8.1,220,328,2.5,4.0,BDL,BDL,100,4000,500,17700
1112,CANAL,HARYANA,28,28,5.6,8.8,7.4,8.1,224,284,BDL,3.8,BDL,BDL,100,17500,300,34500
1113,CANAL,HARYANA,-,-,3.8,6.3,7.3,7.9,221,548,1.4,2.8,BDL,BDL,3300,13000,14100,54200
1114,CANAL,HARYANA,-,-,5.8,6.2,7.8,8.1,858,910,4.5,5.0,-,-,150,280,1800,2100
1115,CANAL,HARYANA,25,25,5.5,7.2,7.4,8.1,214,304,1.8,3.2,BDL,BDL,200,4600,400,22100
1116,CANAL,HARYANA,-,-,6.3,9.6,7.6,8.1,213,316,2.0,3.8,BDL,0.2,1400,6300,3300,25300
1886,CANAL,HARYANA,-,-,5.8,8.0,6.2,8.1,199,488,2.4,4.6,BDL,0.12,100,3400,200,14100
2056,CANAL,HARYANA,-,-,6.1,8.5,7.3,7.9,256,330,1.8,5.2,BDL,BDL,500,900,1400,3300
3034,CANAL,HARYANA,26,26,6.2,7.2,7.5,7.9,218,286,3.4,3.5,BDL,BDL,200,4300,700,7900
4858,CANAL,HARYANA,16,33,5.1,6.1,7.0,7.5,1120,2380,15,27,-,-,11000,38000,94000,192000
1419,CANAL,HARYANA,17,34,4.7,6.1,6.9,7.6,930,1720,15,29,-,-,12000,29000,67000,95000
4859,CANAL,HARYANA,-,-,5.4,5.8,8.0,8.2,1950,2160,27,30,-,-,86000,210000,180000,320000
3461,CANAL,KERALA,28,31,3.1,8.2,6.4,7.6,557,43500,BDL,2.4,BDL,0.7,100,2400,310,4300
3467,CANAL,KERALA,28,31,1.3,4.5,6.2,9.8,160,14240,2,3.6,BDL,1.4,840,7900,2400,40000
3469,CANAL,KERALA,26,30,3.8,7.4,6.2,9.7,64,108,1.4,3.2,BDL,1,3400,40000,5400,70000
2836,CANAL,MANIPUR,18,28,7.1,7.5,7.2,7.5,135,280,2.9,3.4,-,-,30,45,55,95
2428,CANAL,ODISHA,23,29,7.6,8.4,7.4,8.3,165,203,BDL,1.9,0.3,1.02,790,17000,3500,54000
2429,CANAL,ODISHA,25,30,7.2,8.0,7.1,8.2,127,208,1.1,2.1,0.4,0.7,4900,160000,13000,160000
2430,CANAL,ODISHA,23,33,4.2,7.6,7.0,7.9,194,490,BDL,2.4,0.3,0.6,110,9200,490,16000
3950,CANAL,ODISHA,23,30,7.2,8.0,7.0,8.2,174,309,1.1,1.9,0.3,0.9,330,160000,1400,160000
3951,CANAL,ODISHA,25,29,7.2,7.8,7.2,8.2,165,205,1.1,1.6,0.3,0.9,1700,160000,4900,160000
3952,CANAL,ODISHA,25,30,7.0,8.4,7.3,8.2,171,225,1.2,2.4,0.3,1.0,790,17000,3500,35000
3958,CANAL,ODISHA,20,31,5.9,8.6,6.7,8.4,175,248,BDL,1.8,0.3,1.0,460,2300,1700,7900
3959,CANAL,ODISHA,24,32,5.9,10,7.2,8.3,163,259,BDL,1.9,0.3,1.0,490,2200,1700,4700
3960,CANAL,ODISHA,20,30,3.6,10.5,7.0,7.7,178,325,BDL,1.8,0.3,0.7,140,2100,1300,4900
2932,CANAL,RAJASTHAN,16,28,5.6,6.4,7.7,8.7,150,324,BDL,2.1,1.0,3.3,20,23,28,39
2933,CANAL,RAJASTHAN,16.4,35,4.2,8.5,7.6,8.3,200,330,1.1,2.3,0.6,3.7,75,120,120,240
2934,CANAL,RAJASTHAN,16.7,33,5.1,8.6,7.2,8.3,230,416,1.1,2.7,0.9,3.7,20,39,64,150
4773,CANAL,RAJASTHAN,17,34,4.6,8.1,7.3,8.41,225,447,1.1,2.4,1.1,3.1,23,93,75,150
30022,CANAL,RAJASTHAN,19,33,6.1,7.6,7.2,8.1,268,351,1.5,3.2,0.9,1.2,45,2300,110,14000
10049,CANAL,TAMIL NADU,28,32,3.0,3.0,6.6,7.6,623,2131,12,32,0.3,1.6,45,490,230,1100
10050,CANAL,TAMIL NADU,28,30,1.9,1.9,6.7,7.4,800,2590,12,63,0.3,0.6,78,490,700,1300
10054,CANAL,TAMIL NADU,26,32,1.5,1.5,6.6,7.2,841,2450,11,84,0.3,0.6,78,490,220,1400
1729,CANAL,TRIPURA,19,29,0.8,6.5,6.3,7.1,264,395,39,88,8.3,37.6,540,1600,1100,7800
3387,CANAL,TRIPURA,17,29,5.1,6.5,6.8,7.4,132,191,1.1,1.9,0.6,2.8,21,63,94,220
3388,CANAL,TRIPURA,19.5,29,5.2,6.5,6.7,7.3,142,208,1.2,2.2,0.8,3.0,21,58,84,220
3389,CANAL,TRIPURA,18,28,5.1,5.9,6.8,7.4,129,196,1.2,2.4,0.8,3.1,15,58,63,170
3390,CANAL,TRIPURA,17,28,5.0,5.6,6.7,7.1,127,195,1.4,2.1,0.8,3.0,26,58,110,170
4198,CANAL,TRIPURA,19,29,5.0,5.9,6.7,7.4,132,191,1.8,2.6,0.8,2.8,25,63,150,280
4199,CANAL,TRIPURA,19.5,30,0.6,5.9,6.7,7.5,211,377,18,38,6.3,10.3,63,120,130,540
2726,CANAL,UTTARAKHAND,16,25.3,8.2,12,7.1,8.3,118,356,BDL,1.6,BDL,0.3,39,63,70,110
3998,CANAL,UTTARAKHAND,16,26,8.4,10,7.3,8.3,102,259,BDL,1.6,0.3,0.4,39,63,63,94
3999,CANAL,UTTARAKHAND,16,26,8.2,9.8,7.1,8.2,130,646,BDL,1.6,0.3,0.5,32,46,63,84
2512,CANAL,WEST BENGAL,19,34,BDL,0.8,7.1,7.9,395,2111,4.7,33,BDL,1.5,790000,3500000,1100000,9200000
2513,CANAL,WEST BENGAL,20,34,BDL,1.2,7.0,7.4,458,1072,15.4,200,0.31,1.7,7900000,54000000,13000000,92000000
