STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max,TOTAL_DISSOLVED_SOLIDS_Min,TOTAL_DISSOLVED_SOLIDS_Max,FLUORIDE_Min,FLUORIDE_Max,ARSENIC_Min,ARSENIC_Max
4068,JAMMU & KASHMIR,24.0,24.0,8.0,8.0,340,340,1.2,1.2,-,-,-,-,-,-,200,200,-,-,-,-
4072,"JAMMU &
KASHMIR",23.0,23.0,7.4,7.4,360,360,-,-,-,-,-,-,-,-,210,210,-,-,-,-
4065,JAMMU & KASHMIR,24.0,24.0,7.7,7.7,348,348,-,-,-,-,-,-,-,-,204,204,-,-,-,-
4064,JAMMU & KASHMIR,22.0,22.0,7.6,7.6,334,334,-,-,-,-,-,-,-,-,196,196,-,-,-,-
4066,"JAMMU &
KASHMIR",18.0,18.0,7.3,7.3,496,496,-,-,-,-,-,-,-,-,292,292,-,-,-,-
4073,"JAMMU &
KASHMIR",23.0,23.0,7.9,7.9,420,420,-,-,-,-,-,-,-,-,248,248,-,-,-,-
2759,"JAMMU &
KASHMIR",20.0,20.0,6.9,6.9,600,600,-,-,-,-,-,-,-,-,35,35,-,-,-,-
2760,"JAMMU &
KASHMIR",24.0,24.0,7.5,7.5,340,340,3.3,3.3,-,-,-,-,-,-,200,200,-,-,-,-
2762,"JAMMU &
KASHMIR",21.0,21.0,8.3,8.3,560,560,1.7,1.7,-,-,-,-,-,-,326,326,-,-,-,-
2761,"JAMMU &
KASHMIR",22.0,22.0,7.3,7.3,475,475,-,-,-,-,-,-,-,-,280,280,-,-,-,-
4492,JHARKHAND,16.0,35.0,7.4,8.2,240,260,1.2,2.0,-,-,-,-,-,-,200,240,-,-,-,-
4493,JHARKHAND,15.0,34.0,7.5,7.6,260,292,2.0,2.8,-,-,-,-,-,-,270,290,-,-,-,-
3564,KARNATAKA,27.0,28.0,6.7,7.3,138,179,3.0,3.0,3.74,7.80,32,900,280,1600,112,156,0.1,0.2,-,-
19,KERALA,21.0,28.0,5.9,7.8,185,211,1.6,2.8,0.30,0.40,40,1400,84,4000,105,129,0.2,0.2,-,-
2323,KERALA,27.0,30.0,6.1,6.4,164,198,1.0,3.2,0.30,0.30,70,310,630,940,90,110,0.2,0.3,-,-
2316,KERALA,27.0,28.0,4.3,6.0,37,100,1.0,1.0,0.30,0.30,40,79,200,450,24,63,0.2,0.2,-,-
1584,KERALA,29.0,30.0,7.6,7.8,197,274,2.2,2.8,0.30,0.30,2,100,2,310,128,162,0.2,0.2,-,-
22,KERALA,29.0,30.0,5.5,6.4,112,132,1.0,1.0,0.30,2.76,2,84,40,120,65,75,0.2,0.2,-,-
1586,KERALA,27.0,28.0,5.9,6.4,231,420,3.2,4.0,0.30,0.40,220,700,700,1200,120,230,0.2,0.3,-,-
2308,KERALA,28.0,30.0,6.3,6.4,147,218,1.0,1.0,0.30,0.60,310,400,630,920,87,125,0.2,0.2,-,-
2324,KERALA,29.0,31.0,5.1,5.4,113,128,1.0,4.0,0.30,0.30,5,340,58,3200,65,70,0.2,0.3,-,-
2315,KERALA,21.0,25.0,6.4,7.8,210,211,1.2,1.6,0.30,0.40,40,40,84,100,129,178,0.2,0.2,-,-
1587,KERALA,29.0,30.0,5.7,5.8,246,403,3.0,3.6,0.30,0.30,2,8,20,400,135,220,0.2,0.3,-,-
1591,KERALA,28.0,28.0,4.9,5.6,90,116,1.0,1.2,0.30,0.30,40,84,270,540,56,68,0.2,0.2,-,-
3475,KERALA,27.0,28.0,5.2,5.5,64,71,1.0,1.0,0.30,0.30,10,31,63,79,46,46,0.2,0.2,-,-
2309,KERALA,25.0,29.0,5.7,5.7,68,75,1.0,1.0,0.30,0.90,100,490,200,1000,42,47,0.2,0.2,-,-
2327,KERALA,27.0,28.0,7.1,7.6,670,875,1.0,1.2,0.69,1.60,260,300,500,700,416,538,0.4,0.4,-,-
1583,KERALA,22.0,24.0,6.8,6.9,163,184,1.2,1.3,0.30,0.40,20,20,80,82,95,130,0.2,0.2,-,-
2314,KERALA,21.0,23.0,6.2,7.1,165,195,1.3,1.4,0.30,0.40,30,40,70,140,96,138,0.2,0.2,-,-
2321,KERALA,25.0,27.0,4.1,5.9,242,250,1.0,1.4,0.30,0.80,2,2,2,2,138,158,0.2,1.0,-,-
1589,KERALA,22.0,24.0,6.8,7.1,330,403,1.0,1.7,0.30,0.80,70,79,110,180,188,236,0.4,0.8,-,-
2320,KERALA,22.0,23.0,7.2,7.6,195,281,1.0,1.3,0.30,0.81,25,40,70,84,116,164,0.2,0.5,-,-
1590,KERALA,29.0,30.0,6.1,6.7,89,96,1.0,1.0,0.30,0.60,310,1400,390,1700,50,55,0.2,0.2,-,-
1582,KERALA,26.0,26.0,6.8,7.2,205,266,3.3,6.0,0.30,0.30,200,310,600,840,120,156,0.2,0.2,-,-
2322,KERALA,20.0,28.0,5.2,5.9,170,250,1.6,1.7,0.30,0.80,490,490,920,920,100,150,0.2,0.3,-,-
1581,KERALA,26.0,26.0,6.5,6.6,143,178,1.0,3.1,0.30,0.30,100,100,310,400,84,105,0.2,0.2,-,-
3474,KERALA,27.0,29.0,6.7,7.0,102,225,1.0,1.0,0.30,0.30,20,49,230,260,58,142,0.2,0.2,-,-
1592,KERALA,27.0,29.0,6.2,6.4,158,394,1.0,1.0,0.30,0.30,2,63,120,350,92,226,0.2,0.3,-,-
35,KERALA,22.0,25.0,6.0,6.6,142,154,1.0,1.1,0.30,0.50,10,31,80,94,100,105,0.2,0.2,-,-
1588,KERALA,25.0,28.0,4.8,5.6,185,269,1.0,1.4,0.30,0.30,200,200,840,840,115,172,0.2,0.2,-,-
2317,KERALA,26.0,30.0,5.4,5.5,198,310,1.0,1.1,0.30,0.30,20,40,150,240,116,180,0.2,0.2,-,-
2313,KERALA,29.0,30.0,7.4,8.0,155,213,2.4,2.8,0.30,0.30,2,400,100,700,102,120,0.2,1.1,-,-
2311,KERALA,27.0,29.0,6.1,6.7,121,128,1.0,1.0,0.30,1.60,400,600,790,1100,74,78,0.2,0.2,-,-
2310,KERALA,26.0,26.0,6.0,6.1,166,328,1.0,1.0,0.30,0.30,100,1000,250,2000,98,200,0.2,0.2,-,-
3463,KERALA,28.0,30.0,5.4,6.3,80,119,1.0,1.0,0.30,4.89,40,120,140,240,46,72,0.2,0.2,-,-
1585,KERALA,28.0,31.0,7.0,7.0,356,643,1.5,4.6,0.30,0.53,150,430,790,1200,190,355,0.2,0.4,-,-
3472,KERALA,26.0,28.0,7.0,7.1,365,552,1.0,1.0,0.30,0.30,31,49,250,250,216,360,0.2,0.3,-,-
1606,LAKSHADWEEP,28.5,28.5,7.3,7.3,714,714,-,-,-,-,-,-,-,-,478,478,-,-,-,-
1600,LAKSHADWEEP,29.3,29.3,7.1,7.1,877,877,-,-,-,-,-,-,-,-,588,588,-,-,-,-
4575,LAKSHADWEEP,28.9,30.0,6.7,7.0,928,1020,-,-,-,-,-,-,-,-,604,663,-,-,-,-
4564,LAKSHADWEEP,30.4,30.6,6.6,7.0,1050,1709,-,-,-,-,-,-,-,-,683,1111,-,-,-,-
1601,LAKSHADWEEP,29.0,29.0,7.2,7.2,937,937,-,-,-,-,-,-,-,-,628,628,-,-,-,-
4570,LAKSHADWEEP,30.2,30.6,7.0,7.6,1011,1701,-,-,-,-,-,-,-,-,657,1106,-,-,-,-
1602,LAKSHADWEEP,28.8,29.3,7.5,7.5,725,837,-,-,-,-,-,-,-,-,486,561,-,-,-,-
4552,LAKSHADWEEP,29.1,30.0,7.2,7.3,1093,1101,-,-,-,-,-,-,-,-,732,738,-,-,-,-
4576,LAKSHADWEEP,30.4,30.9,6.4,7.2,655,695,-,-,-,-,-,-,-,-,426,452,-,-,-,-
4554,LAKSHADWEEP,29.0,29.0,7.2,7.2,861,861,-,-,-,-,-,-,-,-,577,577,-,-,-,-
4553,LAKSHADWEEP,27.0,27.0,7.4,7.4,802,802,-,-,-,-,-,-,-,-,537,537,-,-,-,-
4562,LAKSHADWEEP,29.0,30.2,7.3,7.4,1084,1094,-,-,-,-,-,-,-,-,705,711,-,-,-,-
1596,LAKSHADWEEP,28.8,28.8,7.2,7.2,715,715,-,-,-,-,-,-,-,-,479,479,-,-,-,-
4550,LAKSHADWEEP,29.2,30.6,7.3,7.7,1024,1229,-,-,-,-,-,-,-,-,686,823,-,-,-,-
4565,LAKSHADWEEP,30.2,30.6,6.6,6.6,724,996,-,-,-,-,-,-,-,-,471,647,-,-,-,-
4569,LAKSHADWEEP,30.5,30.8,7.3,7.7,1098,2129,-,-,-,-,-,-,-,-,714,1384,-,-,-,-
4574,LAKSHADWEEP,29.0,30.8,7.1,7.1,536,683,-,-,-,-,-,-,-,-,349,444,-,-,-,-
1604,LAKSHADWEEP,29.6,29.8,7.0,7.4,1320,3870,-,-,-,-,-,-,-,-,486,884,-,-,-,-
4563,LAKSHADWEEP,30.2,30.9,6.2,6.7,810,910,-,-,-,-,-,-,-,-,527,592,-,-,-,-
4572,LAKSHADWEEP,29.9,30.3,7.4,7.5,776,1311,-,-,-,-,-,-,-,-,504,852,-,-,-,-
1603,LAKSHADWEEP,29.3,30.7,7.1,7.4,1296,1733,-,-,-,-,-,-,-,-,628,1161,-,-,-,-
4558,LAKSHADWEEP,28.8,30.0,7.1,7.7,935,1140,-,-,-,-,-,-,-,-,608,741,-,-,-,-
1599,LAKSHADWEEP,28.8,28.8,7.2,7.2,621,621,-,-,-,-,-,-,-,-,416,416,-,-,-,-
1598,LAKSHADWEEP,28.3,28.3,7.3,7.3,480,480,-,-,-,-,-,-,-,-,322,322,-,-,-,-
4560,LAKSHADWEEP,29.0,30.2,6.9,7.1,3560,6880,-,-,-,-,-,-,-,-,2314,4472,-,-,-,-
4561,LAKSHADWEEP,29.0,30.2,6.8,6.9,1721,3560,-,-,0.30,0.30,2,2,2,2,1187,2314,-,-,-,-
4556,LAKSHADWEEP,29.2,30.7,7.3,7.5,773,963,-,-,-,-,-,-,-,-,518,645,-,-,-,-
4573,LAKSHADWEEP,29.1,29.9,7.0,7.0,805,1096,-,-,-,-,-,-,-,-,524,712,-,-,-,-
4559,LAKSHADWEEP,28.9,30.2,7.1,7.5,1320,2630,-,-,-,-,-,-,-,-,858,1710,-,-,-,-
4567,LAKSHADWEEP,29.0,31.0,7.2,7.2,594,618,-,-,-,-,-,-,-,-,10,402,-,-,-,-
1597,LAKSHADWEEP,27.8,27.8,7.3,7.3,563,563,-,-,-,-,-,-,-,-,377,377,-,-,-,-
1595,LAKSHADWEEP,28.7,28.7,7.4,7.4,373,373,-,-,-,-,-,-,-,-,250,250,-,-,-,-
1605,LAKSHADWEEP,29.2,30.6,7.4,7.4,992,1280,-,-,-,-,-,-,-,-,665,854,-,-,-,-
4571,LAKSHADWEEP,30.3,30.6,6.6,7.2,1025,2802,-,-,-,-,-,-,-,-,666,1821,-,-,-,-
4555,LAKSHADWEEP,29.1,30.3,7.4,7.8,1611,2120,-,-,-,-,-,-,-,-,1079,1420,-,-,-,-
1593,LAKSHADWEEP,29.0,29.0,7.1,7.1,990,990,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4551,LAKSHADWEEP,27.3,27.3,7.2,7.2,876,876,-,-,-,-,-,-,-,-,240,240,-,-,-,-
4548,LAKSHADWEEP,29.8,30.0,7.2,8.0,725,1710,-,-,-,-,-,-,-,-,486,1146,-,-,-,-
1594,LAKSHADWEEP,27.2,27.2,7.2,7.2,935,935,-,-,-,-,-,-,-,-,626,626,-,-,-,-
1402,LAKSHADWEEP,28.1,28.1,7.2,7.2,663,663,-,-,-,-,-,-,-,-,444,444,-,-,-,-
4566,LAKSHADWEEP,28.9,29.5,6.8,6.9,1080,1163,-,-,-,-,-,-,-,-,702,756,-,-,-,-
4549,LAKSHADWEEP,28.8,29.6,7.3,7.5,664,679,-,-,-,-,-,-,-,-,445,455,-,-,-,-
3342,MADHYA PRADESH,20.0,23.0,7.6,7.8,458,679,1.0,1.0,0.70,1.86,2,2,2,4,270,580,0.7,0.7,-,-
4618,MADHYA PRADESH,21.8,21.8,7.3,7.3,498,498,1.0,1.0,0.40,0.40,2,2,10,10,476,476,0.2,0.2,0.001,0.001
3838,MADHYA PRADESH,26.8,30.0,7.1,7.5,492,560,-,-,1.50,3.30,-,-,-,-,376,378,-,-,-,-
3823,MADHYA PRADESH,21.2,21.2,7.2,7.4,418,418,1.0,1.0,0.30,0.30,2,2,14,14,262,354,0.2,0.2,0.001,0.001
3825,MADHYA PRADESH,21.0,21.0,7.3,7.4,563,670,1.0,1.0,0.30,0.40,2,2,17,17,476,668,0.2,0.2,0.001,0.001
3822,MADHYA PRADESH,21.3,21.3,7.2,7.4,438,438,1.0,1.0,0.60,0.60,2,2,13,13,312,418,0.2,0.2,0.001,0.001
3826,MADHYA PRADESH,21.0,21.6,7.3,7.3,260,529,1.0,1.0,0.30,0.60,2,2,15,15,150,438,0.2,0.2,0.001,0.001
3844,MADHYA PRADESH,27.3,30.0,7.1,7.5,450,597,-,-,1.40,4.70,-,-,-,-,294,554,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,
3843,MADHYA PRADESH,26.6,26.6,7.3,7.3,413,413,-,-,3.90,3.90,-,-,-,-,385,385,-,-,-,-
3839,MADHYA PRADESH,27.2,30.0,7.3,7.5,373,700,-,-,0.30,4.10,-,-,-,-,321,475,-,-,-,-
3842,MADHYA PRADESH,26.5,26.5,7.6,7.6,448,448,-,-,4.10,4.10,-,-,-,-,330,330,-,-,-,-
3840,MADHYA PRADESH,26.5,30.0,7.4,7.5,260,310,-,-,0.30,3.80,-,-,-,-,178,288,-,-,-,-
3837,MADHYA PRADESH,26.8,28.0,7.1,7.5,492,560,-,-,1.50,3.30,-,-,-,-,358,376,-,-,-,-
1618,MADHYA PRADESH,26.0,26.0,7.5,7.5,1500,1500,-,-,1.80,1.80,2,2,11,11,960,960,-,-,-,-
1619,MADHYA PRADESH,24.0,24.0,7.9,7.9,1625,1625,-,-,0.80,0.80,2,2,12,12,998,998,-,-,-,-
3841,MADHYA PRADESH,26.5,30.0,7.5,7.6,410,448,-,-,2.50,4.10,-,-,-,-,265,330,-,-,-,-
3824,MADHYA PRADESH,21.0,21.0,7.4,8.4,477,1017,1.0,1.0,0.30,0.30,2,2,4,4,440,817,0.2,0.2,0.001,0.001
3827,MADHYA PRADESH,21.0,22.2,7.2,7.4,298,542,1.0,1.0,0.30,0.30,2,2,14,14,274,462,0.2,0.2,0.001,0.001
4625,MADHYA PRADESH,24.0,28.0,7.0,7.2,758,1995,1.0,1.0,5.05,6.85,66,66,220,220,548,1522,0.2,0.4,-,-
4630,MADHYA PRADESH,25.0,30.0,7.4,8.1,723,723,1.2,1.4,1.20,1.40,3,3,15,15,450,450,0.2,0.2,-,-
4627,MADHYA PRADESH,20.0,27.0,7.1,7.6,739,3767,1.0,1.0,6.42,34.60,2,2,23,24,278,544,0.2,0.2,-,-
4626,MADHYA PRADESH,24.0,28.0,6.9,7.9,529,1152,3.5,7.0,0.30,5.75,2,2,280,280,384,712,0.2,0.7,-,-
4628,MADHYA PRADESH,23.0,25.0,7.0,7.1,1013,1235,1.0,1.5,0.36,15.00,2,2,22,22,768,876,0.2,0.3,-,-
4629,MADHYA PRADESH,28.0,28.0,7.4,7.4,1178,1178,2.8,2.8,15.09,15.09,2,2,24,24,765,765,-,-,-,-
3338,MADHYA PRADESH,26.0,26.0,7.9,7.9,386,386,-,-,0.30,0.30,2,2,14,14,248,248,-,-,-,-
3333,MADHYA PRADESH,27.0,28.0,7.2,7.8,740,848,1.0,2.0,6.30,7.21,46,46,210,210,526,622,0.2,0.2,-,-
1617,MADHYA PRADESH,25.0,25.0,7.2,7.2,1033,1033,1.3,1.3,12.04,12.04,-,-,-,-,605,605,0.2,0.2,-,-
1616,MADHYA PRADESH,28.0,29.0,7.4,7.5,272,811,1.0,4.0,8.16,8.90,58,58,350,350,162,598,0.2,0.2,-,-
1897,MADHYA PRADESH,21.0,24.0,7.6,8.1,696,4887,1.0,1.0,2.19,2.70,2,2,2,4,342,430,0.7,0.7,-,-
3340,MADHYA PRADESH,21.0,23.0,7.3,7.4,2081,2623,1.0,1.0,2.74,3.20,2,2,4,4,1290,1628,0.6,0.8,-,-
3341,MADHYA PRADESH,20.0,24.0,7.5,7.8,810,982,1.0,1.0,2.20,3.98,2,2,4,4,502,591,0.7,1.0,-,-
3334,MADHYA PRADESH,26.0,31.0,7.7,7.7,724,791,1.2,1.8,1.20,1.40,3,3,15,15,455,462,0.2,0.2,-,-
3343,MADHYA PRADESH,26.9,28.0,7.1,7.2,1375,1422,1.0,1.2,2.00,4.80,2,2,8,8,1286,1388,-,-,-,-
3854,MADHYA PRADESH,24.0,28.0,7.0,7.1,988,1023,1.0,1.0,3.20,3.80,2,2,6,6,757,822,-,-,-,-
3337,MADHYA PRADESH,21.2,21.2,7.2,7.5,368,368,1.0,1.0,0.50,0.50,2,2,17,17,342,421,0.2,0.2,0.001,0.001
3335,MADHYA PRADESH,21.2,21.2,7.1,7.6,282,282,1.0,1.0,0.40,0.40,2,2,13,13,262,421,0.2,0.2,0.001,0.001
3336,MADHYA PRADESH,28.0,31.0,7.3,8.1,692,692,1.0,1.0,1.20,1.40,3,3,14,15,463,502,0.2,0.2,-,-
3332,MADHYA PRADESH,22.0,30.0,7.4,7.8,2104,3050,1.4,2.2,4.90,4.98,-,-,-,-,1646,2170,-,-,-,-
3339,MADHYA PRADESH,21.0,24.0,6.5,7.5,1359,1528,1.0,1.0,2.94,3.70,2,2,4,9,815,855,0.9,0.9,-,-
3345,MADHYA PRADESH,27.8,28.0,8.0,8.1,491,589,1.0,1.0,0.68,0.80,2,2,2,2,361,422,-,-,-,-
3344,MADHYA PRADESH,28.0,28.5,8.0,8.1,488,611,1.0,1.0,0.70,0.82,2,2,2,2,385,438,-,-,-,-
2146,MADHYA PRADESH,-,-,7.2,7.4,5294,5388,1.0,1.4,9.20,12.60,-,-,-,-,4232,4300,-,-,-,-
2149,MADHYA PRADESH,24.0,24.0,7.3,7.3,1861,1861,1.2,1.2,8.20,8.20,-,-,-,-,1302,1302,-,-,-,-
2148,MADHYA PRADESH,-,-,7.6,7.9,2150,3292,1.2,1.8,4.00,6.82,2,2,22,22,1640,2306,0.2,0.2,-,-
2153,MADHYA PRADESH,27.0,27.0,7.4,7.8,798,835,1.0,1.1,9.75,10.10,48,48,230,230,586,632,0.2,0.2,-,-
2143,MADHYA PRADESH,21.0,21.0,7.4,7.7,412,611,1.0,1.0,0.80,0.80,2,2,11,11,342,574,0.2,0.2,0.001,0.001
2144,MADHYA PRADESH,22.3,22.3,7.4,7.5,428,428,1.0,1.0,0.30,0.60,2,2,14,14,384,410,0.2,0.2,0.001,0.001
2145,MADHYA PRADESH,26.0,26.0,7.5,7.5,1618,1767,1.2,1.8,4.48,4.93,-,-,-,-,1310,1360,-,-,-,-
2154,MADHYA PRADESH,24.0,27.0,7.1,7.9,370,850,2.1,2.1,0.60,0.64,2,2,29,29,196,546,-,-,-,-
2147,MADHYA PRADESH,25.0,25.0,7.2,7.5,2918,3440,1.2,1.2,4.10,8.20,-,-,-,-,2040,2420,-,-,-,-
2152,MADHYA PRADESH,20.0,23.0,7.4,7.6,2044,2640,1.0,1.0,3.06,6.00,2,2,6,8,1266,1610,0.7,0.8,-,-
2151,MADHYA PRADESH,20.0,23.0,7.5,7.8,2597,2936,1.0,2.6,2.70,3.26,2,2,6,12,1636,1820,0.8,1.0,-,-
2150,MADHYA PRADESH,20.0,23.0,7.5,7.7,923,1666,1.0,1.0,1.71,2.80,2,2,4,4,674,1045,0.6,0.8,-,-
52,MADHYA PRADESH,22.0,22.0,7.8,7.8,1555,1555,1.0,1.0,3.17,3.17,2,2,6,6,933,933,0.8,0.8,-,-
2002,MAHARASHTRA,25.0,27.0,7.9,8.0,656,1093,3.2,5.2,0.44,0.50,8,8,140,140,535,1060,0.2,0.3,0.001,0.001
1990,MAHARASHTRA,22.0,23.0,7.1,7.3,955,2296,5.0,5.4,2.59,12.80,6,6,58,58,755,1754,0.2,0.2,0.001,0.001
2821,MAHARASHTRA,20.0,26.0,7.4,7.9,1294,5783,4.8,4.8,9.50,10.30,30,50,275,550,1088,5462,0.2,0.2,-,-
2817,MAHARASHTRA,22.0,22.0,7.4,7.5,769,990,2.8,4.2,1.06,12.00,6,6,63,63,610,786,0.2,0.2,0.001,0.001
2200,MAHARASHTRA,-,-,7.3,7.3,1395,1395,3.2,3.2,1.75,1.75,-,-,-,-,1024,1024,1.0,1.0,-,-
2818,MAHARASHTRA,21.0,21.0,7.1,7.1,999,999,3.0,3.0,6.50,6.50,22,22,100,100,782,782,0.2,0.2,-,-
2830,MAHARASHTRA,28.0,28.0,7.4,8.0,593,970,1.8,2.0,1.20,9.14,-,-,-,-,396,712,0.2,0.3,0.001,0.001
2829,MAHARASHTRA,28.0,28.0,7.5,8.0,747,2084,2.2,2.4,0.80,5.13,-,-,-,-,486,1454,0.2,0.5,0.001,0.001
,,,,,,,,,,,,,,,,,,,,,
2823,MAHARASHTRA,22.0,26.0,7.6,7.9,1290,4536,4.6,5.0,9.46,10.50,35,120,350,900,1082,3740,0.2,0.2,-,-
2825,MAHARASHTRA,29.0,29.0,7.3,7.8,1989,3486,2.4,2.6,0.30,5.45,-,-,-,-,1438,2540,0.4,0.9,-,-
2822,MAHARASHTRA,22.0,27.0,7.6,7.8,1305,1411,3.6,5.2,9.51,9.70,7,40,45,425,1096,1242,0.2,0.2,-,-
1998,MAHARASHTRA,-,-,8.0,8.0,748,748,4.0,4.0,0.30,0.30,17,17,120,120,599,599,0.2,0.2,0.001,0.001
1999,MAHARASHTRA,-,-,8.2,8.2,913,913,3.0,3.0,-,-,14,14,140,140,738,738,-,-,-,-
2204,MAHARASHTRA,21.0,22.0,7.1,7.6,368,1410,3.2,4.0,0.30,14.00,4,4,49,49,228,1105,0.2,0.2,0.001,0.001
2201,MAHARASHTRA,29.0,29.0,7.9,7.9,1915,1915,2.6,2.6,0.30,0.30,-,-,-,-,1412,1412,0.7,0.7,-,-
2831,MAHARASHTRA,24.0,24.0,7.4,7.4,1046,1046,2.6,2.6,4.86,4.86,4,4,11,11,714,714,0.2,0.2,0.001,0.001
2828,MAHARASHTRA,42.0,42.0,7.6,8.7,692,930,3.2,5.0,0.30,1.00,2,17,2,210,580,844,0.3,0.3,-,-
2826,MAHARASHTRA,17.0,21.0,7.8,8.0,692,791,2.7,3.6,0.30,2.60,2,11,2,140,595,639,0.2,0.3,-,-
2832,MAHARASHTRA,25.0,27.0,6.1,7.6,80,94,1.8,1.8,0.40,0.40,4,4,11,14,48,89,0.2,0.5,-,-
2833,MAHARASHTRA,25.0,29.0,6.2,7.2,205,476,1.6,1.8,0.30,0.80,4,6,11,21,146,336,0.2,0.4,0.001,0.001
,,,,,,,,,,,,,,,,,,,,,
2834,MAHARASHTRA,25.0,29.0,6.0,7.5,138,829,1.8,2.8,0.30,0.50,5,5,13,17,94,581,0.2,0.4,0.001,0.001
2835,MAHARASHTRA,25.0,27.0,6.0,7.2,82,484,1.6,1.8,0.70,2.07,4,5,13,17,52,344,0.2,0.3,0.001,0.001
2816,MAHARASHTRA,21.0,21.0,7.3,7.3,1510,1510,4.2,4.2,7.00,7.00,22,22,120,120,1189,1189,0.2,0.2,-,-
2819,MAHARASHTRA,27.5,29.0,7.5,7.8,3584,4076,5.4,8.2,10.60,11.11,25,30,275,900,3420,3496,0.2,0.3,-,-
2820,MAHARASHTRA,23.0,26.0,7.8,8.1,262,1295,5.0,5.2,0.60,10.36,6,25,85,900,244,1088,0.2,0.2,-,-
1987,MAHARASHTRA,28.0,38.0,7.1,7.7,520,9924,3.2,4.2,0.60,3.09,5,13,43,63,470,893,0.4,0.6,0.001,0.001
2203,MAHARASHTRA,17.0,20.0,7.6,8.0,760,1368,3.0,3.2,0.30,3.20,2,21,2,150,640,1129,0.2,0.3,0.001,0.001
1985,MAHARASHTRA,28.0,38.0,7.6,7.9,1019,2672,3.6,4.0,0.60,1.60,17,26,63,280,910,2405,0.6,1.7,0.001,0.001
2005,MAHARASHTRA,28.0,28.0,7.4,8.2,980,2106,1.8,2.4,0.70,4.47,-,-,-,-,640,1480,0.2,0.4,0.001,0.001
1995,MAHARASHTRA,24.0,24.0,8.0,8.1,715,735,3.0,6.5,0.30,2.80,2,4,2,70,586,605,0.2,2.1,0.001,0.001
1996,MAHARASHTRA,-,-,8.0,8.0,714,714,3.8,3.8,0.30,0.30,12,12,94,94,571,571,0.2,0.2,0.001,0.001
2006,MAHARASHTRA,28.0,28.0,7.3,8.1,620,2048,1.8,2.2,1.10,4.33,-,-,-,-,402,1336,0.2,0.4,0.001,0.001
1989,MAHARASHTRA,28.0,29.0,7.9,8.0,74,124,3.4,3.6,0.30,0.44,11,17,63,70,66,112,0.2,0.2,0.001,0.001
1992,MAHARASHTRA,25.0,27.0,7.3,7.7,152,948,5.4,5.4,0.30,8.95,11,15,80,900,136,796,0.2,0.2,-,-
1991,MAHARASHTRA,21.0,21.0,6.9,6.9,970,970,5.0,5.0,2.70,2.70,26,26,150,150,761,761,0.2,0.2,-,-
2004,MAHARASHTRA,28.0,28.0,7.4,8.0,982,2192,1.8,1.8,1.40,9.14,-,-,-,-,684,1440,0.2,0.6,0.001,0.001
1993,MAHARASHTRA,-,-,7.3,7.3,1745,1745,3.4,3.4,3.75,3.75,-,-,-,-,1238,1238,1.1,1.1,-,-
1997,MAHARASHTRA,16.0,16.0,8.0,8.0,826,826,3.6,3.6,0.30,0.30,20,20,220,220,668,668,0.2,0.2,-,-
2008,MAHARASHTRA,23.0,23.0,6.2,6.2,4448,4448,1.8,1.8,13.59,13.59,6,6,24,24,3036,3036,0.2,0.2,-,-
2007,MAHARASHTRA,23.0,23.0,7.1,7.1,4363,4363,1.8,1.8,13.59,13.59,6,6,17,17,3872,3872,0.2,0.2,-,-
2003,MAHARASHTRA,33.0,33.0,8.0,8.3,634,756,4.0,4.4,0.44,1.20,2,21,2,170,589,616,0.3,0.3,-,-
1994,MAHARASHTRA,32.0,32.0,7.7,8.6,635,740,4.5,4.5,1.20,1.20,2,14,2,170,528,603,0.4,0.4,-,-
1921,MANIPUR,24.0,24.0,6.8,6.8,742,742,-,-,-,-,-,-,-,-,405,405,-,-,-,-
2885,MANIPUR,25.0,25.0,6.8,6.8,121,121,-,-,-,-,-,-,-,-,120,120,-,-,-,-
2881,MANIPUR,24.0,24.0,6.9,6.9,609,609,-,-,-,-,-,-,-,-,291,291,-,-,-,-
1920,MANIPUR,23.0,23.0,6.4,6.4,705,705,-,-,-,-,-,-,-,-,406,406,-,-,-,-
1922,MANIPUR,25.0,25.0,6.9,6.9,493,493,-,-,-,-,-,-,-,-,250,250,-,-,-,-
1923,MANIPUR,26.0,26.0,6.8,6.8,672,672,-,-,-,-,-,-,-,-,374,374,-,-,-,-
1924,MANIPUR,27.0,27.0,7.2,7.2,582,582,-,-,-,-,-,-,-,-,345,345,-,-,-,-
4323,MEGHALAYA,17.0,17.1,6.7,6.8,186,202,1.3,1.6,0.50,0.63,2,2,2,2,128,139,0.2,0.2,0.001,0.001
4324,MEGHALAYA,17.1,18.0,5.0,5.5,105,157,1.4,1.7,0.30,0.35,2,2,2,2,72,108,0.2,0.2,0.001,0.001
4325,MEGHALAYA,17.0,17.4,5.6,5.9,85,90,1.0,1.1,0.50,0.60,2,2,2,2,59,62,0.2,0.2,0.001,0.001
