STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
26,ANDHRA PRADESH,25,25,7.4,7.8,1440,1808,1.0,1.2,3.6,3.7,2,2,400,400
1513,ANDHRA PRADESH,26,26,7.6,8.1,1614,1751,1.0,1.2,2.7,3.6,2,2,400,800
1514,ANDHRA PRADESH,25,25,7.3,7.5,1685,2039,1.0,1.6,0.9,3.9,2,2,400,400
1516,ANDHRA PRADESH,25,25,7.6,8.7,845,2160,1.0,1.2,2.2,30.0,2,2,400,800
1517,ANDHRA PRADESH,22,26,7.4,7.4,4340,5500,0.5,2.0,3.7,15.2,2,2,2,2
1518,ANDHRA PRADESH,22,27,7.1,7.5,6140,6180,0.8,2.0,3.0,34.2,2,2,2,2
1519,ANDHRA PRADESH,28,29,7.3,7.6,2120,2180,0.5,2.0,4.7,24.8,2,2,2,2
1520,ANDHRA PRADESH,28,28,7.3,7.6,762,928,0.5,2.0,2.4,19.0,2,2,2,2
1521,ANDHRA PRADESH,25,28,7.0,8.0,1938,2355,1.2,1.4,6.5,10.6,15,21,460,460
1522,ANDHRA PRADESH,27,27,7.0,8.0,529,560,1.4,1.7,0.6,0.7,9,15,150,210
1523,ANDHRA PRADESH,25,27,7.0,8.0,391,434,1.2,1.4,0.6,3.4,7,11,75,150
1524,ANDHRA PRADESH,27,29,7.0,8.0,1057,1817,1.3,1.4,2.3,3.6,9,11,110,150
3087,ANDHRA PRADESH,26,26,7.6,7.9,1360,2164,1.0,1.8,3.0,8.1,2,2,800,800
3089,ANDHRA PRADESH,27,30,7.8,8.0,2238,2431,1.0,1.3,10.7,12.2,15,21,240,460
3090,ANDHRA PRADESH,28,29,7.0,7.2,2277,2710,1.2,2.0,4.8,17.3,11,15,110,210
3091,ANDHRA PRADESH,28,29,7.0,8.0,3100,4369,1.4,2.2,2.9,11.2,9,11,350,350
3092,ANDHRA PRADESH,28,28,7.0,8.0,862,1191,1.3,1.7,5.7,7.3,11,15,150,150
3093,ANDHRA PRADESH,30,30,7.0,7.0,1710,1935,0.8,1.4,7.2,12.1,9,11,75,210
1533,ASSAM,18,22,6.0,6.1,45,448,1.1,2.5,0.3,0.4,2,2,2,2
1534,ASSAM,26,26,5.4,6.4,105,1240,1.9,2.5,0.4,0.4,2,2,2,2
1535,ASSAM,24,25,6.7,7.5,212,217,1.1,1.6,0.1,2.4,,,,
1536,ASSAM,22,25,6.7,7.0,217,228,1.5,1.6,0.1,0.6,2,2,2,2
1537,ASSAM,27,29,6.7,7.7,225,416,1.5,2.6,0.2,1.6,2,2,2,2
1538,ASSAM,24,24,5.5,6.5,95,120,0.7,1.8,2.4,3.7,2,2,2,2
1539,ASSAM,28,28,6.9,7.4,222,580,1.0,1.5,0.2,0.7,2,2,2,2
1540,ASSAM,27,27,7.0,7.4,96,139,1.1,1.2,0.1,5.0,2,2,2,2
1541,ASSAM,26,29,6.4,6.8,238,265,1.5,1.5,0.7,1.1,2,2,2,2
1542,ASSAM,26,30,6.6,7.9,256,565,1.2,1.6,0.2,0.4,2,2,2,2
2243,ASSAM,18,22,5.2,5.7,153,227,1.0,2.0,0.4,0.5,2,2,2,2
2244,ASSAM,22,25,6.7,7.8,246,254,0.9,1.5,0.2,2.1,2,2,2,2
2245,ASSAM,27,28,5.6,5.7,72,198,1.7,2.2,0.2,0.4,2,2,2,2
2246,ASSAM,15,22,6.9,7.0,110,152,1.0,1.3,0.3,0.7,2,2,2,2
2247,ASSAM,15,24,6.3,6.4,234,250,4.6,4.8,0.6,1.9,2,2,2,2
2248,ASSAM,26,26,5.8,6.1,124,242,1.6,3.4,0.6,9.2,2,2,2,2
2249,ASSAM,25,25,6.6,6.7,179,208,1.0,1.8,0.7,1.3,2,2,2,2
2250,ASSAM,26,28,6.3,7.1,256,287,1.4,2.0,0.6,0.7,2,2,2,2
2251,ASSAM,26,30,5.7,5.8,271,685,2.7,4.0,0.6,5.8,2,2,2,2
2252,ASSAM,26,29,6.6,7.0,169,170,1.4,1.9,0.2,0.4,2,2,2,2
2253,ASSAM,29,30,6.3,6.8,188,195,1.0,1.5,0.2,2.3,2,2,2,2
2254,ASSAM,29,29,7.4,7.8,362,480,1.1,1.4,0.6,0.7,2,2,2,2
2255,ASSAM,25,30,7.2,7.5,80,140,1.2,1.2,0.2,4.1,2,2,2,2
2256,ASSAM,29,29,6.1,6.8,101,336,1.2,1.2,0.1,0.6,2,2,2,2
2257,ASSAM,30,32,6.7,6.8,330,422,1.3,1.6,0.3,0.5,2,2,2,2
2258,ASSAM,28,29,6.6,7.2,324,333,1.3,1.8,0.3,3.3,2,2,2,2
2259,ASSAM,27,27,6.9,7.0,716,785,2.0,2.0,0.3,0.5,2,2,2,2
2260,ASSAM,28,28,6.8,6.9,33,265,1.5,2.1,0.2,0.7,2,2,2,2
2261,ASSAM,21,23,5.7,7.3,120,120,1.0,1.4,0.1,0.1,2,2,2,2
2262,ASSAM,24,24,5.7,6.8,120,138,1.0,1.0,0.3,0.6,2,2,2,2
2263,ASSAM,24,25,6.6,7.3,192,192,1.0,1.2,0.3,0.4,2,2,2,2
2264,ASSAM,24,25,6.6,7.2,142,162,4.0,4.8,0.3,1.7,2,2,2,2
3761,ASSAM,25,25,6.4,7.2,181,258,1.1,2.4,0.1,0.5,2,2,2,2
3762,ASSAM,26,26,6.5,6.7,260,370,1.4,1.6,0.6,2.3,2,2,2,2
3766,ASSAM,24,30,6.3,7.3,113,159,1.5,2.1,0.8,1.0,2,2,2,2
3770,ASSAM,27,29,6.8,7.6,226,227,1.7,2.5,0.1,4.7,2,2,2,2
3771,ASSAM,26,28,7.2,7.6,316,316,1.8,2.3,0.3,2.1,2,2,2,2
3779,ASSAM,24,28,5.7,7.5,165,297,1.6,1.8,0.4,2.4,2,2,2,2
3790,ASSAM,15,23,5.9,6.7,151,265,1.1,1.8,0.8,1.0,2,2,2,2
3793,ASSAM,27,27,5.6,7.1,157,458,2.4,5.9,0.5,0.5,2,2,2,2
3794,ASSAM,27,27,6.9,7.2,456,478,2.0,14.0,0.4,0.4,2,2,2,2
3795,ASSAM,27,27,7.3,7.6,346,357,1.7,1.9,0.3,0.3,2,2,2,2
3801,ASSAM,24,25,6.7,7.4,336,450,4.2,4.4,0.4,1.0,2,2,2,2
3802,ASSAM,24,25,7.1,7.2,321,336,2.2,2.6,0.2,1.3,2,2,2,2
3805,ASSAM,24,25,6.5,6.7,164,168,2.2,3.2,0.4,1.3,2,2,2,2
3813,ASSAM,26,28,6.2,6.3,266,273,1.4,2.1,0.8,1.1,2,2,2,2
3815,ASSAM,27,28,6.8,6.9,220,606,1.5,1.6,0.8,3.5,2,2,2,2
3816,ASSAM,26,27,6.2,6.7,196,256,1.4,1.8,1.0,2.8,2,2,2,2
3817,ASSAM,25,27,6.4,6.8,266,391,0.8,1.3,0.3,1.1,2,2,2,2
3818,ASSAM,25,25,6.9,7.2,281,290,1.7,1.8,0.1,0.8,2,2,2,2
4001,ASSAM,21,27,6.6,6.9,341,362,1.0,1.3,0.4,3.0,2,2,2,2
4002,ASSAM,25,28,6.7,6.9,207,253,1.0,1.0,0.5,0.7,2,2,2,2
4003,ASSAM,23,30,7.4,7.5,131,131,1.0,1.7,0.3,1.0,2,2,2,2
4007,ASSAM,23,25,6.5,7.4,166,323,1.5,2.7,0.3,0.8,2,2,2,2
4008,ASSAM,23,27,7.2,7.3,249,272,1.1,1.8,0.3,3.1,2,2,2,2
4303,ASSAM,26,26,6.2,7.2,103,322,1.0,1.8,0.7,2.1,2,2,2,2
1825,BIHAR,24,26,7.3,7.8,487,519,,,0.1,0.4,2,2,2,2
1826,BIHAR,23,24,7.4,7.6,463,516,,,0.0,0.1,2,2,2,2
1827,BIHAR,24,24,7.4,7.4,465,539,,,0.0,0.2,2,2,2,2
1828,BIHAR,23,26,7.3,7.5,514,570,,,0.0,0.3,2,2,2,2
1829,BIHAR,22,24,7.0,7.2,477,555,,,0.0,0.1,2,2,2,2
1830,BIHAR,21,22,7.0,7.1,868,1190,,,0.0,0.1,2,2,2,2
1831,BIHAR,22,22,7.4,7.4,682,682,,,,,2,2,2,2
1832,BIHAR,25,29,7.1,7.7,683,928,,,,,2,2,2,2
1833,BIHAR,27,29,7.0,7.1,797,810,,,,,2,2,2,2
1834,BIHAR,27,28,6.9,7.8,246,306,,,0.0,0.2,2,2,2,2
1835,BIHAR,27,27,6.7,7.6,283,798,,,0.0,7.3,2,2,2,2
1836,BIHAR,27,30,6.9,7.1,886,952,,,0.1,0.9,2,2,2,2
1837,BIHAR,27,31,7.2,7.7,667,706,,,0.1,0.6,2,2,2,2
1838,BIHAR,26,26,6.9,6.9,907,907,,,0.1,0.1,,,,
1839,BIHAR,26,28,7.4,8.0,338,338,,,0.0,0.2,2,2,2,2
1840,BIHAR,24,27,8.0,8.1,418,727,,,,,2,2,2,2
1841,BIHAR,28,28,7.0,7.2,461,716,,,0.1,0.2,2,2,2,2
1842,BIHAR,27,27,7.0,7.0,478,710,,,0.1,0.3,2,2,2,2
1843,BIHAR,23,28,6.9,7.0,510,911,,,0.5,0.5,2,2,2,2
1844,BIHAR,23,25,6.6,7.0,1350,1460,,,6.7,9.8,2,2,2,2
2576,BIHAR,25,28,7.0,7.0,610,906,,,0.1,0.3,2,2,2,2
2577,BIHAR,27,30,6.7,8.2,189,198,,,0.1,0.2,2,2,2,2
2578,BIHAR,20,24,7.2,7.3,518,725,,,0.1,3.2,2,2,2,2
2579,BIHAR,24,28,7.1,7.2,512,745,,,0.1,1.8,2,2,2,2
2580,BIHAR,27,30,7.1,7.1,498,889,,,,,2,2,2,2
2581,BIHAR,28,28,7.4,7.4,186,186,,,0.0,0.0,,,,
2582,BIHAR,29,29,7.5,7.5,401,401,,,,,,,,
2583,BIHAR,22,25,6.7,6.8,1430,1680,,,0.0,0.2,2,2,2,2
2584,BIHAR,24,25,7.1,7.3,577,1000,,,0.0,0.4,2,2,2,2
2585,BIHAR,22,28,6.9,7.4,432,891,,,0.0,0.4,2,2,2,2
2586,BIHAR,27,29,6.9,7.3,278,402,,,0.1,1.1,2,2,2,2
2587,BIHAR,29,29,6.7,6.7,867,867,,,0.5,0.5,,,,
2588,BIHAR,27,31,6.7,7.5,204,336,,,0.0,0.3,2,2,2,2
2589,BIHAR,27,28,6.7,7.3,209,914,,,0.0,10.3,2,2,2,2
2590,BIHAR,29,29,7.1,7.1,545,545,,,0.2,0.2,,,,
2591,BIHAR,24,27,6.9,7.1,448,891,,,1.6,2.1,2,2,2,2
2592,BIHAR,25,27,6.8,6.9,501,917,,,0.1,0.3,2,2,2,2
2593,BIHAR,25,27,7.0,7.0,445,926,,,0.1,0.2,2,2,2,2
2594,BIHAR,28,28,7.1,7.2,207,278,,,0.0,0.4,2,2,2,2
2595,BIHAR,30,30,7.2,7.2,821,821,,,0.0,0.0,,,,
2596,BIHAR,22,25,7.5,8.1,318,697,,,,,2,2,2,2
2597,BIHAR,24,26,6.9,7.1,660,1560,,,0.1,0.3,2,2,2,2
2598,BIHAR,27,29,7.0,7.3,521,843,,,0.0,1.3,2,2,2,2
2599,BIHAR,27,29,7.0,7.5,465,854,,,0.0,2.1,2,2,2,2
2600,BIHAR,21,24,7.0,7.9,986,1200,,,5.9,9.2,2,2,2,2
3138,BIHAR,21,24,7.1,7.1,576,1160,,,0.1,8.7,2,2,2,2
3139,BIHAR,28,30,6.8,7.8,140,212,,,0.1,0.1,2,2,2,2
3140,BIHAR,24,26,7.1,7.2,604,890,,,0.0,0.6,2,2,2,2
3141,BIHAR,26,27,6.8,7.2,605,702,,,,,2,2,2,2
3142,BIHAR,28,29,7.0,7.4,520,544,,,0.0,2.6,2,2,2,2
3143,BIHAR,22,24,7.2,7.4,410,573,,,0.0,0.3,2,2,2,2
3144,BIHAR,26,32,6.9,7.4,780,1007,,,,,2,2,2,2
3145,BIHAR,25,28,7.0,7.1,256,502,,,0.1,0.5,2,2,2,2
3146,BIHAR,25,26,7.2,7.4,540,844,,,0.1,0.5,2,2,2,2
3147,BIHAR,30,30,7.7,7.7,323,323,,,0.3,0.3,,,,
3148,BIHAR,29,29,8.6,8.6,1190,1190,,,,,2,2,2,2
3149,BIHAR,26,30,7.0,7.0,505,766,,,0.0,0.2,2,2,2,2
3150,BIHAR,23,24,7.2,7.8,559,600,,,0.1,3.7,2,2,2,2
3151,BIHAR,23,29,7.0,7.5,464,511,,,0.1,0.2,2,2,2,2
3152,BIHAR,23,28,7.4,7.5,464,480,,,0.0,0.2,2,2,2,2
3153,BIHAR,27,28,7.0,7.2,478,601,,,0.0,0.5,2,2,2,2
3154,BIHAR,26,27,7.0,7.0,504,841,,,0.1,0.3,2,2,2,2
3155,BIHAR,29,29,7.0,7.2,198,303,,,0.0,1.0,2,2,2,2
3156,BIHAR,30,30,7.2,7.2,736,736,,,,,,,,
3157,BIHAR,28,29,7.0,7.1,717,872,,,0.0,6.3,2,2,2,2
3158,BIHAR,26,29,7.0,7.0,598,889,,,0.1,0.2,2,2,2,2
3159,BIHAR,22,23,7.2,7.2,780,1460,,,0.1,8.6,2,2,2,2
3161,BIHAR,28,28,6.9,7.5,256,264,,,0.0,2.7,2,2,2,2
3162,BIHAR,21,22,7.1,7.2,804,822,,,0.0,0.2,2,2,2,2
2039,CHANDIGARH,22,25,7.0,7.6,878,938,1.0,1.0,1.7,5.9,2,2,7,7
2040,CHANDIGARH,22,22,7.0,7.0,853,853,1.0,1.0,1.6,1.6,22,22,26,26
2041,CHANDIGARH,22,24,7.0,7.3,863,905,1.0,1.0,4.7,5.2,2,2,2,2
2042,CHANDIGARH,21,24,7.2,7.4,662,721,1.0,1.0,4.6,4.9,2,2,2,2
2043,CHANDIGARH,22,24,7.0,7.2,1181,1210,1.0,2.0,0.4,1.0,11,11,32,32
2044,CHANDIGARH,23,24,7.2,7.3,664,1210,1.0,2.0,1.0,2.6,11,84,32,94
2045,CHANDIGARH,22,24,7.6,7.6,746,753,1.0,1.0,2.5,2.8,2,34,2,39
1620,CHHATTISGARH,24,30,7.4,7.5,446,456,,,,,,,2,2
1621,CHHATTISGARH,25,28,7.3,7.4,436,458,,,,,,,2,2
1622,CHHATTISGARH,30,33,7.5,7.5,412,430,0.1,0.1,0.3,0.5,,,2,2
1623,CHHATTISGARH,27,30,7.5,7.5,432,451,0.1,0.2,0.3,0.3,,,2,2
3171,CHHATTISGARH,23,23,7.2,7.4,,,,,,,,,,
3172,CHHATTISGARH,7,27,7.1,7.2,0,0,0.4,0.6,,,,,,
3173,CHHATTISGARH,26,27,7.2,7.2,,,0.4,0.4,0.0,1.0,,,,
3174,CHHATTISGARH,26,27,7.2,26.2,,,0.2,0.4,,,,,,
1440,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,31,7.2,7.5,430,434,2.0,2.0,2.4,6.0,12,33,15,84
2448,"DAMAN & DIU, DADRA &
NAGAR HAVELI",31,31,7.2,7.2,437,468,1.0,3.0,5.8,7.4,22,70,94,280
2449,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,30,7.2,7.4,590,604,3.0,3.0,1.4,1.8,94,220,170,540
2450,"DAMAN & DIU, DADRA &
NAGAR HAVELI",31,31,7.0,7.4,576,586,1.0,2.0,1.4,2.6,130,350,430,920
2451,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,30,7.3,7.4,1092,1128,1.0,5.0,2.1,6.1,9,22,26,94
2452,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,31,7.3,7.3,955,974,2.0,4.0,1.2,5.8,130,220,350,540
2453,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,31,7.5,7.6,641,662,1.0,4.0,0.9,1.0,70,540,350,1600
2454,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,31,7.2,7.4,398,428,1.0,3.0,0.6,0.8,280,350,920,920
2455,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,31,7.3,7.5,1098,1128,1.0,3.0,0.7,0.7,79,540,240,1600
2456,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,30,7.3,7.4,1064,1157,1.0,3.0,1.4,2.1,120,220,350,540
2457,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,30,7.0,7.2,760,792,1.0,4.0,0.6,0.8,8,17,39,42
2458,"DAMAN & DIU, DADRA &
NAGAR HAVELI",30,31,7.5,7.7,1210,1385,2.0,4.0,0.8,1.3,80,94,170,240
3477,DELHI,,,7.8,7.8,2870,2870,,,,,2,2,2,2
3479,DELHI,,,7.6,7.8,1717,2730,,,37.0,551.3,23,46,46,110
3480,DELHI,,,8.0,8.0,3390,3390,,,,,2,2,11,11
3483,DELHI,,,7.6,7.6,2040,2040,,,2.4,2.4,2,2,2,2
3485,DELHI,,,7.9,7.9,1350,1350,,,24.8,24.8,2,2,4,4
3488,DELHI,,,7.1,7.7,1220,1260,,,58.0,78.0,2,49,33,49
3489,DELHI,,,,,6230,6230,,,3.3,3.3,2,2,510,510
3490,DELHI,,,7.2,7.5,473,724,,,38.4,67.5,2,5,5,17
3492,DELHI,,,,,6150,6150,,,,,2,2,2,2
3493,DELHI,,,,,1608,1608,,,,,2,2,2,2
3494,DELHI,,,7.7,7.7,787,816,,,0.0,6.1,130,200,240,330
3496,DELHI,,,7.5,7.5,1200,1200,,,7.8,7.8,2,2,6,6
3498,DELHI,,,7.5,7.5,936,936,1.0,1.0,27.8,27.8,2,2,130,130
3500,DELHI,,,7.8,7.8,1140,1140,,,,,4900,4900,17000,17000
3503,DELHI,,,7.4,7.4,792,792,,,3.8,3.8,4,4,13,13
3514,DELHI,,,,,1150,1150,,,21.8,21.8,27,27,170,170
3515,DELHI,,,7.6,7.6,2530,2530,,,38.6,38.6,9,9,79,79
3516,DELHI,,,,,1825,1825,,,,,920,920,1600,1600
3517,DELHI,,,,,2890,2890,,,258.9,258.9,39,39,920,920
3518,DELHI,,,7.7,7.7,1375,1375,,,73.0,73.0,2,2,2,2
3520,DELHI,,,6.8,6.8,1450,1450,,,51.1,51.1,2,2,2,2
3523,DELHI,,,7.1,7.9,2900,3060,,,6.0,7.0,2,2,2,2
3525,DELHI,,,7.4,7.4,3690,3690,,,67.6,67.6,2,2,5,5
3526,DELHI,,,,,1141,1141,,,,,2,2,2,2
3528,DELHI,,,7.6,7.6,5950,5950,,,11.9,11.9,4,4,43,43
3531,DELHI,,,7.6,7.9,86,3130,,,0.0,24.7,2,2,2,200
3534,DELHI,,,7.9,7.9,1635,1635,,,92.0,92.0,170,170,920,920
3535,DELHI,,,7.3,7.4,415,559,,,0.0,4.6,2,450,2,4000
3536,DELHI,,,7.4,7.7,1286,1320,,,53.8,70.0,2,7,33,49
3537,DELHI,,,7.2,7.8,2170,2210,,,6.7,15.0,2,2,2,2
3543,DELHI,,,,,1380,1380,,,,,79,79,79,79
3546,DELHI,,,7.8,7.8,1680,1680,,,91.0,91.0,11,11,33,33
2277,GOA,29,30,6.7,6.8,292,522,0.5,2.6,0.5,1.7,2,2,2,2
2278,GOA,29,29,6.5,7.1,84,106,1.4,2.0,1.3,1.4,2,2,2,2
2280,GOA,29,31,6.7,6.7,279,290,0.1,0.6,0.1,0.3,,,2,2
2281,GOA,30,30,5.5,6.0,69,119,0.4,0.8,0.1,1.2,13,790,23,2400
2282,GOA,28,32,6.6,8.3,247,363,1.1,2.0,0.0,0.1,5,5,2,13
3192,GOA,32,32,6.6,6.6,247,247,2.0,2.0,0.1,0.1,,,2,2
3193,GOA,28,32,6.8,7.0,419,436,0.6,5.4,0.0,0.6,2,2,2,2
3194,GOA,30,31,5.9,6.6,97,179,0.7,2.7,1.8,2.1,2,130,4,220
3195,GOA,29,30,6.2,6.4,70,95,0.9,1.7,0.7,0.9,2,2,2,2
3,GUJARAT,18,30,7.7,8.0,1330,1336,1.3,1.8,1.4,2.3,2,2,2,2
6,GUJARAT,0,29,8.2,8.5,471,484,0.0,0.3,0.5,0.6,2,2,2,2
1226,GUJARAT,33,33,8.1,8.6,320,390,1.3,1.5,0.4,0.6,2,2,2,2
1948,GUJARAT,28,30,8.0,8.1,1460,1650,1.6,1.6,0.2,0.2,2,2,2,2
1949,GUJARAT,28,31,8.0,8.1,1200,1320,1.4,1.8,0.2,0.4,2,2,2,2
1950,GUJARAT,23,26,7.6,8.0,1190,1530,0.4,0.4,0.9,1.6,2,2,2,2
1951,GUJARAT,28,28,7.9,7.9,1210,1210,0.5,0.5,0.0,1.8,2,2,2,2
1953,GUJARAT,26,26,7.8,7.8,1020,1020,0.4,0.4,0.0,0.3,2,2,2,2
1954,GUJARAT,29,29,7.6,7.6,3740,3740,1.3,1.3,3.1,3.1,2,2,2,2
1955,GUJARAT,30,30,7.4,7.7,1365,1395,1.4,1.6,1.4,2.0,2,2,2,2
1956,GUJARAT,28,30,7.4,8.0,605,2873,1.2,1.6,1.0,4.2,2,2,2,2
1957,GUJARAT,27,27,7.5,8.6,1628,1818,1.6,1.7,0.5,1.3,2,2,2,2
1958,GUJARAT,28,28,8.1,8.1,814,814,1.4,1.4,2.2,2.2,2,2,2,2
1959,GUJARAT,25,25,7.8,8.2,1728,1768,0.3,0.4,0.4,0.7,2,2,2,2
1960,GUJARAT,30,30,8.0,8.4,817,977,0.3,0.4,0.4,0.7,2,2,2,2
1961,GUJARAT,30,30,7.2,8.1,1051,1098,0.4,0.4,0.5,0.6,2,2,2,2
1962,GUJARAT,28,29,7.1,7.3,3520,3760,0.9,5.0,0.1,0.7,2,2,2,2
1963,GUJARAT,31,32,7.3,7.5,3890,4230,0.4,5.0,0.3,0.5,2,2,2,2
1965,GUJARAT,32,32,8.1,8.5,1377,2328,0.8,1.2,0.0,0.1,2,9,8,45
1966,GUJARAT,32,32,7.3,8.2,835,2178,0.8,1.4,0.1,0.1,3,120,42,348
1967,GUJARAT,26,27,7.1,7.2,335,1636,2.3,2.3,0.3,0.5,2,2,2,2
1968,GUJARAT,26,27,7.3,7.8,671,1593,1.9,2.9,0.1,0.4,2,2,2,2
1969,GUJARAT,28,29,7.2,7.6,772,907,2.0,2.7,0.5,1.0,2,2,2,2
1970,GUJARAT,27,27,7.4,7.8,620,754,2.0,2.3,0.2,0.3,2,2,2,2
2083,GUJARAT,26,30,7.1,8.9,2417,3026,1.1,1.9,0.2,8.4,2,2,2,2
2084,GUJARAT,28,32,8.1,8.3,1187,2858,1.2,2.1,0.0,0.7,2,12,2,22
2085,GUJARAT,28,28,7.7,7.7,1987,1987,1.5,1.5,0.0,1.1,2,2,2,2
2087,GUJARAT,32,32,7.5,8.1,508,4555,0.9,2.2,0.0,0.2,8,9,2,64
2088,GUJARAT,32,32,7.4,7.5,8571,9018,0.9,2.2,0.1,0.1,2,13,8,83
2089,GUJARAT,30,30,8.1,8.1,2780,2780,1.5,1.5,0.1,0.1,9,9,34,34
2090,GUJARAT,31,32,7.3,7.5,10580,15260,0.9,2.2,0.1,0.2,9,14,48,66
2091,GUJARAT,30,31,8.1,8.1,607,1792,0.9,1.2,0.1,0.1,2,9,2,63
2093,GUJARAT,32,32,7.6,8.1,1619,1668,0.8,2.0,0.1,0.1,6,120,42,346
2094,GUJARAT,32,32,7.2,7.4,4360,6420,0.3,0.9,0.2,0.5,2,2,2,2
2095,GUJARAT,27,28,7.1,7.3,1900,2067,0.2,0.5,1.1,1.5,2,2,2,2
2096,GUJARAT,28,29,7.3,7.5,4563,4572,1.2,1.5,0.7,2.4,2,2,2,2
2097,GUJARAT,28,29,7.8,7.9,3990,4634,1.1,1.4,1.2,2.3,2,2,2,2
2098,GUJARAT,18,30,7.3,7.7,2889,3123,1.2,1.5,1.5,2.1,2,2,2,2
3207,GUJARAT,33,33,7.2,7.8,1610,1610,0.2,0.3,0.4,0.4,2,2,2,2
3208,GUJARAT,26,26,7.2,7.4,7,634,2.3,2.3,0.3,0.5,2,2,2,2
3209,GUJARAT,28,29,7.3,7.4,971,1378,1.9,2.6,0.3,0.3,2,2,2,2
3210,GUJARAT,32,33,7.6,7.7,3366,3532,1.1,1.8,0.1,0.2,2,9,6,84
3211,GUJARAT,32,32,8.1,8.3,1599,1672,0.9,1.2,0.1,0.2,2,3,11,64
3212,GUJARAT,33,33,7.4,7.7,2432,3267,1.1,1.6,1.3,2.3,2,2,2,2
3213,GUJARAT,34,34,7.5,7.8,1525,1554,1.2,1.4,1.3,1.8,2,2,2,2
3214,GUJARAT,33,33,7.5,7.5,1674,1735,1.3,1.8,0.6,1.9,2,2,2,2
3215,GUJARAT,18,32,7.3,8.7,5267,6251,1.1,1.6,0.0,2.7,2,2,2,2
3216,GUJARAT,33,34,7.3,7.4,2521,2883,1.6,1.7,1.2,2.1,2,2,2,2
3217,GUJARAT,33,33,7.5,7.9,1930,2011,1.3,1.4,1.6,2.1,2,2,2,2
3218,GUJARAT,28,28,7.6,7.6,1508,1508,1.3,1.3,3.1,3.1,2,2,2,2
3219,GUJARAT,27,27,7.3,7.3,1768,1768,1.2,1.2,2.9,2.9,2,2,2,2
3220,GUJARAT,25,25,7.6,8.4,2880,2880,0.3,0.4,0.5,0.8,2,2,2,2
3221,GUJARAT,31,32,7.7,7.7,814,844,0.3,0.9,0.3,0.3,2,2,2,2
3222,GUJARAT,31,32,7.6,7.6,4340,4660,0.3,0.4,0.2,0.5,2,2,2,2
3223,GUJARAT,27,30,7.8,8.1,1667,1840,1.0,1.7,0.8,3.4,2,2,2,2
3224,GUJARAT,32,32,7.6,7.8,781,985,1.5,1.8,1.3,1.8,2,2,2,2
3225,GUJARAT,28,30,7.1,8.1,1786,1890,1.4,1.5,0.7,2.4,2,2,2,2
3226,GUJARAT,27,27,7.6,8.6,1628,1882,1.0,1.3,1.9,2.3,2,2,2,2
3227,GUJARAT,28,30,6.9,8.0,1755,2037,1.2,1.4,0.7,1.5,2,2,2,2
3228,GUJARAT,30,30,7.6,8.0,983,2870,0.3,0.3,0.7,0.7,2,2,2,2
3229,GUJARAT,30,30,7.1,8.0,1027,1450,0.3,0.3,0.6,0.7,2,2,2,2
3230,GUJARAT,26,26,7.1,7.5,4750,5569,0.3,0.4,0.9,1.6,2,2,2,2
3231,GUJARAT,30,32,7.3,8.3,2310,3690,3.4,3.7,2.8,2.9,2,2,2,2
3232,GUJARAT,31,33,7.9,8.1,1794,2513,0.8,1.2,0.1,0.1,4,6,6,42
3233,GUJARAT,30,31,8.1,8.3,2046,2649,0.8,1.2,0.1,0.1,2,21,4,102
3234,GUJARAT,29,29,7.0,7.1,8980,11360,14.0,45.0,0.8,1.0,2,2,2,2
3235,GUJARAT,29,29,7.1,7.8,2814,3238,1.3,1.3,0.0,2.0,2,2,2,2
3236,GUJARAT,28,29,7.4,7.6,2015,2319,1.1,1.2,1.1,2.2,2,2,2,2
3237,GUJARAT,28,29,7.1,7.3,5777,6412,1.6,2.2,0.1,2.7,2,2,12,12
3238,GUJARAT,30,30,7.8,8.4,4290,4490,0.3,0.5,0.5,0.5,2,2,2,2
3239,GUJARAT,29,31,8.0,8.1,3090,3150,0.0,0.4,0.5,0.6,2,2,2,2
3240,GUJARAT,28,28,7.3,8.1,2205,2540,0.1,0.3,1.0,1.7,2,2,2,2
3242,GUJARAT,28,29,7.7,8.0,1790,1980,1.6,2.2,0.2,0.3,2,2,2,2
3243,GUJARAT,28,30,8.1,8.2,2740,3120,2.2,2.2,0.3,0.3,2,2,2,2
3244,GUJARAT,30,33,7.0,7.1,3750,4510,0.8,5.0,0.1,0.6,2,2,2,2
3246,GUJARAT,27,29,7.5,7.9,1850,1850,0.4,0.4,0.3,0.3,2,2,2,2
