2145,Madhya Pradesh, , ,7.5,7.5,1880,1880, , ,1.8,1.8, , , , 
2146,Madhya Pradesh,28,28,7.5,7.5,920,920, , ,5.1,5.1, , ,110,110
2148,Madhya Pradesh, , ,8.2,8.2,3540,3540, , ,3.1,3.1, , , , 
2149,Madhya Pradesh,28,28,7.1,7.1,1000,1000, , ,6,6, , ,40,40
2150,Madhya Pradesh,29,29,7.5,7.5,1192,1192,2.3,2.3,2.3,2.3, , ,25,25
2151,Madhya Pradesh,29,29,7.3,7.3,3347,3347,1.8,1.8,30.5,30.5, , ,26,26
2152,Madhya Pradesh,29.2,29.2,7.5,7.5,2878,2878,2,2,29.5,29.5, , ,38,38
3332,Madhya Pradesh, , ,7.6,7.6,1330,1330, , ,5.2,5.2, , , , 
3338,Madhya Pradesh,29,29,7.4,7.4,1100,1100,2,2,1.2,1.2, , , , 
3339,Madhya Pradesh,29.5,29.5,8.5,8.5,1475,1475,1,1,2.6,2.6, , ,8,8
3340,Madhya Pradesh,28,28,7.5,7.5,1660,1660,1.1,1.1,7.3,7.3, , ,94,94
3341,Madhya Pradesh,29,29,7,7,2271,2271,2.2,2.2,2.7,2.7, , ,210,210
3342,Madhya Pradesh,30,30,8.2,8.2,496,496,0.8,0.8,1.6,1.6, , ,110,110
1555,HIMACHAL PRADESH,24,25,6.7,8.3,462,501,0.8,0.8,0.5,0.5,1,4,4,7
1556,HIMACHAL PRADESH,22,23,6.9,8,436,564,0.4,0.8,0.6,0.7,1,5,4,8
1557,HIMACHAL PRADESH,19.6,19.6,6.8,7,477,702,0.1,0.1,0,0.3, , , , 
1558,HIMACHAL PRADESH, , ,6.8,7.3,320,798,0.1,0.1,0.4,1.9, , , , 
1559,HIMACHAL PRADESH, , ,6.9,7,311,405,0.1,0.1,2.5,2.9, , , , 
1560,HIMACHAL PRADESH, , ,6.9,7.4,476,881,0.1,0.1,1,2.4, , , , 
1561,HIMACHAL PRADESH,20,20,7.6,8.2,739,772,0.5,0.5,2,4.3, , , , 
1562,HIMACHAL PRADESH,12,22,7.6,7.6,673,698,0.4,0.8,2.2,3.1, , , , 
1872,HIMACHAL PRADESH,7,20,5.9,7.9,268,632,0.8,35,0,10.1,8,40,28,168
1873,HIMACHAL PRADESH,16,16,6.5,7.7,324,410,0.2,0.3,3,4.6, , , , 
1874,HIMACHAL PRADESH,14.5,22,6.9,7.9,215,572,0.1,2.4,0,10.6,6,40,8,84
1875,HIMACHAL PRADESH,13,18,8.1,8.5,244,592,0.5,16,0.1,0.9,26,94,180,280
1877,HIMACHAL PRADESH, , ,6.8,7,317,808,0.1,0.2,2.3,4.2, , , , 
1878,HIMACHAL PRADESH, , ,7.3,7.4,309,400,0.1,0.1,3.3,3.3, , , , 
1879,HIMACHAL PRADESH, , ,6.6,6.8,479,885,0.1,2,1.9,1.9, , , , 
1880,HIMACHAL PRADESH,24,25,7.2,8.2,574,606,0.7,8,0.6,0.6,1,3,5,5
1881,HIMACHAL PRADESH,23,24,6.9,7.9,365,537,0.7,0.8,0.8,0.8,1,1,2,5
1882,HIMACHAL PRADESH,13,22,7.6,7.7,828,899,0.1,0.4,3.6,5.1, , , , 
1883,HIMACHAL PRADESH,13,23,7.6,8,719,735,0.1,0.1,1.3,2.2, , , , 
2628,HIMACHAL PRADESH,13.5,19,7.7,8.6,132,740,0.1,0.1,0,1.2, , , , 
2629,HIMACHAL PRADESH,18,20,7.7,8.9,484,549,0.1,0.1,0,0.2, , , , 
2630,HIMACHAL PRADESH,13,21,7.4,7.9,867,1130,0.1,1,0.5,5.1, , , , 
2631,HIMACHAL PRADESH,14,20,7.2,7.7,754,794,0.4,0.8,0.2,3.5, , , , 
2632,HIMACHAL PRADESH,15,20,6.9,8.4,729,869,0.1,0.1,0,8.8, , , , 
2633,HIMACHAL PRADESH, , ,6.7,8.2,121,1010,0.1,0.1,0,0.3, , , , 
2634,HIMACHAL PRADESH,7,8,7.6,7.9,200,334,0.1,0.1,0.1,1.1, , , , 
2635,HIMACHAL PRADESH, , ,8.2,8.9,221,455,0.1,0.1,0.1,0.5, , , , 
2636,HIMACHAL PRADESH,17,19,7.4,7.5,368,586,0.2,1,0.2,1.1, , , , 
2637,HIMACHAL PRADESH,15,20,7.4,7.5,1070,1590,0.6,2.8,0.2,5.8, , , , 
2638,HIMACHAL PRADESH,20,22,7.5,8,640,689,0.2,0.3,1.2,2.9, , , , 
2639,HIMACHAL PRADESH,15,20,7.8,8.3,96,437,0.2,0.3,1.3,2, , , , 
2640,HIMACHAL PRADESH,20,21,7.6,7.7,361,388,0.2,0.6,1.1,1.6, , , , 
2641,HIMACHAL PRADESH,18,22,7.2,7.9,674,761,0.3,0.6,0.2,0.7, , , , 
2642,HIMACHAL PRADESH,19,23,7.4,8,161,237,0.6,1.6,0.2,1.9, , , , 
2643,HIMACHAL PRADESH,20,20,7.1,7.4,266,392,0.1,0.2,0,0.3, , ,2,2
2644,HIMACHAL PRADESH, , ,8.7,8.7,1105,1105,0.1,0.1,0.1,0.1, , , , 
2645,HIMACHAL PRADESH,21,24.5,6.7,7.9,600,648,0.8,0.9,0.8,0.8,1,3,5,8
2646,HIMACHAL PRADESH,21,24,6.9,8.3,436,1250,0.7,0.8,0.6,0.8,1,2,5,5
2647,HIMACHAL PRADESH,13,24,7.4,8.2,440,686,0.3,0.6,0.5,1.2, , , , 
2648,HIMACHAL PRADESH,14.5,14.5,8.1,8.1,281,281, , ,0,0, , , , 
1898,PUNJAB, , ,6.7,7,1260,1260, , ,1.8,7.2, , , , 
1900,PUNJAB, , ,6.9,7.4,593,593, , ,1.4,3.3, , , , 
1901,PUNJAB, , ,6.7,6.8,896,896, , ,1.4,4.3, , , , 
1902,PUNJAB, , ,6.7,6.7,1273,1273, , ,1.6,4.2, , , , 
1903,PUNJAB, , ,6.8,7.2,749,749, , ,1.6,3.8, , , , 
2917,PUNJAB, , ,7,7,1470,1470, , ,3,3, , , , 
2918,PUNJAB, , ,6.8,7.1,1504,2629, , ,5.3,7.8, , , , 
2920,PUNJAB, , ,6.9,6.9,2634,2634, , ,8,8, , , , 
2921,PUNJAB, , ,8.1,8.1,409,409, , ,1.2,1.2, , , , 
2922,PUNJAB, , ,6.9,6.9,1189,1189, , ,4.6,4.6, , , , 
2923,PUNJAB, , ,6.9,6.9,2638,2638, , ,8.6,8.6, , , , 
2924,PUNJAB, , ,7.5,7.5,1009,1009, , ,2,2, , , , 
2925,PUNJAB, , ,7.1,7.1,2390,2390, , ,4.4,4.4, , , , 
2926,PUNJAB, , ,7.1,7.1,1083,1083, , ,3.8,3.8, , , , 
2926,PUNJAB, , ,7.2,7.2,669,669, , ,2.2,2.2, , , , 
2927,PUNJAB, , ,6.8,6.8,1158,1158, , ,4.2,4.2, , , , 
2928,PUNJAB, , ,7.1,7.1,623,647, , ,2.4,2.5, , , , 
2930,PUNJAB, , ,7,7,1673,1673, , ,2.5,2.5, , , , 
2931,PUNJAB, , ,7.4,7.4,406,406, , ,1.4,1.4, , , , 
19,Kerala,27.4,27.5,5.2,7.2,137,180,0.8,1.2,1.96,3.31,79,220,110,630
22,Kerala,24,26,5.7,7.7,103,125,0.2,0.6,0.42,1.3,17,350,22,430
35,Kerala,24,24,4.8,7.2,170,220,0.6,0.6,0.81,0.84,43,280,110,430
1581,Kerala,25,26.5,6,6.8,296,412,1,1.6,0,2.3,79,110,220,350
1582,Kerala,25,26.5,7,7.4,150,170,1,7,1.2,4.2,43,94,180,240
1583,Kerala,23,23,4.6,4.8,150,168,0.5,0.5,0.3,1.2,0,2,17,49
1584,Kerala,28,28.5,7.6,7.7,143,211,0.3,1.2,0,0.1,110,210,210,280
1585,Kerala,28.2,29,7.7,7.7,230,580,1.2,4.9,0.7,9.7,11,140,210,700
1586,Kerala,27,28.5,4.5,6.8,130,526,0.8,1.2,1.5,9.9,2,11,7,21
1587,Kerala,28,28,6.6,7.2,245,250,0.8,1,7.8,8.5,11,220,21,700
1588,KERALA,28,30,7.2,7.9,260,280,0.8,1.2,0.2,2.9,140,180,540,630
1589,Kerala,29,29.5,6.7,6.9,280,290,0.4,0.8,0.4,1,0,4,11,21
1590,Kerala,25,27,6.3,7,95,106,0.2,0.9,1.3,1.9,11,350,17,790
1591,Kerala,29,29,4.8,6.1,98,100,0.7,1.2,2.9,3.7,0,4,11,21
1592,Kerala,28,28,6.2,7,130,198,0.4,2,0.5,4.1,0,2,9,26
2308,Kerala,27.5,29,5.7,7.3,156,405,0.3,0.5,4.1,7,490,1100,790,2600
2309,Kerala,27,29,4.9,6.5,88,98,0.6,0.7,2.4,3.4,490,790,1100,1400
2310,Kerala,27,28,5.9,6.5,147,166,0.5,0.5,2.3,3.2,210,1100,430,2800
2311,Kerala,26.5,28,5.5,6.9,95,179,0.4,0.4,1.6,11.9,49,630,110,1100
2313,Kerala,28,28,7.7,7.8,243,254,0.7,1.5,0,0.1,210,430,310,700
2314,Kerala,24,24,5.5,7.2,180,230,1.2,1.2,2.4,2.5,110,210,430,490
2315,Kerala,24,24,7.4,8.3,450,525,1.8,2,0.9,2.5,11,210,43,490
2316,Kerala,27,28,4.5,5.8,45,81,0.8,1.2,1.1,1.2,9,21,110,220
2317,Kerala,27,28,6,6,222,404,0.9,1,4,7,0,4,9,21
2320,Kerala,28.5,29.5,6.3,6.8,234,240,0.3,0.7,0.8,3.4,0,22,0,110
2321,Kerala,29,31,6.2,7.2,260,300,1,2.8,3,5.2,79,260,490,790
2322,Kerala,29,30,5.1,5.3,186,230,1.3,105,1.5,3,79,230,220,790
2323,Kerala,27,28.1,4.7,6.8,251,347,0.8,1,3.1,7.9,79,1400,430,1700
2324,Kerala,27.3,28.3,7,7,83,230,0.8,3,0.4,0.5,2,11,5,21
2327,Kerala,29,31,6.9,7.1,696,1074,0.3,1.2,1.1,2.6,140,350,240,540
3463,Kerala,26,29,5.2,7.1,104,105,0.2,0.9,1.8,3.6,9,350,21,790
3472,Kerala,28,30,7.4,7.8,637,1025,0.6,1.2,1.5,2,0,7,0,13
3474,Kerala,28.5,28.5,7,7.7,156,216,0.9,1.8,2,2.5,2,5,11,21
3475,Kerala,27,27,5.8,6.5,109,110,1,1,1.7,2.3,0,0,0,9
1593,Lakshadweep,27.7,32.8,6.7,7.9,816,1248, , ,0,0,4000,4000,4000,100000
1594,Lakshadweep,27.5,32.6,6.8,7.6,1178,2240, , ,0,0,1000,2000,1000,25000
1595,Lakshadweep,27.4,32.5,6.5,7.6,590,1004, , ,0,0,2000,114000,10000,128000
1596,Lakshadweep,27,32.5,6.9,658,458,1264, , ,0,0,227,3000,9000,74000
 ,LAKSHADWEEP,27.8,31.6,6.7,8.1,585,694, , ,0,0,465,14000,300,294000
1598,Lakshadweep,27,31.6,6.5,7.6,629,971, , ,0,0,1000,18000,900,392500
1599,Lakshadweep,27.4,31.6,6.6,7.6,603,963, , ,0,0,1000,1000,2000,162000
1600,Lakshadweep,27.8,31.5,6.5,7.4,823,1041, , ,0,0,1000,1578,1000,117000
1601,Lakshadweep,28.3,30.7,6.6,7.5,695,3660, , ,0,0,7000,11000,4000,420000
1602,Lakshadweep,27.8,30.7,6.8,7.6,1313,1970, , ,0,0,1000,12000,4000,68000
1603,Lakshadweep,28.5,30.9,6.9,7.4,1513,4830, , ,0,0,1000,26000,4000,183000
1605,Lakshadweep,28.6,30.8,7,7.6,1019,1800, , ,0,0,3000,10000,4000,1120000
1606,Lakshadweep,28,31.5,6.6,8,638,1165, , ,0,0,1000,5000,11300,240000
1397,PONDICHERRY,30,31,7,7.6,361,4800, , ,0,0.8, , , , 
1398,PONDICHERRY,30,32,7.3,7.4,1240,1900, , ,0,0.3, , , , 
1453,PONDICHERRY,30,32,7,7.4,476,658, , ,4.7,4.8, , , , 
1454,PONDICHERRY,30,30,7.1,7.1,196,212, , ,1.2,1.2, , , , 
1687,PONDICHERRY,30,30,7.1,7.3,1592,2200, , ,0,2.6, , , , 
1688,PONDICHERRY,30,30,7.2,7.6,500,574, , ,0.4,0.5, , , , 
1689,PONDICHERRY,28,32,7.8,8.5,696,1474,1,14,0,0.1, , , , 
2009,PONDICHERRY,30,32,7.2,7.6,530,560, , ,5,6.3, , , , 
2010,PONDICHERRY,32,32,7.3,7.7,1200,1272, , ,0.5,0.6, , , , 
2011,PONDICHERRY,32,32,7.4,7.5,3200,3210, , ,0,0.1, , , , 
2012,PONDICHERRY,30,32,7.4,7.5,1592,1600, , ,0,1.9, , , , 
2013,PONDICHERRY,27,28.5,7.4,7.5,1700,1728,1,1,0.8,1.2, , , , 
2014,PONDICHERRY,28,28.5,7.1,7.5,1446,1548, , ,0.1,1.2, , , , 
2446,PONDICHERRY,32,32,6.7,6.7,255,255, , ,5.8,5.8, , , , 
2447,PONDICHERRY,32,32,6.8,6.8,126,126, , ,1.6,1.6, , , , 
2453,DADRA & NAGAR HAVELI,31,31,6.7,6.7,621,621, , ,0.3,0.3, , , , 
2454,DADRA & NAGAR HAVELI,32,32,6.9,6.9,660,660, , ,0.3,0.3, , , , 
2455,DADRA & NAGAR HAVELI,31,31,7,7,1594,1594, , ,1.7,1.7, , , , 
2456,DADRA & NAGAR HAVELI,32,32,6.9,6.9,1600,1600, , ,4.5,4.5, , , , 
2457,DADRA & NAGAR HAVELI,31,31,7,7,1060,1060, , ,2.2,2.2, , ,10,10
2458,DADRA & NAGAR HAVELI,31,31,7.2,7.2,3000,3000,11,11,0.3,0.3, , , , 
1440,DAMAN & DIU,29,32,6.9,7.4,830,1475, , ,0.1,6.4,2,2,16,16
2448,DAMAN & DIU,31,32,6.6,7.1,828,13000, , ,0.4,7.4,1,1,6,6
2449,DAMAN & DIU,31,31,6.9,6.9,2358,2358,8,8,6.8,6.8,5,5,26,26
2450,DAMAN & DIU,31,31,6.8,6.8,680,680, , ,2.1,2.1, , ,20,20
2451,DAMAN & DIU,32,32,6.6,6.6,1438,1438, , ,2.6,2.6,5,5,18,18
2452,DAMAN & DIU,32,32,7,7,1580,1580,7,7,9.4,9.4,10,10,34,34
1985,Maharashtra,22,22,7.9,7.9,1385,1385,5,5,1.7,1.7,20,20,40,40
1986,Maharashtra,29,29,8.5,8.5,699,699,5.6,5.6,0.6,0.6,15,15,25,25
1987,Maharashtra,22,22,7.8,7.8,608,608,5,5,1,1,30,30,45,45
1988,Maharashtra,29,29,8.5,8.5,871,871,5.2,5.2,0.6,0.6,14,14,26,26
1989,Maharashtra,28,28,7,7,90,90,4,4,1.4,1.4,12,12,24,24
1993,Maharashtra,28,28,7.4,7.4,1016,1016,3,3,0.2,0.2,2,2,79,79
1994,Maharashtra,26,26,8,8,943,943,5,5,100.7,100.7, , , , 
1999,Maharashtra,28,28,8.3,8.3,555,555,6,6,1.1,1.1,60,60,90,90
2001,Maharashtra,25,25,8.6,8.6,567,567,6,6,43,43,30,30,60,60
2002,Maharashtra,27,27,8.7,8.7,435,435,5.8,5.8,1.6,1.6, , , , 
2003,Maharashtra,27,27,8.7,8.7,435,435,5.8,5.8,1.6,1.6, , , , 
2007,Maharashtra,25,25,7.3,7.3,1956,1956,2.8,2.8,1.4,1.4, , , , 
2008,Maharashtra,25,25,7.4,7.4,2425,2425,2.9,2.9,0.5,0.5, , , , 
2200,Maharashtra,29,29,7.8,7.8,928,928,4,4,0.1,0.1,2,2,94,94
2201,Maharashtra,28,28,7.2,7.2,1200,1200,4,4,0.4,0.4,2,2,70,70
2202,Maharashtra,23,23,7.3,7.3,168,168,3.3,3.3,1.4,1.4, , , , 
2203,Maharashtra,28,28,8,8,1124,1124,7.6,7.6,77,77,23,23,40,40
2819,Maharashtra,28,28,8.2,8.2,5495,5495,3.2,3.2,1.3,1.3,8,8,550,550
2820,Maharashtra,25,25,7.7,8.1,1306,1368,3.2,4.3,1.6,2.4,25,60,425,550
2821,Maharashtra,28,28,7,7,433,433,3.1,3.1,3,3,25,25,425,425
2822,Maharashtra,28,28,7,7,415,415,4.3,4.3,2,2,30,30,550,550
2823,Maharashtra,28,28,6.9,6.9,440,440,3.2,3.2,2.3,2.3,20,20,425,425
2825,Maharashtra,28,28,7.4,7.4,1090,1090,5,5,0.2,0.2,2,2,79,79
2826,Maharashtra,27,27,8,8,1173,1173,6,6,76,76,70,70,170,170
2827,Maharashtra,27,27,8,8,553,553,7.4,7.4,2.6,2.6,80,80,110,110
2828,Maharashtra,27,27,8,8,915,915,6.2,6.2,24,24, , , , 
2831,Maharashtra,25,25,7.1,7.1,2387,2387,2.7,2.7,0.7,0.7, , , , 
2832,Maharashtra,23,23,7.2,7.2,130,130,2.9,2.9,0.6,0.6, , , , 
2833,Maharashtra,23,23,7.1,7.1,177,177,3.5,3.5,1.3,1.3, , , , 
2834,Maharashtra,23,23,7.3,7.3,133,133,3.4,3.4,0.7,0.7, , , , 
2835,Maharashtra,23,23,7.1,7.1,175,175,2.8,2.8,0.5,0.5, , , , 
2277,Goa,31.8,32,6.9,7,250,1486,0.6,0.8,0,1.3,5,5,11,11
2278,Goa,29,31.6,6.2,7.3,94,1439,0.6,0.7,0.1,1.1,17,17,33,33
2279,Goa,30,30,6.8,6.8,1542,1542,1.5,1.5,0.1,0.1, , , , 
2280,Goa,29.7,31,6.1,6.6,208,1479,0.1,1.6,1.1,3.5, , , , 
2281,Goa,28.5,30,5.4,6.1,45,1420,0.2,1.1,0.1,0.3,23,49,79,170
2282,Goa,31,31.6,5.9,7,155,1497,0.2,0.3,0.3,1.2,23,23,79,79
3193,Goa,29.2,32.2,7,7,14,328,0.1,3,0,0.2,2,13,13,33
3194,Goa,30,31,5.5,6.9,83,1429,0.7,1.6,0.9,1.4,8,8,17,17
3195,Goa,31.5,31.6,6.7,7.9,253,1404,0.9,1.5,0.1,1.5,240,240,540,540
1415,Rajasthan,25,25,8.4,8.4,2500,2500,1.1,1.1,1.8,1.8,4,4,4,4
1416,Rajasthan,26,26,8.4,8.4,7100,7100,1.3,1.3,3.7,3.7,4,4,7,7
1706,Rajasthan,28,28,8,8,940,940,0.8,0.8,1,1, , ,7,7
1708,Rajasthan,28,28,7.7,7.7,1400,1400,1.1,1.1,0.8,0.8, , ,4,4
1709,Rajasthan,28,28,7.4,7.4,950,950,1.5,1.5,0.8,0.8,4,4,9,9
1710,Rajasthan,28,28,7.5,7.5,1670,1670,0.8,0.8,2.4,2.4, , ,4,4
1711,Rajasthan,29,29,7.2,7.2,6500,6500,0.6,0.6,4.6,4.6, , ,4,4
1712,Rajasthan,28,28,7.7,7.7,1600,1600,1.8,1.8,0.5,0.5, , ,4,4
1713,Rajasthan,29,29,7.8,7.8,1690,1690,1,1,1,1, , ,4,4
1715,Rajasthan,30,30,7.3,7.3,700,700,0.8,0.8,1.8,1.8, , ,9,9
1720,Rajasthan,25,25,7.4,7.4,1300,1300,0.7,0.7,0.5,0.5, , ,4,4
1721,Rajasthan,26,26,7.6,7.6,560,560,0.7,0.7,2,2, , ,4,4
1723,Rajasthan,25,25,7.5,7.5,4200,4200,1.1,1.1,1.6,1.6, , ,4,4
1724,Rajasthan,26,26,7.8,7.8,1590,1590,0.9,0.9,0.7,0.7,4,4,9,9
1725,Rajasthan,26,26,6.8,6.8,1680,1680,1.7,1.7,1.1,1.1, , ,4,4
2015,Rajasthan,24,24,7.7,7.7,4700,4700,1.6,1.6,4.4,4.4, , ,4,4
2017,Rajasthan,22,23,7.8,8,2000,2500,1.1,1.7,1.7,4.4, , ,4,4
2018,Rajasthan,22,22,7.7,7.7,4300,4300,1.4,1.4,2.6,2.6,4,4,9,9
2019,Rajasthan,24,24,6.7,6.7,1820,1820,1.1,1.1,1.3,1.3, , ,4,4
2020,Rajasthan,24,24,6.8,6.8,1870,1870,1.2,1.2,1.4,1.4, , ,4,4
2021,Rajasthan,24,24,6.8,6.8,2200,2200,1.5,1.5,1,1, , ,4,4
2022,Rajasthan,24,24,6.7,6.7,1700,1700,1.6,1.6,1.1,1.1, , ,4,4
2023,Rajasthan,24,24,6.7,6.7,1500,1500,1.4,1.4,2.1,2.1,4,4,9,9
