STATION CODE,STATE,TEMPERATURE_Min,TEMPERATURE_Max,pH_Min,PH_Max,CONDUCTIVITY_Min,CONDUCTIVITY_Max,BOD_Min,BOD_Max,NITRATE_NITRATE_Min,NITRATE_NITRATE_Max,FECALCOLIFORM_Min,FECALCOLIFORM_Max,TOTALCOLIFORM_Min,TOTALCOLIFORM_Max
2645,HIMACHAL PRADESH,18,18,7.7,7.8,986,1352,0.1,0.1,3.37,6.38,2,2,2,4
2646,HIMACHAL PRADESH,19,19,7.5,8,1090,1831,0.3,0.3,4.38,4.38,2,4,2,6
2647,HIMACHAL PRADESH,19,19,7.8,8.3,903,927,0.1,0.1,0,0.06,,,,
2648,HIMACHAL PRADESH,,,7.7,7.7,449,449,0.1,0.1,0,0,2,2,2,2
2759,JAMMU & KASHMIR,16,26,7,7.2,440,460,,,0.3,0.31,,,,
2760,JAMMU & KASHMIR,22,26,7.6,8.6,266,380,1.4,14,0.02,0.71,,,,
2761,JAMMU & KASHMIR,16,24,7.2,7.5,140,200,,,0.01,0.82,,,,
2762,JAMMU & KASHMIR,20,22,8.6,8.6,1140,1920,15,32,0.2,0.43,,,,
3288,JAMMU & KASHMIR,16,16,7.1,7.1,569,569,3,3,0,0,,,,
3290,JAMMU & KASHMIR,15,15,7.2,7.2,668,668,3.5,3.5,0,0,,,,
3291,JAMMU & KASHMIR,15,15,7.2,7.2,679,679,4.6,4.6,0,0,,,,
3292,JAMMU & KASHMIR,18,18,7.3,7.3,917,917,5,5,0,0,,,,
3564,KARNATAKA,27,29,6.7,7.7,128,302,1,37,0.08,2.4,2,11,2,60
19,KERALA,27,27.8,5.7,5.8,100,135,1,1.4,0.54,1.48,100,350,1500,4800
22,KERALA,28,28,6.5,8,130,141,0.5,1.1,0,2.5,30,280,40,350
35,KERALA,24,27.5,6.3,6.8,231,240,1,2.2,0.12,0.89,10,40,40,120
1581,KERALA,30,33,6,6.3,500,580,0.6,1.2,0,0,65,80,120,125
1582,KERALA,30,33,6.3,7,200,500,0.6,2,0,0,32,80,81,120
1583,KERALA,23,27.5,6.8,6.8,148,210,0.8,0.8,0.1,0.68,10,10,30,40
1584,KERALA,29,29,7.3,7.8,248,428,1.2,3,0.08,0.15,0,200,2,400
1585,KERALA,28,30.1,7.1,7.4,315,560,2.3,2.4,0.35,5.9,700,1000,2800,4900
1586,KERALA,27,27.9,5.6,5.8,158,172,1.3,3,0.53,0.82,12,20,31,270
1587,KERALA,27,28,5.6,6.2,294,327,1.4,3,0.57,6.46,20,350,79,540
1588,KERALA,30,30,7.2,8.2,299,360,0.3,0.7,2.1,3.1,20,220,190,350
1589,KERALA,30.5,31.5,7.5,7.8,260,335,0.9,2.1,0.22,5.3,28,32,56,68
1590,KERALA,27,29,6.6,7.9,83,126,0.5,0.5,2.4,3,52,100,58,190
1591,KERALA,27,27,3.9,5.4,98,100,0.8,1.2,1.99,3.91,12,480,750,2570
1592,KERALA,28,29,5.6,6.7,272,340,0.4,1.3,1.87,5.86,0,350,2,550
2308,KERALA,27,28,6.2,6.2,142,213,0.1,0.3,1.07,5.22,200,400,1000,1100
2309,KERALA,27,27.5,5.6,6.2,56,84,0.2,1.2,0.05,3.81,0,800,100,2000
2310,KERALA,28,29,6.5,7.9,202,204,0.4,3.5,2.08,3.13,0,0,2,2
2311,KERALA,27,28,5.8,5.9,103,224,0.3,3.2,1.11,3.54,200,400,800,1000
2313,KERALA,29,29,7.2,7.7,450,750,0.9,2.1,0.09,0.15,0,300,2,540
2314,KERALA,24,28,6.3,7.6,158,269,1.3,2.7,0.09,0.92,60,120,150,380
2315,KERALA,24,27.5,8,8.1,380,600,1.1,3.4,0.02,1.1,30,160,80,500
2316,KERALA,27,28,3.7,5.7,36,183,1.2,1.3,0.03,1.46,12,480,130,540
2317,KERALA,27,28,5.6,6.1,100,411,0.2,1.3,0.24,13.09,72,90,130,820
2320,KERALA,30,31.5,6.5,7.2,170,207,2.7,4.5,0.15,1.8,20,24,38,48
2321,KERALA,29,30,6.3,7.4,101,252,1.1,1.5,1.4,4.3,180,200,320,600
2322,KERALA,30,30,5.5,6.6,227,290,0.5,2.6,3,5.8,10,120,280,450
2323,KERALA,26,27.1,6.1,6.2,275,300,1.5,3.2,0.58,2.04,200,540,1300,2200
2324,KERALA,29.8,31,6,6.7,135,215,1.3,1.4,0.4,5.31,0,40,12,790
2327,KERALA,29,29,7.6,8,780,795,0.8,2.4,0,0.7,278,290,410,420
3463,KERALA,27,27,6.7,7.5,120,127,0.5,1,0.73,2.1,30,730,38,1400
3472,KERALA,27,27,7.1,7.1,575,968,0.5,2.7,2.15,2.7,32,250,320,450
3474,KERALA,27,28,6.8,7.1,190,245,0.3,0.5,0.8,1.73,172,250,320,670
3475,KERALA,26,27,4.2,6.3,53,153,0.9,1.3,1.05,6.08,4,70,40,80
1402,LAKSHADWEEP,30.3,30.6,7,7.4,939,1232,,,,,,,,
1593,LAKSHADWEEP,30,30.8,6.9,7.4,1199,1326,,,,,,,,
1594,LAKSHADWEEP,29.7,31,7,7.1,2646,3200,,,,,,,,
1595,LAKSHADWEEP,30.6,30.8,7,7.5,939,998,,,,,,,,
1596,LAKSHADWEEP,29.7,30.5,7,7.1,1893,3380,,,,,,,,
1597,LAKSHADWEEP,29.9,31,7.1,7.5,679,689,,,,,,,,
1598,LAKSHADWEEP,29.8,31.2,7.2,7.6,585,755,,,,,,,,
1599,LAKSHADWEEP,29.9,31,7.1,7.4,720,1052,,,,,,,,
1600,LAKSHADWEEP,30.4,31.1,7.1,7.4,863,1018,,,,,,,,
1601,LAKSHADWEEP,29.4,30.5,7.1,7.2,1851,3100,,,,,,,,
1602,LAKSHADWEEP,29.2,30.4,7.1,7.2,1557,1796,,,,,,,,
1603,LAKSHADWEEP,29.7,31.1,6.9,7.2,2070,7050,,,,,,,,
1604,LAKSHADWEEP,30.4,31.5,6.8,7,5087,7750,,,,,,,,
1605,LAKSHADWEEP,29.8,31.2,7.1,7.4,1584,2200,,,,,,,,
1606,LAKSHADWEEP,30.4,31.4,7.2,7.6,658,877,,,,,,,,
52,MADHYA PRADESH,22.5,31,7.4,8.7,92,454,0.8,1.4,0,0.9,1,2,30,40
1616,MADHYA PRADESH,6,6,7.9,7.9,278,278,1.3,1.3,0,0,2,2,,
1617,MADHYA PRADESH,28,28,6.7,7.5,342,384,0.9,0.9,0,0,2,2,130,130
1618,MADHYA PRADESH,24,26,7.2,7.6,700,785,1.2,1.4,0,1.38,,,33,34
1619,MADHYA PRADESH,24,26,7.5,7.7,675,880,1.2,1.3,0,1.4,,,22,34
1897,MADHYA PRADESH,23,29,7.2,7.5,698,986,0.6,7.7,0,2.68,1,1,4,7
2143,MADHYA PRADESH,18,19,7.7,8.3,386,450,1.2,1.2,0.2,0.8,2,2,2,2
2144,MADHYA PRADESH,17,19,7.7,8.4,416,435,1.1,1.1,0.2,0.5,2,2,2,2
2145,MADHYA PRADESH,,,7.9,7.9,1523,2462,1.4,2,5.28,6.17,,,,
2146,MADHYA PRADESH,27,27,7.8,8.2,2068,2173,1.8,2.8,3.69,8.15,,,,
2148,MADHYA PRADESH,,,7.3,7.4,2174,3532,1.8,3.2,7.63,8.27,7,7,90,90
2149,MADHYA PRADESH,,,7.8,7.8,1514,1514,2,2,2.26,2.26,,,,
2150,MADHYA PRADESH,23,29,7.4,7.6,1135,4581,0.8,1.5,0,8.13,1,1,4,6
2151,MADHYA PRADESH,23,29,7.2,7.4,2778,4581,1.5,2.8,0,9.48,1,1,6,12
2152,MADHYA PRADESH,23,29,7.4,7.8,1290,3076,0.8,1.6,0,7.86,1,1,4,7
2153,MADHYA PRADESH,26,26,7.8,7.8,338,338,1.2,1.2,0,0,2,2,90,90
2154,MADHYA PRADESH,21,27,8,8.6,1612,1800,2,2.8,0,0,,,,
3333,MADHYA PRADESH,26,26,7.9,7.9,282,282,1.4,1.4,0,0,2,2,90,90
3334,MADHYA PRADESH,25,26,7.6,7.7,312,338,1.2,1.4,0,19.2,2,2,110,110
3335,MADHYA PRADESH,18,18,7.5,7.5,432,460,1.2,1.2,0.1,0.7,2,2,2,2
3336,MADHYA PRADESH,30,30,8.2,8.2,,,1.2,1.2,0.8,0.8,3,3,11,11
3336,MADHYA PRADESH,20,36,7.4,8.2,639,860,1.2,3.2,2,2.6,2,15,11,43
3337,MADHYA PRADESH,19,19,7.6,8.6,363,441,0.8,0.8,0.1,0.63,2,2,2,2
3338,MADHYA PRADESH,24,32,7.2,7.5,580,630,1.1,1.2,1.2,1.32,2,2,13,34
3339,MADHYA PRADESH,21,31,6.9,7.4,1321,2510,0,1,0,10.01,1,2,3,50
3340,MADHYA PRADESH,23,29,7.3,8.6,619,2090,0.6,0.8,0,10.65,1,1,5,8
3341,MADHYA PRADESH,24,24,7.7,7.7,2012,2012,0.7,0.7,0,3.03,1,1,4,4
3342,MADHYA PRADESH,24,24,7.3,8,378,534,0.8,0.8,0,2.01,1,1,4,4
3343,MADHYA PRADESH,30,30,7.1,7.1,1,1,1.1,1.1,2.69,5.7,2,2,4,6
3344,MADHYA PRADESH,20.2,35,8,8.2,522,1214,0.3,0.5,1.2,2.4,2,2,2,2
3345,MADHYA PRADESH,28,29,7.9,8.1,461,683,0.1,0.4,0,1.24,2,2,2,2
3822,MADHYA PRADESH,19,20,7.2,7.4,374,1047,0.6,0.6,0.1,0.1,2,2,4,4
3823,MADHYA PRADESH,18,19,7.3,7.4,526,536,0.2,0.2,0.1,0.7,2,2,2,2
3824,MADHYA PRADESH,19,19,7.2,7.7,374,463,0.1,0.1,0.1,0.2,2,2,2,2
3825,MADHYA PRADESH,19,19,7.5,8.2,329,426,0.1,0.1,0.1,0.8,2,2,2,2
3826,MADHYA PRADESH,18,18,7.6,8.3,343,448,0.1,0.1,0.1,0.76,2,2,2,2
3827,MADHYA PRADESH,19,20,8.1,8.1,311,419,0.3,0.3,0.1,0.84,2,2,2,2
3837,MADHYA PRADESH,20,20,7.4,7.6,281,410,1.1,1.4,0.84,2.14,2,2,2,2
3838,MADHYA PRADESH,20,22,7.6,7.7,276,378,1.1,1.7,0.06,0.84,2,2,2,2
3839,MADHYA PRADESH,19,22,7.4,7.5,274,386,1.1,1.7,0.86,1.43,2,2,2,2
3840,MADHYA PRADESH,18,22,7.6,7.6,282,348,1.2,1.4,0.09,0.86,2,2,2,2
3841,MADHYA PRADESH,19,22,7.4,7.6,278,386,1.2,1.4,0.84,1.18,2,2,2,2
3842,MADHYA PRADESH,18,21,7.5,7.6,387,476,1,1.6,0.05,0.86,2,2,2,2
3843,MADHYA PRADESH,19,23,7.4,7.5,365,394,1,1.7,0.84,1.02,2,2,2,2
3844,MADHYA PRADESH,19,22,7.4,7.6,275,387,1.2,1.7,0.55,0.86,2,2,2,2
3854,MADHYA PRADESH,28.5,30,7.1,7.4,0,1,0.8,1,5.2,6.36,2,2,4,6
1985,MAHARASHTRA,28,33,7.6,7.8,2774,5760,3,5,0.4,1.3,17,17,46,130
1986,MAHARASHTRA,30,30,7.1,7.1,735,735,3,3,0.5,0.5,22,22,120,120
1987,MAHARASHTRA,28,33,7,7.4,2182,2680,3.2,3.4,0.6,1.6,11,26,31,70
1988,MAHARASHTRA,30,30,7,7,1648,1648,3.2,3.2,1.7,1.7,63,63,140,140
1989,MAHARASHTRA,28,28,7.1,7.1,1133,1133,4,4,0.9,0.9,11,11,70,70
1992,MAHARASHTRA,27,30,7.8,8,1010,1591,4.2,6,1.7,3.9,20,20,200,200
1993,MAHARASHTRA,24,24,8.2,8.2,1320,1320,3.2,3.2,0.98,0.98,2,2,110,110
1994,MAHARASHTRA,26,26,8.2,8.2,1192,1192,4.8,4.8,0.46,0.46,,,,
1995,MAHARASHTRA,27,29,7.5,8.5,950,998,3.2,5,0.22,4.4,49,49,130,130
1996,MAHARASHTRA,27,29,7.4,8.4,1002,1166,5.8,7,0.3,3.8,17,17,70,70
1997,MAHARASHTRA,32,42,7.6,8,316,980,3.8,5.2,0.22,0.4,,,,
1998,MAHARASHTRA,27,29,7.1,8.4,982,2558,3,3.8,0.36,0.36,31,31,58,58
1999,MAHARASHTRA,32,32,7.7,8.2,640,1080,3.1,3.2,0.3,0.33,,,,
2001,MAHARASHTRA,23,26,7.9,7.9,654,1636,4.6,5.4,0.72,4.5,13,23,58,79
2002,MAHARASHTRA,23.5,31,7.3,8,656,1602,3,4.2,0.22,0.33,17,17,94,94
2003,MAHARASHTRA,27,27,8.3,8.3,1022,1022,3,3,0.32,0.32,,,,
2004,MAHARASHTRA,,,7.4,7.6,1395,1607,3.2,3.4,1.12,1.58,8,8,23,23
2005,MAHARASHTRA,,,7.2,7.4,789,1555,3,3.2,1.1,1.41,21,21,84,84
2006,MAHARASHTRA,,,7.5,7.8,296,670,2,3,0.48,1.15,13,13,46,46
2007,MAHARASHTRA,20,21,7.2,7.3,1787,2686,2.4,3.4,1.07,1.4,8,8,23,23
2008,MAHARASHTRA,21,21,7.5,7.6,2389,2584,2.6,3.2,0.94,2.11,4,4,31,31
2200,MAHARASHTRA,23,24,8,8.5,489,1265,3,4,0.2,0.9,2,4,140,170
2202,MAHARASHTRA,23,24,7.2,7.5,79,480,2.4,2.4,0.46,0.62,4,4,13,13
2203,MAHARASHTRA,32,42.2,6.9,8,315,1210,4.2,5.4,0.42,0.43,,,,
2819,MAHARASHTRA,27,30,7.6,7.7,1990,4995,4.8,7,1.6,21,25,250,225,1800
2820,MAHARASHTRA,26,30,7.8,8.2,695,2011,5.4,6,1.5,4.5,40,40,350,350
2821,MAHARASHTRA,26,30,7.6,7.8,93,775,5.5,8.8,0.2,4,17,45,130,550
2822,MAHARASHTRA,28,30,7.5,7.9,2550,5107,6,9.5,4.7,7.4,20,40,140,425
2823,MAHARASHTRA,23,33,7.9,8,1194,1500,4.4,5,4.2,5.9,11,20,110,350
2825,MAHARASHTRA,23,24,7.7,8.4,1050,1922,4.4,5,0.86,1,4,6,170,180
2826,MAHARASHTRA,32,42,7,8,320,1492,3.2,6.4,0.42,0.56,,,,
2828,MAHARASHTRA,28,28,8.1,8.1,998,998,5.2,5.2,0.62,0.62,,,,
2829,MAHARASHTRA,,,7.1,7.7,509,530,2.6,3.2,0.57,1.5,21,21,110,110
2830,MAHARASHTRA,,,7.6,8.2,806,1367,3.2,3.4,0.96,1.39,17,17,94,94
2831,MAHARASHTRA,22,22,7.1,7.1,1412,1412,2.6,2.6,0.84,0.84,5,5,46,46
2832,MAHARASHTRA,22,23,7.8,8.3,75,285,2.6,3.2,0.49,1.11,13,13,34,34
2833,MAHARASHTRA,23,24,7.4,7.5,164,287,2.6,3.2,0.36,0.66,5,5,14,14
2834,MAHARASHTRA,23,24,6.5,7.4,170,2210,2.8,3.4,0.48,0.69,7,7,14,14
2835,MAHARASHTRA,22,23,7.7,8,65,170,2.4,2.8,0.45,0.65,17,17,31,31
1923,MANIPUR,23.1,23.1,7.2,7.2,290,290,3,3,0,0,,,93,93
1634,MEGHALAYA,18,19,5.2,6.6,280,327,1.8,2,9.5,14.6,10,12,30,45
1635,MEGHALAYA,18,18,5.8,6.7,289,312,1.8,1.9,8.74,16.28,12,20,48,60
1636,MEGHALAYA,25,25,6,6.5,112,115,1,2,0.68,2.54,12,20,60,120
1637,MEGHALAYA,15,19,5.5,6.6,110,117,1.2,2.1,1.2,5,6,8,24,28
1638,MEGHALAYA,18,23,5.8,7.1,130,155,1,1.2,8.2,9.34,2,4,22,28
3385,MEGHALAYA,14,16,6.7,6.9,47,50,2,2,0.27,0.4,8,8,22,30
3386,MEGHALAYA,42,45,9.4,9.6,340,345,1,1,0.41,0.45,2,2,17,20
2054,MIZORAM,18,25,7.2,7.9,104,277,0.6,2.2,0.02,0.09,0,0,93,1100
2055,MIZORAM,12,22,6.6,7.8,147,351,0.4,5.7,0.04,0.09,0,0,1100,1100
3725,MIZORAM,18,22,7.2,7.6,105,276,0.8,1.7,0.02,0.06,9,9,2400,2400
3726,MIZORAM,18,24,7,7.7,127,237,0.3,2.4,0,0.08,0,0,460,460
3727,MIZORAM,18,22.5,6.9,7.5,112,261,0.6,1.6,0.04,0.57,0,0,2400,2400
3728,MIZORAM,15,22,6.2,7.4,156,944,0.9,2.1,0.02,0.06,0,0,2400,2400
3729,MIZORAM,18,25,7,7.5,144,404,0.3,2.3,0.03,0.1,,,,
3730,MIZORAM,17,23,2.8,7.5,124,420,0.4,2.5,0.02,0.1,,,,
3731,MIZORAM,17,24,6.4,7.5,117,429,0.2,2.7,0.03,0.1,,,,
3732,MIZORAM,18,23,6,7.6,133,566,0.3,2.5,0.02,0.08,,,,
3733,MIZORAM,18,22,6.2,7.7,144,917,0.5,2.3,0.02,0.07,,,,
3737,MIZORAM,15,24,6.6,7.5,120,310,0.7,2.2,0.02,0.07,,,,
3738,MIZORAM,13,23,7.1,7.4,114,278,0.9,4,0.02,0.06,,,,
3739,MIZORAM,18,24,6.9,7.9,111,310,0.1,5.1,0.04,0.11,,,,
3741,MIZORAM,18,26,6.5,7.6,92,361,1,2.6,0.02,0.08,,,,
3742,MIZORAM,19,25,6.9,7.7,84,364,0.3,4,0.02,0.13,,,,
3745,MIZORAM,14,23,7.2,8.3,97,302,1.1,2.1,0.02,0.09,,,,
3748,MIZORAM,15,22,7.2,7.5,104,333,1.1,2.1,0.03,0.1,,,,
3753,MIZORAM,10,25,6.2,7.4,142,400,1,2.5,0.02,0.09,,,,
3758,MIZORAM,15,23,6.7,7.3,152,324,0.5,2.3,0.04,0.11,,,,
2896,NAGALAND,19.7,27.5,7.4,8.5,460,712,,,0,0.06,,,,
2897,NAGALAND,25,28.1,6.5,8,200,236,,,0,0.05,,,,
2898,NAGALAND,27,27.4,5.5,6.3,120,183,,,0,1.59,,,,
2899,NAGALAND,,,7.5,7.5,248,248,,,0.12,0.12,,,,
2900,NAGALAND,26.4,26.4,5.5,8.3,254,294,,,0,2.88,,,,
2901,NAGALAND,34,34,6.5,7.6,160,575,,,0,1.4,,,,
2902,NAGALAND,28.8,28.8,7.1,8.5,9,376,,,0,0.12,,,,
2903,NAGALAND,24.5,24.5,7.2,7.5,460,523,,,0,0.29,,,,
2904,NAGALAND,25.7,25.7,5.5,7.8,654,922,,,0,5.2,,,,
2905,NAGALAND,26.3,26.3,6.5,7.8,256,442,,,0,0.11,,,,
1644,ODISHA,23,29,7.1,8.4,405,541,0.1,0.5,0.23,0.95,2,2,2,2
1645,ODISHA,29,29,8.3,8.3,576,576,0.4,0.4,0.17,0.17,2,2,2,2
1646,ODISHA,23,29,7.7,8.3,147,207,0.2,0.5,0.47,2.73,2,2,2,2
1647,ODISHA,22,29,7.6,8.4,327,639,0.7,1.3,0.28,1.03,2,2,2,2
1648,ODISHA,24,29,7.9,8.3,362,393,0.1,0.6,4.34,6.52,2,4,2,4
1649,ODISHA,29,29,7,7.6,236,904,1.4,1.6,0.13,6.57,2,2,2,2
1650,ODISHA,29,30,6.7,7.6,254,267,0.1,0.3,0.37,6.25,2,2,2,2
1651,ODISHA,28,29,7.4,7.5,550,660,0.7,1.1,2.09,3.27,26,1400,110,3500
1652,ODISHA,28,30,5.3,6.3,65,140,0.2,0.7,2.26,7.2,2,2,2,2
1654,ODISHA,26,26,6.9,6.9,209,209,0.3,0.3,3.27,3.27,2,2,2,2
1655,ODISHA,26,29,7.1,7.9,1247,19840,0.2,0.5,0.11,0.61,2,2,2,23
1656,ODISHA,25,29,7.5,7.9,1138,1257,0.3,1.2,3.93,10.62,2,2,2,130
1657,ODISHA,21,29,7.5,7.9,1020,1205,1.5,1.9,4.08,6.42,2,130,2,330
1658,ODISHA,26,30,7.9,8.4,286,486,0.2,3.4,0.31,1.55,2,5400,2,9200
3964,ODISHA,23,30,8,8.1,548,780,0.4,0.8,0.23,0.36,2,280,33,1600
3965,ODISHA,23,30,7.9,8.1,1068,1155,0.6,0.6,0.37,3.96,2,17,2,350
3966,ODISHA,26,30,7.5,7.6,982,1467,0.1,0.7,3.45,10.68,2,11,11,79
3967,ODISHA,23,30,7.6,7.7,1022,1867,0.3,1.1,9.52,18.01,2,140,2,140
3968,ODISHA,28,32,7.7,7.8,507,657,0.2,0.9,0.72,0.9,2,130,49,540
3969,ODISHA,30,30,7.8,7.8,359,359,0.4,0.4,3.78,3.78,2,2,2,2
3970,ODISHA,29,30,7.7,8.1,379,687,0.5,0.5,1.59,4.45,17,49,130,350
3971,ODISHA,27,28,7.5,7.7,1369,1373,0.1,0.8,11.25,19.24,2,5,2,5
3972,ODISHA,28,28,7.9,8.2,363,483,0.2,0.5,0.33,1.04,2,2,2,2
3973,ODISHA,27,27,7.6,7.8,642,648,1,1.6,1.75,7.5,2,2,2,2
3974,ODISHA,27,28,7.9,8.2,271,503,0.5,0.6,0.2,0.27,2,2,2,2
3975,ODISHA,28,28,7.7,7.9,690,834,0.1,1.2,0.37,10.21,2,2,2,2
3976,ODISHA,28,28,7.9,8.7,699,776,0.1,0.6,1.8,3.8,2,2,2,79
3977,ODISHA,28,28,7.7,7.7,1246,1562,0.1,0.6,0.15,0.2,2,2,2,2
3978,ODISHA,28,29,7.5,8.3,713,803,0.1,0.7,3.45,5.93,2,2,2,2
3979,ODISHA,28,28,8.1,8.7,647,1141,0.1,0.2,4.84,7.68,2,2,2,2
3981,ODISHA,20,30,7.7,7.9,142,180,0.4,1,2.09,4.53,2,2,2,2
3982,ODISHA,20,32,7.3,7.7,133,143,0.5,1.5,0.4,4.1,2,2,2,2
3983,ODISHA,19,35,7.3,7.6,114,143,0.5,0.6,2.55,3.07,2,2,2,2
3984,ODISHA,20,37,7.1,7.5,146,351,1.5,1.6,0.26,0.82,2,2,2,2
3985,ODISHA,19,38,7.8,8.2,307,330,0.1,1.2,0.54,2.45,2,330,2,1300
3986,ODISHA,21,39,7.1,7.9,269,315,0.1,0.8,0.4,3.81,2,"5400
0",2,92000
3987,ODISHA,20,40,7.4,8.6,414,526,0.8,1.5,0.85,1.13,2,9200,2,16000
3988,ODISHA,22,29,8.2,8.3,1824,1925,1.6,1.7,1.64,2.2,2,2,2,5
3989,ODISHA,22,27,8.3,8.3,2491,3543,0.5,0.7,2.5,2.85,2,540,70,1600
3990,ODISHA,26,28,7.8,8.1,245,332,0.1,0.8,2.78,3.4,2,2,2,2
3991,ODISHA,26,27,7.4,7.6,270,317,0.1,0.4,4.18,4.35,2,2,2,2
3992,ODISHA,26,28,7.5,7.6,166,193,0.1,0.7,0.32,0.34,2,2,2,2
3993,ODISHA,25,26,8.4,8.5,115,381,0.1,0.7,0.23,3.06,2,2,2,2
3994,ODISHA,22,26,6,7.9,510,1045,0.1,0.6,3.17,10.03,2,2,2,2
3995,ODISHA,22,25,7,8.4,376,1203,0.4,0.6,0.24,1.43,2,2,2,2
3996,ODISHA,22,26,6.1,8,105,1125,0.2,0.4,0.21,8.97,2,2,2,2
1397,PUDUCHERRY,32,32,6.2,6.4,418,431,0,0,7.45,15.76,2,2,2,2
1398,PUDUCHERRY,33,33,6.5,7.8,1380,1380,0,0,0.04,0.06,2,2,2,2
1453,PUDUCHERRY,30,32,6.9,7,616,621,0,0,2.08,5.39,2,2,2,2
1454,PUDUCHERRY,30,33,6.3,7,258,270,0,0,1.21,1.53,2,2,2,2
1687,PUDUCHERRY,30,31,7.4,8.3,1755,1757,0,0,1.66,1.79,2,280,13,1600
1688,PUDUCHERRY,30,30,7.5,8.2,668,686,0,0,0.69,1.32,2,140,2,280
2009,PUDUCHERRY,32,32,6.5,6.8,618,624,0,0,0.06,3.29,2,280,14,300
2010,PUDUCHERRY,30,32,6.7,6.9,884,1379,0,0,0.65,1.21,2,140,2,170
2011,PUDUCHERRY,32,33,7.6,8.4,4950,5150,0,0,0.02,0.07,2,2,2,2
2012,PUDUCHERRY,30,32,6.8,7.2,1148,2200,0,0,0.36,1.02,2,90,4,280
2013,PUDUCHERRY,25,34,8.1,8.5,1915,1952,0,0,0.37,0.52,,,,
2014,PUDUCHERRY,26.5,30,8.2,8.6,1465,1575,0,0,0.16,0.21,,,,
2446,PUDUCHERRY,28,28,7,7,195,195,0,0,7.15,7.15,,,,
2447,PUDUCHERRY,28,28,7,7,120,120,0,0,2.2,2.2,,,,
3882,PUDUCHERRY,33,33,7.5,7.5,440,440,0,0,0.05,0.05,2,2,2,2
3883,PUDUCHERRY,33,33,8.4,8.4,345,345,0,0,0.03,0.03,2,2,2,2
3884,PUDUCHERRY,34,34,7.4,7.4,665,665,0,0,4.85,4.85,2,2,2,2
3885,PUDUCHERRY,32,32,7.7,7.7,1710,1710,0,0,1.84,1.84,2,2,2,2
3886,PUDUCHERRY,32,32,8.4,8.4,1138,1138,0,0,2.6,2.6,2,2,2,2
1898,PUNJAB,17,17,7.1,7.5,1115,1164,0,0,4.4,12.6,2,2,2,2
1899,PUNJAB,,,7.3,7.8,736,770,0,0,2.37,13.2,2,2,2,2
1900,PUNJAB,,,7.2,7.8,741,753,0,0,1.3,3,2,2,2,2
1901,PUNJAB,30,30,7.7,8,744,789,0,0,6,13.7,2,2,2,2
1902,PUNJAB,16,16,6.4,6.9,1411,1455,0,0,0.32,7.2,2,2,2,2
1903,PUNJAB,,,7.4,7.5,645,810,0,0,1.6,6.2,2,2,2,2
2916,PUNJAB,,,7.3,7.4,823,897,0,0,0.5,3.9,2,2,2,2
2917,PUNJAB,,,7.2,7.4,1202,1276,0,0,3.9,7.4,2,2,2,2
2918,PUNJAB,,,7.1,7.2,2654,2904,0,0,8.9,12,2,2,2,2
2919,PUNJAB,,,7.2,7.2,2694,2899,0,0,9.1,15,2,2,2,2
2920,PUNJAB,,,7.2,7.4,672,1256,0,0,0.7,2.7,2,2,2,2
2921,PUNJAB,,,7.5,7.8,452,620,0,0,0.2,7.4,2,2,2,2
2922,PUNJAB,,,7.3,7.5,1823,2066,0,0,2.3,7.3,2,2,2,2
2923,PUNJAB,,,7.2,7.2,1534,1985,0,0,2.7,7.6,2,2,2,2
2924,PUNJAB,23,23,7.6,8.4,866,984,0,0,1.4,8.7,2,2,2,2
2925,PUNJAB,23,23,7.6,7.6,1664,1940,0,0,3,3.3,2,2,2,2
2926,PUNJAB,29,29,7,7.1,1076,1399,0,0,6.4,12,2,2,2,2
2927,PUNJAB,29,29,7,7.1,1155,1418,0,0,6.8,14,2,2,2,2
2928,PUNJAB,29,29,7.1,7.2,656,714,0,0,2.5,2.8,2,2,2,2
2929,PUNJAB,29,29,7.3,7.5,512,544,0,0,0.2,4.2,2,2,2,2
2930,PUNJAB,32,32,7.4,7.5,1224,1719,0,0,3.1,3.5,2,2,2,2
2931,PUNJAB,32,32,7.3,7.4,11,1203,0,0,1,24.4,2,2,2,2
1415,RAJASTHAN,22,22,8.5,8.5,1880,1880,2,2,0,2.46,3,3,3,3
1416,RAJASTHAN,23,25,8.6,8.9,6900,12900,1.8,1.9,3.15,3.16,3,3,3,3
1706,RAJASTHAN,29,31,7.2,7.7,810,1130,1.8,1.8,2.74,2.74,3,3,3,3
1707,RAJASTHAN,30,32,7.3,7.6,1580,1640,2.1,2.2,2.62,3.1,3,3,3,3
1708,RAJASTHAN,27,28,7.4,7.4,1270,1320,2,2.1,0,2.1,3,3,4,4
1709,RAJASTHAN,28,29,7.4,7.5,1190,1480,2.1,2.4,2.8,3.07,3,3,3,3
1710,RAJASTHAN,28,29,7.2,7.3,1670,1900,2.1,2.2,2.8,3.07,3,3,3,3
1711,RAJASTHAN,27,27,7.2,7.3,1410,1900,2.2,2.2,2.8,3.1,3,3,3,3
1712,RAJASTHAN,28,28,7.3,7.4,1160,1460,2,2.2,2.46,2.74,3,3,3,3
1713,RAJASTHAN,28,29,7.2,7.2,800,1250,1.4,1.4,1.84,2.2,3,3,3,3
1715,RAJASTHAN,25,27,7.2,8.4,1000,1240,1.7,1.8,1.7,2.1,3,3,3,3
